**INFO_BEGIN**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Model,WT310,,,,,,,,,,,,,,,,,,,,,,,,,,
Serial Number,C2QG19067V,,,,,,,,,,,,,,,,,,,,,,,,,,
Version,F1.04,,,,,,,,,,,,,,,,,,,,,,,,,,
Start Time,2016,1,15,11,14,35,,,,,,,,,,,,,,,,,,,,,
Voltage Range,150,V,,,,,,,,,,,,,,,,,,,,,,,,,
Current Range,0.5,A,,,,,,,,,,,,,,,,,,,,,,,,,
Crest Factor,3,,,,,,,,,,,,,,,,,,,,,,,,,,
Update Rate,0.25,S,,,,,,,,,,,,,,,,,,,,,,,,,
Standard,IEC62301 Ed.2(Auto),,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Time,300,,,,,,,,,,,,,,,,,,,,,,,,,,
Algorithm,LR,CA,SP1,SP2,SAE,,,,,,,,,,,,,,,,,,,,,,
Stop Factor,LR Stable,,,,,,,,,,,,,,,,,,,,,,,,,,
Valid Period,300,900,,,,,,,,,,,,,,,,,,,,,,,,,
**INFO_END**,,,,,,,,,,,,,,,,,,,,,,,,,,,
**DATA_BEGIN**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Test Voltage(V),Test Frequency(Hz),THD,Crest Factor U,Crest Factor I,Power(W),Accumulated Energy(Wh),Real Power Factor,Apparent Power(VA),TrendCount,LR-MeasurePower,LR-Threshold,CA-AverageMaximum,CA-AverageMinimum,CA-ThresholdMaximum,CA-ThresholdMinimum,SP1-MeasurePower,SP1-Threshold,SP2-MeasurePower,SP2-Threshold,SAE-MeasurePower,SAE-Threshold,Time (hr),Slope (W/hr),,,
485.75,119.81,59.987,0.03,1.419,6.057,1.305,0.17654,0.1953,6.682,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.134930664,,,,
486,119.82,59.977,0.19,1.418,6.114,1.315,0.17663,0.1958,6.713,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135000108,,,,
486.25,119.81,59.969,0.129,1.42,6.085,1.349,0.17672,0.2007,6.721,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135069553,,,,
486.5,119.81,59.965,0.065,1.419,6.356,1.295,0.17681,0.195,6.639,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135138997,,,,
486.75,119.8,59.968,0.047,1.42,6.275,1.3,0.1769,0.1959,6.635,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135208442,,,,
487,119.81,59.957,0.046,1.418,6.134,1.295,0.17699,0.1943,6.664,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135277886,,,,
487.25,119.83,59.976,0.168,1.419,5.402,1.08,0.17707,0.1742,6.197,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135347331,,,,
487.5,119.81,59.969,0.047,1.419,5.424,1.114,0.17714,0.1793,6.215,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135416775,,,,
487.75,119.81,59.965,0.185,1.419,6.035,1.328,0.17724,0.1969,6.742,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.13548622,,,,
488,119.81,59.968,0.07,1.419,5.902,1.335,0.17733,0.1983,6.735,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135555664,,,,
488.25,119.81,59.975,0.054,1.419,6.115,1.304,0.17742,0.1968,6.624,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135625109,,,,
488.5,119.81,59.976,0.174,1.418,6.58,1.094,0.1775,0.1775,6.16,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135694553,,,,
488.75,119.82,59.968,0.066,1.418,5.886,1.251,0.17758,0.1918,6.521,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135763998,,,,
489,119.83,59.965,0.067,1.419,5.986,1.314,0.17767,0.1964,6.69,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135833442,,,,
489.25,119.81,59.969,0.054,1.419,6.216,1.311,0.17776,0.1951,6.718,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135902887,,,,
489.5,119.81,59.98,0.198,1.418,6.176,1.365,0.17786,0.2005,6.807,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.135972331,,,,
489.75,119.81,59.977,0.061,1.419,6.006,1.238,0.17794,0.1896,6.534,48,0.035252,0.013013,1.3375,1.294407,1.303788,1.298583,0.037594,0.013013,0.037594,0.013013,0.026831,0.013013,0.136041776,,,,
490,119.81,59.965,0.065,1.419,6.171,1.315,0.17804,0.1961,6.707,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.13611122,,,,
490.25,119.82,59.979,0.214,1.419,6.018,1.132,0.17812,0.1817,6.232,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.136180665,,,,
490.5,119.82,59.979,0.081,1.418,6.262,1.121,0.17819,0.1797,6.238,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.136250109,,,,
490.75,119.81,59.964,0.089,1.419,6.188,1.339,0.17829,0.2005,6.675,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.136319554,,,,
491,119.8,59.966,0.089,1.419,5.973,1.337,0.17838,0.1981,6.748,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.136388998,,,,
491.25,119.81,59.969,0.171,1.419,6.321,1.29,0.17847,0.1944,6.638,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.136458443,,,,
491.5,119.81,59.965,0.12,1.417,6.182,1.312,0.17856,0.1957,6.703,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.136527887,,,,
491.75,119.81,59.966,0.028,1.418,6.11,1.32,0.17865,0.1946,6.783,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.136597332,,,,
492,119.82,59.977,0.209,1.418,6.153,1.36,0.17874,0.1993,6.823,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.136666776,,,,
492.25,119.82,59.977,0.11,1.417,5.942,1.239,0.17883,0.19,6.52,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.136736221,,,,
492.5,119.82,59.968,0.108,1.418,5.9,1.314,0.17892,0.1964,6.693,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.136805665,,,,
492.75,119.8,59.975,0.11,1.418,6.086,1.34,0.17902,0.1996,6.715,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.13687511,,,,
493,119.81,59.969,0.129,1.418,6.011,1.358,0.17911,0.1995,6.805,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.136944554,,,,
493.25,119.82,59.968,0.133,1.418,6.253,1.203,0.17919,0.188,6.4,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137013999,,,,
493.5,119.81,59.977,0.065,1.418,6.036,1.324,0.17928,0.1974,6.706,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137083443,,,,
493.75,119.81,59.966,0.229,1.418,5.913,1.323,0.17938,0.1958,6.754,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137152888,,,,
494,119.81,59.968,0.09,1.418,6.427,1.349,0.17947,0.199,6.775,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137222332,,,,
494.25,119.8,59.966,0.111,1.419,6.026,1.261,0.17956,0.1914,6.587,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137291777,,,,
494.5,119.81,59.966,0.137,1.419,5.873,1.312,0.17965,0.1958,6.698,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137361221,,,,
494.75,119.82,59.967,0.113,1.418,6.145,1.288,0.17974,0.196,6.573,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137430666,,,,
495,119.82,59.966,0.16,1.419,6.255,1.348,0.17983,0.1989,6.779,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.13750011,,,,
495.25,119.81,59.972,0.043,1.418,6.235,1.302,0.17992,0.1965,6.625,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137569555,,,,
495.5,119.8,59.966,0.187,1.418,5.836,1.319,0.18001,0.1965,6.712,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137638999,,,,
495.75,119.81,59.972,0.086,1.418,6.025,1.294,0.1801,0.1935,6.687,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137708444,,,,
496,119.81,59.973,0.125,1.418,6.389,1.34,0.1802,0.1974,6.786,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137777888,,,,
496.25,119.81,59.976,0.182,1.418,6.442,1.352,0.18029,0.1968,6.872,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137847333,,,,
496.5,119.82,59.972,0.115,1.418,6.195,1.284,0.18038,0.194,6.615,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137916777,,,,
496.75,119.81,59.966,0.113,1.418,6.151,1.307,0.18047,0.1967,6.647,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.137986222,,,,
497,119.8,59.965,0.081,1.419,6.331,1.326,0.18056,0.1973,6.722,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.138055666,,,,
497.25,119.81,59.963,0.207,1.418,5.949,1.365,0.18065,0.202,6.757,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.138125111,,,,
497.5,119.81,59.966,0.076,1.418,5.721,1.24,0.18074,0.1902,6.522,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.138194555,,,,
497.75,119.81,59.972,0.14,1.418,6.105,1.304,0.18083,0.1947,6.701,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.138264,,,,
498,119.81,59.966,0.198,1.417,6.034,1.347,0.18093,0.199,6.77,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.138333444,,,,
498.25,119.82,59.971,0.101,1.418,6.14,1.341,0.18102,0.1974,6.793,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.138402889,,,,
498.5,119.81,59.967,0.112,1.418,6.451,1.227,0.18111,0.1897,6.465,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.138472333,,,,
498.75,119.8,59.975,0.088,1.418,5.996,1.313,0.1812,0.1966,6.681,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.138541778,,,,
499,119.81,59.967,0.13,1.418,6.03,1.343,0.18129,0.1986,6.762,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.138611222,,,,
499.25,119.82,59.974,0.042,1.418,6.099,1.352,0.18138,0.2003,6.75,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.138680667,,,,
499.5,119.81,59.966,0.169,1.418,6.344,1.246,0.18147,0.1911,6.523,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.138750111,,,,
499.75,119.81,59.966,0.191,1.418,5.956,1.286,0.18156,0.1952,6.589,49,0.039044,0.013009,1.305,1.272462,1.303408,1.298205,0.027885,0.013009,0.027885,0.013009,0.022015,0.013009,0.138819556,,,,
500,119.82,59.976,0.079,1.418,6.123,1.339,0.18165,0.1979,6.764,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.138889,,,,
500.25,119.8,59.966,0.086,1.419,6.048,1.334,0.18175,0.1961,6.802,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.138958445,,,,
500.5,119.81,59.972,0.058,1.419,6.277,1.286,0.18184,0.1936,6.644,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139027889,,,,
500.75,119.81,59.966,0.075,1.419,6.253,1.286,0.18193,0.1923,6.684,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139097334,,,,
501,119.83,59.966,0.025,1.418,6.064,1.306,0.18202,0.1957,6.671,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139166778,,,,
501.25,119.82,59.973,0.185,1.42,6.366,1.339,0.18211,0.2005,6.679,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139236223,,,,
501.5,119.81,59.975,0.154,1.418,6.2,1.314,0.1822,0.1962,6.695,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139305667,,,,
501.75,119.81,59.981,0.045,1.419,6.311,1.198,0.18229,0.1879,6.377,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139375112,,,,
502,119.8,59.967,0.119,1.419,6.061,1.316,0.18238,0.1964,6.698,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139444556,,,,
502.25,119.81,59.966,0.039,1.419,6.261,1.154,0.18246,0.1814,6.36,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139514001,,,,
502.5,119.82,59.967,0.06,1.418,6.317,1.109,0.18254,0.1795,6.176,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139583445,,,,
502.75,119.82,59.966,0.035,1.419,6.118,1.308,0.18263,0.1941,6.738,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.13965289,,,,
503,119.81,59.973,0.191,1.419,6.196,1.346,0.18272,0.199,6.764,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139722334,,,,
503.25,119.81,59.976,0.12,1.419,6.314,1.284,0.18281,0.1944,6.602,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139791779,,,,
503.5,119.81,59.973,0.037,1.418,6.042,1.319,0.1829,0.1966,6.709,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139861223,,,,
503.75,119.81,59.966,0.144,1.419,5.953,1.311,0.18299,0.1982,6.617,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.139930668,,,,
504,119.82,59.973,0.039,1.418,6.205,1.36,0.18309,0.2,6.799,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140000112,,,,
504.25,119.82,59.966,0.175,1.419,6.008,1.24,0.18317,0.1897,6.535,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140069557,,,,
504.5,119.81,59.972,0.043,1.419,6.167,1.324,0.18326,0.1972,6.713,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140139001,,,,
504.75,119.8,59.973,0.184,1.419,6.067,1.325,0.18336,0.1951,6.79,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140208446,,,,
505,119.8,59.976,0.067,1.419,6.056,1.356,0.18345,0.1992,6.807,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.14027789,,,,
505.25,119.82,59.973,0.053,1.419,6.304,1.199,0.18353,0.1872,6.407,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140347335,,,,
505.5,119.82,59.957,0.184,1.419,6.221,1.327,0.18363,0.1976,6.716,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140416779,,,,
505.75,119.82,59.972,0.057,1.419,6.211,1.334,0.18372,0.1995,6.687,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140486224,,,,
506,119.81,59.966,0.153,1.419,6.187,1.356,0.18381,0.1992,6.806,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140555668,,,,
506.25,119.81,59.976,0.059,1.419,6.474,1.23,0.1839,0.1887,6.519,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140625113,,,,
506.5,119.8,59.966,0.062,1.419,6.188,1.303,0.18399,0.1954,6.668,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140694557,,,,
506.75,119.81,59.976,0.061,1.419,6.087,1.321,0.18408,0.1955,6.756,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140764002,,,,
507,119.82,59.966,0.067,1.419,6.205,1.348,0.18418,0.1998,6.749,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140833446,,,,
507.25,119.82,59.973,0.212,1.419,5.71,1.269,0.18427,0.1933,6.568,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140902891,,,,
507.5,119.81,59.966,0.073,1.419,6.235,1.295,0.18436,0.1948,6.65,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.140972335,,,,
507.75,119.81,59.966,0.157,1.42,5.821,1.27,0.18444,0.1948,6.52,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.14104178,,,,
508,119.8,59.967,0.084,1.419,5.525,1.096,0.18452,0.1779,6.162,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.141111224,,,,
508.25,119.8,59.966,0.118,1.419,5.717,1.307,0.18461,0.1975,6.618,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.141180669,,,,
508.5,119.82,59.972,0.124,1.419,6.23,1.342,0.1847,0.199,6.744,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.141250113,,,,
508.75,119.82,59.957,0.08,1.419,6.203,1.317,0.18479,0.1942,6.78,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.141319558,,,,
509,119.81,59.98,0.197,1.419,6.186,1.307,0.18489,0.1959,6.673,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.141389002,,,,
509.25,119.81,59.966,0.082,1.419,6.102,1.301,0.18497,0.1937,6.716,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.141458447,,,,
509.5,119.81,59.966,0.132,1.419,5.478,1.114,0.18505,0.1792,6.219,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.141527891,,,,
509.75,119.81,59.966,0.129,1.419,6.238,1.318,0.18514,0.1982,6.648,50,0.051143,0.013011,1.3315,1.300822,1.303733,1.298529,0.033144,0.013011,0.033144,0.013011,0.035423,0.013011,0.141597336,,,,
510,119.81,59.966,0.131,1.419,6.22,1.345,0.18524,0.1989,6.764,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.14166678,,,,
510.25,119.82,59.973,0.223,1.418,6.195,1.285,0.18533,0.1955,6.573,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.141736225,,,,
510.5,119.81,59.966,0.083,1.419,6.136,1.322,0.18542,0.1972,6.705,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.141805669,,,,
510.75,119.81,59.976,0.218,1.419,5.907,1.318,0.18551,0.1958,6.729,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.141875114,,,,
511,119.8,59.977,0.09,1.419,6.246,1.359,0.1856,0.1999,6.798,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.141944558,,,,
511.25,119.81,59.976,0.125,1.419,6.083,1.247,0.18569,0.1908,6.538,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142014003,,,,
511.5,119.81,59.976,0.168,1.419,6.122,1.324,0.18578,0.1981,6.685,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142083447,,,,
511.75,119.82,59.965,0.138,1.419,6.043,1.329,0.18587,0.1976,6.725,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142152892,,,,
512,119.82,59.976,0.204,1.419,6.141,1.376,0.18597,0.2013,6.836,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142222336,,,,
512.25,119.8,59.966,0.135,1.419,5.921,1.205,0.18605,0.1895,6.359,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142291781,,,,
512.5,119.81,59.974,0.134,1.419,5.988,1.322,0.18615,0.197,6.71,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142361225,,,,
512.75,119.81,59.966,0.09,1.419,6.018,1.329,0.18624,0.1983,6.703,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.14243067,,,,
513,119.82,59.965,0.133,1.418,6.223,1.355,0.18633,0.2,6.775,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142500114,,,,
513.25,119.82,59.966,0.19,1.419,5.802,1.221,0.18642,0.1878,6.504,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142569559,,,,
513.5,119.82,59.976,0.081,1.418,6.341,1.296,0.18651,0.1953,6.638,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142639003,,,,
513.75,119.82,59.978,0.166,1.418,5.85,1.328,0.1866,0.1973,6.732,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142708448,,,,
514,119.8,59.966,0.097,1.418,6.133,1.354,0.1867,0.1998,6.777,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142777892,,,,
514.25,119.81,59.966,0.118,1.418,6.101,1.279,0.18678,0.196,6.523,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142847337,,,,
514.5,119.82,59.963,0.076,1.418,6.064,1.314,0.18687,0.1971,6.665,51,0.069053,0.013008,1.35,1.299484,1.303293,1.29809,0.056129,0.013008,0.056129,0.013008,0.051122,0.013008,0.142916781,,,,
