0:00:00,STATE,PFACTOR,RMDRY1,RMHUM1,RMSUPPT1,RMCOOLT1,RMDEHUMT1,RMGLYT1,RMHEATCTRL1,RMSTEAMCTRL1,RMCOOLCTRL1,RMDEHUMCTRL1,RMSTATUS1,DOORENABLE,VOLTSET1,VOLTSET2,VOLTSET3,VOLTSET4,VOLTSET5,VOLTSET6,VOLTSET7,VOLTSET8,GBLRMDRY1,GBLRMHUM1,GBLESTOP1,FREQ
4:46:45,0,0.00,89.94,18.76,85.69,84.25,66.43,0,35.23,0,23.52,91.48,0,1,0,114.98,114.65,114.88,115.11,114.63,114.98,115.19,89.94,18.8,0,0
4:47:46,0,0.00,89.94,18.76,86.05,84.43,68.95,0,33.95,0,24.09,96.78,0,1,0,115.00,114.87,114.90,114.80,114.78,115.01,114.96,89.94,18.8,0,0
4:48:46,0,0.00,89.94,18.76,86.05,85.96,70.21,0,34.04,0,26.11,98.79,0,1,0,114.98,114.78,114.93,114.92,114.71,115.02,115.01,89.94,18.8,0,0
4:49:46,0,0.00,89.94,18.76,85.96,84.70,67.51,0,34.52,0,24.16,92.62,0,1,0,115.01,114.79,114.92,114.90,114.75,115.08,114.98,89.94,18.8,0,0
4:50:46,0,0.00,89.94,18.76,85.87,84.25,68.23,0,34.81,0,23.49,94.89,0,1,0,114.99,114.80,114.91,114.86,114.69,115.00,115.03,89.94,18.8,0,0
4:51:46,0,0.00,89.94,18.76,86.50,85.96,70.21,0,32.61,0,26.09,98.07,0,1,0,115.01,114.76,114.91,114.91,114.69,115.08,115.07,89.94,18.8,0,0
4:52:46,0,0.00,89.94,18.76,86.14,85.06,69.13,0,34.07,0,24.39,96.66,0,1,0,114.98,114.76,114.93,114.81,114.76,115.02,114.92,89.94,18.8,0,0
4:53:47,0,0.00,89.74,18.76,86.05,84.25,67.78,0,36.10,0,23.45,93.68,0,1,0,114.94,114.81,114.92,115.17,114.72,114.84,115.14,89.74,18.8,0,0
4:54:47,0,0.00,89.74,18.76,86.86,84.97,70.39,0,33.14,0,24.84,98.45,0,1,0,115.00,114.84,114.92,115.18,114.78,114.87,115.25,89.74,18.8,0,0
4:55:47,0,0.00,89.74,18.86,86.68,85.42,69.58,0,34.12,0,24.92,97.08,0,1,0,114.84,114.87,114.83,115.23,115.28,115.03,115.21,89.74,18.9,0,0
4:56:47,0,0.00,89.74,18.86,86.23,84.25,67.06,0,35.98,0,23.40,92.80,0,1,0,114.78,114.77,114.92,115.19,115.24,114.88,115.30,89.74,18.9,0,0
4:57:47,0,0.00,89.74,18.76,86.59,84.43,69.67,0,34.69,0,23.70,98.12,0,1,0,114.77,114.82,114.92,115.15,115.19,114.84,115.15,89.74,18.8,0,0
4:58:47,0,0.00,89.74,18.76,86.86,85.96,70.66,0,33.96,0,25.99,100.00,0,1,0,114.75,114.82,114.85,115.19,115.23,114.57,114.95,89.74,18.8,0,0
4:59:47,0,0.00,89.74,18.76,86.50,84.70,68.86,0,35.54,0,23.77,95.58,0,1,0,114.79,114.84,114.92,115.17,115.25,115.07,115.15,89.74,18.8,0,0
5:00:48,0,0.00,89.74,18.76,86.59,84.25,69.58,0,35.18,0,23.39,96.73,0,1,0,114.96,114.76,114.80,115.19,115.16,115.02,114.98,89.74,18.8,0,0
5:01:48,0,0.00,89.74,18.76,87.04,85.96,70.66,0,33.68,0,25.98,99.31,0,1,0,114.97,114.76,114.83,115.10,115.13,114.93,114.96,89.74,18.8,0,0
5:02:48,0,0.00,89.74,18.76,86.68,84.70,69.58,0,35.25,0,24.02,97.75,0,1,0,114.81,115.26,114.97,115.12,115.05,115.14,115.11,89.74,18.8,0,0
5:03:48,0,0.00,89.74,18.76,86.41,84.25,69.22,0,36.27,0,23.36,95.65,0,1,0,114.58,115.15,115.04,115.12,115.12,114.74,115.13,89.74,18.8,0,0
5:04:48,0,0.00,89.74,18.76,87.04,85.96,70.84,0,34.17,0,25.96,99.69,0,1,0,114.94,115.30,115.03,115.08,115.15,115.08,115.12,89.74,18.8,0,0
5:05:48,0,0.00,89.74,18.76,86.59,85.06,69.94,0,36.05,0,24.54,98.70,0,1,0,115.00,115.25,114.98,115.08,115.16,115.03,115.00,89.74,18.8,0,0
5:06:49,0,0.00,89.74,18.76,86.59,84.25,68.86,0,36.10,0,23.32,96.34,0,1,0,115.12,115.09,114.95,115.19,115.17,114.92,115.03,89.74,18.8,0,0
5:07:49,0,0.00,89.95,18.76,86.77,85.15,70.21,0,33.70,0,24.72,99.13,0,1,0,115.02,115.02,115.07,114.85,114.84,114.94,115.24,89.95,18.8,0,0
5:08:49,0,0.00,89.95,18.76,86.68,85.24,69.67,0,34.09,0,24.79,98.76,0,1,0,114.93,114.93,114.96,114.85,115.23,115.03,115.09,89.95,18.8,0,0
5:09:49,0,0.00,89.95,18.76,86.23,84.25,68.23,0,35.69,0,23.29,95.94,0,1,0,115.11,114.92,114.98,114.98,114.64,115.02,114.97,89.95,18.8,0,0
5:10:49,0,0.00,89.95,18.76,86.59,84.79,70.75,0,34.19,0,24.14,98.63,0,1,0,115.02,115.00,114.96,115.59,115.17,114.95,115.22,89.95,18.8,0,0
5:11:49,0,0.00,89.95,18.76,86.68,85.60,69.67,0,33.87,0,25.33,97.26,0,1,0,114.89,115.03,115.04,115.17,115.00,114.92,115.11,89.95,18.8,0,0
5:12:50,0,0.00,89.95,18.76,86.05,84.43,68.23,0,36.34,0,23.55,95.15,0,1,0,115.30,115.08,115.06,115.16,115.01,114.74,115.01,89.95,18.8,0,0
5:13:50,0,0.00,89.95,18.76,86.41,84.43,69.49,0,34.79,0,23.59,96.09,0,1,0,114.66,115.15,114.98,115.14,115.08,114.74,115.22,89.95,18.8,0,0
5:14:50,0,0.00,89.95,18.66,86.86,85.96,69.85,0,33.23,0,25.61,97.25,0,1,0,114.55,115.01,114.98,115.11,115.07,114.83,115.11,89.95,18.7,0,0
5:15:50,0,0.00,89.95,18.66,86.23,84.70,68.95,0,35.62,0,23.96,96.26,0,1,0,115.27,115.05,114.98,115.14,115.12,114.79,115.02,89.95,18.7,0,0
5:16:50,0,0.00,89.95,18.66,86.23,84.25,66.61,0,35.58,0,23.30,91.87,0,1,0,114.72,114.96,114.95,115.14,114.82,114.82,115.17,89.95,18.7,0,0
5:17:50,0,0.00,89.95,18.66,86.86,85.96,70.03,0,33.26,0,25.90,98.78,0,1,0,114.80,114.97,114.98,115.07,115.05,114.92,115.14,89.95,18.7,0,0
5:18:50,0,0.00,89.95,18.66,86.50,84.88,69.13,0,34.67,0,24.23,97.72,0,1,0,115.02,115.51,115.59,115.16,115.31,114.77,115.24,89.95,18.7,0,0
5:19:51,0,0.00,89.95,18.67,86.23,84.43,68.41,0,35.65,0,23.57,94.48,0,1,0,114.76,115.00,114.86,115.15,115.29,114.80,115.27,89.95,18.7,0,0
5:20:51,0,0.00,89.95,18.67,87.04,85.51,70.75,0,32.45,0,25.25,98.09,0,1,0,114.94,114.85,114.93,115.29,115.26,114.95,115.32,89.95,18.7,0,0
5:21:51,0,0.00,89.95,18.67,86.68,85.42,69.58,0,33.95,0,24.80,96.11,0,1,0,114.93,114.80,114.92,115.30,114.71,114.82,115.15,89.95,18.7,0,0
5:22:51,0,0.00,89.95,18.67,86.23,84.43,67.96,0,35.62,0,23.58,93.65,0,1,0,114.85,114.75,114.89,115.28,114.80,114.81,115.16,89.95,18.7,0,0
5:23:51,0,0.00,89.95,18.67,86.86,84.79,69.67,0,33.14,0,24.17,98.10,0,1,0,114.87,114.58,114.84,115.20,115.11,114.82,115.17,89.95,18.7,0,0
5:24:51,0,0.00,89.95,18.56,86.68,85.96,70.12,0,33.95,0,25.65,99.31,0,1,0,114.89,114.72,114.91,115.23,115.08,114.66,115.26,89.95,18.6,0,0
5:25:52,0,0.00,89.95,18.56,86.50,84.70,69.94,0,35.68,0,24.00,98.23,0,1,0,114.94,114.64,114.96,114.81,115.16,114.74,114.77,89.95,18.6,0,0
5:26:52,0,0.00,90.14,18.56,86.23,84.43,68.68,0,34.09,0,23.63,94.84,0,1,0,115.01,114.81,115.00,114.84,115.16,114.78,114.78,90.14,18.6,0,0
5:27:52,0,0.00,90.14,18.56,86.50,86.14,70.48,0,32.89,0,26.25,98.84,0,1,0,114.91,114.80,114.91,114.85,115.16,114.82,114.91,90.14,18.6,0,0
5:28:52,0,0.00,90.14,18.56,86.05,85.06,69.94,0,34.57,0,24.57,98.50,0,1,0,115.00,114.75,114.91,114.81,115.08,114.82,115.15,90.14,18.6,0,0
5:29:52,0,0.00,90.14,18.56,86.05,84.43,69.40,0,34.33,0,23.63,96.58,0,1,0,115.00,114.79,114.92,114.72,115.16,114.93,115.14,90.14,18.6,0,0
5:30:52,0,0.00,90.14,18.56,86.23,84.79,69.67,0,32.45,0,24.22,97.79,0,1,0,114.91,114.77,114.82,114.79,115.04,114.67,115.14,90.14,18.6,0,0
5:31:53,0,0.00,90.14,18.56,86.32,85.78,71.02,0,33.19,0,25.70,100.00,0,1,0,114.91,114.60,114.88,114.81,115.10,114.76,115.07,90.14,18.6,0,0
5:32:53,0,0.00,90.14,18.56,85.96,84.70,68.32,0,34.53,0,24.05,94.83,0,1,0,115.22,114.78,114.91,114.82,115.13,114.81,114.95,90.14,18.6,0,0
5:33:53,0,0.00,90.14,18.56,86.05,84.43,68.95,0,33.98,0,23.68,96.93,0,1,0,114.94,114.78,114.91,114.92,115.15,114.97,115.21,90.14,18.6,0,0
5:34:53,0,0.00,90.14,18.56,86.50,85.96,71.38,0,32.95,0,26.01,100.00,0,1,0,115.10,114.81,114.97,114.96,115.15,114.74,115.15,90.14,18.6,0,0
5:35:53,0,0.00,90.14,18.56,86.05,85.06,69.49,0,33.82,0,24.62,97.40,0,1,0,114.86,114.85,114.97,114.90,115.24,114.72,115.15,90.14,18.6,0,0
5:36:53,0,0.00,90.14,18.67,85.87,84.43,68.23,0,34.40,0,23.68,95.65,0,1,0,114.81,114.78,114.93,114.82,115.15,114.78,115.12,90.14,18.7,0,0
5:37:53,0,0.00,90.14,18.67,86.23,85.15,70.21,0,31.86,0,24.81,98.60,0,1,0,114.88,114.88,114.91,114.93,115.17,114.94,115.22,90.14,18.7,0,0
5:38:54,0,0.00,90.14,18.67,86.14,85.60,69.49,0,33.27,0,25.46,97.84,0,1,0,114.80,114.79,115.01,114.67,115.07,115.06,114.84,90.14,18.7,0,0
5:39:54,0,0.00,90.14,18.67,85.87,84.70,69.13,0,34.16,0,23.68,97.14,0,1,0,114.75,114.83,114.94,115.09,115.07,115.10,114.88,90.14,18.7,0,0
5:40:54,0,0.00,89.94,18.67,86.41,84.43,68.59,0,33.78,0,23.72,94.93,0,1,0,114.74,114.86,114.88,115.18,115.06,115.13,114.86,89.94,18.7,0,0
5:41:54,0,0.00,89.94,18.67,86.68,86.14,70.03,0,32.90,0,26.33,98.93,0,1,0,114.71,114.64,114.88,115.10,115.06,115.18,114.91,89.94,18.7,0,0
5:42:54,0,0.00,89.94,18.67,86.05,84.88,68.95,0,35.56,0,24.36,97.07,0,1,0,114.61,114.77,114.95,115.10,115.10,115.44,114.90,89.94,18.7,0,0
5:43:54,0,0.00,89.94,18.67,86.05,84.43,68.95,0,35.54,0,23.71,95.57,0,1,0,114.61,114.82,114.91,115.07,115.02,115.17,114.95,89.94,18.7,0,0
5:44:55,0,0.00,89.94,18.67,86.68,85.15,69.49,0,33.22,0,25.11,97.92,0,1,0,114.76,114.84,114.91,115.17,115.03,115.13,114.94,89.94,18.7,0,0
5:45:55,0,0.00,89.94,18.67,86.68,85.60,68.68,0,33.40,0,25.48,96.39,0,1,0,114.80,114.85,115.03,115.17,115.04,114.70,115.10,89.94,18.7,0,0
5:46:55,0,0.00,89.94,18.67,86.05,84.43,69.13,0,35.92,0,23.70,98.13,0,1,0,115.12,115.10,114.63,115.17,115.12,114.81,114.87,89.94,18.7,0,0
5:47:55,0,0.00,89.94,18.67,86.23,84.43,69.13,0,35.19,0,23.74,94.29,0,1,0,114.59,115.24,114.82,115.17,114.99,114.70,114.95,89.94,18.7,0,0
5:48:55,0,0.00,89.94,18.67,86.68,85.96,69.67,0,33.55,0,26.07,96.18,0,1,0,114.59,115.23,114.82,115.09,115.09,114.81,115.00,89.94,18.7,0,0
5:49:55,0,0.00,89.94,18.67,86.32,85.06,69.04,0,35.16,0,24.67,95.22,0,1,0,114.60,115.14,114.76,115.04,115.15,114.98,114.93,89.94,18.7,0,0
5:50:55,0,0.00,89.94,18.67,86.23,84.43,68.86,0,35.39,0,23.73,95.21,0,1,0,114.85,114.92,115.06,114.94,115.27,115.04,114.92,89.94,18.7,0,0
5:51:56,0,0.00,89.94,18.56,86.59,84.97,70.21,0,33.95,0,24.86,98.12,0,1,0,114.77,114.97,115.20,114.96,115.07,114.98,115.02,89.94,18.6,0,0
5:52:56,0,0.00,89.94,18.56,86.68,85.78,70.12,0,33.78,0,25.51,98.31,0,1,0,114.78,114.91,114.96,114.93,115.14,114.97,114.99,89.94,18.6,0,0
5:53:56,0,0.00,89.94,18.56,86.05,84.52,67.96,0,36.33,0,23.86,94.58,0,1,0,114.63,114.86,115.05,114.86,115.05,114.92,114.72,89.94,18.6,0,0
5:54:56,0,0.00,89.94,18.47,86.41,84.43,69.40,0,34.83,0,23.76,96.86,0,1,0,114.80,114.97,115.06,114.86,115.15,114.95,115.22,89.94,18.5,0,0
5:55:56,0,0.00,90.14,18.47,86.50,85.96,70.84,0,32.87,0,26.09,100.00,0,1,0,114.83,114.87,115.00,114.92,115.11,114.79,115.11,90.14,18.5,0,0
5:56:56,0,0.00,90.14,18.47,86.14,85.06,69.40,0,34.17,0,24.69,97.36,0,1,0,114.86,114.99,114.97,114.91,115.14,114.79,115.02,90.14,18.5,0,0
5:57:57,0,0.00,90.14,18.47,85.87,84.43,68.32,0,35.00,0,23.75,95.70,0,1,0,114.78,114.97,115.07,114.94,115.15,115.08,115.17,90.14,18.5,0,0
5:58:57,0,0.00,90.14,18.47,86.23,84.79,70.75,0,32.40,0,24.61,98.56,0,1,0,114.88,115.02,115.20,114.95,115.18,114.94,115.25,90.14,18.5,0,0
5:59:57,0,0.00,90.14,18.47,86.50,85.96,70.48,0,33.08,0,25.82,98.84,0,1,0,114.88,114.93,115.07,114.94,115.16,114.94,114.75,90.14,18.5,0,0
6:00:57,0,0.00,90.14,18.47,85.96,84.70,69.04,0,34.40,0,24.16,96.57,0,1,0,114.78,114.91,115.06,114.87,115.08,114.80,115.16,90.14,18.5,0,0
6:01:57,0,0.00,90.14,18.47,85.87,84.43,69.31,0,34.47,0,23.79,96.96,0,1,0,114.84,114.90,115.00,114.91,115.14,114.99,115.21,90.14,18.5,0,0
6:02:57,0,0.00,90.14,18.47,86.50,85.69,71.02,0,32.00,0,26.14,100.00,0,1,0,114.80,114.97,115.04,114.87,115.04,114.90,115.18,90.14,18.5,0,0
6:03:58,0,0.00,90.14,18.47,86.14,85.24,69.31,0,33.43,0,25.00,97.66,0,1,0,114.84,114.94,114.96,114.80,114.89,114.81,115.21,90.14,18.5,0,0
6:04:58,0,0.00,90.14,18.37,85.69,84.43,68.05,0,35.05,0,23.78,95.24,0,1,0,114.87,114.98,115.05,114.83,114.86,114.84,115.13,90.14,18.4,0,0
6:05:58,0,0.00,90.14,18.37,86.05,84.61,69.67,0,33.51,0,24.09,96.78,0,1,0,114.78,114.99,114.99,114.82,114.89,114.76,115.21,90.14,18.4,0,0
6:06:58,0,0.00,90.14,18.37,86.32,85.96,70.21,0,32.50,0,26.13,98.32,0,1,0,114.81,114.97,115.09,114.81,115.05,114.97,115.10,90.14,18.4,0,0
6:07:58,0,0.00,90.14,18.37,85.96,85.06,68.50,0,33.85,0,24.46,95.46,0,1,0,114.85,114.89,115.05,114.90,114.96,114.99,115.24,90.14,18.4,0,0
6:08:58,0,0.00,90.14,18.37,85.87,84.25,68.77,0,33.98,0,23.52,95.54,0,1,0,114.88,114.98,115.05,114.87,114.93,114.88,115.22,90.14,18.4,0,0
6:09:58,0,0.00,90.14,18.37,86.32,85.15,70.03,0,32.19,0,25.19,98.39,0,1,0,114.87,114.93,115.08,114.91,115.06,114.86,115.17,90.14,18.4,0,0
6:10:59,0,0.00,90.14,18.37,85.96,85.42,68.59,0,33.59,0,25.28,96.53,0,1,0,114.88,114.94,115.05,114.84,115.04,114.86,115.32,90.14,18.4,0,0
6:11:59,0,0.00,90.14,18.37,85.69,84.52,68.41,0,34.57,0,23.91,96.37,0,1,0,114.89,114.97,115.04,114.92,115.06,114.98,115.13,90.14,18.4,0,0
6:13:00,0,0.00,90.14,18.47,86.05,84.43,69.85,0,33.02,0,23.80,96.88,0,1,0,115.27,115.00,115.04,114.82,114.84,114.92,115.23,90.14,18.5,0,0
6:14:00,0,0.00,90.14,18.47,86.14,85.96,69.31,0,32.70,0,26.13,96.60,0,1,0,114.92,114.92,114.99,114.96,115.18,114.99,115.06,90.14,18.5,0,0
6:15:00,0,0.00,90.14,18.47,85.69,84.88,67.96,0,34.36,0,24.45,94.40,0,1,0,114.93,114.99,115.06,114.93,115.27,114.94,115.22,90.14,18.5,0,0
6:16:00,0,0.00,90.14,18.47,85.69,84.43,67.96,0,34.22,0,23.78,94.96,0,1,0,114.83,114.96,115.06,114.92,115.22,114.95,115.06,90.14,18.5,0,0
6:17:00,0,0.00,90.14,18.47,86.14,85.15,67.96,0,32.43,0,24.91,95.51,0,1,0,114.79,114.96,115.03,115.11,115.23,115.04,115.22,90.14,18.5,0,0
6:18:00,0,0.00,90.14,18.57,85.96,85.42,67.96,0,33.18,0,24.99,96.06,0,1,0,114.78,114.98,115.21,115.05,115.20,114.98,115.25,90.14,18.6,0,0
6:19:01,0,0.00,89.94,18.57,85.96,84.25,68.68,0,34.84,0,23.47,97.74,0,1,0,114.75,115.02,115.22,115.06,115.10,114.96,115.28,89.94,18.6,0,0
6:20:01,0,0.00,89.94,18.57,86.05,84.43,68.95,0,34.53,0,23.78,96.50,0,1,0,114.87,115.01,115.09,114.95,114.74,114.95,115.23,89.94,18.6,0,0
6:21:01,0,0.00,89.94,18.57,86.32,85.96,71.20,0,33.73,0,26.09,100.00,0,1,0,114.74,114.93,114.95,114.86,114.83,114.77,115.15,89.94,18.6,0,0
6:22:01,0,0.00,89.94,18.57,85.87,84.70,69.58,0,35.60,0,24.15,96.40,0,1,0,115.09,114.97,115.17,114.95,114.62,114.80,115.19,89.94,18.6,0,0
6:23:01,0,0.00,89.94,18.67,86.05,84.43,68.32,0,34.90,0,23.76,95.06,0,1,0,114.80,114.79,115.04,114.91,114.81,115.00,115.22,89.94,18.7,0,0
6:24:01,0,0.00,89.94,18.67,86.50,85.51,70.66,0,33.26,0,25.71,99.45,0,1,0,114.90,114.75,115.01,114.93,114.74,114.78,115.14,89.94,18.7,0,0
6:25:02,0,0.00,89.94,18.67,86.32,85.24,70.48,0,34.08,0,24.97,99.86,0,1,0,114.77,114.84,115.05,114.93,114.85,115.02,115.23,89.94,18.7,0,0
6:26:02,0,0.00,89.74,18.67,86.05,84.52,69.04,0,36.62,0,23.87,95.82,0,1,0,114.81,114.90,115.06,114.94,114.82,115.06,114.76,89.74,18.7,0,0
6:27:02,0,0.00,89.74,18.67,86.59,84.61,69.13,0,34.79,0,24.05,96.83,0,1,0,114.86,114.80,115.26,114.95,114.92,114.95,115.16,89.74,18.7,0,0
6:28:02,0,0.00,89.74,18.67,86.86,85.96,71.02,0,34.11,0,25.80,100.00,0,1,0,115.30,114.77,115.04,115.08,114.87,114.95,115.23,89.74,18.7,0,0
6:29:02,0,0.00,89.74,18.67,86.50,84.70,68.32,0,35.72,0,24.14,94.95,0,1,0,114.86,114.82,115.00,114.94,114.93,114.94,114.94,89.74,18.7,0,0
6:30:02,0,0.00,89.74,18.67,86.59,84.25,68.41,0,35.40,0,23.48,95.84,0,1,0,114.76,114.68,114.97,114.84,114.77,114.86,115.02,89.74,18.7,0,0
6:31:02,0,0.00,89.74,18.67,87.04,86.14,71.56,0,33.96,0,26.36,100.00,0,1,0,114.87,114.73,114.98,114.86,114.82,114.87,115.08,89.74,18.7,0,0
6:32:03,0,0.00,89.74,18.76,86.86,85.24,69.13,0,34.93,0,24.68,96.19,0,1,0,114.81,114.63,114.98,114.86,114.87,114.94,115.11,89.74,18.8,0,0
6:33:03,0,0.00,89.74,18.76,86.77,84.43,68.23,0,35.24,0,23.74,94.39,0,1,0,114.98,114.85,114.84,114.96,114.87,115.02,115.09,89.74,18.8,0,0
6:34:03,0,0.00,89.74,18.76,87.04,84.97,69.49,0,34.32,0,24.60,97.88,0,1,0,115.02,114.78,114.66,115.06,114.90,114.97,115.20,89.74,18.8,0,0
6:35:03,0,0.00,89.74,18.76,87.04,85.78,70.03,0,34.55,0,25.52,99.12,0,1,0,115.18,114.81,114.83,114.97,114.85,115.04,115.16,89.74,18.8,0,0
6:36:03,0,0.00,89.74,18.66,86.59,84.70,68.59,0,36.44,0,24.15,94.93,0,1,0,115.00,114.61,114.70,114.85,114.81,114.94,115.12,89.74,18.7,0,0
6:37:03,0,0.00,89.74,18.66,86.77,84.43,67.15,0,35.79,0,23.77,93.09,0,1,0,114.87,114.97,115.23,114.84,114.81,114.99,114.99,89.74,18.7,0,0
6:38:04,0,0.00,89.74,18.66,87.22,86.14,70.21,0,34.31,0,26.38,98.77,0,1,0,114.90,114.88,115.71,114.89,114.91,114.96,115.25,89.74,18.7,0,0
6:39:04,0,0.00,89.95,18.56,86.86,85.24,69.49,0,34.25,0,24.98,98.16,0,1,0,114.79,114.77,115.34,114.86,114.83,114.91,115.10,89.95,18.6,0,0
6:40:04,0,0.00,89.95,18.56,86.41,84.43,68.23,0,35.68,0,23.77,94.45,0,1,0,114.85,114.85,115.23,115.09,114.65,114.96,115.13,89.95,18.6,0,0
6:41:04,0,0.00,89.95,18.47,86.77,84.79,69.13,0,34.17,0,24.35,96.84,0,1,0,114.78,114.89,115.21,114.93,115.09,114.98,115.14,89.95,18.5,0,0
6:42:04,0,0.00,89.95,18.37,86.86,85.96,69.94,0,33.89,0,26.11,98.77,0,1,0,114.80,114.86,115.13,114.82,114.84,114.74,114.99,89.95,18.4,0,0
6:43:04,0,0.00,89.95,18.37,86.41,84.88,69.40,0,35.55,0,24.18,97.77,0,1,0,114.84,114.82,115.18,114.94,115.12,114.98,115.18,89.95,18.4,0,0
6:44:04,0,0.00,90.14,18.37,86.05,84.43,66.61,0,35.30,0,23.80,91.84,0,1,0,114.85,114.82,115.24,114.89,115.06,114.99,115.15,90.14,18.4,0,0
6:45:05,0,0.00,90.14,18.37,86.68,85.15,70.39,0,32.72,0,24.93,98.48,0,1,0,114.85,114.95,115.29,114.97,115.11,114.92,115.18,90.14,18.4,0,0
6:46:05,0,0.00,90.14,18.27,86.50,85.78,70.48,0,33.32,0,25.59,99.17,0,1,0,114.74,114.91,115.26,114.79,115.00,114.94,115.10,90.14,18.3,0,0
6:47:05,0,0.00,90.14,18.27,85.87,84.70,68.68,0,35.60,0,24.22,96.22,0,1,0,114.86,114.94,115.27,114.92,115.03,114.95,115.14,90.14,18.3,0,0
6:48:05,0,0.00,90.14,18.27,86.05,84.43,68.86,0,34.57,0,23.84,94.86,0,1,0,114.87,114.98,115.29,114.93,115.05,114.94,115.11,90.14,18.3,0,0
6:49:05,0,0.00,90.14,18.27,86.68,85.51,70.30,0,32.03,0,25.79,98.59,0,1,0,114.85,115.02,114.79,114.99,115.14,114.94,115.10,90.14,18.3,0,0
6:50:05,0,0.00,90.14,18.27,86.14,85.42,70.66,0,34.12,0,25.34,99.67,0,1,0,114.80,114.87,114.81,114.95,115.10,114.87,115.07,90.14,18.3,0,0
6:51:06,0,0.00,90.14,18.27,85.87,84.70,69.04,0,35.02,0,24.25,95.02,0,1,0,115.24,114.99,114.83,114.95,115.15,115.00,115.22,90.14,18.3,0,0
6:52:06,0,0.00,90.14,18.27,86.05,84.43,69.04,0,34.18,0,23.87,96.25,0,1,0,114.75,115.15,114.94,114.98,115.16,114.99,115.14,90.14,18.3,0,0
6:53:06,0,0.00,90.34,18.27,86.50,85.51,70.84,0,30.71,0,25.54,99.47,0,1,0,114.84,114.92,114.86,114.90,115.02,114.94,114.94,90.34,18.3,0,0
6:54:06,0,0.00,90.34,18.17,85.96,85.42,70.48,0,32.59,0,25.37,99.43,0,1,0,114.74,114.98,114.83,114.93,115.05,114.93,115.15,90.34,18.2,0,0
6:55:06,0,0.00,90.34,18.17,85.51,84.70,69.58,0,34.03,0,24.27,97.29,0,1,0,114.78,114.97,114.85,114.95,114.91,114.95,114.92,90.34,18.2,0,0
6:56:06,0,0.00,90.34,18.17,85.51,84.43,68.59,0,33.70,0,23.89,95.45,0,1,0,115.14,115.00,114.95,115.06,115.14,114.98,115.14,90.34,18.2,0,0
6:57:07,0,0.00,90.34,18.17,85.96,85.33,70.66,0,31.78,0,25.56,99.50,0,1,0,114.92,115.03,114.95,115.09,115.23,114.94,115.21,90.34,18.2,0,0
6:58:07,0,0.00,90.34,18.17,85.78,85.60,69.85,0,32.40,0,25.67,98.99,0,1,0,115.14,114.94,114.92,114.99,115.15,114.97,115.24,90.34,18.2,0,0
6:59:07,0,0.00,90.34,18.17,85.33,84.70,68.95,0,33.93,0,24.29,96.04,0,1,0,114.98,114.94,114.93,114.90,115.08,115.01,115.00,90.34,18.2,0,0
7:00:07,0,0.00,90.34,18.27,85.33,84.43,67.51,0,33.67,0,23.91,94.00,0,1,0,114.94,114.95,114.99,114.92,115.10,114.97,115.11,90.34,18.3,0,0
7:01:07,0,0.00,90.34,18.27,85.96,85.33,70.75,0,31.04,0,25.58,99.47,0,1,0,114.97,114.94,114.92,114.93,115.06,114.98,115.10,90.34,18.3,0,0
7:02:07,0,0.00,90.34,18.27,85.60,85.42,69.49,0,32.34,0,25.40,97.32,0,1,0,114.99,114.97,114.85,114.95,115.12,114.93,115.16,90.34,18.3,0,0
7:03:07,0,0.00,90.34,18.27,85.15,84.70,68.41,0,33.89,0,24.31,95.27,0,1,0,114.89,114.97,114.95,114.90,115.10,114.99,115.17,90.34,18.3,0,0
7:04:08,0,0.00,90.34,18.27,85.33,84.25,67.87,0,32.90,0,23.65,94.20,0,1,0,115.12,115.36,114.84,114.95,115.08,114.95,115.13,90.34,18.3,0,0
7:05:08,0,0.00,90.34,18.27,85.96,85.69,69.85,0,30.37,0,26.26,98.41,0,1,0,114.89,115.34,114.86,114.93,115.06,114.80,115.16,90.34,18.3,0,0
7:06:09,0,0.00,90.34,18.27,85.60,85.24,69.67,0,31.73,0,25.13,98.89,0,1,0,114.98,115.62,114.90,114.92,115.13,114.82,115.20,90.34,18.3,0,0
7:07:09,0,0.00,90.14,18.37,84.97,84.43,66.88,0,35.54,0,23.89,92.42,0,1,0,114.97,115.55,114.84,114.91,115.03,114.95,115.16,90.14,18.4,0,0
7:08:09,0,0.00,90.14,18.37,85.51,84.43,69.13,0,33.45,0,23.92,96.82,0,1,0,115.35,114.98,114.84,114.94,115.08,115.00,115.11,90.14,18.4,0,0
7:09:09,0,0.00,90.14,18.37,85.96,85.96,70.03,0,31.82,0,26.26,98.11,0,1,0,114.81,114.90,114.86,114.91,115.09,114.84,115.13,90.14,18.4,0,0
7:10:09,0,0.00,90.14,18.37,85.60,85.06,68.32,0,33.33,0,24.84,94.79,0,1,0,114.81,114.97,114.82,114.86,115.03,114.76,115.08,90.14,18.4,0,0
7:11:09,0,0.00,90.14,18.37,85.33,84.43,69.04,0,34.28,0,23.89,97.43,0,1,0,114.89,115.00,114.82,114.93,115.03,115.02,115.10,90.14,18.4,0,0
7:12:10,0,0.00,90.14,18.37,85.69,84.61,69.49,0,32.83,0,24.20,96.55,0,1,0,114.95,115.01,114.92,114.86,115.13,114.76,115.11,90.14,18.4,0,0
