0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC11,TC12,TC13,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Frez Door,Cab Door,Def/Rec Time,CabVariation,FrzVariation,FC1,FC2,FC3,FC4,FC5,FF1,FF2,FF3,Current Leakage (mA),RoomTemp,Humidity
5:26:22,2,0.57,115.0,10.30,6.79,0.49671,-2.0540,39.8367,-999.00,-999.00,-999.00,0,0.18,0.11,-6.69,-5.81,-3.98,0.04,6.17,41.41,41.38,36.72,0,89.94,20.0
5:27:12,2,0.57,115.1,10.40,6.84,0.49766,-2.0620,39.8867,-999.00,-999.00,-999.00,0,0.13,0.10,-6.69,-5.82,-3.98,-0.00,6.18,41.47,41.41,36.78,0,89.94,20.0
5:28:02,2,0.57,115.0,10.40,6.83,0.49860,-2.0860,39.9267,-999.00,-999.00,-999.00,0,0.09,0.08,-6.74,-5.84,-3.98,-0.01,6.14,41.50,41.44,36.84,0,89.94,20.0
5:28:52,2,0.57,115.0,10.30,6.74,0.49954,-2.1040,39.9767,-999.00,-999.00,-999.00,0,0.04,0.06,-6.75,-5.89,-3.98,-0.04,6.14,41.55,41.44,36.94,0,89.94,20.0
5:29:42,2,0.57,115.0,10.30,6.81,0.50048,-2.1380,40.0200,-999.00,-999.00,-999.00,0,0.01,0.03,-6.77,-5.95,-4.03,-0.08,6.14,41.61,41.45,37.00,0,89.94,20.0
5:30:33,2,0.57,115.0,10.30,6.77,0.50142,-2.1600,40.0600,-999.00,-999.00,-999.00,0,0.28,0.12,-6.82,-6.00,-4.03,-0.09,6.14,41.63,41.47,37.08,0,89.94,20.0
5:31:23,2,0.57,115.0,10.20,6.68,0.50236,-2.2160,40.1133,-999.00,-999.00,-999.00,0,0.33,0.18,-6.91,-6.06,-4.06,-0.15,6.10,41.68,41.47,37.19,0,89.94,20.0
5:32:13,2,0.57,115.0,10.30,6.70,0.50329,-2.2560,40.1800,-999.00,-999.00,-999.00,0,0.40,0.22,-6.99,-6.09,-4.12,-0.20,6.12,41.74,41.52,37.28,0,89.94,20.0
5:33:04,2,0.57,114.9,10.30,6.77,0.50429,-2.2980,40.2133,-999.00,-999.00,-999.00,0,0.44,0.26,-7.02,-6.16,-4.17,-0.22,6.08,41.77,41.52,37.35,0,89.94,20.0
5:33:54,2,0.57,115.0,10.20,6.71,0.50522,-2.3500,40.2800,-999.00,-999.00,-999.00,0,0.48,0.31,-7.07,-6.25,-4.22,-0.29,6.08,41.83,41.57,37.44,0,89.94,20.0
5:34:44,2,0.57,115.0,10.30,6.75,0.50615,-2.4020,40.3267,-999.00,-999.00,-999.00,0,0.55,0.36,-7.18,-6.30,-4.26,-0.34,6.07,41.88,41.58,37.52,0,89.94,20.0
5:35:35,2,0.57,115.0,10.30,6.78,0.50709,-2.4560,40.3700,-999.00,-999.00,-999.00,0,0.33,0.31,-7.21,-6.39,-4.31,-0.40,6.03,41.91,41.59,37.61,0,89.94,20.0
5:36:25,2,0.57,115.0,10.70,7.01,0.50805,-2.4800,40.3633,-999.00,-999.00,-999.00,0,0.32,0.33,-7.26,-6.44,-4.33,-0.40,6.03,41.91,41.60,37.58,0,89.94,20.0
5:37:15,2,0.57,115.1,11.00,7.27,0.50904,-2.4860,40.3133,-999.00,-999.00,-999.00,0,0.27,0.34,-7.26,-6.44,-4.36,-0.37,6.00,41.86,41.58,37.50,0,89.94,20.0
5:38:05,2,0.57,115.1,11.10,7.36,0.51004,-2.5000,40.2533,-999.00,-999.00,-999.00,0,0.21,0.35,-7.27,-6.44,-4.40,-0.34,5.95,41.78,41.58,37.40,0,89.94,20.0
5:38:55,2,0.57,115.2,11.10,7.36,0.51113,-2.4960,40.1933,-999.00,-999.00,-999.00,0,0.15,0.35,-7.27,-6.39,-4.37,-0.34,5.89,41.74,41.58,37.26,0,89.94,20.0
5:39:45,2,0.57,115.2,11.20,7.40,0.51215,-2.4740,40.0833,-999.00,-999.00,-999.00,0,0.04,0.33,-7.22,-6.37,-4.37,-0.29,5.88,41.64,41.52,37.09,0,89.74,20.0
5:40:36,2,0.58,115.1,11.20,7.35,0.51318,-2.4600,40.0133,-999.00,-999.00,-999.00,0,0.33,0.04,-7.19,-6.30,-4.36,-0.29,5.84,41.59,41.52,36.93,0,89.74,20.0
5:41:26,2,0.58,115.1,11.30,7.35,0.51420,-2.4220,39.9133,-999.00,-999.00,-999.00,0,0.42,0.02,-7.11,-6.25,-4.33,-0.23,5.81,41.48,41.47,36.79,0,89.74,20.0
5:42:16,2,0.58,115.1,11.20,7.43,0.51523,-2.4080,39.8033,-999.00,-999.00,-999.00,0,0.54,0.01,-7.05,-6.20,-4.32,-0.23,5.76,41.36,41.44,36.61,0,89.74,20.0
5:43:06,2,0.58,115.0,10.80,7.15,0.51623,-2.3880,39.8067,-999.00,-999.00,-999.00,0,0.53,0.03,-7.02,-6.14,-4.30,-0.23,5.75,41.38,41.44,36.60,0,89.74,20.0
5:43:56,2,0.57,114.9,10.50,6.91,0.51720,-2.3660,39.8433,-999.00,-999.00,-999.00,0,0.50,0.05,-6.99,-6.09,-4.28,-0.23,5.76,41.42,41.45,36.66,0,89.74,19.9
5:44:46,2,0.57,115.0,10.50,6.89,0.51816,-2.3740,39.8833,-999.00,-999.00,-999.00,0,0.46,0.04,-6.99,-6.09,-4.27,-0.28,5.76,41.47,41.45,36.73,0,89.74,19.9
5:45:37,2,0.57,114.9,10.40,6.89,0.51911,-2.3760,39.9033,-999.00,-999.00,-999.00,0,0.17,0.11,-6.98,-6.09,-4.27,-0.29,5.75,41.48,41.45,36.78,0,89.74,19.9
5:46:28,2,0.57,115.0,10.40,6.84,0.52012,-2.3900,39.9267,-999.00,-999.00,-999.00,0,0.14,0.09,-6.99,-6.09,-4.27,-0.33,5.73,41.51,41.45,36.82,0,89.74,19.9
5:47:18,2,0.57,115.0,10.40,6.83,0.52106,-2.3680,40.0100,-999.00,-999.00,-999.00,0,0.06,0.12,-6.97,-6.09,-4.23,-0.30,5.75,41.60,41.48,36.95,0,89.74,19.9
5:48:08,2,0.57,115.1,10.40,6.83,0.52200,-2.4020,40.0467,-999.00,-999.00,-999.00,0,0.02,0.08,-7.00,-6.14,-4.28,-0.34,5.75,41.62,41.52,37.00,0,89.95,19.8
5:48:58,2,0.57,115.1,10.20,6.72,0.52294,-2.4200,40.0767,-999.00,-999.00,-999.00,0,0.01,0.07,-7.03,-6.14,-4.28,-0.40,5.75,41.63,41.52,37.08,0,89.95,19.8
5:49:48,2,0.57,115.1,10.20,6.66,0.52387,-2.4460,40.1267,-999.00,-999.00,-999.00,0,0.06,0.04,-7.07,-6.20,-4.31,-0.40,5.75,41.69,41.52,37.17,0,89.95,19.8
5:50:38,2,0.57,115.1,10.20,6.75,0.52480,-2.4860,40.1700,-999.00,-999.00,-999.00,0,0.27,0.14,-7.13,-6.26,-4.31,-0.47,5.74,41.74,41.52,37.25,0,89.95,19.7
5:51:28,2,0.57,115.1,10.10,6.69,0.52573,-2.5400,40.2100,-999.00,-999.00,-999.00,0,0.31,0.19,-7.19,-6.33,-4.36,-0.52,5.70,41.77,41.53,37.33,0,89.95,19.7
5:52:19,2,0.57,115.1,10.20,6.72,0.52666,-2.5800,40.2733,-999.00,-999.00,-999.00,0,0.37,0.23,-7.26,-6.39,-4.42,-0.53,5.70,41.83,41.58,37.41,0,89.95,19.7
5:53:09,2,0.57,115.1,10.20,6.72,0.52766,-2.6240,40.3333,-999.00,-999.00,-999.00,0,0.43,0.27,-7.32,-6.44,-4.47,-0.59,5.70,41.88,41.60,37.52,0,89.95,19.6
5:53:59,2,0.57,115.1,10.10,6.62,0.52858,-2.6680,40.3633,-999.00,-999.00,-999.00,0,0.46,0.32,-7.37,-6.53,-4.50,-0.64,5.70,41.91,41.60,37.58,0,89.95,19.6
5:54:49,2,0.57,115.1,10.20,6.69,0.52951,-2.7320,40.4133,-999.00,-999.00,-999.00,0,0.51,0.38,-7.46,-6.62,-4.56,-0.67,5.65,41.96,41.60,37.68,0,90.14,19.6
5:55:39,2,0.57,115.1,10.20,6.73,0.53043,-2.7860,40.4733,-999.00,-999.00,-999.00,0,0.33,0.33,-7.51,-6.69,-4.61,-0.76,5.64,42.02,41.66,37.74,0,90.14,19.6
5:56:30,2,0.57,115.1,10.80,6.97,0.53139,-2.7880,40.4833,-999.00,-999.00,-999.00,0,0.32,0.34,-7.57,-6.70,-4.61,-0.69,5.63,42.04,41.69,37.72,0,90.14,19.5
5:57:20,2,0.57,114.9,11.00,7.24,0.53238,-2.8180,40.4067,-999.00,-999.00,-999.00,0,0.27,0.37,-7.58,-6.72,-4.68,-0.72,5.61,41.93,41.67,37.62,0,90.14,19.5
5:57:34,1,0.40,114.8,0.80,0.39,0.53281,-2.8240,40.3667,-999.00,-999.00,-999.00,0,0.23,0.37,-7.58,-6.72,-4.68,-0.72,5.58,41.90,41.66,37.54,0,90.14,19.5
5:57:41,1,0.40,114.8,0.80,0.39,0.53281,-2.8240,40.3667,-999.00,-999.00,-999.00,0,0.23,0.37,-7.58,-6.72,-4.68,-0.72,5.58,41.90,41.66,37.54,0,90.14,19.5
5:57:41,1,0.40,114.8,0.80,0.39,0.53281,-2.8240,40.3667,-999.00,-999.00,-999.00,0,0.23,0.37,-7.58,-6.72,-4.68,-0.72,5.58,41.90,41.66,37.54,0,90.14,19.5
5:58:32,1,0.38,115.0,0.70,0.30,0.53287,-2.7900,40.3767,-999.00,-999.00,-999.00,0,0.26,0.32,-7.44,-6.68,-4.65,-0.69,5.51,41.92,41.64,37.57,0,90.14,19.5
5:59:22,1,0.38,115.0,0.70,0.30,0.53291,-2.7280,40.4267,-999.00,-999.00,-999.00,0,0.30,0.27,-7.20,-6.58,-4.65,-0.66,5.45,41.98,41.67,37.63,0,90.14,19.6
6:00:12,1,0.38,115.0,0.70,0.31,0.53295,-2.6460,40.5000,-999.00,-999.00,-999.00,0,0.05,0.09,-7.00,-6.50,-4.56,-0.59,5.42,42.05,41.71,37.74,0,90.14,19.6
6:01:02,1,0.38,115.0,0.70,0.31,0.53300,-2.5660,40.5533,-999.00,-999.00,-999.00,0,0.10,0.17,-6.75,-6.40,-4.50,-0.58,5.40,42.10,41.73,37.83,0,90.14,19.6
6:01:53,1,0.38,115.0,0.70,0.31,0.53304,-2.4760,40.6067,-999.00,-999.00,-999.00,0,0.16,0.26,-6.46,-6.29,-4.47,-0.53,5.37,42.15,41.74,37.93,0,90.14,19.6
6:02:43,1,0.38,115.0,0.70,0.30,0.53308,-2.3800,40.6367,-999.00,-999.00,-999.00,0,0.19,0.36,-6.17,-6.20,-4.36,-0.48,5.31,42.18,41.77,37.96,0,90.14,19.7
6:03:33,1,0.38,115.0,0.70,0.31,0.53313,-2.2760,40.7033,-999.00,-999.00,-999.00,0,0.25,0.46,-5.87,-6.07,-4.31,-0.42,5.29,42.24,41.80,38.07,0,90.14,19.7
6:04:23,1,0.38,115.0,0.70,0.31,0.53317,-2.1720,40.7733,-999.00,-999.00,-999.00,0,0.32,0.57,-5.58,-5.95,-4.23,-0.36,5.26,42.32,41.84,38.16,0,90.14,19.7
6:05:13,1,0.38,115.0,0.70,0.31,0.53321,-2.0480,40.8267,-999.00,-999.00,-999.00,0,0.33,0.60,-5.27,-5.81,-4.13,-0.29,5.26,42.36,41.85,38.27,0,89.94,19.8
6:06:04,1,0.38,115.0,0.70,0.31,0.53325,-1.9120,40.8867,-999.00,-999.00,-999.00,0,0.39,0.74,-4.94,-5.64,-4.03,-0.21,5.26,42.43,41.88,38.35,0,89.94,19.8
6:06:54,1,0.38,115.0,0.70,0.30,0.53330,-1.7820,40.9300,-999.00,-999.00,-999.00,0,0.44,0.86,-4.58,-5.51,-3.92,-0.16,5.26,42.48,41.88,38.43,0,89.94,19.8
6:07:44,1,0.38,115.0,0.70,0.30,0.53334,-1.6600,41.0033,-999.00,-999.00,-999.00,0,0.51,0.99,-4.25,-5.35,-3.84,-0.09,5.23,42.54,41.93,38.54,0,89.94,19.8
6:08:34,1,0.38,115.0,0.70,0.30,0.53338,-1.5220,41.0533,-999.00,-999.00,-999.00,0,0.56,1.13,-3.92,-5.19,-3.72,-0.01,5.23,42.59,41.95,38.62,0,89.94,19.8
6:09:24,1,0.38,114.9,0.70,0.31,0.53343,-1.3720,41.1133,-999.00,-999.00,-999.00,0,0.62,1.28,-3.56,-5.02,-3.59,0.08,5.23,42.65,41.99,38.70,0,89.94,19.8
6:10:14,1,0.38,114.9,0.70,0.31,0.53347,-1.2320,41.1633,-999.00,-999.00,-999.00,0,0.36,0.85,-3.22,-4.87,-3.47,0.16,5.24,42.71,42.02,38.76,0,89.94,19.8
6:11:04,1,0.38,114.9,0.70,0.30,0.53351,-1.0560,41.2233,-999.00,-999.00,-999.00,0,0.42,1.03,-2.84,-4.66,-3.33,0.30,5.25,42.80,42.02,38.85,0,89.94,19.9
6:11:55,1,0.38,114.9,0.70,0.30,0.53355,-0.8820,41.3033,-999.00,-999.00,-999.00,0,0.50,1.20,-2.45,-4.45,-3.19,0.42,5.26,42.87,42.09,38.95,0,89.94,19.9
6:12:45,1,0.38,114.9,0.70,0.30,0.53360,-0.7320,41.3700,-999.00,-999.00,-999.00,0,0.56,1.35,-2.11,-4.27,-3.04,0.50,5.26,42.95,42.12,39.04,0,89.94,19.9
6:13:35,1,0.38,114.9,0.70,0.30,0.53364,-0.5640,41.4233,-999.00,-999.00,-999.00,0,0.62,1.52,-1.75,-4.07,-2.91,0.61,5.30,43.01,42.14,39.12,0,89.94,19.9
6:14:25,1,0.38,114.9,0.70,0.31,0.53368,-0.4000,41.4900,-999.00,-999.00,-999.00,0,0.67,1.68,-1.39,-3.87,-2.77,0.72,5.31,43.09,42.15,39.23,0,89.94,19.9
6:15:15,1,0.38,114.9,0.70,0.31,0.53373,-0.2440,41.5467,-999.00,-999.00,-999.00,0,0.38,1.01,-1.04,-3.69,-2.61,0.81,5.31,43.14,42.21,39.29,0,89.94,19.9
6:15:39,2,0.58,114.9,11.90,7.86,0.53388,-0.1260,41.6067,-999.00,-999.00,-999.00,0,0.45,1.14,-0.80,-3.52,-2.52,0.90,5.31,43.20,42.25,39.37,0,89.94,19.9
6:15:51,2,0.58,114.9,11.90,7.86,0.53396,-0.1260,41.6067,-999.00,-999.00,-999.00,0,0.45,1.14,-0.80,-3.52,-2.52,0.90,5.31,43.20,42.25,39.37,0,89.94,19.9
6:15:51,2,0.58,114.9,11.90,7.86,0.53396,-0.1260,41.6067,-999.00,-999.00,-999.00,0,0.45,1.14,-0.80,-3.52,-2.52,0.90,5.31,43.20,42.25,39.37,0,89.94,19.9
6:16:41,2,0.57,114.9,12.30,8.10,0.53508,0.0600,41.6333,-999.00,-999.00,-999.00,0,0.47,1.32,-0.65,-3.20,-2.28,1.06,5.37,43.24,42.27,39.39,0,89.94,19.9
6:17:31,2,0.57,115.0,11.90,7.84,0.53619,0.2340,41.6233,-999.00,-999.00,-999.00,0,0.46,1.49,-0.53,-2.89,-2.03,1.24,5.38,43.20,42.29,39.38,0,89.94,19.9
6:18:21,2,0.57,115.0,11.90,7.78,0.53726,0.3780,41.5900,-999.00,-999.00,-999.00,0,0.43,1.64,-0.46,-2.64,-1.84,1.41,5.42,43.15,42.30,39.32,0,89.94,19.9
6:19:11,2,0.57,115.0,11.80,7.80,0.53834,0.5100,41.5600,-999.00,-999.00,-999.00,0,0.41,1.78,-0.41,-2.42,-1.64,1.55,5.47,43.13,42.31,39.24,0,89.94,19.9
6:20:02,2,0.57,115.1,12.00,7.89,0.53942,0.6040,41.5000,-999.00,-999.00,-999.00,0,0.03,0.90,-0.40,-2.20,-1.50,1.64,5.48,43.07,42.30,39.13,0,89.94,19.9
6:20:52,2,0.57,115.0,11.80,7.78,0.54050,0.7380,41.4633,-999.00,-999.00,-999.00,0,0.07,1.03,-0.37,-2.01,-1.29,1.82,5.54,43.04,42.32,39.03,0,89.94,19.9
6:21:42,2,0.57,115.1,11.90,7.91,0.54159,0.8780,41.4267,-999.00,-999.00,-999.00,0,0.10,1.17,-0.32,-1.80,-1.10,1.99,5.62,42.98,42.34,38.96,0,89.94,19.9
6:22:33,2,0.57,115.0,11.90,7.79,0.54276,0.9640,41.3500,-999.00,-999.00,-999.00,0,0.18,1.26,-0.32,-1.62,-0.96,2.08,5.64,42.88,42.34,38.83,0,89.94,19.9
6:23:23,2,0.57,115.0,12.00,7.85,0.54385,1.0540,41.2867,-999.00,-999.00,-999.00,0,0.24,1.35,-0.32,-1.48,-0.82,2.19,5.70,42.84,42.33,38.69,0,89.94,19.9
6:24:13,2,0.57,115.0,12.00,7.80,0.54494,1.1340,41.1767,-999.00,-999.00,-999.00,0,0.34,1.43,-0.31,-1.36,-0.69,2.31,5.72,42.72,42.29,38.52,0,89.94,19.9
6:25:03,2,0.57,115.1,12.00,7.91,0.54603,1.2260,41.1167,-999.00,-999.00,-999.00,0,0.38,0.61,-0.31,-1.22,-0.57,2.43,5.80,42.65,42.29,38.41,0,89.94,19.9
6:25:54,2,0.57,115.1,12.00,7.93,0.54712,1.3020,41.0033,-999.00,-999.00,-999.00,0,0.50,0.69,-0.31,-1.10,-0.44,2.52,5.84,42.52,42.26,38.23,0,89.94,19.9
6:26:44,2,0.56,114.9,12.10,7.84,0.54821,1.3680,40.9267,-999.00,-999.00,-999.00,0,0.57,0.76,-0.31,-1.02,-0.33,2.63,5.87,42.44,42.26,38.08,0,89.94,19.9
6:27:34,2,0.56,114.9,12.10,7.82,0.54929,1.4420,40.8367,-999.00,-999.00,-999.00,0,0.66,0.83,-0.32,-0.89,-0.24,2.71,5.95,42.35,42.21,37.95,0,89.94,19.9
6:28:25,2,0.56,114.9,12.00,7.84,0.55046,1.5140,40.7333,-999.00,-999.00,-999.00,0,0.77,0.90,-0.32,-0.79,-0.13,2.81,6.00,42.25,42.19,37.76,0,89.94,19.8
6:29:15,2,0.56,114.9,12.10,7.80,0.55154,1.5520,40.6400,-999.00,-999.00,-999.00,0,0.86,0.94,-0.34,-0.73,-0.05,2.85,6.03,42.15,42.15,37.62,0,89.94,19.8
6:30:05,2,0.56,114.9,12.20,7.82,0.55263,1.6240,40.5267,-999.00,-999.00,-999.00,0,0.58,0.41,-0.34,-0.65,0.06,2.96,6.09,42.04,42.12,37.42,0,89.94,19.8
6:30:55,2,0.57,115.0,12.10,7.77,0.55371,1.6800,40.4200,-999.00,-999.00,-999.00,0,0.69,0.46,-0.34,-0.56,0.13,3.02,6.15,41.91,42.08,37.27,0,89.94,19.8
6:31:46,2,0.56,115.0,12.20,7.80,0.55479,1.7620,40.3467,-999.00,-999.00,-999.00,0,0.77,0.55,-0.32,-0.47,0.24,3.14,6.22,41.83,42.07,37.14,0,89.94,19.8
6:32:36,2,0.56,115.0,12.00,7.80,0.55587,1.8120,40.2200,-999.00,-999.00,-999.00,0,0.90,0.60,-0.33,-0.44,0.33,3.21,6.29,41.69,42.00,36.97,0,89.94,19.7
6:33:26,2,0.56,115.0,12.00,7.81,0.55696,1.8960,40.1300,-999.00,-999.00,-999.00,0,0.99,0.68,-0.32,-0.31,0.43,3.29,6.39,41.58,41.99,36.82,0,89.94,19.7
6:34:16,2,0.56,114.9,12.00,7.84,0.55804,1.9420,40.0333,-999.00,-999.00,-999.00,0,1.08,0.73,-0.32,-0.26,0.50,3.38,6.41,41.49,41.93,36.68,0,89.94,19.7
6:35:07,2,0.56,114.9,12.20,7.76,0.55920,1.9820,39.9200,-999.00,-999.00,-999.00,0,0.64,0.33,-0.33,-0.21,0.56,3.42,6.47,41.36,41.88,36.52,0,89.94,19.7
6:35:57,2,0.56,115.0,12.00,7.87,0.56029,2.0260,39.8200,-999.00,-999.00,-999.00,0,0.74,0.38,-0.34,-0.16,0.63,3.48,6.52,41.23,41.85,36.38,0,89.94,19.7
6:36:47,2,0.56,115.0,12.00,7.82,0.56137,2.0660,39.7033,-999.00,-999.00,-999.00,0,0.86,0.42,-0.34,-0.14,0.69,3.53,6.59,41.14,41.77,36.20,0,89.94,19.6
6:37:37,2,0.56,115.0,11.70,7.68,0.56245,2.1060,39.6467,-999.00,-999.00,-999.00,0,0.91,0.46,-0.38,-0.10,0.75,3.60,6.66,41.08,41.73,36.13,0,89.94,19.6
6:38:27,2,0.56,114.9,11.50,7.55,0.56350,2.1220,39.6567,-999.00,-999.00,-999.00,0,0.90,0.47,-0.40,-0.10,0.77,3.62,6.72,41.08,41.71,36.18,0,89.94,19.6
6:39:17,2,0.57,115.1,11.50,7.47,0.56454,2.1420,39.7000,-999.00,-999.00,-999.00,0,0.86,0.49,-0.48,-0.12,0.82,3.70,6.79,41.13,41.73,36.24,0,89.94,19.6
6:40:08,2,0.57,115.0,11.40,7.35,0.56556,2.1540,39.7333,-999.00,-999.00,-999.00,0,0.20,0.17,-0.52,-0.15,0.87,3.73,6.84,41.18,41.71,36.31,0,89.94,19.6
6:40:58,2,0.56,115.1,11.30,7.38,0.56658,2.1600,39.7600,-999.00,-999.00,-999.00,0,0.17,0.18,-0.60,-0.21,0.88,3.78,6.95,41.20,41.71,36.37,0,89.94,19.6
6:41:48,2,0.56,115.0,11.20,7.26,0.56760,2.1260,39.7767,-999.00,-999.00,-999.00,0,0.15,0.15,-0.74,-0.28,0.88,3.78,6.99,41.22,41.71,36.40,0,89.94,19.6
6:42:38,2,0.57,114.9,11.20,7.24,0.56861,2.0960,39.8200,-999.00,-999.00,-999.00,0,0.11,0.12,-0.83,-0.38,0.86,3.78,7.05,41.27,41.71,36.48,0,89.94,19.6
6:43:28,2,0.57,115.1,11.20,7.27,0.56969,2.0540,39.8567,-999.00,-999.00,-999.00,0,0.07,0.07,-0.96,-0.48,0.83,3.78,7.10,41.32,41.71,36.54,0,89.94,19.5
6:44:19,2,0.56,114.9,11.10,7.21,0.57069,2.0040,39.8733,-999.00,-999.00,-999.00,0,0.06,0.02,-1.08,-0.59,0.77,3.77,7.15,41.33,41.66,36.63,0,89.94,19.5
6:45:09,2,0.57,115.0,11.10,7.22,0.57169,1.9500,39.9233,-999.00,-999.00,-999.00,0,0.20,0.22,-1.22,-0.70,0.76,3.73,7.18,41.38,41.71,36.68,0,89.94,19.5
6:45:59,2,0.57,115.0,11.10,7.15,0.57269,1.8940,39.9833,-999.00,-999.00,-999.00,0,0.26,0.27,-1.37,-0.84,0.71,3.71,7.26,41.43,41.72,36.80,0,89.94,19.5
6:46:49,2,0.57,115.1,11.00,7.20,0.57369,1.8420,40.0367,-999.00,-999.00,-999.00,0,0.31,0.33,-1.49,-0.98,0.64,3.71,7.33,41.49,41.72,36.90,0,89.94,19.5
6:47:39,2,0.57,115.0,11.00,7.19,0.57468,1.7860,40.0900,-999.00,-999.00,-999.00,0,0.37,0.38,-1.61,-1.11,0.58,3.67,7.40,41.55,41.74,36.98,0,89.94,19.5
6:48:29,2,0.56,115.1,10.90,7.15,0.57568,1.7060,40.1400,-999.00,-999.00,-999.00,0,0.41,0.47,-1.77,-1.28,0.50,3.62,7.46,41.61,41.74,37.07,0,89.94,19.5
6:49:19,2,0.57,115.0,10.90,7.04,0.57666,1.6200,40.1700,-999.00,-999.00,-999.00,0,0.45,0.54,-1.95,-1.42,0.40,3.59,7.48,41.63,41.74,37.14,0,89.94,19.5
6:50:10,2,0.56,115.0,10.80,7.03,0.57765,1.5600,40.2467,-999.00,-999.00,-999.00,0,0.34,0.39,-2.05,-1.55,0.36,3.53,7.51,41.72,41.77,37.25,0,89.94,19.5
6:51:00,2,0.57,114.9,10.90,7.07,0.57870,1.4680,40.2833,-999.00,-999.00,-999.00,0,0.38,0.48,-2.24,-1.72,0.25,3.48,7.57,41.75,41.77,37.33,0,89.94,19.5
6:51:50,2,0.56,115.1,10.80,7.04,0.57969,1.3840,40.3400,-999.00,-999.00,-999.00,0,0.44,0.57,-2.40,-1.86,0.14,3.42,7.62,41.81,41.80,37.41,0,89.94,19.5
6:52:40,2,0.57,115.0,10.80,7.01,0.58067,1.3000,40.4000,-999.00,-999.00,-999.00,0,0.50,0.65,-2.54,-2.04,0.06,3.40,7.62,41.88,41.80,37.52,0,89.94,19.5
6:53:31,2,0.57,114.9,11.30,7.32,0.58167,1.2320,40.4333,-999.00,-999.00,-999.00,0,0.53,0.72,-2.67,-2.13,-0.02,3.29,7.69,41.90,41.85,37.55,0,89.94,19.5
6:54:21,2,0.57,115.0,11.50,7.49,0.58270,1.1860,40.4033,-999.00,-999.00,-999.00,0,0.50,0.76,-2.76,-2.21,-0.10,3.30,7.70,41.87,41.83,37.51,0,89.94,19.5
6:55:11,2,0.56,115.0,11.60,7.57,0.58375,1.1300,40.3433,-999.00,-999.00,-999.00,0,0.12,0.43,-2.86,-2.31,-0.18,3.29,7.71,41.79,41.82,37.42,0,89.94,19.5
6:56:01,2,0.56,115.0,11.60,7.60,0.58479,1.1100,40.3000,-999.00,-999.00,-999.00,0,0.07,0.45,-2.88,-2.35,-0.24,3.31,7.71,41.75,41.81,37.34,0,89.94,19.4
6:56:51,2,0.56,115.1,11.70,7.64,0.58585,1.1020,40.2267,-999.00,-999.00,-999.00,0,0.01,0.47,-2.93,-2.36,-0.27,3.32,7.75,41.69,41.79,37.20,0,89.94,19.4
6:57:41,2,0.56,115.0,11.70,7.59,0.58698,1.0820,40.1567,-999.00,-999.00,-999.00,0,0.07,0.48,-2.98,-2.38,-0.33,3.34,7.76,41.63,41.76,37.08,0,90.14,19.3
6:58:32,2,0.56,115.0,11.70,7.64,0.58804,1.0620,40.0533,-999.00,-999.00,-999.00,0,0.17,0.50,-2.99,-2.42,-0.38,3.34,7.76,41.52,41.71,36.93,0,90.14,19.3
6:59:23,2,0.57,115.0,11.80,7.68,0.58910,1.0600,39.9767,-999.00,-999.00,-999.00,0,0.25,0.50,-3.03,-2.41,-0.39,3.37,7.76,41.44,41.70,36.79,0,90.14,19.3
7:00:13,2,0.56,115.1,11.80,7.64,0.59016,1.0600,39.8933,-999.00,-999.00,-999.00,0,0.47,0.08,-3.03,-2.40,-0.43,3.40,7.76,41.36,41.66,36.66,0,90.14,19.3
7:01:03,2,0.56,115.0,11.80,7.64,0.59123,1.0520,39.7900,-999.00,-999.00,-999.00,0,0.57,0.09,-3.03,-2.39,-0.44,3.38,7.74,41.26,41.60,36.51,0,90.14,19.3
7:01:53,2,0.56,114.9,11.80,7.65,0.59229,1.0700,39.7100,-999.00,-999.00,-999.00,0,0.65,0.07,-3.01,-2.37,-0.44,3.41,7.76,41.18,41.59,36.36,0,90.14,19.3
7:02:43,2,0.57,115.1,11.70,7.71,0.59336,1.0540,39.5833,-999.00,-999.00,-999.00,0,0.78,0.09,-3.03,-2.38,-0.46,3.40,7.74,41.04,41.52,36.19,0,90.14,19.3
7:03:33,2,0.58,115.0,11.20,7.35,0.59441,1.0840,39.6100,-999.00,-999.00,-999.00,0,0.75,0.06,-2.99,-2.36,-0.44,3.42,7.79,41.08,41.52,36.23,0,90.14,19.3
7:04:23,2,0.58,115.1,11.10,7.21,0.59550,1.0520,39.6067,-999.00,-999.00,-999.00,0,0.74,0.07,-3.05,-2.37,-0.46,3.36,7.78,41.09,41.49,36.24,0,90.14,19.3
7:05:13,2,0.57,115.1,10.90,7.19,0.59650,1.0440,39.6400,-999.00,-999.00,-999.00,0,0.26,0.01,-3.07,-2.39,-0.47,3.34,7.81,41.14,41.49,36.29,0,90.14,19.3
