0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC11,TC12,TC13,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FF1,FF2,FF3,Current Leakage (mA),RoomTemp,Humidity
34:10:21,1,0.00,0,0,0,0,0.60,47.16,-999.00,-999.00,-999.00,0,7.13,-1.91,-3.42,48.54,46.81,46.14,6.34235,89.74,24.1
34:11:11,1,0.00,0,0,0,0,0.63,47.17,-999.00,-999.00,-999.00,0,7.15,-1.85,-3.42,48.56,46.82,46.14,6.34235,89.74,24.0
34:12:01,1,0.00,0,0,0,0,0.64,47.19,-999.00,-999.00,-999.00,0,7.16,-1.85,-3.38,48.56,46.82,46.19,6.34235,89.74,23.9
34:12:51,1,0.00,0,0,0,0,0.66,47.21,-999.00,-999.00,-999.00,0,7.20,-1.82,-3.41,48.56,46.88,46.20,6.34235,89.74,23.9
34:13:43,1,0.00,0,0,0,0,0.68,47.23,-999.00,-999.00,-999.00,0,7.20,-1.80,-3.36,48.57,46.89,46.22,6.34235,89.74,23.8
34:14:33,1,0.00,0,0,0,0,0.68,47.24,-999.00,-999.00,-999.00,0,7.20,-1.80,-3.36,48.58,46.90,46.23,6.34235,89.74,23.8
34:15:23,1,0.00,0,0,0,0,0.71,47.29,-999.00,-999.00,-999.00,0,7.23,-1.77,-3.32,48.64,46.96,46.28,6.34235,89.74,23.7
34:16:13,1,0.00,0,0,0,0,0.71,47.29,-999.00,-999.00,-999.00,0,7.23,-1.74,-3.35,48.64,46.96,46.28,9.24569,89.74,23.7
34:17:03,1,0.00,0,0,0,0,0.74,47.30,-999.00,-999.00,-999.00,0,7.25,-1.73,-3.30,48.65,46.96,46.29,6.34235,89.95,23.6
34:17:55,1,0.00,0,0,0,0,0.77,47.34,-999.00,-999.00,-999.00,0,7.31,-1.72,-3.28,48.67,47.00,46.34,6.34235,89.95,23.5
34:18:45,1,0.00,0,0,0,0,0.81,47.34,-999.00,-999.00,-999.00,0,7.34,-1.66,-3.25,48.68,47.01,46.34,6.34235,89.95,23.5
34:19:35,1,0.00,0,0,0,0,0.82,47.37,-999.00,-999.00,-999.00,0,7.34,-1.66,-3.23,48.71,47.04,46.35,6.34235,89.95,23.4
34:20:25,1,0.00,0,0,0,0,0.84,47.40,-999.00,-999.00,-999.00,0,7.40,-1.66,-3.22,48.73,47.07,46.41,9.24569,89.95,23.4
34:21:15,1,0.00,0,0,0,0,0.85,47.41,-999.00,-999.00,-999.00,0,7.40,-1.65,-3.20,48.74,47.07,46.42,6.34235,89.95,23.3
34:22:07,1,0.00,0,0,0,0,0.90,47.43,-999.00,-999.00,-999.00,0,7.42,-1.56,-3.17,48.78,47.10,46.42,6.34235,89.95,23.3
34:22:57,1,0.00,0,0,0,0,0.92,47.43,-999.00,-999.00,-999.00,0,7.47,-1.55,-3.17,48.78,47.10,46.42,9.24569,89.95,23.2
34:23:47,1,0.00,0,0,0,0,0.92,47.43,-999.00,-999.00,-999.00,0,7.47,-1.56,-3.14,48.78,47.10,46.42,9.24569,89.95,23.2
34:24:39,1,0.00,0,0,0,0,0.93,47.43,-999.00,-999.00,-999.00,0,7.48,-1.55,-3.15,48.78,47.10,46.42,6.34235,89.95,23.1
34:25:29,1,0.00,0,0,0,0,0.95,47.47,-999.00,-999.00,-999.00,0,7.49,-1.52,-3.12,48.80,47.15,46.47,9.24569,89.95,23.1
34:26:21,1,0.00,0,0,0,0,0.95,47.48,-999.00,-999.00,-999.00,0,7.49,-1.52,-3.11,48.81,47.16,46.48,9.24569,89.95,23.1
34:27:11,1,0.00,0,0,0,0,0.97,47.51,-999.00,-999.00,-999.00,0,7.53,-1.52,-3.11,48.81,47.21,46.50,6.34235,89.95,23.0
34:28:01,1,0.00,0,0,0,0,1.04,47.51,-999.00,-999.00,-999.00,0,7.58,-1.42,-3.05,48.81,47.21,46.50,6.34235,90.14,22.9
34:28:51,1,0.00,0,0,0,0,1.07,47.55,-999.00,-999.00,-999.00,0,7.62,-1.41,-3.01,48.86,47.23,46.56,6.34235,90.14,22.9
34:29:41,1,0.00,0,0,0,0,1.07,47.55,-999.00,-999.00,-999.00,0,7.62,-1.41,-3.01,48.86,47.23,46.56,6.34235,90.14,22.9
34:30:33,1,0.00,0,0,0,0,1.08,47.55,-999.00,-999.00,-999.00,0,7.62,-1.36,-3.01,48.86,47.23,46.56,6.34235,90.14,22.8
34:31:23,1,0.00,0,0,0,0,1.11,47.57,-999.00,-999.00,-999.00,0,7.66,-1.36,-2.98,48.86,47.27,46.59,9.24569,90.14,22.8
34:32:13,1,0.00,0,0,0,0,1.11,47.60,-999.00,-999.00,-999.00,0,7.67,-1.36,-2.98,48.91,47.29,46.61,6.34235,90.14,22.8
34:33:03,1,0.00,0,0,0,0,1.10,47.62,-999.00,-999.00,-999.00,0,7.66,-1.37,-2.98,48.93,47.31,46.62,6.34235,90.14,22.8
34:33:53,1,0.00,0,0,0,0,1.14,47.63,-999.00,-999.00,-999.00,0,7.67,-1.30,-2.96,48.93,47.30,46.65,6.34235,90.14,22.7
34:34:45,1,0.00,0,0,0,0,1.15,47.64,-999.00,-999.00,-999.00,0,7.71,-1.30,-2.95,48.95,47.33,46.65,6.34235,90.14,22.7
34:35:35,1,0.00,0,0,0,0,1.18,47.69,-999.00,-999.00,-999.00,0,7.75,-1.29,-2.91,49.00,47.37,46.69,1.35147,90.14,22.7
34:36:25,1,0.00,0,0,0,0,1.19,47.68,-999.00,-999.00,-999.00,0,7.75,-1.29,-2.90,48.98,47.37,46.69,6.34235,90.14,22.7
34:37:15,1,0.00,0,0,0,0,1.23,47.69,-999.00,-999.00,-999.00,0,7.78,-1.22,-2.87,48.99,47.37,46.72,6.34235,90.14,22.6
34:38:05,1,0.00,0,0,0,0,1.23,47.69,-999.00,-999.00,-999.00,0,7.79,-1.22,-2.87,49.00,47.37,46.69,6.34235,90.14,22.6
34:38:57,1,0.00,0,0,0,0,1.25,47.73,-999.00,-999.00,-999.00,0,7.80,-1.22,-2.84,49.00,47.43,46.75,9.24569,90.14,22.6
34:39:47,1,0.00,0,0,0,0,1.25,47.74,-999.00,-999.00,-999.00,0,7.81,-1.22,-2.83,49.04,47.43,46.75,9.24569,90.14,22.6
34:40:37,1,0.00,0,0,0,0,1.27,47.75,-999.00,-999.00,-999.00,0,7.83,-1.18,-2.83,49.04,47.45,46.77,6.34235,90.14,22.6
34:41:27,1,0.00,0,0,0,0,1.31,47.75,-999.00,-999.00,-999.00,0,7.85,-1.13,-2.80,49.06,47.43,46.76,9.24569,90.14,22.6
34:42:17,1,0.00,0,0,0,0,1.32,47.79,-999.00,-999.00,-999.00,0,7.86,-1.11,-2.79,49.08,47.48,46.82,6.34235,90.14,22.6
34:43:09,1,0.00,0,0,0,0,1.34,47.81,-999.00,-999.00,-999.00,0,7.92,-1.11,-2.78,49.08,47.51,46.83,6.34235,90.14,22.6
34:43:59,1,0.00,0,0,0,0,1.32,47.81,-999.00,-999.00,-999.00,0,7.89,-1.14,-2.80,49.08,47.51,46.83,6.34235,90.14,22.6
34:44:49,1,0.00,0,0,0,0,1.35,47.83,-999.00,-999.00,-999.00,0,7.92,-1.10,-2.76,49.11,47.53,46.85,6.34235,90.14,22.6
34:45:39,1,0.00,0,0,0,0,1.37,47.85,-999.00,-999.00,-999.00,0,7.93,-1.08,-2.73,49.14,47.52,46.88,6.34235,89.94,22.6
34:46:29,1,0.00,0,0,0,0,1.38,47.85,-999.00,-999.00,-999.00,0,7.95,-1.08,-2.72,49.14,47.53,46.88,6.34235,89.94,22.6
34:47:21,1,0.00,0,0,0,0,1.38,47.86,-999.00,-999.00,-999.00,0,7.95,-1.08,-2.73,49.15,47.56,46.88,6.34235,89.94,22.6
34:48:11,1,0.00,0,0,0,0,1.40,47.88,-999.00,-999.00,-999.00,0,7.97,-1.05,-2.72,49.18,47.56,46.90,9.24569,89.94,22.6
34:49:01,1,0.00,0,0,0,0,1.42,47.94,-999.00,-999.00,-999.00,0,7.98,-1.03,-2.69,49.22,47.63,46.97,6.34235,89.94,22.6
34:49:51,1,0.00,0,0,0,0,1.43,47.93,-999.00,-999.00,-999.00,0,8.00,-1.03,-2.69,49.21,47.64,46.95,6.34235,89.94,22.6
34:50:41,1,0.00,0,0,0,0,1.43,47.91,-999.00,-999.00,-999.00,0,8.00,-1.03,-2.68,49.20,47.62,46.92,6.34235,89.94,22.6
34:51:33,1,0.00,0,0,0,0,1.42,47.98,-999.00,-999.00,-999.00,0,7.97,-1.05,-2.67,49.25,47.67,47.01,6.34235,89.94,22.6
34:52:23,1,0.00,0,0,0,0,1.40,47.97,-999.00,-999.00,-999.00,0,7.94,-1.08,-2.67,49.26,47.65,47.00,6.34235,89.94,22.6
34:53:13,1,0.00,0,0,0,0,1.39,47.98,-999.00,-999.00,-999.00,0,7.95,-1.11,-2.67,49.26,47.68,47.01,6.34235,89.94,22.6
34:54:03,1,0.00,0,0,0,0,1.38,48.00,-999.00,-999.00,-999.00,0,7.93,-1.12,-2.68,49.27,47.70,47.02,6.34235,89.74,22.6
34:54:53,1,0.00,0,0,0,0,1.34,48.00,-999.00,-999.00,-999.00,0,7.92,-1.17,-2.72,49.29,47.70,47.02,6.34235,89.74,22.6
34:55:45,1,0.00,0,0,0,0,1.34,48.02,-999.00,-999.00,-999.00,0,7.89,-1.19,-2.68,49.33,47.70,47.04,6.34235,89.74,22.6
34:56:35,1,0.00,0,0,0,0,1.32,48.02,-999.00,-999.00,-999.00,0,7.89,-1.22,-2.71,49.33,47.70,47.02,9.24569,89.74,22.6
34:57:25,1,0.00,0,0,0,0,1.28,48.04,-999.00,-999.00,-999.00,0,7.82,-1.26,-2.72,49.33,47.75,47.04,9.24569,89.74,22.6
34:58:15,1,0.00,0,0,0,0,1.29,48.05,-999.00,-999.00,-999.00,0,7.86,-1.28,-2.72,49.34,47.76,47.05,6.34235,89.74,22.6
34:59:07,1,0.00,0,0,0,0,1.27,48.06,-999.00,-999.00,-999.00,0,7.83,-1.29,-2.73,49.36,47.76,47.05,6.34235,89.74,22.6
34:59:57,1,0.00,0,0,0,0,1.24,48.05,-999.00,-999.00,-999.00,0,7.81,-1.32,-2.78,49.35,47.76,47.05,6.34235,89.74,22.6
35:00:47,1,0.00,0,0,0,0,1.21,48.06,-999.00,-999.00,-999.00,0,7.78,-1.36,-2.78,49.36,47.76,47.05,6.34235,89.74,22.5
35:01:37,1,0.00,0,0,0,0,1.19,48.07,-999.00,-999.00,-999.00,0,7.76,-1.41,-2.78,49.36,47.78,47.06,6.34235,89.74,22.5
35:02:29,1,0.00,0,0,0,0,1.16,48.09,-999.00,-999.00,-999.00,0,7.73,-1.45,-2.79,49.38,47.78,47.10,1.35147,89.74,22.5
35:03:19,1,0.00,0,0,0,0,1.11,48.09,-999.00,-999.00,-999.00,0,7.65,-1.51,-2.81,49.39,47.78,47.10,6.34235,89.74,22.5
35:04:09,1,0.00,0,0,0,0,1.10,48.10,-999.00,-999.00,-999.00,0,7.65,-1.52,-2.83,49.39,47.81,47.10,9.24569,89.74,22.5
35:04:59,1,0.00,0,0,0,0,1.07,48.11,-999.00,-999.00,-999.00,0,7.62,-1.55,-2.86,49.41,47.82,47.10,6.34235,89.74,22.4
35:05:49,1,0.00,0,0,0,0,1.05,48.13,-999.00,-999.00,-999.00,0,7.59,-1.57,-2.87,49.41,47.83,47.14,6.34235,89.74,22.4
35:06:41,1,0.00,0,0,0,0,1.00,48.13,-999.00,-999.00,-999.00,0,7.54,-1.62,-2.92,49.43,47.84,47.13,6.34235,89.74,22.4
35:07:31,1,0.00,0,0,0,0,0.97,48.16,-999.00,-999.00,-999.00,0,7.53,-1.66,-2.95,49.47,47.84,47.16,6.34235,89.74,22.4
35:08:21,1,0.00,0,0,0,0,0.91,48.16,-999.00,-999.00,-999.00,0,7.43,-1.72,-2.97,49.47,47.84,47.16,6.34235,89.74,22.4
35:09:11,1,0.00,0,0,0,0,0.89,48.17,-999.00,-999.00,-999.00,0,7.40,-1.74,-3.00,49.47,47.89,47.16,6.34235,89.74,22.3
35:10:01,1,0.00,0,0,0,0,0.87,48.19,-999.00,-999.00,-999.00,0,7.39,-1.77,-3.00,49.49,47.89,47.19,9.24569,89.74,22.3
35:10:53,1,0.00,0,0,0,0,0.80,48.19,-999.00,-999.00,-999.00,0,7.29,-1.85,-3.05,49.49,47.90,47.19,6.34235,89.74,22.3
35:11:43,1,0.00,0,0,0,0,0.75,48.21,-999.00,-999.00,-999.00,0,7.27,-1.91,-3.11,49.49,47.92,47.21,9.24569,89.74,22.2
35:12:33,1,0.00,0,0,0,0,0.71,48.21,-999.00,-999.00,-999.00,0,7.21,-1.94,-3.13,49.50,47.91,47.23,6.34235,89.74,22.2
35:13:23,1,0.00,0,0,0,0,0.68,48.22,-999.00,-999.00,-999.00,0,7.17,-1.98,-3.16,49.53,47.91,47.23,1.35147,89.74,22.2
35:14:15,1,0.00,0,0,0,0,0.63,48.20,-999.00,-999.00,-999.00,0,7.09,-2.02,-3.19,49.50,47.89,47.20,6.34235,89.74,22.1
35:15:05,1,0.00,0,0,0,0,0.59,48.21,-999.00,-999.00,-999.00,0,7.08,-2.06,-3.24,49.51,47.92,47.21,9.24569,89.74,22.1
35:15:55,1,0.00,0,0,0,0,0.57,48.21,-999.00,-999.00,-999.00,0,7.06,-2.10,-3.26,49.52,47.92,47.19,9.24569,89.74,22.0
35:16:45,1,0.00,0,0,0,0,0.51,48.23,-999.00,-999.00,-999.00,0,6.99,-2.16,-3.31,49.54,47.92,47.23,9.24569,89.74,22.0
35:17:35,1,0.00,0,0,0,0,0.46,48.24,-999.00,-999.00,-999.00,0,6.90,-2.18,-3.35,49.55,47.94,47.24,6.34235,89.95,22.0
35:18:27,1,0.00,0,0,0,0,0.40,48.26,-999.00,-999.00,-999.00,0,6.85,-2.24,-3.41,49.55,47.98,47.24,6.34235,89.95,21.9
35:19:17,1,0.00,0,0,0,0,0.35,48.27,-999.00,-999.00,-999.00,0,6.78,-2.29,-3.44,49.58,47.98,47.24,9.24569,89.95,21.9
35:20:07,1,0.00,0,0,0,0,0.29,48.27,-999.00,-999.00,-999.00,0,6.71,-2.35,-3.48,49.60,47.98,47.24,6.34235,89.95,21.9
35:20:57,1,0.00,0,0,0,0,0.23,48.28,-999.00,-999.00,-999.00,0,6.66,-2.42,-3.55,49.60,47.98,47.25,6.34235,89.95,21.8
35:21:47,1,0.00,0,0,0,0,0.20,48.30,-999.00,-999.00,-999.00,0,6.62,-2.44,-3.57,49.60,48.01,47.28,6.34235,89.95,21.8
35:22:39,1,0.00,0,0,0,0,0.12,48.32,-999.00,-999.00,-999.00,0,6.54,-2.54,-3.63,49.62,48.03,47.30,9.24569,89.95,21.8
35:23:29,1,0.00,0,0,0,0,0.10,48.32,-999.00,-999.00,-999.00,0,6.51,-2.56,-3.66,49.63,48.03,47.30,6.34235,89.95,21.8
35:24:19,1,0.00,0,0,0,0,0.05,48.31,-999.00,-999.00,-999.00,0,6.47,-2.62,-3.71,49.63,48.01,47.28,6.34235,89.95,21.8
35:25:09,1,0.00,0,0,0,0,0.01,48.32,-999.00,-999.00,-999.00,0,6.42,-2.63,-3.76,49.63,48.03,47.30,6.34235,89.95,21.8
35:25:59,1,0.00,0,0,0,0,-0.08,48.30,-999.00,-999.00,-999.00,0,6.34,-2.72,-3.85,49.61,48.00,47.30,6.34235,89.95,21.8
35:26:51,1,0.00,0,0,0,0,-0.14,48.33,-999.00,-999.00,-999.00,0,6.25,-2.79,-3.88,49.64,48.04,47.31,6.34235,89.95,21.8
35:27:41,1,0.00,0,0,0,0,-0.21,48.32,-999.00,-999.00,-999.00,0,6.13,-2.82,-3.93,49.63,48.03,47.30,6.34235,89.95,21.7
35:28:31,1,0.00,0,0,0,0,-0.28,48.33,-999.00,-999.00,-999.00,0,6.06,-2.91,-3.99,49.66,48.04,47.30,9.24569,89.95,21.7
35:29:21,1,0.00,0,0,0,0,-0.33,48.32,-999.00,-999.00,-999.00,0,6.00,-2.95,-4.05,49.63,48.03,47.30,6.34235,89.95,21.7
35:30:11,1,0.00,0,0,0,0,-0.40,48.32,-999.00,-999.00,-999.00,0,5.91,-2.99,-4.12,49.63,48.03,47.30,6.34235,89.95,21.7
35:31:01,1,0.00,0,0,0,0,-0.48,48.33,-999.00,-999.00,-999.00,0,5.81,-3.06,-4.18,49.65,48.04,47.30,9.24569,89.95,21.7
35:31:53,1,0.00,0,0,0,0,-0.54,48.35,-999.00,-999.00,-999.00,0,5.72,-3.12,-4.23,49.69,48.05,47.31,6.34235,89.95,21.7
35:32:43,1,0.00,0,0,0,0,-0.61,48.34,-999.00,-999.00,-999.00,0,5.63,-3.17,-4.29,49.69,48.04,47.30,6.34235,89.95,21.7
35:33:33,1,0.00,0,0,0,0,-0.66,48.35,-999.00,-999.00,-999.00,0,5.56,-3.20,-4.34,49.70,48.06,47.30,9.24569,89.95,21.7
35:34:23,1,0.00,0,0,0,0,-0.75,48.35,-999.00,-999.00,-999.00,0,5.47,-3.28,-4.43,49.70,48.05,47.30,6.34235,89.95,21.7
35:35:13,1,0.00,0,0,0,0,-0.83,48.36,-999.00,-999.00,-999.00,0,5.35,-3.36,-4.48,49.71,48.06,47.31,6.34235,89.95,21.7
35:36:05,1,0.00,0,0,0,0,-0.87,48.40,-999.00,-999.00,-999.00,0,5.30,-3.40,-4.51,49.74,48.11,47.35,6.34235,89.95,21.7
35:36:55,1,0.00,0,0,0,0,-0.93,48.39,-999.00,-999.00,-999.00,0,5.20,-3.44,-4.54,49.74,48.11,47.33,6.34235,89.95,21.6
35:37:45,1,0.00,0,0,0,0,-1.02,48.39,-999.00,-999.00,-999.00,0,5.11,-3.54,-4.63,49.74,48.11,47.32,6.34235,89.95,21.6
35:38:35,1,0.00,0,0,0,0,-1.09,48.39,-999.00,-999.00,-999.00,0,4.98,-3.58,-4.68,49.74,48.11,47.32,6.34235,89.95,21.6
35:39:27,1,0.00,0,0,0,0,-1.16,48.39,-999.00,-999.00,-999.00,0,4.88,-3.64,-4.73,49.74,48.11,47.32,6.34235,89.95,21.6
35:40:17,1,0.00,0,0,0,0,-1.23,48.39,-999.00,-999.00,-999.00,0,4.78,-3.68,-4.80,49.74,48.11,47.32,6.34235,89.95,21.6
35:41:07,1,0.00,0,0,0,0,-1.34,48.39,-999.00,-999.00,-999.00,0,4.66,-3.78,-4.90,49.74,48.11,47.32,6.34235,89.95,21.6
35:41:57,1,0.00,0,0,0,0,-1.38,48.39,-999.00,-999.00,-999.00,0,4.58,-3.80,-4.92,49.74,48.11,47.32,9.24569,89.95,21.6
35:42:47,1,0.00,0,0,0,0,-1.46,48.40,-999.00,-999.00,-999.00,0,4.46,-3.89,-4.96,49.77,48.11,47.32,9.24569,89.95,21.5
35:43:39,1,0.00,0,0,0,0,-1.51,48.40,-999.00,-999.00,-999.00,0,4.40,-3.92,-5.01,49.76,48.11,47.32,6.34235,89.95,21.5
35:44:29,1,0.00,0,0,0,0,-1.52,48.39,-999.00,-999.00,-999.00,0,4.42,-3.94,-5.05,49.75,48.11,47.32,6.34235,89.95,21.5
35:45:19,1,0.00,0,0,0,0,-1.55,48.40,-999.00,-999.00,-999.00,0,4.40,-3.98,-5.08,49.76,48.11,47.32,6.34235,89.95,21.5
35:46:09,1,0.00,0,0,0,0,-1.59,48.40,-999.00,-999.00,-999.00,0,4.38,-4.03,-5.11,49.77,48.11,47.32,9.24569,89.95,21.5
35:46:59,1,0.00,0,0,0,0,-1.62,48.40,-999.00,-999.00,-999.00,0,4.33,-4.06,-5.14,49.76,48.11,47.32,9.24569,89.95,21.5
35:47:51,1,0.00,0,0,0,0,-1.65,48.41,-999.00,-999.00,-999.00,0,4.30,-4.08,-5.18,49.78,48.12,47.33,6.34235,89.95,21.5
35:48:41,1,0.00,0,0,0,0,-1.67,48.44,-999.00,-999.00,-999.00,0,4.27,-4.08,-5.20,49.81,48.15,47.37,9.24569,89.95,21.5
35:49:31,1,0.00,0,0,0,0,-1.72,48.42,-999.00,-999.00,-999.00,0,4.21,-4.13,-5.25,49.79,48.13,47.35,6.34235,89.95,21.5
35:50:23,1,0.00,0,0,0,0,-1.79,48.40,-999.00,-999.00,-999.00,0,4.13,-4.20,-5.31,49.78,48.11,47.32,9.24569,89.95,21.5
35:51:13,1,0.00,0,0,0,0,-1.86,48.45,-999.00,-999.00,-999.00,0,4.03,-4.26,-5.36,49.82,48.16,47.38,6.34235,89.95,21.5
35:52:03,1,0.00,0,0,0,0,-1.92,48.46,-999.00,-999.00,-999.00,0,3.96,-4.33,-5.39,49.82,48.17,47.38,6.34235,89.95,21.5
35:52:53,1,0.00,0,0,0,0,-1.98,48.46,-999.00,-999.00,-999.00,0,3.89,-4.38,-5.44,49.82,48.17,47.38,9.24569,89.95,21.5
35:53:43,1,0.00,0,0,0,0,-2.05,48.46,-999.00,-999.00,-999.00,0,3.80,-4.44,-5.51,49.82,48.18,47.38,6.34235,89.95,21.5
35:54:35,1,0.00,0,0,0,0,-2.07,48.42,-999.00,-999.00,-999.00,0,3.78,-4.44,-5.56,49.79,48.14,47.34,9.24569,89.95,21.5
35:55:25,1,0.00,0,0,0,0,-2.07,48.46,-999.00,-999.00,-999.00,0,3.82,-4.46,-5.58,49.82,48.17,47.38,6.34235,89.95,21.4
35:56:15,1,0.00,0,0,0,0,-2.12,48.46,-999.00,-999.00,-999.00,0,3.76,-4.51,-5.62,49.82,48.17,47.38,6.34235,89.95,21.4
35:57:05,1,0.00,0,0,0,0,-2.15,48.46,-999.00,-999.00,-999.00,0,3.74,-4.55,-5.64,49.82,48.17,47.38,6.34235,89.95,21.4
35:57:55,1,0.00,0,0,0,0,-2.17,48.47,-999.00,-999.00,-999.00,0,3.74,-4.57,-5.67,49.86,48.18,47.38,9.24569,89.95,21.3
35:58:47,1,0.00,0,0,0,0,-2.19,48.46,-999.00,-999.00,-999.00,0,3.74,-4.63,-5.69,49.82,48.18,47.38,9.24569,89.95,21.3
35:59:37,1,0.00,0,0,0,0,-2.24,48.47,-999.00,-999.00,-999.00,0,3.69,-4.66,-5.74,49.84,48.18,47.38,6.34235,89.95,21.2
36:00:29,1,0.00,0,0,0,0,-2.29,48.46,-999.00,-999.00,-999.00,0,3.63,-4.69,-5.80,49.84,48.17,47.38,6.34235,89.95,21.2
36:01:19,1,0.00,0,0,0,0,-2.31,48.46,-999.00,-999.00,-999.00,0,3.62,-4.71,-5.83,49.82,48.17,47.38,9.24569,89.95,21.2
36:02:09,1,0.00,0,0,0,0,-2.31,48.46,-999.00,-999.00,-999.00,0,3.61,-4.71,-5.83,49.82,48.18,47.38,9.24569,89.95,21.2
36:02:59,1,0.00,0,0,0,0,-2.33,48.49,-999.00,-999.00,-999.00,0,3.59,-4.76,-5.83,49.87,48.18,47.41,6.34235,90.14,21.1
36:03:49,1,0.00,0,0,0,0,-2.36,48.48,-999.00,-999.00,-999.00,0,3.58,-4.77,-5.88,49.87,48.18,47.39,6.34235,90.14,21.1
36:04:41,1,0.00,0,0,0,0,-2.38,48.50,-999.00,-999.00,-999.00,0,3.55,-4.81,-5.88,49.88,48.19,47.42,9.24569,90.14,21.1
36:05:31,1,0.00,0,0,0,0,-2.41,48.49,-999.00,-999.00,-999.00,0,3.50,-4.82,-5.92,49.88,48.18,47.40,6.34235,90.14,21.0
36:06:21,1,0.00,0,0,0,0,-2.46,48.49,-999.00,-999.00,-999.00,0,3.43,-4.88,-5.94,49.87,48.19,47.42,6.34235,90.14,21.0
36:07:13,1,0.00,0,0,0,0,-2.50,48.51,-999.00,-999.00,-999.00,0,3.39,-4.90,-5.99,49.89,48.20,47.43,6.34235,90.14,20.9
36:08:03,1,0.00,0,0,0,0,-2.51,48.50,-999.00,-999.00,-999.00,0,3.39,-4.92,-5.99,49.88,48.20,47.42,6.34235,90.14,20.9
36:08:53,1,0.00,0,0,0,0,-2.54,48.51,-999.00,-999.00,-999.00,0,3.36,-4.96,-6.02,49.91,48.20,47.43,1.35147,90.14,20.9
36:09:43,1,0.00,0,0,0,0,-2.58,48.50,-999.00,-999.00,-999.00,0,3.32,-4.99,-6.06,49.88,48.20,47.43,9.24569,90.14,20.9
36:10:33,1,0.00,0,0,0,0,-2.64,48.52,-999.00,-999.00,-999.00,0,3.25,-5.05,-6.13,49.92,48.22,47.43,1.35147,90.14,20.9
36:11:25,1,0.00,0,0,0,0,-2.67,48.51,-999.00,-999.00,-999.00,0,3.20,-5.07,-6.13,49.91,48.20,47.43,6.34235,90.14,20.9
36:12:15,1,0.00,0,0,0,0,-2.70,48.51,-999.00,-999.00,-999.00,0,3.20,-5.11,-6.18,49.91,48.20,47.43,6.34235,90.14,20.9
36:13:05,1,0.00,0,0,0,0,-2.71,48.52,-999.00,-999.00,-999.00,0,3.19,-5.12,-6.20,49.91,48.22,47.43,1.35147,90.14,20.8
36:13:55,1,0.00,0,0,0,0,-2.74,48.52,-999.00,-999.00,-999.00,0,3.17,-5.14,-6.24,49.93,48.20,47.44,6.34235,90.14,20.8
36:14:45,1,0.00,0,0,0,0,-2.74,48.54,-999.00,-999.00,-999.00,0,3.17,-5.15,-6.24,49.96,48.23,47.43,9.24569,90.34,20.8
36:15:37,1,0.00,0,0,0,0,-2.79,48.53,-999.00,-999.00,-999.00,0,3.11,-5.21,-6.27,49.96,48.21,47.43,6.34235,90.34,20.8
36:16:27,1,0.00,0,0,0,0,-2.84,48.52,-999.00,-999.00,-999.00,0,3.06,-5.25,-6.32,49.92,48.20,47.43,6.34235,90.34,20.8
36:17:17,1,0.00,0,0,0,0,-2.85,48.55,-999.00,-999.00,-999.00,0,3.06,-5.26,-6.36,49.98,48.24,47.44,6.34235,90.34,20.8
36:18:07,1,0.00,0,0,0,0,-2.90,48.57,-999.00,-999.00,-999.00,0,3.01,-5.32,-6.38,50.00,48.27,47.45,6.34235,90.34,20.7
36:18:57,1,0.00,0,0,0,0,-2.92,48.57,-999.00,-999.00,-999.00,0,3.00,-5.33,-6.42,50.01,48.26,47.45,6.34235,90.34,20.7
36:19:49,1,0.00,0,0,0,0,-2.94,48.55,-999.00,-999.00,-999.00,0,2.97,-5.37,-6.43,49.98,48.22,47.44,6.34235,90.34,20.7
36:20:39,1,0.00,0,0,0,0,-2.98,48.55,-999.00,-999.00,-999.00,0,2.92,-5.40,-6.45,49.97,48.25,47.43,6.34235,90.34,20.7
36:21:29,1,0.00,0,0,0,0,-2.98,48.54,-999.00,-999.00,-999.00,0,2.93,-5.42,-6.46,49.96,48.23,47.43,6.34235,90.34,20.8
36:22:19,1,0.00,0,0,0,0,-3.05,48.54,-999.00,-999.00,-999.00,0,2.86,-5.50,-6.51,49.96,48.23,47.43,6.34235,90.14,20.9
36:23:09,1,0.00,0,0,0,0,-3.09,48.55,-999.00,-999.00,-999.00,0,2.81,-5.51,-6.57,49.97,48.25,47.43,9.24569,90.14,20.9
36:24:01,1,0.00,0,0,0,0,-3.11,48.56,-999.00,-999.00,-999.00,0,2.78,-5.55,-6.57,49.98,48.26,47.44,6.34235,90.14,20.9
36:24:51,1,0.00,0,0,0,0,-3.12,48.56,-999.00,-999.00,-999.00,0,2.79,-5.56,-6.60,49.99,48.26,47.44,6.34235,89.94,21.0
36:25:41,1,0.00,0,0,0,0,-3.12,48.56,-999.00,-999.00,-999.00,0,2.79,-5.56,-6.58,49.97,48.26,47.44,6.34235,89.94,21.0
