0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC,FF,Current Leakage (mA),RoomTemp,Humidity
3:56:06,2,0.99,114.9,9.90,11.20,0.13655,4.99,42.11,-999.00,-999.00,-999.00,0,4.99,42.11,0.06492,90.00,67.8,90.00
3:56:06,2,0.99,114.9,9.90,11.20,0.13655,4.99,42.11,-999.00,-999.00,-999.00,0,4.99,42.11,0.06492,90.00,67.8,90.00
3:56:56,2,0.99,115.1,9.70,11.00,0.13811,5.39,42.13,-999.00,-999.00,-999.00,0,5.39,42.13,0.06492,90.00,67.7,90.00
3:57:47,2,0.99,115.1,9.20,10.41,0.13958,5.64,42.14,-999.00,-999.00,-999.00,0,5.64,42.14,0.06492,90.00,67.9,90.00
3:58:37,2,0.99,115.0,9.10,10.29,0.14101,5.79,42.13,-999.00,-999.00,-999.00,0,5.79,42.13,0.06492,90.00,67.5,90.00
3:59:27,2,0.99,115.1,9.00,10.21,0.14243,5.86,42.13,-999.00,-999.00,-999.00,0,5.86,42.13,0.06492,90.00,67.5,90.00
4:00:18,2,0.99,115.1,9.00,10.17,0.14384,5.87,42.11,-999.00,-999.00,-999.00,0,5.87,42.11,0.06492,90.00,67.4,90.00
4:01:08,2,0.99,115.1,8.90,10.10,0.14525,5.85,42.04,-999.00,-999.00,-999.00,0,5.85,42.04,0.30432,90.00,67.4,90.00
4:01:58,2,0.99,115.1,8.90,10.09,0.14665,5.79,41.98,-999.00,-999.00,-999.00,0,5.79,41.98,0.06492,90.00,67.3,90.00
4:02:48,2,0.99,115.1,8.90,10.04,0.14814,5.68,41.91,-999.00,-999.00,-999.00,0,5.68,41.91,0.06492,90.00,67.2,90.00
4:03:38,2,0.99,115.1,8.80,10.00,0.14953,5.54,41.83,-999.00,-999.00,-999.00,0,5.54,41.83,0.06492,90.00,67.0,90.00
4:04:29,2,0.99,115.1,8.80,9.97,0.15092,5.41,41.78,-999.00,-999.00,-999.00,0,5.41,41.78,0.06492,90.00,67.0,90.00
4:05:19,2,0.99,115.1,8.70,9.92,0.15230,5.26,41.70,-999.00,-999.00,-999.00,0,5.26,41.70,0.30432,90.00,67.0,90.00
4:06:09,2,0.98,115.0,8.70,9.89,0.15367,5.07,41.61,-999.00,-999.00,-999.00,0,5.07,41.61,0.06492,90.00,67.0,90.00
4:07:00,2,0.99,115.0,8.70,9.85,0.15504,4.80,41.46,-999.00,-999.00,-999.00,0,4.80,41.46,0.06492,90.00,66.9,90.00
4:07:50,2,0.99,115.0,8.70,9.81,0.15640,4.61,41.39,-999.00,-999.00,-999.00,0,4.61,41.39,0.06492,90.00,66.8,90.00
4:08:40,2,0.99,115.0,8.60,9.78,0.15776,4.36,41.28,-999.00,-999.00,-999.00,0,4.36,41.28,0.06492,90.20,66.8,90.20
4:09:30,2,0.99,115.0,8.60,9.76,0.15911,4.11,41.15,-999.00,-999.00,-999.00,0,4.11,41.15,0.06492,90.20,66.7,90.20
4:10:20,2,0.99,115.0,8.60,9.71,0.16056,3.82,40.99,-999.00,-999.00,-999.00,0,3.82,40.99,0.06492,90.20,66.6,90.20
4:11:11,2,0.99,115.0,8.50,9.66,0.16190,3.56,40.89,-999.00,-999.00,-999.00,0,3.56,40.89,0.30432,90.20,66.4,90.20
4:12:01,2,0.98,114.9,8.50,9.64,0.16324,3.28,40.74,-999.00,-999.00,-999.00,0,3.28,40.74,0.06492,90.20,66.4,90.20
4:12:51,2,0.99,115.0,8.50,9.59,0.16458,3.04,40.62,-999.00,-999.00,-999.00,0,3.04,40.62,0.06492,90.20,66.3,90.20
4:13:42,2,0.99,114.9,8.50,9.61,0.16591,2.71,40.46,-999.00,-999.00,-999.00,0,2.71,40.46,0.06492,90.20,66.4,90.20
4:14:32,2,0.99,114.9,8.50,9.58,0.16724,2.47,40.34,-999.00,-999.00,-999.00,0,2.47,40.34,0.06492,90.20,66.4,90.20
4:15:22,2,0.98,115.0,8.40,9.55,0.16866,2.17,40.16,-999.00,-999.00,-999.00,0,2.17,40.16,0.30432,90.20,66.4,90.20
4:16:12,2,0.98,115.0,8.40,9.51,0.16998,1.86,40.02,-999.00,-999.00,-999.00,0,1.86,40.02,0.06492,90.20,66.4,90.20
4:16:32,2,0.98,115.0,8.40,9.52,0.17045,1.78,39.95,-999.00,-999.00,-999.00,0,1.78,39.95,0.06492,90.20,66.4,90.20
4:16:32,2,0.98,115.0,8.40,9.52,0.17045,1.78,39.95,-999.00,-999.00,-999.00,0,1.78,39.95,0.06492,90.20,66.4,90.20
4:16:32,2,0.98,115.0,8.40,9.52,0.17045,1.78,39.95,-999.00,-999.00,-999.00,0,1.78,39.95,0.06492,90.20,66.4,90.20
4:16:57,1,0.04,115.0,0.30,0.01,0.17116,1.60,39.90,-999.00,-999.00,-999.00,0,1.60,39.90,0.06492,90.20,66.4,90.20
4:17:03,1,0.04,115.0,0.30,0.01,0.17116,1.60,39.90,-999.00,-999.00,-999.00,0,1.60,39.90,0.06492,90.20,66.4,90.20
4:17:03,1,0.04,115.0,0.30,0.01,0.17116,1.60,39.90,-999.00,-999.00,-999.00,0,1.60,39.90,0.06492,90.20,66.4,90.20
4:17:53,1,0.04,115.0,0.30,0.01,0.17116,1.50,39.85,-999.00,-999.00,-999.00,0,1.50,39.85,0.06492,90.20,66.4,90.20
4:18:43,1,0.04,114.9,0.30,0.01,0.17116,1.42,39.85,-999.00,-999.00,-999.00,0,1.42,39.85,0.06492,90.20,66.1,90.20
4:19:34,1,0.04,115.0,0.30,0.01,0.17117,1.37,39.83,-999.00,-999.00,-999.00,0,1.37,39.83,0.06492,90.20,66.1,90.20
4:20:24,1,0.04,115.0,0.30,0.01,0.17117,1.33,39.80,-999.00,-999.00,-999.00,0,1.33,39.80,0.06492,90.20,66.2,90.20
4:21:14,1,0.04,114.9,0.30,0.01,0.17117,1.31,39.83,-999.00,-999.00,-999.00,0,1.31,39.83,0.06492,90.20,66.2,90.20
4:22:04,1,0.04,115.0,0.30,0.01,0.17117,1.27,39.84,-999.00,-999.00,-999.00,0,1.27,39.84,0.30432,90.20,66.4,90.20
4:22:54,1,0.04,115.0,0.30,0.01,0.17118,1.26,39.85,-999.00,-999.00,-999.00,0,1.26,39.85,0.06492,90.00,66.4,90.00
4:23:45,1,0.04,115.0,0.30,0.01,0.17118,1.26,39.87,-999.00,-999.00,-999.00,0,1.26,39.87,0.06492,90.00,66.4,90.00
4:24:33,1,0.04,115.0,0.30,0.01,0.17118,1.20,39.88,-999.00,-999.00,-999.00,0,1.20,39.88,0.06492,90.00,66.4,90.00
4:24:33,1,0.04,115.0,0.30,0.01,0.17118,1.20,39.88,-999.00,-999.00,-999.00,0,1.20,39.88,0.06492,90.00,66.4,90.00
4:24:33,1,0.04,115.0,0.30,0.01,0.17118,1.20,39.88,-999.00,-999.00,-999.00,0,1.20,39.88,0.06492,90.00,66.4,90.00
4:25:23,1,0.04,115.0,0.30,0.01,0.17118,1.26,39.94,-999.00,-999.00,-999.00,0,1.26,39.94,0.06492,90.00,66.4,90.00
4:26:13,1,0.04,115.0,0.30,0.01,0.17118,1.26,39.98,-999.00,-999.00,-999.00,0,1.26,39.98,0.30432,90.00,66.3,90.00
4:27:03,1,0.04,115.0,0.30,0.01,0.17119,1.28,40.01,-999.00,-999.00,-999.00,0,1.28,40.01,0.30432,90.00,66.1,90.00
4:27:54,1,0.04,114.9,0.30,0.01,0.17119,1.33,40.05,-999.00,-999.00,-999.00,0,1.33,40.05,0.06492,90.00,66.1,90.00
4:28:44,1,0.04,114.9,0.30,0.01,0.17119,1.34,40.12,-999.00,-999.00,-999.00,0,1.34,40.12,0.06492,90.00,66.1,90.00
4:29:34,1,0.04,114.9,0.30,0.01,0.17119,1.41,40.16,-999.00,-999.00,-999.00,0,1.41,40.16,0.06492,90.00,66.1,90.00
4:30:25,1,0.04,114.9,0.30,0.01,0.17119,1.50,40.22,-999.00,-999.00,-999.00,0,1.50,40.22,0.06492,90.00,66.1,90.00
4:31:15,1,0.04,114.9,0.30,0.01,0.17120,1.53,40.27,-999.00,-999.00,-999.00,0,1.53,40.27,0.06492,90.00,66.1,90.00
4:32:06,1,0.04,114.9,0.30,0.01,0.17120,1.62,40.35,-999.00,-999.00,-999.00,0,1.62,40.35,0.06492,90.00,66.2,90.00
4:32:56,1,0.04,114.9,0.30,0.01,0.17120,1.70,40.41,-999.00,-999.00,-999.00,0,1.70,40.41,0.06492,90.00,66.2,90.00
4:33:46,1,0.04,114.9,0.30,0.01,0.17120,1.78,40.47,-999.00,-999.00,-999.00,0,1.78,40.47,0.06492,90.00,66.2,90.00
4:34:36,1,0.04,114.9,0.30,0.01,0.17120,1.89,40.56,-999.00,-999.00,-999.00,0,1.89,40.56,0.06492,90.00,65.9,90.00
4:35:27,1,0.04,114.9,0.30,0.01,0.17121,2.00,40.65,-999.00,-999.00,-999.00,0,2.00,40.65,0.06492,90.00,65.8,90.00
4:36:17,1,0.04,114.9,0.30,0.01,0.17121,2.14,40.74,-999.00,-999.00,-999.00,0,2.14,40.74,0.30432,90.00,65.8,90.00
4:37:07,1,0.04,114.9,0.30,0.01,0.17121,2.22,40.81,-999.00,-999.00,-999.00,0,2.22,40.81,0.06492,90.00,65.8,90.00
4:37:57,1,0.04,115.0,0.30,0.01,0.17121,2.36,40.88,-999.00,-999.00,-999.00,0,2.36,40.88,0.06492,90.00,65.8,90.00
4:38:48,1,0.04,114.9,0.30,0.01,0.17121,2.51,40.95,-999.00,-999.00,-999.00,0,2.51,40.95,0.06492,90.00,65.8,90.00
4:39:38,1,0.04,114.9,0.30,0.01,0.17122,2.66,41.05,-999.00,-999.00,-999.00,0,2.66,41.05,0.06492,90.00,65.8,90.00
4:40:29,1,0.04,114.9,0.30,0.01,0.17122,2.80,41.15,-999.00,-999.00,-999.00,0,2.80,41.15,0.06492,90.00,65.8,90.00
4:41:19,1,0.04,114.9,0.30,0.01,0.17122,2.94,41.23,-999.00,-999.00,-999.00,0,2.94,41.23,0.06492,90.00,65.8,90.00
4:42:10,1,0.04,114.9,0.30,0.01,0.17122,3.10,41.30,-999.00,-999.00,-999.00,0,3.10,41.30,0.06492,90.00,65.8,90.00
4:43:00,1,0.04,114.9,0.30,0.01,0.17122,3.28,41.41,-999.00,-999.00,-999.00,0,3.28,41.41,0.06492,90.00,65.4,90.00
4:43:50,1,0.04,114.9,0.30,0.01,0.17123,3.42,41.47,-999.00,-999.00,-999.00,0,3.42,41.47,0.06492,90.00,65.4,90.00
4:44:40,1,0.04,114.9,0.30,0.01,0.17123,3.61,41.58,-999.00,-999.00,-999.00,0,3.61,41.58,0.06492,90.00,65.3,90.00
4:45:30,1,0.04,114.9,0.30,0.01,0.17123,3.79,41.68,-999.00,-999.00,-999.00,0,3.79,41.68,0.06492,90.00,65.4,90.00
4:46:20,1,0.04,114.9,0.30,0.01,0.17123,3.96,41.74,-999.00,-999.00,-999.00,0,3.96,41.74,0.06492,90.00,65.5,90.00
4:47:10,1,0.04,114.9,0.30,0.01,0.17123,4.17,41.87,-999.00,-999.00,-999.00,0,4.17,41.87,0.06492,90.00,65.5,90.00
4:48:01,1,0.04,114.9,0.30,0.01,0.17124,4.31,41.94,-999.00,-999.00,-999.00,0,4.31,41.94,0.06492,90.00,65.5,90.00
4:48:36,1,0.04,114.9,0.30,0.01,0.17124,4.47,42.02,-999.00,-999.00,-999.00,0,4.47,42.02,0.30432,90.00,65.5,90.00
4:48:36,1,0.04,114.9,0.30,0.01,0.17124,4.47,42.02,-999.00,-999.00,-999.00,0,4.47,42.02,0.30432,90.00,65.5,90.00
4:48:36,1,0.04,114.9,0.30,0.01,0.17124,4.47,42.02,-999.00,-999.00,-999.00,0,4.47,42.02,0.30432,90.00,65.5,90.00
4:49:26,1,0.04,114.9,0.30,0.01,0.17124,4.67,42.11,-999.00,-999.00,-999.00,0,4.67,42.11,0.06492,90.00,65.4,90.00
4:49:27,2,0.99,114.8,9.90,11.28,0.17161,4.70,42.12,-999.00,-999.00,-999.00,0,4.70,42.12,0.30432,90.00,65.4,90.00
4:49:35,2,0.99,114.8,9.90,11.28,0.17161,4.70,42.12,-999.00,-999.00,-999.00,0,4.70,42.12,0.30432,90.00,65.4,90.00
4:49:35,2,0.99,114.8,9.90,11.28,0.17161,4.70,42.12,-999.00,-999.00,-999.00,0,4.70,42.12,0.30432,90.00,65.4,90.00
4:50:26,2,0.99,115.1,9.70,11.04,0.17317,5.08,42.13,-999.00,-999.00,-999.00,0,5.08,42.13,0.30432,90.00,65.3,90.00
4:51:16,2,0.99,115.2,9.10,10.33,0.17465,5.33,42.13,-999.00,-999.00,-999.00,0,5.33,42.13,0.06492,90.00,65.0,90.00
4:52:06,2,0.99,114.8,9.10,10.27,0.17608,5.51,42.15,-999.00,-999.00,-999.00,0,5.51,42.15,0.30432,90.00,65.0,90.00
4:52:56,2,0.99,115.1,9.00,10.24,0.17750,5.63,42.13,-999.00,-999.00,-999.00,0,5.63,42.13,0.30432,90.00,64.9,90.00
4:53:46,2,0.99,115.0,8.90,10.14,0.17891,5.64,42.12,-999.00,-999.00,-999.00,0,5.64,42.12,0.06492,90.00,65.0,90.00
4:54:36,2,0.99,115.0,8.90,10.11,0.18042,5.62,42.08,-999.00,-999.00,-999.00,0,5.62,42.08,0.06492,90.00,64.9,90.00
4:55:27,2,0.99,115.0,8.90,10.08,0.18182,5.55,42.00,-999.00,-999.00,-999.00,0,5.55,42.00,0.30432,90.00,64.9,90.00
4:56:17,2,0.99,115.0,8.90,10.04,0.18322,5.45,41.95,-999.00,-999.00,-999.00,0,5.45,41.95,0.06492,90.20,64.9,90.20
4:56:37,2,0.99,115.0,8.80,10.02,0.18371,5.42,41.93,-999.00,-999.00,-999.00,0,5.42,41.93,0.06492,90.20,64.9,90.20
4:56:37,2,0.99,115.0,8.80,10.02,0.18371,5.42,41.93,-999.00,-999.00,-999.00,0,5.42,41.93,0.06492,90.20,64.9,90.20
4:56:37,2,0.99,115.0,8.80,10.02,0.18371,5.42,41.93,-999.00,-999.00,-999.00,0,5.42,41.93,0.06492,90.20,64.9,90.20
4:57:27,2,0.99,115.0,8.80,9.97,0.18510,5.28,41.85,-999.00,-999.00,-999.00,0,5.28,41.85,0.06492,90.20,64.9,90.20
4:58:17,2,0.99,115.0,8.80,9.93,0.18657,5.10,41.78,-999.00,-999.00,-999.00,0,5.10,41.78,0.06492,90.20,64.8,90.20
4:59:08,2,0.99,115.1,8.70,9.88,0.18795,4.93,41.69,-999.00,-999.00,-999.00,0,4.93,41.69,0.06492,90.20,64.7,90.20
4:59:58,2,0.98,115.0,8.70,9.84,0.18932,4.73,41.59,-999.00,-999.00,-999.00,0,4.73,41.59,0.06492,90.20,64.7,90.20
5:00:48,2,0.99,115.0,8.70,9.82,0.19069,4.53,41.48,-999.00,-999.00,-999.00,0,4.53,41.48,0.30432,90.20,64.7,90.20
5:01:38,2,0.98,115.0,8.70,9.80,0.19204,4.31,41.36,-999.00,-999.00,-999.00,0,4.31,41.36,0.06492,90.20,64.6,90.20
5:02:28,2,0.99,115.0,8.60,9.75,0.19340,4.05,41.24,-999.00,-999.00,-999.00,0,4.05,41.24,0.06492,90.20,64.7,90.20
5:03:19,2,0.98,115.0,8.60,9.76,0.19475,3.79,41.15,-999.00,-999.00,-999.00,0,3.79,41.15,0.06492,90.20,64.6,90.20
5:04:09,2,0.98,115.0,8.60,9.69,0.19619,3.51,40.97,-999.00,-999.00,-999.00,0,3.51,40.97,0.06492,90.20,64.7,90.20
5:04:59,2,0.98,115.0,8.50,9.67,0.19754,3.27,40.84,-999.00,-999.00,-999.00,0,3.27,40.84,0.06492,90.20,64.8,90.20
5:05:49,2,0.99,115.0,8.50,9.63,0.19887,3.01,40.73,-999.00,-999.00,-999.00,0,3.01,40.73,0.06492,90.20,64.7,90.20
5:06:40,2,0.98,115.0,8.50,9.60,0.20020,2.73,40.57,-999.00,-999.00,-999.00,0,2.73,40.57,0.06492,90.20,64.7,90.20
5:07:30,2,0.98,115.0,8.50,9.57,0.20153,2.47,40.44,-999.00,-999.00,-999.00,0,2.47,40.44,0.06492,90.20,64.6,90.20
5:08:20,2,0.99,115.0,8.40,9.55,0.20286,2.18,40.29,-999.00,-999.00,-999.00,0,2.18,40.29,0.30432,90.20,64.6,90.20
5:09:10,2,0.98,115.0,8.40,9.53,0.20419,1.90,40.15,-999.00,-999.00,-999.00,0,1.90,40.15,0.06492,90.20,64.6,90.20
5:10:01,2,0.98,115.0,8.40,9.51,0.20560,1.58,40.00,-999.00,-999.00,-999.00,0,1.58,40.00,0.06492,90.20,64.5,90.20
5:10:51,2,0.04,115.0,0.30,9.51,0.20683,1.31,39.84,-999.00,-999.00,-999.00,0,1.31,39.84,0.06492,90.20,64.5,90.20
5:10:47,1,0.04,115.0,0.30,0.01,0.20683,1.29,39.82,-999.00,-999.00,-999.00,0,1.29,39.82,0.06492,90.20,64.5,90.20
5:10:54,1,0.04,115.0,0.30,0.01,0.20683,1.29,39.82,-999.00,-999.00,-999.00,0,1.29,39.82,0.06492,90.20,64.5,90.20
5:10:54,1,0.04,115.0,0.30,0.01,0.20683,1.29,39.82,-999.00,-999.00,-999.00,0,1.29,39.82,0.06492,90.20,64.5,90.20
5:11:45,1,0.04,115.2,0.30,0.01,0.20683,1.21,39.80,-999.00,-999.00,-999.00,0,1.21,39.80,0.06492,90.20,64.6,90.20
5:12:35,1,0.04,115.1,0.30,0.01,0.20683,1.15,39.80,-999.00,-999.00,-999.00,0,1.15,39.80,0.06492,90.20,64.7,90.20
5:13:25,1,0.04,115.1,0.30,0.01,0.20684,1.11,39.78,-999.00,-999.00,-999.00,0,1.11,39.78,0.06492,90.20,64.7,90.20
5:14:16,1,0.04,115.1,0.30,0.01,0.20684,1.07,39.80,-999.00,-999.00,-999.00,0,1.07,39.80,0.06492,90.00,64.7,90.00
5:15:06,1,0.04,115.1,0.30,0.01,0.20684,0.99,39.77,-999.00,-999.00,-999.00,0,0.99,39.77,0.30432,90.00,64.7,90.00
5:15:56,1,0.04,115.2,0.30,0.01,0.20684,0.99,39.80,-999.00,-999.00,-999.00,0,0.99,39.80,0.06492,90.00,64.6,90.00
5:16:46,1,0.04,115.2,0.30,0.01,0.20684,0.96,39.84,-999.00,-999.00,-999.00,0,0.96,39.84,0.06492,90.00,64.6,90.00
5:17:36,1,0.04,115.2,0.30,0.01,0.20685,0.96,39.85,-999.00,-999.00,-999.00,0,0.96,39.85,0.06492,90.00,64.6,90.00
5:18:26,1,0.04,115.2,0.30,0.01,0.20685,0.96,39.86,-999.00,-999.00,-999.00,0,0.96,39.86,0.06492,90.00,64.7,90.00
5:19:16,1,0.04,115.1,0.30,0.01,0.20685,0.96,39.91,-999.00,-999.00,-999.00,0,0.96,39.91,0.06492,90.00,64.7,90.00
5:20:06,1,0.04,115.2,0.30,0.01,0.20685,0.97,39.94,-999.00,-999.00,-999.00,0,0.97,39.94,0.06492,90.00,64.8,90.00
5:20:40,1,0.04,115.2,0.30,0.01,0.20685,1.01,39.98,-999.00,-999.00,-999.00,0,1.01,39.98,0.06492,90.00,64.8,90.00
5:20:40,1,0.04,115.2,0.30,0.01,0.20685,1.01,39.98,-999.00,-999.00,-999.00,0,1.01,39.98,0.06492,90.00,64.8,90.00
5:20:40,1,0.04,115.2,0.30,0.01,0.20685,1.01,39.98,-999.00,-999.00,-999.00,0,1.01,39.98,0.06492,90.00,64.8,90.00
5:21:30,1,0.04,115.1,0.30,0.01,0.20685,1.07,40.01,-999.00,-999.00,-999.00,0,1.07,40.01,0.06492,90.00,64.8,90.00
5:22:20,1,0.04,115.1,0.30,0.01,0.20686,1.10,40.07,-999.00,-999.00,-999.00,0,1.10,40.07,0.06492,90.00,64.9,90.00
5:23:11,1,0.04,115.1,0.30,0.01,0.20686,1.12,40.12,-999.00,-999.00,-999.00,0,1.12,40.12,0.06492,90.00,64.5,90.00
5:24:01,1,0.04,115.1,0.30,0.01,0.20686,1.17,40.16,-999.00,-999.00,-999.00,0,1.17,40.16,0.06492,90.00,64.4,90.00
5:24:51,1,0.04,115.1,0.30,0.01,0.20686,1.26,40.21,-999.00,-999.00,-999.00,0,1.26,40.21,0.06492,90.00,64.4,90.00
5:25:41,1,0.04,115.1,0.30,0.01,0.20686,1.34,40.27,-999.00,-999.00,-999.00,0,1.34,40.27,0.06492,90.00,64.5,90.00
5:26:32,1,0.04,115.1,0.30,0.01,0.20687,1.42,40.35,-999.00,-999.00,-999.00,0,1.42,40.35,0.06492,90.00,64.5,90.00
5:27:22,1,0.04,115.1,0.30,0.01,0.20687,1.55,40.43,-999.00,-999.00,-999.00,0,1.55,40.43,0.06492,90.00,64.6,90.00
5:28:12,1,0.04,115.1,0.30,0.01,0.20687,1.66,40.53,-999.00,-999.00,-999.00,0,1.66,40.53,0.06492,90.00,64.6,90.00
5:28:41,1,0.04,115.1,0.30,0.01,0.20687,1.71,40.56,-999.00,-999.00,-999.00,0,1.71,40.56,0.06492,90.00,64.6,90.00
5:28:41,1,0.04,115.1,0.30,0.01,0.20687,1.71,40.56,-999.00,-999.00,-999.00,0,1.71,40.56,0.06492,90.00,64.6,90.00
5:28:41,1,0.04,115.1,0.30,0.01,0.20687,1.71,40.56,-999.00,-999.00,-999.00,0,1.71,40.56,0.06492,90.00,64.6,90.00
5:29:31,1,0.04,115.1,0.30,0.01,0.20687,1.83,40.62,-999.00,-999.00,-999.00,0,1.83,40.62,0.06492,90.00,64.6,90.00
5:30:21,1,0.04,115.1,0.30,0.01,0.20688,1.94,40.73,-999.00,-999.00,-999.00,0,1.94,40.73,0.30432,90.00,64.6,90.00
5:31:12,1,0.04,115.2,0.30,0.01,0.20688,2.09,40.76,-999.00,-999.00,-999.00,0,2.09,40.76,0.30432,90.00,64.3,90.00
5:32:02,1,0.04,115.1,0.30,0.01,0.20688,2.22,40.87,-999.00,-999.00,-999.00,0,2.22,40.87,0.30432,90.00,64.4,90.00
5:32:52,1,0.04,115.1,0.30,0.01,0.20688,2.41,40.98,-999.00,-999.00,-999.00,0,2.41,40.98,0.06492,90.00,64.4,90.00
5:33:42,1,0.04,115.1,0.30,0.01,0.20688,2.55,41.04,-999.00,-999.00,-999.00,0,2.55,41.04,0.06492,90.00,64.5,90.00
5:34:33,1,0.04,115.1,0.30,0.01,0.20689,2.69,41.13,-999.00,-999.00,-999.00,0,2.69,41.13,0.06492,90.00,64.5,90.00
5:35:23,1,0.04,115.1,0.30,0.01,0.20689,2.85,41.22,-999.00,-999.00,-999.00,0,2.85,41.22,0.06492,90.00,64.5,90.00
5:36:13,1,0.04,115.1,0.30,0.01,0.20689,2.96,41.29,-999.00,-999.00,-999.00,0,2.96,41.29,0.06492,90.00,64.5,90.00
5:37:04,1,0.04,115.1,0.30,0.01,0.20689,3.13,41.41,-999.00,-999.00,-999.00,0,3.13,41.41,0.30432,90.00,64.5,90.00
5:37:54,1,0.04,115.1,0.30,0.01,0.20689,3.32,41.48,-999.00,-999.00,-999.00,0,3.32,41.48,0.06492,90.00,64.5,90.00
5:38:44,1,0.04,115.1,0.30,0.01,0.20690,3.51,41.58,-999.00,-999.00,-999.00,0,3.51,41.58,0.06492,90.00,64.3,90.00
5:39:34,1,0.04,115.1,0.30,0.01,0.20690,3.70,41.67,-999.00,-999.00,-999.00,0,3.70,41.67,0.06492,90.00,64.3,90.00
5:40:25,1,0.04,115.1,0.30,0.01,0.20690,3.89,41.78,-999.00,-999.00,-999.00,0,3.89,41.78,0.30432,90.00,64.3,90.00
5:41:15,1,0.04,115.1,0.30,0.01,0.20690,4.09,41.88,-999.00,-999.00,-999.00,0,4.09,41.88,0.30432,90.00,64.4,90.00
5:42:05,1,0.04,115.1,0.30,0.01,0.20690,4.25,41.91,-999.00,-999.00,-999.00,0,4.25,41.91,0.06492,90.00,64.4,90.00
5:42:55,1,0.04,115.1,0.30,0.01,0.20690,4.44,42.01,-999.00,-999.00,-999.00,0,4.44,42.01,0.06492,90.00,64.4,90.00
5:43:45,1,0.98,115.1,8.30,0.01,0.20705,4.66,42.12,-999.00,-999.00,-999.00,0,4.66,42.12,0.06492,90.00,64.4,90.00
5:43:44,2,0.99,115.0,9.80,11.18,0.20720,4.68,42.13,-999.00,-999.00,-999.00,0,4.68,42.13,0.06492,90.00,64.4,90.00
5:43:51,2,0.99,115.0,9.80,11.18,0.20720,4.68,42.13,-999.00,-999.00,-999.00,0,4.68,42.13,0.06492,90.00,64.4,90.00
5:43:51,2,0.99,115.0,9.80,11.18,0.20720,4.68,42.13,-999.00,-999.00,-999.00,0,4.68,42.13,0.06492,90.00,64.4,90.00
5:44:41,2,0.99,115.1,9.80,11.29,0.20876,5.07,42.14,-999.00,-999.00,-999.00,0,5.07,42.14,0.06492,90.00,64.4,90.00
5:45:31,2,0.99,115.2,9.20,10.43,0.21034,5.33,42.18,-999.00,-999.00,-999.00,0,5.33,42.18,0.06492,90.00,64.4,90.00
5:46:21,2,0.99,115.2,9.10,10.30,0.21178,5.49,42.17,-999.00,-999.00,-999.00,0,5.49,42.17,0.06492,90.00,64.3,90.00
5:47:12,2,0.99,115.2,9.00,10.25,0.21320,5.57,42.13,-999.00,-999.00,-999.00,0,5.57,42.13,0.06492,90.00,64.2,90.00
5:48:02,2,0.98,115.2,8.90,10.13,0.21461,5.60,42.13,-999.00,-999.00,-999.00,0,5.60,42.13,0.06492,90.00,64.1,90.00
5:48:52,2,0.99,115.1,8.90,10.12,0.21602,5.61,42.09,-999.00,-999.00,-999.00,0,5.61,42.09,0.06492,90.00,64.1,90.00
5:49:42,2,0.99,115.1,8.90,10.07,0.21742,5.53,42.03,-999.00,-999.00,-999.00,0,5.53,42.03,0.06492,90.00,64.1,90.00
5:50:32,2,0.99,115.1,8.80,10.04,0.21881,5.46,41.99,-999.00,-999.00,-999.00,0,5.46,41.99,0.30432,90.00,64.1,90.00
5:51:22,2,0.99,115.1,8.80,10.00,0.22020,5.35,41.90,-999.00,-999.00,-999.00,0,5.35,41.90,0.06492,90.00,64.1,90.00
5:52:13,2,0.99,115.1,8.80,9.97,0.22159,5.14,41.79,-999.00,-999.00,-999.00,0,5.14,41.79,0.30432,90.00,64.1,90.00
5:52:44,2,0.99,115.1,8.80,9.94,0.22247,5.08,41.76,-999.00,-999.00,-999.00,0,5.08,41.76,0.06492,90.00,64.1,90.00
5:52:44,2,0.99,115.1,8.80,9.94,0.22247,5.08,41.76,-999.00,-999.00,-999.00,0,5.08,41.76,0.06492,90.00,64.1,90.00
5:52:44,2,0.99,115.1,8.80,9.94,0.22247,5.08,41.76,-999.00,-999.00,-999.00,0,5.08,41.76,0.06492,90.00,64.1,90.00
5:53:34,2,0.98,115.2,8.70,9.87,0.22385,4.86,41.65,-999.00,-999.00,-999.00,0,4.86,41.65,0.06492,90.00,64.1,90.00
5:54:24,2,0.99,115.2,8.70,9.85,0.22532,4.66,41.56,-999.00,-999.00,-999.00,0,4.66,41.56,0.06492,90.00,63.9,90.00
5:55:15,2,0.99,115.2,8.70,9.82,0.22668,4.42,41.42,-999.00,-999.00,-999.00,0,4.42,41.42,0.06492,90.00,63.7,90.00
5:56:05,2,0.99,115.1,8.70,9.81,0.22804,4.21,41.31,-999.00,-999.00,-999.00,0,4.21,41.31,0.06492,90.00,63.7,90.00
5:56:55,2,0.99,115.1,8.60,9.76,0.22939,3.95,41.19,-999.00,-999.00,-999.00,0,3.95,41.19,0.06492,90.00,63.6,90.00
