0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC Mid,FF Mid,Evap (Bimetal),Evap Out,Current Leakage (mA),RoomTemp,Humidity
0:00:00,1,0.04,115.2,0.30,0.01,0.00000,4.25,38.18,-999.00,-999.00,-999.00,0,4.25,38.18,9.00,9.33,0.08116,78.30,80.9
0:00:00,1,0.04,115.2,0.30,0.01,0,4.25,38.18,-999.00,-999.00,-999.00,0,4.25,38.18,9.00,9.33,0.08116,78.30,80.9
0:00:00,1,0.04,115.2,0.30,0.01,0,4.25,38.18,-999.00,-999.00,-999.00,0,4.25,38.18,9.00,9.33,0.08116,78.30,80.9
0:00:00,1,0.04,115.2,0.30,0.01,0,4.25,38.18,-999.00,-999.00,-999.00,0,4.25,38.18,9.00,9.33,0.08116,78.30,80.9
0:00:50,1,0.04,115.2,0.30,0.01,0.00002,4.92,39.13,-999.00,-999.00,-999.00,0,4.92,39.13,9.95,12.42,0.09623,79.09,80.6
0:01:41,1,0.03,114.8,0.30,0.01,0.00002,5.19,39.44,-999.00,-999.00,-999.00,0,5.19,39.44,10.79,11.91,0.08116,79.68,78.4
0:02:31,1,0.04,115.2,0.30,0.01,0.00002,5.34,39.63,-999.00,-999.00,-999.00,0,5.34,39.63,11.05,11.67,0.08116,80.28,75.6
0:03:21,1,0.04,115.2,0.30,0.01,0.00002,5.54,39.80,-999.00,-999.00,-999.00,0,5.54,39.80,11.16,11.74,0.09623,80.87,75.4
0:04:11,1,0.04,115.2,0.30,0.01,0.00003,5.67,39.96,-999.00,-999.00,-999.00,0,5.67,39.96,11.19,11.83,0.08116,81.47,75.4
0:05:02,1,0.03,115.2,0.30,0.01,0.00003,5.88,40.12,-999.00,-999.00,-999.00,0,5.88,40.12,11.25,11.91,0.08116,82.06,74.9
0:05:24,2,0.98,115.0,8.80,9.91,0.00039,6.00,40.23,-999.00,-999.00,-999.00,0,6.00,40.23,11.22,11.64,0.09623,82.46,74.4
0:05:30,2,0.98,115.0,8.80,9.91,0.00039,6.00,40.23,-999.00,-999.00,-999.00,0,6.00,40.23,11.22,11.64,0.09623,82.46,74.4
0:05:30,2,0.98,115.0,8.80,9.91,0.00039,6.00,40.23,-999.00,-999.00,-999.00,0,6.00,40.23,11.22,11.64,0.09623,82.46,74.4
0:06:21,2,0.98,114.9,8.40,9.35,0.00172,6.43,40.26,-999.00,-999.00,-999.00,0,6.43,40.26,10.03,6.50,0.09623,82.86,73.7
0:07:11,2,0.98,114.9,7.90,8.83,0.00297,6.64,40.26,-999.00,-999.00,-999.00,0,6.64,40.26,9.01,3.17,0.09623,83.25,71.6
0:08:01,2,0.98,114.9,7.80,8.76,0.00420,6.69,40.24,-999.00,-999.00,-999.00,0,6.69,40.24,8.04,1.28,0.11059,83.85,71.8
0:08:01,2,0.98,114.9,7.80,8.76,0.00420,6.69,40.24,-999.00,-999.00,-999.00,0,6.69,40.24,8.04,1.28,0.11059,83.85,71.8
0:08:01,2,0.98,114.9,7.80,8.76,0.00420,6.69,40.24,-999.00,-999.00,-999.00,0,6.69,40.24,8.04,1.28,0.11059,83.85,71.8
0:08:51,2,0.98,114.9,7.80,8.77,0.00543,6.61,40.89,-999.00,-999.00,-999.00,0,6.61,40.89,7.13,0.45,0.11059,84.05,72.2
0:09:41,2,0.98,114.9,7.80,8.80,0.00666,6.50,40.96,-999.00,-999.00,-999.00,0,6.50,40.96,6.64,0.26,0.11059,84.25,71.6
0:10:31,2,0.98,114.9,7.80,8.79,0.00788,6.39,40.98,-999.00,-999.00,-999.00,0,6.39,40.98,6.20,0.02,0.09623,84.64,71.9
0:11:21,2,0.98,114.9,7.80,8.77,0.00909,6.22,40.93,-999.00,-999.00,-999.00,0,6.22,40.93,5.73,-0.32,0.09623,84.84,72.1
0:12:12,2,0.98,114.9,7.80,8.77,0.01039,6.03,40.89,-999.00,-999.00,-999.00,0,6.03,40.89,5.31,-0.73,0.09623,85.04,70.7
0:13:02,2,0.98,114.9,7.80,8.72,0.01161,5.79,40.82,-999.00,-999.00,-999.00,0,5.79,40.82,4.75,-1.38,0.09623,85.24,69.7
0:13:53,2,0.98,114.9,7.80,8.71,0.01281,5.59,40.74,-999.00,-999.00,-999.00,0,5.59,40.74,4.22,-1.94,0.11059,85.24,69.9
0:14:43,2,0.98,115.0,7.70,8.70,0.01402,5.36,40.66,-999.00,-999.00,-999.00,0,5.36,40.66,3.73,-2.51,0.09623,85.44,70.8
0:15:33,2,0.98,114.9,7.70,8.70,0.01523,5.12,40.51,-999.00,-999.00,-999.00,0,5.12,40.51,3.39,-2.82,0.09623,85.64,71.1
0:16:23,2,0.98,114.9,7.80,9.25,0.01645,4.83,40.87,-999.00,-999.00,-999.00,0,4.83,40.87,3.05,-3.08,0.09623,85.83,71.2
0:17:13,2,0.98,114.9,7.80,8.73,0.01766,4.70,41.27,-999.00,-999.00,-999.00,0,4.70,41.27,3.06,-2.80,0.11059,86.03,69.4
0:18:04,2,0.98,115.0,7.80,8.77,0.01887,4.47,41.21,-999.00,-999.00,-999.00,0,4.47,41.21,2.92,-2.84,0.09623,86.03,69.3
0:18:54,2,0.98,114.9,7.80,8.75,0.02017,4.25,41.19,-999.00,-999.00,-999.00,0,4.25,41.19,2.74,-2.90,0.11059,86.23,70.3
0:19:44,2,0.98,114.9,7.80,8.72,0.02137,4.06,41.13,-999.00,-999.00,-999.00,0,4.06,41.13,2.58,-3.04,0.09623,86.43,70.7
0:20:35,2,0.98,114.9,7.80,8.71,0.02258,3.86,41.06,-999.00,-999.00,-999.00,0,3.86,41.06,2.39,-3.21,0.09623,86.43,71.0
0:21:25,2,0.98,114.8,7.80,8.71,0.02379,3.62,40.93,-999.00,-999.00,-999.00,0,3.62,40.93,2.16,-3.46,0.09623,86.63,71.0
0:22:15,2,0.98,114.8,7.70,8.69,0.02500,3.43,40.82,-999.00,-999.00,-999.00,0,3.43,40.82,1.45,-4.20,0.09623,86.63,69.4
0:23:05,2,0.98,114.8,7.80,8.70,0.02620,3.23,40.66,-999.00,-999.00,-999.00,0,3.23,40.66,1.28,-4.25,0.09623,86.83,68.8
0:23:55,2,0.98,114.8,7.70,8.66,0.02740,3.04,40.46,-999.00,-999.00,-999.00,0,3.04,40.46,1.12,-4.51,0.09623,86.83,69.8
0:24:45,2,0.98,114.8,7.80,8.72,0.02863,2.74,41.17,-999.00,-999.00,-999.00,0,2.74,41.17,0.98,-4.58,0.09623,87.02,70.2
0:25:36,2,0.98,114.8,7.80,8.72,0.02992,2.60,41.23,-999.00,-999.00,-999.00,0,2.60,41.23,1.19,-4.08,0.09623,87.02,70.0
0:26:26,2,0.98,114.9,7.80,8.73,0.03113,2.40,41.15,-999.00,-999.00,-999.00,0,2.40,41.15,1.07,-4.26,0.09623,87.22,70.1
0:27:17,2,0.98,114.9,7.80,8.72,0.03234,2.23,41.12,-999.00,-999.00,-999.00,0,2.23,41.12,0.99,-4.34,0.09623,87.22,69.0
0:28:07,2,0.98,114.8,7.70,8.68,0.03354,2.08,41.01,-999.00,-999.00,-999.00,0,2.08,41.01,0.86,-4.45,0.09623,87.22,68.5
0:28:57,2,0.98,114.8,7.70,8.68,0.03475,1.90,40.92,-999.00,-999.00,-999.00,0,1.90,40.92,0.69,-4.65,0.09623,87.42,69.3
0:29:48,2,0.98,114.9,7.70,8.69,0.03595,1.73,40.79,-999.00,-999.00,-999.00,0,1.73,40.79,0.45,-4.74,0.09623,87.42,70.0
0:30:38,2,0.98,114.9,7.70,8.66,0.03715,1.58,40.64,-999.00,-999.00,-999.00,0,1.58,40.64,0.35,-4.86,0.09623,87.42,70.6
0:31:28,2,0.98,114.8,7.70,8.64,0.03844,1.44,40.43,-999.00,-999.00,-999.00,0,1.44,40.43,0.18,-4.95,0.11059,87.42,70.4
0:32:04,2,0.98,114.8,7.70,8.65,0.03929,1.31,40.28,-999.00,-999.00,-999.00,0,1.31,40.28,0.04,-5.03,0.09623,87.62,69.5
0:32:04,2,0.98,114.8,7.70,8.65,0.03929,1.31,40.28,-999.00,-999.00,-999.00,0,1.31,40.28,0.04,-5.03,0.09623,87.62,69.5
0:32:04,2,0.98,114.8,7.70,8.65,0.03929,1.31,40.28,-999.00,-999.00,-999.00,0,1.31,40.28,0.04,-5.03,0.09623,87.62,69.5
0:32:55,2,0.98,114.8,8.20,9.24,0.04058,1.97,41.40,-999.00,-999.00,-999.00,0,1.97,41.40,4.37,2.44,0.11059,87.62,68.7
0:33:45,2,0.98,114.8,8.10,9.08,0.04184,2.16,41.37,-999.00,-999.00,-999.00,0,2.16,41.37,5.11,0.59,0.09623,87.62,67.4
0:34:35,2,0.98,114.9,8.00,8.99,0.04309,2.27,41.31,-999.00,-999.00,-999.00,0,2.27,41.31,4.58,-0.47,0.09623,87.82,68.3
0:35:25,2,0.98,114.9,8.00,8.95,0.04433,2.29,41.26,-999.00,-999.00,-999.00,0,2.29,41.26,4.12,-1.04,0.11059,87.82,69.4
0:36:16,2,0.98,114.8,7.90,8.90,0.04557,2.29,41.18,-999.00,-999.00,-999.00,0,2.29,41.18,3.72,-1.49,0.09623,87.82,69.7
0:37:06,2,0.98,114.9,7.90,8.87,0.04681,2.29,41.07,-999.00,-999.00,-999.00,0,2.29,41.07,3.08,-2.12,0.09623,87.82,68.7
0:37:56,2,0.98,114.9,7.90,8.83,0.04812,2.27,40.94,-999.00,-999.00,-999.00,0,2.27,40.94,2.71,-2.51,0.09623,87.82,68.0
0:38:46,2,0.98,114.9,7.80,8.79,0.04934,2.17,40.80,-999.00,-999.00,-999.00,0,2.17,40.80,2.30,-2.86,0.11059,88.02,68.1
0:39:37,2,0.98,114.9,7.80,8.78,0.05055,2.08,40.66,-999.00,-999.00,-999.00,0,2.08,40.66,1.91,-3.39,0.11059,88.02,69.2
0:40:05,2,0.98,115.0,7.80,8.75,0.05125,2.02,40.53,-999.00,-999.00,-999.00,0,2.02,40.53,1.75,-3.53,0.09623,88.02,69.5
0:40:05,2,0.98,115.0,7.80,8.75,0.05125,2.02,40.53,-999.00,-999.00,-999.00,0,2.02,40.53,1.75,-3.53,0.09623,88.02,69.5
0:40:05,2,0.98,115.0,7.80,8.75,0.05125,2.02,40.53,-999.00,-999.00,-999.00,0,2.02,40.53,1.75,-3.53,0.09623,88.02,69.5
0:40:55,2,0.98,115.0,7.80,8.82,0.05249,1.97,41.33,-999.00,-999.00,-999.00,0,1.97,41.33,1.82,-3.47,0.11059,88.02,70.0
0:41:45,2,0.98,114.9,7.90,8.85,0.05371,1.88,41.36,-999.00,-999.00,-999.00,0,1.88,41.36,1.93,-3.37,0.09623,88.21,68.6
0:42:35,2,0.98,114.9,7.80,8.81,0.05493,1.74,41.31,-999.00,-999.00,-999.00,0,1.74,41.31,1.91,-3.42,0.09623,88.21,67.8
0:43:26,2,0.98,114.9,7.80,8.80,0.05615,1.69,41.25,-999.00,-999.00,-999.00,0,1.69,41.25,1.80,-3.64,0.09623,88.21,67.9
0:44:16,2,0.98,115.0,7.80,8.80,0.05737,1.55,41.14,-999.00,-999.00,-999.00,0,1.55,41.14,1.64,-3.81,0.09623,88.21,68.9
0:45:06,2,0.98,114.9,7.80,8.77,0.05867,1.44,41.04,-999.00,-999.00,-999.00,0,1.44,41.04,1.50,-3.95,0.09623,88.21,69.7
0:45:56,2,0.98,114.9,7.80,8.77,0.05989,1.34,40.93,-999.00,-999.00,-999.00,0,1.34,40.93,1.40,-4.18,0.09623,88.41,69.9
0:46:46,2,0.98,114.9,7.80,8.76,0.06110,1.25,40.79,-999.00,-999.00,-999.00,0,1.25,40.79,1.21,-4.35,0.09623,88.41,69.2
0:47:37,2,0.98,114.9,7.80,8.74,0.06231,1.13,40.60,-999.00,-999.00,-999.00,0,1.13,40.60,1.02,-4.49,0.11059,88.41,68.5
0:48:27,2,0.98,114.9,7.80,8.76,0.06354,0.98,41.01,-999.00,-999.00,-999.00,0,0.98,41.01,0.91,-4.56,0.09623,88.41,68.1
0:49:17,2,0.98,114.9,7.80,8.76,0.06476,0.87,41.36,-999.00,-999.00,-999.00,0,0.87,41.36,1.20,-3.99,0.09623,88.41,68.4
0:50:07,2,0.98,114.9,7.80,8.79,0.06598,0.78,41.34,-999.00,-999.00,-999.00,0,0.78,41.34,1.01,-4.15,0.09623,88.61,68.9
0:50:57,2,0.98,114.9,7.80,8.80,0.06728,0.70,41.28,-999.00,-999.00,-999.00,0,0.70,41.28,0.95,-4.27,0.09623,88.61,69.6
0:51:48,2,0.98,115.0,7.80,8.77,0.06850,0.62,41.19,-999.00,-999.00,-999.00,0,0.62,41.19,0.83,-4.34,0.09623,88.61,68.9
0:52:38,2,0.98,114.9,7.80,8.74,0.06971,0.53,41.09,-999.00,-999.00,-999.00,0,0.53,41.09,0.72,-4.46,0.09623,88.61,68.1
0:53:28,2,0.98,114.9,7.80,8.74,0.07092,0.48,41.01,-999.00,-999.00,-999.00,0,0.48,41.01,0.56,-4.59,0.09623,88.61,68.0
0:54:19,2,0.98,114.9,7.80,8.75,0.07213,0.37,40.83,-999.00,-999.00,-999.00,0,0.37,40.83,0.42,-4.74,0.09623,88.81,67.5
0:55:09,2,0.98,114.9,7.80,8.71,0.07334,0.26,40.67,-999.00,-999.00,-999.00,0,0.26,40.67,0.27,-4.79,0.09623,88.81,67.7
0:55:59,2,0.98,114.9,7.70,8.69,0.07455,0.18,40.49,-999.00,-999.00,-999.00,0,0.18,40.49,0.18,-4.98,0.11059,88.81,68.6
0:56:49,2,0.98,114.9,7.80,8.74,0.07578,0.12,41.32,-999.00,-999.00,-999.00,0,0.12,41.32,0.19,-4.85,0.11059,88.81,68.5
0:57:40,2,0.98,114.9,7.80,8.78,0.07699,0.07,41.39,-999.00,-999.00,-999.00,0,0.07,41.39,0.26,-4.70,0.11059,88.81,67.2
0:58:30,2,0.98,114.9,7.80,8.77,0.07829,-0.01,41.33,-999.00,-999.00,-999.00,0,-0.01,41.33,0.20,-4.60,0.11059,89.01,67.1
0:59:20,2,0.98,114.8,7.80,8.77,0.07951,-0.07,41.26,-999.00,-999.00,-999.00,0,-0.07,41.26,0.08,-4.66,0.09623,89.01,68.2
1:00:10,2,0.98,114.9,7.80,8.74,0.08072,-0.12,41.15,-999.00,-999.00,-999.00,0,-0.12,41.15,0.01,-4.73,0.09623,89.01,69.0
1:01:00,2,0.98,114.8,7.80,8.82,0.08193,-0.21,41.07,-999.00,-999.00,-999.00,0,-0.21,41.07,-0.01,-4.79,0.11059,89.01,69.2
1:01:51,2,0.98,114.9,7.70,8.71,0.08315,-0.26,40.96,-999.00,-999.00,-999.00,0,-0.26,40.96,-0.08,-4.83,0.11059,89.01,68.7
1:02:41,2,0.98,114.9,7.80,8.72,0.08435,-0.32,40.83,-999.00,-999.00,-999.00,0,-0.32,40.83,0.04,-4.75,0.11059,89.01,67.9
1:03:31,2,0.98,114.9,7.70,8.69,0.08556,-0.37,40.66,-999.00,-999.00,-999.00,0,-0.37,40.66,-0.17,-5.01,0.11059,89.01,67.9
1:04:08,2,0.98,114.9,7.70,8.68,0.08650,-0.45,40.52,-999.00,-999.00,-999.00,0,-0.45,40.52,-0.35,-5.29,0.09623,89.01,67.4
1:04:08,2,0.98,114.9,7.70,8.68,0.08650,-0.45,40.52,-999.00,-999.00,-999.00,0,-0.45,40.52,-0.35,-5.29,0.09623,89.01,67.4
1:04:08,2,0.98,114.9,7.70,8.68,0.08650,-0.45,40.52,-999.00,-999.00,-999.00,0,-0.45,40.52,-0.35,-5.29,0.09623,89.01,67.4
1:04:58,2,0.98,114.9,8.20,9.26,0.08780,0.44,41.61,-999.00,-999.00,-999.00,0,0.44,41.61,3.93,2.12,0.09623,89.01,67.4
1:05:48,2,0.98,114.9,8.10,9.12,0.08907,0.69,41.62,-999.00,-999.00,-999.00,0,0.69,41.62,4.68,0.41,0.09623,89.21,67.4
1:06:38,2,0.98,114.9,8.00,9.05,0.09033,0.89,41.56,-999.00,-999.00,-999.00,0,0.89,41.56,4.20,-0.66,0.09623,89.21,67.6
1:07:28,2,0.98,114.9,8.00,9.03,0.09158,1.04,41.54,-999.00,-999.00,-999.00,0,1.04,41.54,3.72,-1.28,0.11059,89.21,67.1
1:08:19,2,0.98,114.9,8.00,8.97,0.09282,1.09,41.45,-999.00,-999.00,-999.00,0,1.09,41.45,3.31,-1.58,0.09623,89.21,67.1
1:09:09,2,0.98,114.9,7.90,8.94,0.09406,1.12,41.40,-999.00,-999.00,-999.00,0,1.12,41.40,2.95,-1.96,0.11059,89.21,67.2
1:09:59,2,0.98,115.0,7.90,8.92,0.09530,1.18,41.27,-999.00,-999.00,-999.00,0,1.18,41.27,2.35,-2.60,0.09623,89.21,68.0
1:10:49,2,0.98,115.0,7.90,8.89,0.09654,1.15,41.15,-999.00,-999.00,-999.00,0,1.15,41.15,1.90,-3.03,0.11059,89.21,68.6
1:11:39,2,0.98,115.0,7.90,8.87,0.09785,1.14,40.98,-999.00,-999.00,-999.00,0,1.14,40.98,1.63,-3.35,0.11059,89.21,68.2
1:12:09,2,0.98,115.0,7.90,8.87,0.09855,1.09,40.89,-999.00,-999.00,-999.00,0,1.09,40.89,1.44,-3.46,0.09623,89.21,68.1
1:12:09,2,0.98,115.0,7.90,8.87,0.09855,1.09,40.89,-999.00,-999.00,-999.00,0,1.09,40.89,1.44,-3.46,0.09623,89.21,68.1
1:12:09,2,0.98,115.0,7.90,8.87,0.09855,1.09,40.89,-999.00,-999.00,-999.00,0,1.09,40.89,1.44,-3.46,0.09623,89.21,68.1
1:12:59,2,0.98,115.0,7.90,8.89,0.09980,1.06,41.78,-999.00,-999.00,-999.00,0,1.06,41.78,1.44,-3.43,0.09623,89.21,67.2
1:13:49,2,0.98,114.9,7.90,8.91,0.10104,1.00,41.81,-999.00,-999.00,-999.00,0,1.00,41.81,1.51,-3.05,0.09623,89.21,66.9
1:14:40,2,0.98,114.9,7.90,8.91,0.10227,0.95,41.76,-999.00,-999.00,-999.00,0,0.95,41.76,1.43,-3.28,0.11059,89.21,66.2
1:15:30,2,0.98,114.9,7.90,8.89,0.10351,0.88,41.69,-999.00,-999.00,-999.00,0,0.88,41.69,1.27,-3.39,0.09623,89.40,66.2
1:16:20,2,0.98,114.9,7.90,8.89,0.10474,0.81,41.62,-999.00,-999.00,-999.00,0,0.81,41.62,1.11,-3.48,0.11059,89.40,65.9
1:17:10,2,0.98,114.9,7.90,8.88,0.10606,0.73,41.54,-999.00,-999.00,-999.00,0,0.73,41.54,1.00,-3.67,0.09623,89.40,65.8
1:18:00,2,0.98,114.9,7.90,8.87,0.10729,0.62,41.41,-999.00,-999.00,-999.00,0,0.62,41.41,0.83,-3.83,0.09623,89.40,65.6
1:18:51,2,0.98,114.9,7.90,8.84,0.10852,0.52,41.29,-999.00,-999.00,-999.00,0,0.52,41.29,0.70,-3.97,0.09623,89.40,65.7
1:19:41,2,0.98,114.9,7.90,8.84,0.10974,0.43,41.12,-999.00,-999.00,-999.00,0,0.43,41.12,0.56,-4.16,0.11059,89.40,66.5
1:20:31,2,0.98,115.0,7.80,9.39,0.11098,0.35,41.57,-999.00,-999.00,-999.00,0,0.35,41.57,0.44,-4.24,0.09623,89.40,66.3
1:21:21,2,0.98,115.0,7.90,8.87,0.11221,0.34,41.96,-999.00,-999.00,-999.00,0,0.34,41.96,0.60,-4.04,0.11059,89.40,65.7
1:22:11,2,0.98,115.0,7.90,8.87,0.11344,0.24,41.95,-999.00,-999.00,-999.00,0,0.24,41.95,0.66,-3.97,0.09623,89.40,65.0
1:23:01,2,0.98,114.9,7.90,8.86,0.11467,0.19,41.89,-999.00,-999.00,-999.00,0,0.19,41.89,0.70,-4.05,0.09623,89.60,65.0
1:23:51,2,0.98,114.9,7.90,8.86,0.11599,0.16,41.81,-999.00,-999.00,-999.00,0,0.16,41.81,0.64,-4.05,0.09623,89.60,65.0
1:24:42,2,0.98,115.0,7.90,8.84,0.11721,0.08,41.76,-999.00,-999.00,-999.00,0,0.08,41.76,0.59,-4.07,0.11059,89.60,64.6
1:25:32,2,0.98,115.0,7.80,8.83,0.11844,0,41.66,-999.00,-999.00,-999.00,0,0.00,41.66,0.52,-4.22,0.11059,89.60,65.0
1:26:22,2,0.98,115.0,7.80,8.82,0.11966,-0.03,41.54,-999.00,-999.00,-999.00,0,-0.03,41.54,0.45,-4.30,0.11059,89.60,65.6
1:27:13,2,0.98,115.0,7.80,8.82,0.12089,-0.12,41.35,-999.00,-999.00,-999.00,0,-0.12,41.35,0.42,-4.41,0.11059,89.60,65.1
1:28:03,2,0.98,115.0,7.80,8.79,0.12210,-0.14,41.21,-999.00,-999.00,-999.00,0,-0.14,41.21,0.34,-4.49,0.09623,89.80,64.9
1:28:53,2,0.98,114.8,7.80,8.81,0.12334,-0.32,42.07,-999.00,-999.00,-999.00,0,-0.32,42.07,0.36,-4.55,0.11059,89.80,64.5
1:29:43,2,0.98,114.9,7.90,8.83,0.12456,-0.34,42.11,-999.00,-999.00,-999.00,0,-0.34,42.11,0.59,-4.30,0.11059,89.80,63.7
1:30:33,2,0.98,114.9,7.90,8.84,0.12588,-0.39,42.08,-999.00,-999.00,-999.00,0,-0.39,42.08,0.70,-4.19,0.09623,89.80,63.8
1:31:23,2,0.98,114.9,7.90,8.85,0.12710,-0.42,42.03,-999.00,-999.00,-999.00,0,-0.42,42.03,0.74,-4.24,0.11059,89.80,64.0
1:32:14,2,0.98,114.9,7.90,8.84,0.12832,-0.51,41.95,-999.00,-999.00,-999.00,0,-0.51,41.95,0.70,-4.32,0.09623,89.80,63.5
1:33:04,2,0.98,114.9,7.90,8.83,0.12955,-0.55,41.84,-999.00,-999.00,-999.00,0,-0.55,41.84,0.67,-4.36,0.11059,89.80,63.8
1:33:54,2,0.98,114.9,7.80,8.81,0.13077,-0.58,41.71,-999.00,-999.00,-999.00,0,-0.58,41.71,0.61,-4.46,0.11059,89.80,63.6
1:34:44,2,0.98,114.9,7.80,8.80,0.13199,-0.64,41.60,-999.00,-999.00,-999.00,0,-0.64,41.60,0.54,-4.60,0.09623,89.80,63.0
1:35:35,2,0.98,114.9,7.80,8.76,0.13320,-0.69,41.41,-999.00,-999.00,-999.00,0,-0.69,41.41,0.42,-4.74,0.09623,89.80,63.3
1:36:12,2,0.98,114.9,7.80,8.77,0.13416,-0.72,41.27,-999.00,-999.00,-999.00,0,-0.72,41.27,0.32,-4.82,0.09623,89.80,63.2
1:36:12,2,0.98,114.9,7.80,8.77,0.13416,-0.72,41.27,-999.00,-999.00,-999.00,0,-0.72,41.27,0.32,-4.82,0.09623,89.80,63.2
1:36:12,2,0.98,114.9,7.80,8.77,0.13416,-0.72,41.27,-999.00,-999.00,-999.00,0,-0.72,41.27,0.32,-4.82,0.09623,89.80,63.2
1:37:02,2,0.98,114.9,8.30,9.33,0.13546,0.17,42.29,-999.00,-999.00,-999.00,0,0.17,42.29,4.49,2.02,0.09623,89.80,63.2
1:37:52,2,0.98,115.0,8.10,9.17,0.13674,0.46,42.30,-999.00,-999.00,-999.00,0,0.46,42.30,5.16,0.37,0.09623,89.80,62.2
1:38:43,2,0.98,114.9,8.10,9.12,0.13801,0.65,42.30,-999.00,-999.00,-999.00,0,0.65,42.30,4.63,-0.61,0.09623,89.80,62.2
1:39:33,2,0.98,114.9,8.00,9.05,0.13926,0.76,42.23,-999.00,-999.00,-999.00,0,0.76,42.23,4.20,-1.14,0.09623,89.80,62.2
1:40:23,2,0.98,114.9,8.00,9.03,0.14052,0.87,42.17,-999.00,-999.00,-999.00,0,0.87,42.17,3.78,-1.50,0.11059,89.80,62.2
1:41:14,2,0.98,114.9,8.00,8.99,0.14186,0.94,42.08,-999.00,-999.00,-999.00,0,0.94,42.08,3.45,-1.80,0.11059,89.80,61.9
1:42:04,2,0.98,114.9,8.00,8.97,0.14310,0.95,41.95,-999.00,-999.00,-999.00,0,0.95,41.95,3.04,-2.27,0.09623,89.80,62.1
1:42:54,2,0.98,115.0,8.00,8.97,0.14434,0.95,41.84,-999.00,-999.00,-999.00,0,0.95,41.84,2.59,-2.74,0.11059,89.80,62.0
1:43:44,2,0.98,115.0,7.90,8.94,0.14558,0.90,41.67,-999.00,-999.00,-999.00,0,0.90,41.67,2.17,-3.08,0.11059,89.80,61.9
1:44:13,2,0.98,114.9,7.90,8.91,0.14629,0.89,41.56,-999.00,-999.00,-999.00,0,0.89,41.56,2.04,-3.18,0.11059,89.80,61.8
1:44:13,2,0.98,114.9,7.90,8.91,0.14629,0.89,41.56,-999.00,-999.00,-999.00,0,0.89,41.56,2.04,-3.18,0.11059,89.80,61.8
1:44:13,2,0.98,114.9,7.90,8.91,0.14629,0.89,41.56,-999.00,-999.00,-999.00,0,0.89,41.56,2.04,-3.18,0.11059,89.80,61.8
1:45:03,2,0.98,115.0,7.90,8.94,0.14755,0.86,42.39,-999.00,-999.00,-999.00,0,0.86,42.39,1.99,-3.16,0.09623,89.80,61.6
1:45:53,2,0.98,114.9,8.00,8.96,0.14879,0.81,42.43,-999.00,-999.00,-999.00,0,0.81,42.43,2.07,-2.85,0.09623,89.80,61.2
1:46:43,2,0.98,114.9,7.90,8.94,0.15003,0.76,42.39,-999.00,-999.00,-999.00,0,0.76,42.39,1.95,-2.98,0.09623,89.80,61.1
1:47:34,2,0.98,114.9,7.90,8.94,0.15127,0.68,42.31,-999.00,-999.00,-999.00,0,0.68,42.31,1.77,-3.22,0.11059,89.80,61.1
1:48:24,2,0.98,114.9,7.90,8.92,0.15251,0.62,42.24,-999.00,-999.00,-999.00,0,0.62,42.24,1.63,-3.25,0.11059,90.00,60.9
1:49:14,2,0.98,114.9,7.90,8.90,0.15374,0.51,42.14,-999.00,-999.00,-999.00,0,0.51,42.14,1.44,-3.42,0.09623,90.00,61.0
1:50:04,2,0.98,114.9,7.90,8.88,0.15507,0.48,42.03,-999.00,-999.00,-999.00,0,0.48,42.03,1.30,-3.57,0.09623,90.00,61.0
1:50:54,2,0.98,115.0,7.90,8.89,0.15630,0.37,41.85,-999.00,-999.00,-999.00,0,0.37,41.85,1.11,-3.72,0.09623,90.00,61.0
1:51:45,2,0.98,115.0,7.90,8.85,0.15753,0.27,41.67,-999.00,-999.00,-999.00,0,0.27,41.67,1.11,-3.59,0.09623,90.00,61.1
1:52:35,2,0.98,115.0,7.90,9.40,0.15877,0.19,41.99,-999.00,-999.00,-999.00,0,0.19,41.99,0.88,-3.88,0.11059,90.00,61.1
1:53:25,2,0.98,115.0,7.90,8.88,0.16000,0.12,42.35,-999.00,-999.00,-999.00,0,0.12,42.35,0.93,-3.84,0.09623,90.00,61.0
1:54:15,2,0.98,115.0,7.90,8.91,0.16123,0.05,42.32,-999.00,-999.00,-999.00,0,0.05,42.32,1.01,-3.66,0.11059,90.00,60.8
1:55:05,2,0.98,115.0,7.90,8.87,0.16246,0.03,42.25,-999.00,-999.00,-999.00,0,0.03,42.25,1.07,-3.50,0.09623,90.00,60.8
1:55:55,2,0.98,115.0,7.90,8.87,0.16369,-0.07,42.22,-999.00,-999.00,-999.00,0,-0.07,42.22,0.89,-3.75,0.11059,90.00,60.8
1:56:45,2,0.98,115.0,7.90,8.85,0.16501,-0.12,42.11,-999.00,-999.00,-999.00,0,-0.12,42.11,0.81,-3.91,0.09623,90.00,60.8
1:57:36,2,0.98,115.0,7.90,8.87,0.16623,-0.18,41.99,-999.00,-999.00,-999.00,0,-0.18,41.99,0.61,-4.06,0.09623,90.00,60.9
