0:00:00,STATE,PFACTOR,RMDRY1,RMHUM1,RMSUPPT1,RMCOOLT1,RMDEHUMT1,RMGLYT1,RMHEATCTRL1,RMSTEAMCTRL1,RMCOOLCTRL1,RMDEHUMCTRL1,RMSTATUS1,DOORENABLE,VOLTSET1,VOLTSET2,VOLTSET3,VOLTSET4,VOLTSET5,VOLTSET6,VOLTSET7,VOLTSET8,GBLRMDRY1,GBLRMHUM1,GBLESTOP1,FREQ
0:00:00,State,Pwr Fac,RM3 Rm Dry1,RM3 Rm Hum1,RM3 Rm Supp T1,RM3 Rm Cool T1,RM3 Rm Dehum T1,RM3 Rm Gly T1,RM3 Rm Heat Ctrl1,RM3 Rm Steam Valve1,RM3 Rm Cool Valve1,RM3 Rm Dehum Valve1,RM3 Rm Status1,RM3 Door Enable,RM3 Volt Set1,RM3 Volt Set2,RM3 Volt Set3,RM3 Volt Set4,RM3 Volt Set5,RM3 Volt Set6,RM3 Volt Set7,RM3 Volt Set8,RM3 Gbl Rm Dry1,RM3 Gbl Rm Hum1,RM3 Gbl Estop1,RM3-1 Frequency
7:18:08,0,0.00,77.89,83.31,74.26,72.91,70.75,0,18.22,52.63,27.38,0,0,1,115.13,115.00,115.04,114.96,114.96,115.06,115.04,115.07,77.89,83.3,0,59.98
7:19:08,0,0.00,77.89,83.51,74.26,72.91,70.75,0,18.23,52.38,27.37,0,0,1,115.22,115.04,115.18,114.97,115.06,115.05,115.00,115.11,77.89,83.5,0,60.00
7:20:09,0,0.00,77.89,83.21,74.26,72.73,70.75,0,18.33,52.73,27.09,0,0,1,115.15,115.04,115.08,114.97,115.04,115.03,114.99,115.07,77.89,83.2,0,59.99
7:21:09,0,0.00,77.89,83.40,74.26,73.18,70.75,0,18.36,52.48,27.77,0,0,1,115.16,115.05,115.27,114.97,115.04,115.08,115.08,115.00,77.89,83.4,0,60.00
7:22:09,0,0.00,77.89,83.10,73.99,73.00,70.75,0,19.53,52.82,27.49,0,0,1,115.16,115.06,115.12,115.07,115.08,115.18,115.10,115.14,77.89,83.1,0,60.01
7:23:09,0,0.00,77.89,82.90,74.26,73.00,70.75,0,18.52,53.07,27.49,0,0,1,115.01,114.91,115.10,115.04,114.98,115.03,115.09,115.01,77.89,82.9,0,59.99
7:24:09,0,0.00,77.89,83.20,74.26,73.00,70.75,0,18.57,52.69,27.49,0,0,1,115.19,115.10,115.01,115.05,115.15,115.11,115.10,115.11,77.89,83.3,0,60.01
7:25:09,0,0.00,77.89,83.30,74.26,73.00,70.75,0,18.64,52.55,27.49,0,0,1,114.97,115.00,115.00,115.02,115.02,115.10,115.07,115.07,77.89,83.4,0,59.99
7:26:10,0,0.00,77.89,82.90,74.26,73.00,70.75,0,18.72,53.04,27.49,0,0,1,115.16,115.02,115.23,115.05,115.10,115.07,115.07,115.09,77.89,82.9,0,59.99
7:27:10,0,0.00,77.89,83.00,74.26,73.00,70.75,0,18.80,52.91,27.49,0,0,1,115.13,115.02,115.05,115.08,115.07,115.04,114.98,115.09,77.89,83.0,0,59.98
7:28:10,0,0.00,77.89,83.39,74.26,72.91,70.75,0,18.85,52.42,27.36,0,0,1,115.04,115.09,115.22,115.14,115.09,115.15,115.06,115.10,77.89,83.4,0,60.01
7:29:10,0,0.00,77.89,83.18,74.44,73.18,70.75,0,18.20,52.66,27.77,0,0,1,115.24,115.08,115.24,115.14,115.00,115.11,115.07,115.15,77.89,83.2,0,60.01
7:30:10,0,0.00,77.89,83.37,74.17,73.00,70.75,0,19.17,52.42,27.49,0,0,1,115.14,115.03,115.19,115.06,114.80,114.67,114.73,114.99,77.89,83.4,0,60.00
7:31:10,0,0.00,77.89,83.07,74.44,73.00,70.75,0,18.32,52.78,27.49,0,0,1,115.20,115.02,115.22,115.11,114.90,114.83,114.83,114.95,77.89,83.1,0,60.01
7:32:10,0,0.00,77.89,82.97,74.44,73.00,70.75,0,18.26,52.90,27.48,0,0,1,115.02,115.01,115.09,115.07,114.76,114.83,114.74,114.96,77.89,83.0,0,60.01
7:33:11,0,0.00,77.89,83.17,74.44,73.00,70.75,0,18.20,52.65,27.48,0,0,1,114.99,115.06,115.17,115.05,114.76,114.75,114.66,114.93,77.89,83.2,0,60.01
7:34:11,0,0.00,77.89,83.07,74.17,73.18,70.75,0,19.35,52.78,27.76,0,0,1,115.16,115.00,115.23,114.97,114.86,115.13,114.74,114.83,77.89,83.1,0,60.00
7:35:11,0,0.00,77.89,83.07,74.44,73.00,70.75,0,18.34,52.78,27.48,0,0,1,115.22,115.01,115.24,115.06,114.77,115.16,115.05,114.99,77.89,83.1,0,60.00
7:36:11,0,0.00,77.89,83.17,74.44,73.00,70.75,0,18.31,52.64,27.48,0,0,1,115.03,114.91,115.27,115.04,115.05,115.06,114.96,114.78,77.89,83.2,0,59.99
7:37:11,0,0.00,77.89,83.17,74.17,73.18,70.75,0,19.46,52.64,27.35,0,0,1,115.09,114.91,115.09,115.12,115.19,115.15,114.95,114.85,77.89,83.2,0,60.00
7:38:11,0,0.00,77.89,83.07,74.44,72.91,70.75,0,18.47,52.76,27.35,0,0,1,115.18,114.98,115.10,115.04,115.11,115.15,115.02,114.88,77.89,83.1,0,60.00
7:39:12,0,0.00,77.89,82.96,74.44,72.91,70.75,0,18.43,52.89,27.33,0,0,1,115.15,115.01,115.10,115.07,115.15,115.15,114.98,114.95,77.89,83.0,0,60.01
7:40:12,0,0.00,77.89,82.87,74.44,73.18,70.75,0,18.44,53.01,27.74,0,0,1,115.25,114.90,115.09,115.03,115.18,115.05,114.87,115.00,77.89,82.9,0,59.99
7:41:12,0,0.00,77.89,83.06,74.17,73.00,70.75,0,19.63,52.77,27.46,0,0,1,115.17,115.04,115.24,115.05,115.10,115.16,114.94,114.97,77.89,83.1,0,60.01
7:42:12,0,0.00,77.89,82.96,74.44,73.00,70.75,0,18.65,52.77,27.46,0,0,1,115.20,114.97,115.08,115.05,115.13,115.16,114.95,114.86,77.89,83.0,0,60.01
7:43:12,0,0.00,77.89,83.16,74.44,73.18,70.75,0,18.68,52.64,27.74,0,0,1,115.29,115.00,115.21,115.13,115.18,115.10,114.95,114.97,77.89,83.2,0,60.01
7:44:12,0,0.00,77.89,82.86,74.44,72.91,70.75,0,18.68,53.00,27.34,0,0,1,115.17,115.02,114.93,115.09,115.14,115.15,114.97,114.75,77.89,82.9,0,60.03
7:45:13,0,0.00,77.89,82.96,74.44,73.18,70.75,0,18.72,52.88,27.75,0,0,1,115.13,114.94,114.70,115.08,115.14,115.16,114.94,115.00,77.89,83.0,0,60.03
7:46:13,0,0.00,77.89,83.16,74.44,72.73,70.75,0,18.78,52.64,27.07,0,0,1,115.07,114.94,115.10,115.06,115.13,115.13,115.01,115.03,77.89,83.2,0,60.00
7:47:13,0,0.00,77.89,83.06,74.44,73.00,70.75,0,18.84,52.75,27.48,0,0,1,115.04,114.91,115.04,114.98,115.11,115.03,114.74,114.85,77.89,83.1,0,59.98
7:48:13,0,0.00,77.89,83.35,74.44,73.00,70.75,0,18.91,52.40,27.48,0,0,1,114.99,114.99,115.20,115.06,115.11,115.13,114.90,114.85,77.89,83.3,0,60.01
7:49:13,0,0.00,77.89,83.05,74.44,72.91,70.75,0,18.96,52.76,27.35,0,0,1,115.23,114.96,115.30,115.07,115.13,115.10,114.79,114.78,77.89,83.1,0,59.99
7:50:13,0,0.00,77.89,82.95,74.44,73.18,70.75,0,19.04,52.89,27.76,0,0,1,115.12,115.00,115.17,115.06,115.10,115.08,115.12,114.75,77.89,82.9,0,59.99
7:51:13,0,0.00,77.89,83.15,74.44,72.91,70.75,0,19.14,52.64,27.35,0,0,1,115.09,114.98,115.19,115.08,115.10,115.09,114.86,114.81,77.89,83.2,0,59.99
7:52:13,0,0.00,77.89,83.45,74.44,73.18,70.75,0,19.25,52.26,27.77,0,0,1,115.09,114.96,115.20,115.04,115.10,115.04,114.92,115.05,77.89,83.4,0,60.00
7:53:14,0,0.00,77.89,83.05,74.44,72.91,70.75,0,19.36,52.75,27.34,0,0,1,115.20,115.03,115.07,115.08,115.11,115.22,114.82,115.05,77.89,83.1,0,60.01
7:54:14,0,0.00,77.89,82.95,74.62,73.00,71.02,0,18.64,52.87,27.48,0.40,0,1,115.21,115.01,115.19,115.16,115.15,115.18,114.85,115.09,77.89,82.9,0,60.02
7:55:14,0,0.00,77.89,82.95,74.35,73.00,71.02,0,19.66,52.88,27.48,0.22,0,1,114.99,114.93,115.22,115.03,115.10,115.07,114.80,115.02,77.89,82.9,0,59.99
7:56:14,0,0.00,77.89,83.15,74.62,73.00,71.02,0,18.72,52.63,27.48,0.03,0,1,115.06,114.98,115.09,114.98,115.09,115.05,114.99,115.08,77.89,83.2,0,59.99
7:57:14,0,0.00,78.10,82.95,74.17,73.00,71.02,0,18.60,52.87,27.48,0,0,1,115.15,114.93,115.18,115.05,115.11,115.17,114.96,114.95,78.10,82.9,0,60.00
7:58:14,0,0.00,78.10,83.04,74.17,73.00,71.02,0,18.50,52.77,27.48,0,0,1,115.00,114.93,115.23,115.07,115.09,115.08,114.94,115.05,78.10,83.0,0,60.00
7:59:14,0,0.00,78.10,83.04,74.17,72.91,70.75,0,18.39,52.77,27.37,0,0,1,115.21,115.01,115.25,115.03,115.09,115.06,115.00,115.07,78.10,83.0,0,60.01
8:00:15,0,0.00,78.10,82.84,74.80,73.36,70.75,0,99.15,30.91,9.20,0,0,1,115.19,115.00,115.21,115.08,115.16,115.13,115.00,115.01,78.10,82.8,0,60.01
8:01:15,0,0.00,78.10,82.03,89.38,74.62,73.00,0,53.49,31.10,9.61,2.42,0,1,115.07,115.10,115.04,115.14,115.23,115.16,115.04,115.11,78.10,82.0,0,60.02
8:02:15,0,0.00,78.89,80.72,90.46,75.16,73.90,0,52.60,31.97,9.26,2.25,0,1,115.17,114.99,115.17,115.01,115.10,115.18,115.05,115.12,78.69,80.7,0,60.02
8:03:15,0,0.00,79.68,78.59,90.64,75.88,74.26,0,50.71,33.77,9.03,1.13,0,1,115.12,114.95,115.00,115.11,114.78,114.84,115.19,115.27,79.68,78.7,0,60.02
8:04:15,0,0.00,80.28,75.54,91.00,76.42,75.34,0,49.93,37.10,8.63,1.26,0,1,115.05,114.91,114.94,114.97,115.14,114.95,115.07,115.09,80.28,75.5,0,59.99
8:05:16,0,0.00,81.27,75.44,91.18,76.96,75.88,0,47.13,36.75,8.26,1.11,0,1,115.08,114.91,114.96,115.06,115.20,114.94,115.05,115.22,81.07,75.4,0,60.01
8:06:16,0,0.00,81.87,75.25,90.91,77.14,76.24,0,44.70,36.52,7.43,0.38,0,1,115.03,114.99,114.98,115.16,115.20,115.00,115.07,115.76,81.87,75.3,0,59.99
8:07:16,0,0.00,82.46,74.35,90.73,77.50,76.60,0,42.94,37.18,6.91,0,0,1,115.22,115.03,115.05,115.08,115.00,114.91,114.74,114.70,82.46,74.3,0,60.01
8:08:16,0,0.00,83.06,72.96,90.01,77.86,76.51,0,42.65,38.47,6.41,0,0,1,115.04,115.02,115.09,115.13,114.83,114.94,114.74,115.44,83.06,73.0,0,60.01
8:09:17,0,0.00,83.65,71.25,90.10,78.04,77.14,0,39.02,40.25,5.67,0.56,0,1,115.14,114.92,114.96,115.04,114.90,115.15,115.18,114.63,83.65,71.3,0,59.99
8:10:17,0,0.00,84.05,72.24,89.83,78.40,77.50,0,37.75,38.74,5.27,0.06,0,1,115.17,115.00,115.07,115.08,114.84,114.84,115.02,115.34,84.05,72.2,0,60.00
8:11:17,0,0.00,84.25,71.64,89.65,78.40,77.86,0,37.42,39.16,4.35,0.15,0,1,115.15,115.01,115.10,115.17,114.89,115.08,115.22,115.31,84.25,71.6,0,60.02
8:12:17,0,0.00,84.64,72.05,89.29,78.76,78.22,0,36.12,38.35,4.01,0.35,0,1,114.95,115.04,115.08,115.11,115.01,114.80,114.75,114.83,84.64,72.1,0,60.03
8:13:18,0,0.00,84.84,71.85,88.75,78.76,77.23,0,37.19,38.28,3.12,0,0,1,114.90,114.95,115.02,115.14,114.84,114.93,114.75,115.10,84.84,71.8,0,60.00
8:14:18,0,0.00,85.04,69.95,88.57,79.12,77.68,0,37.17,40.34,2.82,0,0,1,114.98,115.03,115.08,115.07,114.80,114.89,115.35,114.80,85.04,69.9,0,60.01
8:15:18,0,0.00,85.24,69.65,89.02,79.48,78.40,0,34.68,40.50,2.58,0.74,0,1,115.15,114.80,114.97,115.08,114.89,114.90,114.76,114.70,85.24,69.7,0,60.03
8:16:18,0,0.00,85.44,70.85,89.02,79.66,78.94,0,33.44,38.92,2.09,0.84,0,1,114.66,114.95,114.91,115.16,114.96,114.93,115.40,115.13,85.44,70.8,0,60.03
8:17:19,0,0.00,85.83,71.14,88.75,79.84,79.30,0,33.22,38.18,1.63,0.66,0,1,114.90,114.94,114.95,115.08,114.84,115.09,115.04,115.42,85.64,71.1,0,60.02
8:18:19,0,0.00,85.83,70.64,88.39,80.20,79.03,0,33.53,38.51,1.46,0,0,1,114.93,114.91,114.96,115.17,114.98,115.04,114.75,115.20,85.83,70.6,0,60.03
8:19:19,0,0.00,86.03,69.04,88.39,80.38,79.30,0,32.41,40.25,1.07,0.55,0,1,114.84,114.76,115.06,115.17,114.99,114.90,115.42,115.21,86.03,69.0,0,60.04
8:20:20,0,0.00,86.23,70.13,88.66,80.56,79.84,0,30.05,38.71,0.69,0.83,0,1,114.87,114.74,114.96,115.08,114.94,114.95,115.29,115.11,86.23,70.1,0,60.02
8:21:20,0,0.00,86.43,70.72,88.66,80.74,80.02,0,28.70,37.75,0.36,0.43,0,1,114.80,114.96,114.86,115.06,114.90,114.84,113.95,115.07,86.43,70.7,0,59.99
8:22:20,0,0.00,86.43,71.02,88.66,80.92,80.20,0,29.00,37.13,0.08,0.08,0,1,114.83,114.77,114.90,115.07,114.89,114.86,115.07,115.07,86.43,71.0,0,60.00
8:23:20,0,0.00,86.63,70.42,88.03,81.10,79.57,0,30.28,37.46,0,0,0,1,115.07,115.02,114.86,114.99,114.78,115.20,115.05,115.01,86.63,70.5,0,59.97
8:24:20,0,0.00,86.83,69.13,88.03,81.28,79.84,0,29.46,38.96,0.06,0.52,0,1,115.03,115.10,114.87,114.93,114.80,114.87,115.02,115.03,86.83,69.1,0,59.97
8:25:20,0,0.00,86.83,69.53,88.30,81.46,80.56,0,28.81,38.29,0,1.28,0,1,115.05,115.14,114.86,115.08,114.78,114.96,115.09,115.09,86.83,69.5,0,60.00
8:26:21,0,0.00,87.02,70.22,88.30,81.64,80.74,0,27.64,37.22,0.10,1.00,0,1,115.19,115.11,114.84,114.97,114.85,114.93,115.09,115.05,87.02,70.2,0,59.99
8:27:21,0,0.00,87.02,70.02,88.48,81.64,80.92,0,27.27,37.23,0,0.77,0,1,115.02,115.13,114.90,115.02,114.84,114.79,115.16,115.06,87.02,70.0,0,59.99
8:28:21,0,0.00,87.22,69.62,87.85,82.00,80.29,0,28.44,37.50,0.19,0,0,1,115.25,115.09,114.93,115.07,115.07,114.95,115.09,114.96,87.22,69.6,0,60.01
8:29:22,0,0.00,87.22,68.53,87.85,82.18,80.56,0,29.18,38.64,0.25,0.45,0,1,115.11,115.12,114.94,114.99,114.87,114.90,115.06,115.10,87.22,68.5,0,60.00
8:30:22,0,0.00,87.42,69.13,88.30,82.36,81.10,0,26.52,37.74,0.15,0.98,0,1,115.02,115.12,114.82,115.03,114.83,114.90,115.08,115.08,87.42,69.1,0,59.99
8:31:22,0,0.00,87.42,69.92,88.30,82.36,81.46,0,26.72,36.57,0,1.21,0,1,115.19,115.05,114.84,115.17,114.82,114.91,115.09,115.10,87.42,69.9,0,60.01
8:32:22,0,0.00,87.42,70.72,88.48,82.54,81.64,0,26.33,35.35,0.11,1.10,0,1,115.04,115.10,114.92,115.08,114.89,114.92,115.08,115.08,87.42,70.7,0,60.00
8:33:23,0,0.00,87.42,69.83,88.03,82.54,80.83,0,28.72,36.08,0,0,0,1,115.27,115.10,114.85,114.99,114.84,114.93,115.07,115.21,87.42,69.9,0,60.00
8:34:23,0,0.00,87.62,68.83,88.03,82.54,80.83,0,27.78,37.22,0,0,0,1,114.82,115.19,115.07,115.35,114.89,114.94,114.82,114.83,87.62,68.8,0,60.02
8:35:23,0,0.00,87.62,67.43,88.03,82.54,81.28,0,28.57,38.78,0,0.65,0,1,114.92,115.02,114.98,115.08,114.86,114.87,115.30,114.96,87.62,67.4,0,60.01
8:36:24,0,0.00,87.82,68.53,88.39,82.72,81.64,0,26.01,37.31,0,0.91,0,1,115.00,115.13,115.08,115.21,114.91,114.95,114.75,114.77,87.82,68.4,0,60.02
8:37:24,0,0.00,87.82,69.52,88.39,82.90,82.00,0,26.33,35.92,0.05,1.25,0,1,114.94,115.00,115.01,115.15,114.78,114.97,114.76,114.83,87.82,69.5,0,60.01
8:38:24,0,0.00,87.82,69.12,88.03,82.90,81.37,0,28.23,36.20,0,0,0,1,114.85,114.95,114.96,115.06,114.88,114.89,114.84,114.79,87.82,69.2,0,59.99
8:39:24,0,0.00,87.82,68.12,88.30,83.08,81.37,0,28.02,37.27,0.10,0,0,1,114.83,114.99,114.94,115.04,114.90,114.89,114.95,114.81,87.82,68.1,0,59.98
8:40:24,0,0.00,88.02,68.13,88.48,83.26,82.00,0,26.29,37.12,0.13,0.90,0,1,114.92,114.93,114.89,115.07,114.85,114.91,114.92,114.75,88.02,68.1,0,59.99
8:41:24,0,0.00,88.02,69.41,88.66,83.26,82.36,0,25.85,35.39,0,1.30,0,1,115.01,115.10,115.02,115.08,114.86,114.92,114.97,114.83,88.02,69.4,0,60.00
8:42:24,0,0.00,88.02,69.91,88.84,83.44,82.36,0,25.39,34.57,0.13,0.99,0,1,114.92,115.05,115.00,115.13,115.00,114.96,114.98,114.98,88.02,69.9,0,60.02
8:43:24,0,0.00,88.21,68.49,88.39,83.44,81.73,0,26.27,35.98,0,0,0,1,114.99,115.02,114.96,115.17,114.90,115.05,114.95,114.98,88.21,68.6,0,60.01
8:44:25,0,0.00,88.21,67.60,88.39,83.44,82.00,0,26.75,37.06,0,0.45,0,1,114.85,115.01,114.94,115.08,115.01,114.87,114.94,114.84,88.21,67.6,0,59.99
8:45:25,0,0.00,88.21,68.30,88.84,83.62,82.54,0,25.42,36.08,0.24,1.23,0,1,114.98,115.03,114.86,115.13,114.89,114.91,114.95,114.85,88.21,68.3,0,60.00
8:46:25,0,0.00,88.21,69.59,88.84,83.62,82.72,0,25.73,34.32,0.05,1.33,0,1,114.85,115.03,115.01,115.15,114.89,114.90,114.96,114.86,88.21,69.6,0,59.99
8:47:25,0,0.00,88.21,69.89,89.20,83.80,82.90,0,24.48,33.74,0.18,1.48,0,1,114.84,114.91,114.98,115.07,114.81,114.93,114.83,114.85,88.21,69.9,0,59.98
8:48:25,0,0.00,88.41,69.19,88.39,83.80,82.09,0,26.38,34.39,0.01,0,0,1,114.81,115.02,114.91,115.07,114.88,114.84,114.98,114.82,88.41,69.2,0,59.98
8:49:26,0,0.00,88.41,68.30,88.66,83.98,82.36,0,26.00,35.30,0.21,0.47,0,1,114.95,115.00,114.93,115.11,114.89,114.87,115.01,114.96,88.41,68.3,0,60.01
8:50:26,0,0.00,88.41,68.00,88.84,84.16,82.72,0,25.82,35.53,0.35,0.92,0,1,114.95,115.01,114.93,115.05,114.80,114.91,115.01,114.91,88.41,68.0,0,60.01
8:51:27,0,0.00,88.61,68.70,89.02,84.16,82.90,0,23.72,34.52,0.23,1.07,0,1,114.99,115.03,114.98,115.06,114.86,114.86,114.97,114.94,88.61,68.7,0,60.01
8:52:27,0,0.00,88.61,69.49,88.75,84.16,83.26,0,24.81,33.38,0.11,1.66,0,1,114.88,114.95,114.96,115.13,114.81,114.92,114.93,114.94,88.61,69.5,0,60.00
8:53:27,0,0.00,88.61,68.89,88.57,84.16,82.45,0,25.88,33.91,0,0,0,1,114.93,115.02,115.04,115.10,114.93,115.08,114.99,114.94,88.61,68.9,0,60.02
8:54:27,0,0.00,88.61,67.99,88.57,84.34,82.72,0,26.44,34.86,0.19,0.53,0,1,114.86,115.00,114.96,115.08,114.88,114.85,114.99,114.77,88.61,68.0,0,60.00
8:55:27,0,0.00,88.81,67.69,88.84,84.34,82.90,0,24.34,35.10,0.10,0.67,0,1,114.90,114.91,114.86,115.06,114.86,114.89,114.78,115.14,88.81,67.7,0,59.99
8:56:27,0,0.00,88.81,67.49,88.84,84.34,83.26,0,25.35,35.23,0,1.22,0,1,114.89,115.00,114.96,115.11,114.89,115.04,114.83,115.20,88.81,67.5,0,60.00
8:57:28,0,0.00,88.81,68.59,89.02,84.52,83.44,0,23.98,33.75,0.23,1.46,0,1,114.92,115.02,114.94,115.10,114.97,114.93,114.97,114.76,88.81,68.6,0,60.00
8:58:29,0,0.00,88.81,68.39,88.57,84.52,83.17,0,25.97,33.71,0.16,0.80,0,1,114.90,114.95,114.98,115.14,114.80,114.93,114.93,114.82,88.81,68.5,0,60.00
8:59:29,0,0.00,88.81,67.19,88.57,84.52,83.26,0,26.52,35.18,0.10,0.82,0,1,114.90,114.95,114.93,115.08,114.92,114.97,115.02,115.34,88.81,67.2,0,60.00
9:00:29,0,0.00,89.01,67.49,88.84,84.70,83.44,0,24.10,34.71,0.32,1.07,0,1,114.90,114.94,114.84,115.04,114.85,114.88,114.93,114.79,89.01,67.4,0,59.99
9:01:29,0,0.00,89.01,68.69,89.02,84.70,83.62,0,23.29,33.23,0.28,1.35,0,1,114.91,114.92,114.89,115.00,114.87,114.89,114.85,114.97,89.01,68.6,0,59.99
9:02:29,0,0.00,89.01,69.09,89.02,84.70,83.80,0,23.16,32.44,0.24,1.68,0,1,114.84,114.90,114.91,115.05,114.89,114.92,114.73,115.07,89.01,69.1,0,59.98
9:03:29,0,0.00,89.01,68.68,88.57,84.70,82.99,0,25.14,32.76,0.20,0,0,1,114.91,114.91,114.96,115.03,114.97,114.86,114.84,115.32,89.01,68.7,0,60.00
9:04:29,0,0.00,89.01,67.79,88.57,84.88,83.26,0,25.64,33.70,0.43,0.52,0,1,114.86,114.94,114.93,115.08,114.86,114.86,114.98,115.25,89.01,67.8,0,60.00
9:05:30,0,0.00,89.01,67.69,88.84,84.88,83.44,0,25.00,33.70,0.41,0.76,0,1,114.93,115.01,114.99,115.17,114.83,114.87,114.86,114.79,89.01,67.7,0,60.01
9:06:31,0,0.00,89.01,67.40,88.84,84.88,83.62,0,25.41,33.94,0.40,1.03,0,1,114.92,115.01,114.96,115.17,114.85,114.93,114.98,114.81,89.01,67.4,0,60.01
9:07:31,0,0.00,89.21,67.40,89.20,84.88,83.80,0,22.51,33.84,0.38,1.35,0,1,115.01,115.00,115.03,115.11,114.85,114.99,114.97,115.33,89.21,67.4,0,60.01
9:08:31,0,0.00,89.21,67.49,88.57,85.06,83.53,0,25.09,33.61,0.65,0.74,0,1,115.02,115.04,114.97,115.18,114.83,114.92,114.83,114.82,89.21,67.5,0,60.01
9:09:31,0,0.00,89.21,67.20,88.57,85.06,83.53,0,25.45,33.86,0.66,0.66,0,1,114.91,114.98,114.98,115.14,114.77,114.91,115.02,115.00,89.21,67.2,0,60.00
9:10:31,0,0.00,89.21,67.00,89.02,85.06,83.98,0,23.93,34.01,0.67,1.51,0,1,114.91,114.98,114.99,115.10,114.99,115.05,114.98,115.07,89.21,67.0,0,60.00
9:11:31,0,0.00,89.21,68.10,89.20,85.06,84.16,0,23.22,32.56,0.67,1.90,0,1,115.00,115.01,115.08,115.19,115.02,115.05,114.95,115.07,89.21,68.1,0,60.01
9:12:32,0,0.00,89.21,68.59,89.20,85.24,84.34,0,23.15,31.81,0.97,2.30,0,1,114.94,115.11,115.04,115.17,114.85,115.07,115.07,115.10,89.21,68.6,0,60.03
9:13:33,0,0.00,89.21,68.00,88.75,85.24,83.53,0,25.11,32.38,1.00,0.63,0,1,115.06,114.94,114.74,115.13,114.99,115.09,115.00,115.14,89.21,68.0,0,60.02
9:14:33,0,0.00,89.21,67.20,89.02,85.24,83.35,0,24.54,33.23,1.04,0.14,0,1,115.20,114.92,115.00,115.14,114.84,114.89,114.98,115.10,89.21,67.2,0,60.03
9:15:33,0,0.00,89.21,66.90,89.02,85.24,83.62,0,24.85,33.51,1.07,0.60,0,1,114.88,115.86,114.97,115.07,114.86,114.86,114.94,115.06,89.21,66.9,0,60.00
9:16:33,0,0.00,89.40,66.00,89.02,85.24,83.80,0,23.71,34.55,1.10,0.93,0,1,115.14,115.26,114.92,115.08,114.99,114.93,114.99,115.03,89.40,66.0,0,60.00
9:17:33,0,0.00,89.40,66.00,88.75,85.24,83.80,0,24.94,34.50,1.14,0.89,0,1,115.04,115.14,114.92,115.06,114.83,114.87,114.99,114.96,89.40,66.0,0,59.99
9:18:33,0,0.00,89.40,65.61,88.75,85.42,83.98,0,25.21,34.94,1.46,1.25,0,1,115.00,115.28,114.92,115.08,114.99,114.80,114.94,115.03,89.40,65.6,0,60.00
9:19:34,0,0.00,89.40,65.61,89.02,85.42,83.98,0,24.43,34.90,1.52,1.24,0,1,114.99,115.27,114.92,115.17,115.07,114.95,114.98,114.99,89.40,65.6,0,60.00
9:20:34,0,0.00,89.40,65.71,89.02,85.60,84.34,0,24.51,34.75,1.86,2.00,0,1,114.97,115.32,114.84,115.04,114.84,114.92,115.01,114.95,89.40,65.7,0,59.99
9:21:35,0,0.00,89.40,66.80,89.38,85.60,84.34,0,23.05,33.37,1.95,2.06,0,1,115.12,115.30,114.92,115.14,114.95,114.89,114.96,115.15,89.40,66.8,0,60.00
9:22:35,0,0.00,89.40,66.30,88.93,85.60,84.34,0,24.96,33.91,2.03,2.12,0,1,115.15,115.25,114.89,115.17,114.98,114.89,114.99,115.07,89.40,66.3,0,60.02
9:23:35,0,0.00,89.40,65.21,88.93,85.60,84.07,0,25.27,35.22,2.11,1.61,0,1,115.14,114.74,114.95,115.08,114.90,115.07,114.96,115.05,89.40,65.2,0,60.01
9:24:35,0,0.00,89.60,64.91,88.93,85.60,84.07,0,23.83,35.58,2.20,1.62,0,1,115.01,115.12,114.90,115.14,115.03,114.95,115.07,115.03,89.60,64.9,0,60.00
9:25:35,0,0.00,89.60,65.01,88.75,85.60,84.07,0,24.59,35.46,2.28,1.64,0,1,115.14,115.13,114.94,115.09,115.05,114.88,114.97,115.08,89.60,65.0,0,60.00
9:26:35,0,0.00,89.60,64.61,88.75,85.78,84.34,0,24.73,35.96,2.66,2.21,0,1,115.19,114.79,114.97,115.14,114.98,115.06,114.97,115.09,89.60,64.6,0,60.02
9:27:36,0,0.00,89.60,65.31,89.20,85.78,84.70,0,22.73,35.11,2.77,3.06,0,1,115.20,114.79,114.97,115.10,114.99,114.93,115.00,115.07,89.60,65.3,0,60.02
9:28:36,0,0.00,89.60,65.40,88.75,85.96,84.43,0,24.33,34.97,3.17,2.62,0,1,115.09,115.03,114.90,115.16,115.01,115.04,115.05,115.07,89.60,65.5,0,60.02
9:29:37,0,0.00,89.80,64.81,88.75,85.96,84.43,0,22.98,35.69,3.30,2.70,0,1,115.08,115.03,114.93,115.15,114.98,114.97,114.95,115.06,89.80,64.8,0,60.00
9:30:37,0,0.00,89.80,64.51,88.39,85.96,84.25,0,24.25,36.08,3.44,2.41,0,1,114.94,114.90,114.94,114.99,114.86,114.82,114.92,114.71,89.80,64.5,0,59.98
9:31:37,0,0.00,89.80,63.71,88.39,85.96,84.25,0,24.28,37.10,3.57,2.46,0,1,114.99,114.66,114.82,115.08,114.86,114.90,114.94,114.86,89.80,63.7,0,59.99
9:32:37,0,0.00,89.80,63.71,88.39,85.96,84.25,0,24.33,37.16,3.70,2.50,0,1,115.11,114.97,114.70,115.13,114.97,114.87,114.95,114.85,89.80,63.7,0,59.99
