0:00:00,STATE,PFACTOR,RMDRY1,RMHUM1,RMSUPPT1,RMCOOLT1,RMDEHUMT1,RMHEATCTRL1,RMSTEAMCTRL1,RMCOOLCTRL1,RMDEHUMCTRL1,RMSTATUS1,DOORENABLE,VOLTSET1,VOLTSET2,VOLTSET3,VOLTSET4,VOLTSET5,VOLTSET6,VOLTSET7,VOLTSET8,GBLRMDRY1,GBLRMHUM1,GBLESTOP1,FREQ
2:18:21,0,0.00,70.17,24.67,64.99,64.45,51.49,18.99,0,24.59,99.13,0,1,115.10,114.89,115.13,114.92,121.70,114.79,114.85,115.17,70.17,24.7,0,59.98
2:19:21,0,0.00,70.17,24.67,64.81,64.45,51.13,19.67,0,24.58,98.43,0,1,115.20,114.89,115.11,114.87,121.84,114.76,114.68,115.14,70.17,24.7,0,59.99
2:20:22,0,0.00,70.17,24.67,64.81,65.26,51.40,19.70,0,25.81,99.04,0,1,115.12,114.97,115.11,114.94,121.81,114.77,114.81,114.95,70.17,24.7,0,59.99
2:21:22,0,0.00,70.17,24.67,65.08,65.62,51.76,18.66,0,26.37,100.00,0,1,115.23,115.00,115.16,114.89,121.75,114.87,114.89,114.88,70.17,24.7,0,60.00
2:22:22,0,0.00,70.17,24.67,65.26,65.35,51.76,17.93,0,26.38,100.00,0,1,115.41,115.00,115.16,115.07,121.90,114.86,114.87,114.91,70.17,24.7,0,60.01
2:23:22,0,0.00,70.17,24.67,64.99,64.63,51.31,18.90,0,24.87,99.11,0,1,115.34,115.04,115.33,115.04,121.81,114.92,114.86,114.91,70.17,24.7,0,60.01
2:24:22,0,0.00,70.17,24.67,64.81,64.45,50.95,19.60,0,24.58,98.42,0,1,115.25,115.02,115.11,114.86,121.89,114.88,114.85,114.90,70.17,24.7,0,60.02
2:25:22,0,0.00,70.17,24.67,64.81,64.45,50.95,19.62,0,24.57,98.66,0,1,115.15,115.01,115.13,114.92,121.87,114.90,114.91,114.96,70.17,24.7,0,60.01
2:26:23,0,0.00,70.17,24.67,64.81,65.08,51.04,19.65,0,25.53,98.99,0,1,115.22,115.01,115.21,114.90,121.76,114.77,114.67,114.89,70.17,24.7,0,60.00
2:27:23,0,0.00,70.17,24.67,65.26,65.62,51.58,17.92,0,26.36,100.00,0,1,115.12,114.95,115.10,114.91,121.78,114.84,114.84,114.79,70.17,24.7,0,59.99
2:28:23,0,0.00,70.17,24.67,65.26,65.53,51.40,17.88,0,26.23,99.80,0,1,115.27,115.01,115.27,114.94,121.77,114.89,114.95,114.81,70.17,24.7,0,60.01
2:29:23,0,0.00,70.17,24.67,65.26,64.99,51.31,17.84,0,25.41,99.45,0,1,115.24,114.98,115.11,114.84,121.95,114.82,114.83,114.88,70.17,24.7,0,60.00
2:30:23,0,0.00,70.17,24.67,64.99,64.45,50.95,18.88,0,24.58,98.75,0,1,115.14,115.08,115.18,114.92,121.64,114.81,114.84,114.88,70.17,24.7,0,59.99
2:31:23,0,0.00,70.17,24.67,64.81,64.27,50.59,19.57,0,24.29,98.04,0,1,115.17,114.99,115.27,114.90,121.84,114.65,114.92,114.88,70.17,24.7,0,59.99
2:32:24,0,0.00,70.17,24.67,64.81,64.45,50.95,19.57,0,24.56,98.98,0,1,115.17,114.91,115.24,114.95,121.79,114.78,114.84,114.96,70.17,24.7,0,59.99
2:33:24,0,0.00,70.17,24.67,64.90,65.26,51.22,19.27,0,25.79,98.99,0,1,115.18,115.03,115.25,114.91,121.83,114.86,114.91,114.95,70.17,24.7,0,60.01
2:34:24,0,0.00,70.17,24.67,65.08,65.62,51.40,18.57,0,26.34,99.93,0,1,115.23,115.08,115.11,114.85,121.84,114.80,114.88,114.95,70.17,24.7,0,60.00
2:35:24,0,0.00,70.17,24.67,65.26,65.62,51.58,17.85,0,26.36,100.00,0,1,115.14,115.01,115.16,114.92,121.77,114.78,114.92,114.96,70.17,24.7,0,60.00
2:36:24,0,0.00,70.17,24.67,65.26,64.81,51.13,17.83,0,25.12,99.28,0,1,115.12,114.99,115.23,114.97,121.64,114.85,114.66,114.85,70.17,24.7,0,59.99
2:37:24,0,0.00,70.17,24.67,64.81,64.45,50.95,18.83,0,24.56,98.76,0,1,115.37,114.90,115.13,114.86,121.57,114.79,114.82,114.86,70.17,24.7,0,59.99
2:38:24,0,0.00,70.17,24.67,64.81,64.45,50.86,19.54,0,24.55,98.60,0,1,115.21,114.96,115.30,114.96,121.76,114.87,114.86,114.86,70.17,24.7,0,60.01
2:39:25,0,0.00,70.17,24.67,64.90,64.90,50.95,20.28,0,25.23,99.01,0,1,115.13,114.86,115.06,114.92,121.83,114.62,114.67,114.88,70.17,24.7,0,59.98
2:40:25,0,0.00,70.17,24.67,65.08,65.62,51.22,19.59,0,26.05,99.73,0,1,115.19,114.93,115.14,114.84,121.59,114.71,114.69,114.86,70.17,24.7,0,59.98
2:41:25,0,0.00,70.17,24.67,65.26,65.80,51.40,17.82,0,26.62,100.00,0,1,115.22,115.02,115.27,114.97,121.82,114.80,114.85,114.90,70.17,24.7,0,60.01
2:42:25,0,0.00,70.17,24.67,65.44,65.35,51.22,17.11,0,25.94,99.79,0,1,115.24,115.07,115.32,114.96,121.89,115.06,114.86,114.89,70.17,24.7,0,60.02
2:43:25,0,0.00,70.17,24.57,64.99,64.63,50.59,18.83,0,24.83,98.75,0,1,115.22,115.03,114.74,114.87,121.79,114.88,114.85,114.82,70.17,24.7,0,60.01
2:44:25,0,0.00,70.17,24.57,64.81,64.45,50.95,19.50,0,24.55,99.29,0,1,115.16,115.08,115.11,114.96,121.60,114.78,114.90,114.89,70.17,24.6,0,60.00
2:45:26,0,0.00,70.17,24.57,64.63,64.45,50.77,20.18,0,24.55,98.78,0,1,115.22,115.09,115.11,114.93,121.65,114.81,114.66,114.82,70.17,24.6,0,59.99
2:46:26,0,0.00,70.17,24.57,64.63,64.90,50.86,20.19,0,24.95,98.61,0,1,115.25,114.92,115.07,114.89,121.62,114.81,114.85,114.99,70.17,24.6,0,60.01
2:47:26,0,0.00,70.17,24.57,65.08,65.44,51.22,18.52,0,26.05,99.51,0,1,115.16,114.99,115.25,114.86,121.63,114.78,114.82,114.91,70.17,24.6,0,60.00
2:48:26,0,0.00,69.97,24.57,65.44,65.80,51.22,18.79,0,26.61,99.70,0,1,115.37,115.06,115.10,114.96,122.15,114.80,114.97,114.82,69.97,24.6,0,60.01
2:49:26,0,0.00,69.97,24.57,65.44,65.35,51.40,18.86,0,25.94,100.00,0,1,115.17,115.01,115.10,114.94,122.17,114.69,115.02,114.97,69.97,24.6,0,60.00
2:50:26,0,0.00,69.97,24.57,65.62,64.81,51.58,18.27,0,25.39,100.00,0,1,115.23,114.96,115.09,114.93,121.95,114.85,115.12,114.84,69.97,24.6,0,60.00
2:51:26,0,0.00,69.97,25.36,65.35,65.17,52.66,19.34,0,25.69,100.00,0,1,115.17,115.07,115.26,114.93,122.09,114.65,114.99,114.87,69.97,25.4,0,60.00
2:52:27,0,0.00,69.97,25.36,64.90,65.26,52.84,21.54,0,25.82,100.00,0,1,115.26,115.01,115.23,115.04,122.14,114.79,115.13,114.92,69.97,25.3,0,60.00
2:53:27,0,0.00,69.97,26.37,65.26,65.35,52.57,20.58,0,25.97,100.00,0,1,115.17,115.10,114.70,115.10,122.11,114.89,115.22,114.95,69.97,26.4,0,60.01
2:54:27,0,0.00,69.97,26.36,65.26,64.81,52.03,20.91,0,25.15,98.76,0,1,114.65,114.87,115.08,114.94,122.11,114.80,115.32,114.93,69.97,26.4,0,60.01
2:55:27,0,0.00,69.97,26.56,64.99,64.45,51.67,22.22,0,24.60,98.39,0,1,114.70,114.90,115.01,114.91,122.16,114.85,115.01,114.88,69.97,26.6,0,60.01
2:56:27,0,0.00,69.97,26.46,64.99,64.27,51.67,22.43,0,24.32,98.75,0,1,114.72,114.85,114.90,114.83,122.17,114.80,114.99,114.86,69.97,26.5,0,59.98
2:57:27,0,0.00,69.97,26.56,65.17,64.72,51.67,21.93,0,24.58,98.84,0,1,114.76,114.92,114.95,114.84,122.10,114.64,115.12,114.81,69.97,26.6,0,59.98
2:58:28,0,0.00,69.97,26.56,65.35,65.26,52.12,21.29,0,25.82,99.42,0,1,114.82,114.77,115.03,114.85,122.14,114.84,115.19,114.81,69.97,26.6,0,59.98
2:59:28,0,0.00,69.97,26.46,65.35,65.62,52.30,21.37,0,26.38,99.85,0,1,114.81,114.93,114.98,114.92,122.14,114.85,115.18,114.78,69.97,26.5,0,59.98
3:00:28,0,0.00,70.17,26.36,65.35,65.62,52.30,19.81,0,26.39,100.00,0,1,114.85,114.88,114.98,114.94,122.08,114.78,115.16,114.86,70.17,26.4,0,60.00
3:01:28,0,0.00,70.17,26.36,65.17,64.99,52.30,20.25,0,25.71,100.00,0,1,114.80,114.92,114.91,114.90,121.94,114.63,115.23,114.87,70.17,26.4,0,59.98
3:02:28,0,0.00,70.17,26.36,64.99,64.45,51.85,20.71,0,24.61,99.11,0,1,114.85,114.87,114.89,114.82,122.17,114.75,115.10,114.84,70.17,26.4,0,59.98
3:03:28,0,0.00,70.17,26.36,64.81,64.45,51.67,21.30,0,24.60,98.81,0,1,115.13,114.73,114.88,114.82,122.14,114.63,115.02,114.81,70.17,26.4,0,59.99
3:04:29,0,0.00,70.17,26.36,64.81,64.45,51.67,21.22,0,24.59,98.82,0,1,115.11,114.79,114.92,114.89,121.95,114.77,115.08,114.82,70.17,26.4,0,59.98
3:05:29,0,0.00,70.17,26.36,64.81,65.26,52.12,21.17,0,25.55,99.81,0,1,115.12,114.75,114.89,114.88,122.05,114.72,115.12,114.80,70.17,26.4,0,59.99
3:06:29,0,0.00,70.17,26.36,65.26,65.62,52.30,19.40,0,26.39,100.00,0,1,115.13,114.75,114.97,114.95,122.12,114.77,115.21,114.81,70.17,26.4,0,59.99
3:07:29,0,0.00,70.17,26.36,65.44,65.80,52.30,18.61,0,26.68,100.00,0,1,115.13,114.95,114.92,114.95,122.12,114.78,115.03,114.84,70.17,26.4,0,60.01
3:08:29,0,0.00,70.17,26.36,65.26,65.17,52.12,19.19,0,25.73,99.94,0,1,115.22,114.87,115.09,114.92,122.15,114.66,114.99,114.85,70.17,26.4,0,60.01
3:09:29,0,0.00,70.17,26.36,64.99,64.45,51.67,20.15,0,24.63,98.77,0,1,115.23,114.87,115.01,114.87,122.15,114.77,115.25,114.87,70.17,26.4,0,60.00
3:10:29,0,0.00,70.17,26.36,64.81,64.45,51.49,20.84,0,24.62,98.73,0,1,115.14,114.93,114.91,114.91,121.56,115.12,114.93,115.06,70.17,26.4,0,60.01
3:11:30,0,0.00,70.17,26.36,64.81,64.45,51.49,20.86,0,24.61,98.83,0,1,115.12,114.92,114.91,114.92,121.58,115.41,114.97,115.14,70.17,26.4,0,59.99
3:12:30,0,0.00,70.17,26.36,64.90,65.08,51.76,20.59,0,25.30,99.42,0,1,115.09,114.92,114.74,114.82,121.62,115.19,114.93,115.17,70.17,26.4,0,59.99
3:13:30,0,0.00,70.17,26.26,65.08,65.62,51.94,19.86,0,26.40,99.81,0,1,115.12,114.91,114.97,114.90,122.21,115.25,115.08,115.16,70.17,26.3,0,60.00
3:14:30,0,0.00,70.17,26.26,65.26,65.98,52.12,19.12,0,26.96,100.00,0,1,115.03,114.91,114.87,114.89,121.64,115.42,115.13,115.17,70.17,26.3,0,60.00
3:15:30,0,0.00,70.17,26.26,65.44,65.35,51.94,18.31,0,26.29,99.91,0,1,115.12,115.28,115.15,114.87,121.67,114.88,115.26,115.25,70.17,26.3,0,60.00
3:16:30,0,0.00,70.17,26.26,64.99,64.63,51.49,19.98,0,24.92,99.13,0,1,115.10,115.10,115.04,114.94,121.69,114.78,115.21,115.26,70.17,26.3,0,60.01
3:17:31,0,0.00,70.17,26.26,64.63,64.27,51.49,21.36,0,24.37,98.78,0,1,115.11,115.25,115.08,114.87,121.74,114.60,115.20,115.17,70.17,26.3,0,60.00
3:18:31,0,0.00,70.17,26.26,64.63,64.27,51.13,21.41,0,24.35,98.09,0,1,115.11,115.24,115.10,114.82,121.96,114.68,115.26,115.17,70.17,26.3,0,59.99
3:19:31,0,0.00,70.17,26.26,64.81,64.72,51.40,20.74,0,25.03,98.93,0,1,115.07,115.27,115.13,114.83,122.14,114.74,115.04,115.25,70.17,26.3,0,60.00
3:20:31,0,0.00,70.17,26.26,64.81,65.26,51.76,20.75,0,25.85,99.78,0,1,115.08,115.26,115.03,114.83,122.05,114.62,114.95,115.25,70.17,26.3,0,59.98
3:21:31,0,0.00,70.17,26.16,65.26,65.80,51.94,19.00,0,26.69,100.00,0,1,115.18,115.31,115.10,114.83,122.14,114.68,115.00,115.25,70.17,26.2,0,60.00
3:22:31,0,0.00,70.17,26.16,65.26,65.71,51.94,18.96,0,26.56,100.00,0,1,115.14,115.26,115.01,114.79,121.92,114.64,114.98,115.18,70.17,26.2,0,59.99
3:23:32,0,0.00,70.17,26.16,65.44,64.99,51.94,18.20,0,25.74,100.00,0,1,115.02,115.36,115.12,114.74,122.10,114.66,115.00,115.13,70.17,26.2,0,59.99
3:24:32,0,0.00,70.17,26.06,64.99,64.45,51.31,19.89,0,24.63,98.75,0,1,115.13,114.71,115.11,114.88,122.11,114.80,114.97,115.23,70.17,26.1,0,60.01
3:25:32,0,0.00,70.17,26.06,64.81,64.27,51.13,20.59,0,24.35,98.42,0,1,115.10,114.74,115.10,114.88,121.94,114.69,115.02,115.22,70.17,26.1,0,59.99
3:26:32,0,0.00,70.17,26.06,64.81,64.54,51.13,20.59,0,24.34,98.44,0,1,115.05,115.33,115.01,114.84,122.11,114.66,115.02,115.16,70.17,26.1,0,60.00
3:27:32,0,0.00,70.17,26.06,64.81,64.72,51.40,20.61,0,25.02,99.26,0,1,115.05,114.68,115.00,114.85,121.97,114.80,114.93,115.16,70.17,26.1,0,60.00
3:28:32,0,0.00,70.17,26.06,65.08,65.62,51.76,19.57,0,26.12,99.79,0,1,115.14,114.70,115.13,114.89,122.08,114.68,115.05,115.21,70.17,26.1,0,60.00
3:29:32,0,0.00,70.17,26.06,65.26,65.80,51.94,18.84,0,26.69,100.00,0,1,115.20,115.07,115.27,115.05,122.11,114.85,115.06,115.28,70.17,26.1,0,60.02
3:30:33,0,0.00,70.17,25.97,65.44,65.53,51.94,18.10,0,26.70,100.00,0,1,115.18,115.08,115.09,114.95,122.11,114.91,115.01,114.59,70.17,26.0,0,60.02
3:31:33,0,0.00,70.17,25.97,65.26,64.81,51.49,18.72,0,25.47,99.11,0,1,115.20,115.12,115.14,114.90,122.14,114.82,115.06,115.19,70.17,26.0,0,60.02
3:32:33,0,0.00,70.17,25.97,64.99,64.45,51.13,19.72,0,24.63,98.40,0,1,115.11,115.12,115.23,114.93,122.10,114.77,115.05,115.17,70.17,26.0,0,60.01
3:33:33,0,0.00,70.17,25.97,64.81,64.27,51.13,20.41,0,24.35,98.67,0,1,115.20,115.12,115.19,114.94,122.13,114.76,115.06,115.19,70.17,26.0,0,59.99
3:34:33,0,0.00,70.17,25.97,64.63,64.54,50.95,21.15,0,24.75,98.45,0,1,115.14,115.11,115.10,114.94,121.95,114.79,115.06,115.20,70.17,26.0,0,60.00
3:35:33,0,0.00,70.17,25.97,64.90,65.08,51.04,20.19,0,25.29,98.82,0,1,115.26,115.15,115.31,114.86,122.17,114.76,115.14,115.21,70.17,26.0,0,60.01
3:36:34,0,0.00,70.17,25.87,65.08,65.62,51.22,19.54,0,26.12,99.36,0,1,115.06,115.04,115.25,114.92,122.15,114.78,115.07,115.22,70.17,25.9,0,59.99
3:37:34,0,0.00,70.17,25.87,65.26,65.80,51.40,18.83,0,26.68,99.91,0,1,115.15,115.08,115.22,114.84,122.20,114.66,115.05,115.01,70.17,25.9,0,59.99
3:38:34,0,0.00,70.17,25.77,65.26,65.53,51.40,18.78,0,26.55,100.00,0,1,115.22,115.08,115.24,114.92,122.11,114.89,114.97,114.86,70.17,25.8,0,60.01
3:39:34,0,0.00,70.17,25.77,65.26,64.81,50.95,18.72,0,25.19,99.10,0,1,115.16,115.22,115.27,114.87,122.01,114.80,115.05,114.91,70.17,25.8,0,60.01
3:40:34,0,0.00,70.17,25.77,64.81,64.27,50.59,20.39,0,24.36,98.52,0,1,114.99,115.00,115.05,114.77,121.99,114.76,115.04,114.72,70.17,25.8,0,59.98
3:41:34,0,0.00,70.17,25.77,64.63,64.27,50.41,21.11,0,24.35,98.30,0,1,115.03,115.08,115.07,114.88,121.96,114.68,114.96,114.77,70.17,25.8,0,59.97
3:42:35,0,0.00,70.17,25.77,64.63,64.45,50.59,21.11,0,24.61,98.81,0,1,115.04,114.98,115.14,114.74,121.92,114.77,115.01,114.74,70.17,25.8,0,59.96
3:43:35,0,0.00,70.17,25.77,64.81,65.08,50.86,20.43,0,25.56,99.49,0,1,115.14,115.02,115.02,114.75,121.93,114.59,115.08,114.87,70.17,25.8,0,59.98
3:44:35,0,0.00,70.17,25.77,65.26,65.80,51.04,18.71,0,26.66,100.00,0,1,115.21,115.09,115.15,114.81,121.94,114.83,115.03,114.84,70.17,25.8,0,59.98
3:45:35,0,0.00,70.17,25.77,65.26,65.80,51.04,18.66,0,26.67,100.00,0,1,115.08,115.01,115.04,114.83,121.96,114.77,115.05,114.80,70.17,25.8,0,59.98
3:46:35,0,0.00,70.17,25.77,65.26,65.35,51.04,18.61,0,25.99,100.00,0,1,115.03,115.02,115.12,114.92,121.99,114.80,114.98,114.90,70.17,25.8,0,59.99
3:47:35,0,0.00,70.17,25.77,64.99,64.45,50.77,19.56,0,24.89,99.10,0,1,114.48,114.72,115.08,114.75,122.14,114.61,114.95,114.78,70.17,25.8,0,59.97
3:48:35,0,0.00,70.17,25.77,64.81,64.27,50.41,20.26,0,24.33,98.51,0,1,114.82,114.75,115.03,114.84,122.14,115.31,115.01,114.83,70.17,25.8,0,59.98
3:49:36,0,0.00,70.17,25.77,64.63,64.27,50.23,20.96,0,24.32,98.26,0,1,114.66,114.93,115.12,114.79,121.87,115.22,114.95,114.76,70.17,25.8,0,59.98
3:50:36,0,0.00,70.17,25.67,64.63,64.72,50.41,21.00,0,24.72,98.75,0,1,114.72,114.74,115.12,114.83,122.18,114.68,115.06,114.89,70.17,25.7,0,59.98
3:51:36,0,0.00,70.17,25.67,64.90,65.26,50.86,19.99,0,25.54,99.68,0,1,115.36,114.69,115.03,114.85,121.91,114.83,115.01,114.84,70.17,25.7,0,59.99
3:52:36,0,0.00,70.17,25.67,65.26,65.44,51.04,18.57,0,26.10,100.00,0,1,115.24,114.70,115.14,114.81,122.10,114.81,115.00,114.75,70.17,25.7,0,59.98
3:53:36,0,0.00,70.17,25.67,65.26,64.81,50.59,18.41,0,25.14,99.10,0,1,115.26,114.85,115.11,114.85,122.19,114.60,115.00,114.80,70.17,25.7,0,59.99
3:54:36,0,0.00,70.17,25.67,64.99,64.45,50.23,19.43,0,24.58,98.46,0,1,115.33,114.81,115.11,114.84,122.12,114.84,115.03,114.88,70.17,25.7,0,59.99
3:55:37,0,0.00,70.17,25.67,64.81,64.27,50.05,20.12,0,24.30,98.18,0,1,115.13,114.86,115.09,114.84,121.99,114.65,115.03,114.83,70.17,25.7,0,60.00
3:56:37,0,0.00,70.17,25.67,64.81,64.45,50.23,20.14,0,24.56,98.62,0,1,115.11,114.84,115.25,114.87,122.11,114.82,115.07,114.80,70.17,25.7,0,60.00
3:57:37,0,0.00,70.17,25.67,64.90,65.08,50.50,19.85,0,25.52,99.26,0,1,115.09,114.66,115.11,114.83,122.15,114.81,114.99,114.76,70.17,25.7,0,59.99
3:58:37,0,0.00,70.17,25.67,65.26,65.62,50.86,18.45,0,26.35,100.00,0,1,115.04,115.00,115.09,114.92,122.08,114.67,115.06,114.84,70.17,25.7,0,60.00
3:59:37,0,0.00,70.17,25.57,65.44,65.98,50.86,18.40,0,26.91,100.00,0,1,115.16,114.95,115.05,114.82,122.11,114.79,115.17,114.87,70.17,25.6,0,60.01
4:00:37,0,0.00,70.17,25.57,65.44,65.35,50.59,17.67,0,25.96,99.45,0,1,115.09,114.73,115.08,114.84,121.93,114.62,115.01,114.76,70.17,25.6,0,59.99
4:01:38,0,0.00,70.17,25.57,64.99,64.63,50.23,19.35,0,24.86,99.10,0,1,115.01,114.78,115.07,114.86,122.02,114.69,114.95,114.82,70.17,25.6,0,59.97
4:02:38,0,0.00,70.17,25.57,64.81,64.27,50.05,20.04,0,24.58,98.37,0,1,114.86,114.75,115.02,114.83,121.88,115.26,114.94,114.66,70.17,25.6,0,59.97
4:03:38,0,0.00,70.17,25.57,64.63,64.27,50.05,20.73,0,24.29,98.43,0,1,115.05,114.71,115.06,114.83,122.04,115.46,114.97,114.87,70.17,25.6,0,59.99
4:04:38,0,0.00,70.17,25.57,64.81,64.27,50.23,20.06,0,24.28,98.74,0,1,115.15,114.92,115.24,114.84,121.97,114.79,115.05,114.78,70.17,25.6,0,59.99
4:05:38,0,0.00,70.17,25.57,64.63,64.54,50.05,20.79,0,24.69,98.37,0,1,115.00,114.87,115.08,114.83,122.11,114.80,114.96,114.76,70.17,25.6,0,59.99
4:06:38,0,0.00,70.17,25.57,64.90,65.08,50.50,19.75,0,25.50,98.75,0,1,115.12,114.74,115.05,114.81,122.16,114.64,115.06,114.79,70.17,25.6,0,59.98
4:07:38,0,0.00,70.17,25.57,65.26,65.80,50.86,18.34,0,26.61,100.00,0,1,115.07,114.73,115.12,114.81,122.11,114.71,114.93,114.77,70.17,25.6,0,59.99
4:08:39,0,0.00,70.17,25.57,65.44,65.80,50.68,17.63,0,26.62,99.68,0,1,115.16,114.69,115.27,114.89,122.12,114.73,115.03,114.74,70.17,25.6,0,60.00
4:09:39,0,0.00,70.17,25.57,65.44,65.35,50.59,17.57,0,26.22,99.45,0,1,115.10,114.69,115.27,114.87,122.09,114.70,115.09,114.79,70.17,25.6,0,60.00
4:10:39,0,0.00,70.17,25.57,65.17,64.63,50.23,18.56,0,24.85,98.79,0,1,115.20,114.87,115.08,114.86,122.11,114.80,114.99,114.88,70.17,25.6,0,60.02
4:11:39,0,0.00,70.17,25.57,64.81,64.27,50.05,19.22,0,24.29,98.48,0,1,115.12,114.77,115.12,114.86,122.10,114.72,114.96,114.79,70.17,25.6,0,59.99
4:12:39,0,0.00,70.17,25.57,64.63,64.27,50.05,20.62,0,24.28,98.36,0,1,115.04,114.89,115.14,114.84,121.94,114.71,115.00,114.75,70.17,25.6,0,59.98
4:13:39,0,0.00,70.17,25.57,64.63,64.27,50.05,20.63,0,24.27,98.37,0,1,115.01,114.76,115.02,114.90,122.07,114.73,114.96,114.80,70.17,25.6,0,59.98
4:14:40,0,0.00,70.17,25.57,64.90,64.90,50.32,19.65,0,24.95,98.42,0,1,115.08,114.88,115.06,114.85,122.02,114.62,115.05,114.73,70.17,25.6,0,59.99
4:15:40,0,0.00,70.17,25.57,65.08,65.44,50.50,18.99,0,26.05,99.29,0,1,115.10,114.73,115.15,114.92,122.10,114.67,115.06,114.76,70.17,25.6,0,59.99
4:16:40,0,0.00,70.17,25.57,65.26,65.98,50.68,18.28,0,26.60,99.72,0,1,115.00,115.08,115.07,115.07,122.06,114.66,115.05,114.81,70.17,25.6,0,59.99
4:17:40,0,0.00,70.17,25.57,65.44,65.98,50.50,17.56,0,26.89,99.31,0,1,115.13,115.13,115.12,115.16,121.97,114.66,115.06,114.88,70.17,25.6,0,60.00
4:18:40,0,0.00,70.17,25.67,65.44,65.35,50.50,17.52,0,26.21,99.35,0,1,115.10,115.14,115.11,115.11,121.97,114.77,115.00,114.82,70.17,25.7,0,60.00
4:19:40,0,0.00,70.17,25.67,64.99,64.81,50.23,18.52,0,25.39,98.86,0,1,115.06,115.25,115.27,115.16,121.91,114.68,114.97,114.78,70.17,25.7,0,60.00
4:20:40,0,0.00,70.17,25.67,64.99,64.27,50.05,19.22,0,24.56,98.54,0,1,115.13,115.23,115.06,115.11,121.87,115.15,114.99,114.83,70.17,25.7,0,59.99
4:21:41,0,0.00,70.17,25.77,64.81,64.27,50.05,19.91,0,24.27,98.57,0,1,115.00,115.09,115.11,115.06,121.89,115.09,115.00,114.69,70.17,25.8,0,59.99
4:22:41,0,0.00,70.17,25.77,64.63,64.27,49.87,20.62,0,24.27,98.25,0,1,115.05,115.20,115.06,115.17,121.88,115.15,114.99,114.82,70.17,25.8,0,60.00
4:23:41,0,0.00,70.17,25.77,64.63,64.54,49.87,20.65,0,24.67,98.27,0,1,115.04,115.08,115.12,115.08,121.96,115.13,115.06,114.80,70.17,25.8,0,59.99
4:24:41,0,0.00,70.17,25.77,64.90,64.90,50.32,20.65,0,24.94,98.68,0,1,115.13,115.22,115.13,115.10,121.86,115.14,115.04,114.82,70.17,25.8,0,59.99
4:25:41,0,0.00,70.17,25.77,65.08,65.26,50.32,18.93,0,25.76,99.27,0,1,115.23,114.87,115.10,115.10,121.96,115.16,115.01,114.76,70.17,25.8,0,60.00
4:26:41,0,0.00,70.17,25.77,65.26,65.98,50.50,18.11,0,26.60,99.69,0,1,115.14,114.89,115.15,115.19,121.98,115.18,115.04,114.79,70.17,25.8,0,59.99
4:27:42,0,0.00,70.17,25.77,65.44,65.89,50.50,17.35,0,26.75,99.73,0,1,115.11,114.93,115.26,115.22,121.96,114.47,115.21,114.88,70.17,25.8,0,60.00
4:28:42,0,0.00,70.17,25.77,65.44,64.99,50.50,17.27,0,25.65,99.76,0,1,115.20,114.91,115.23,115.17,121.91,114.83,114.99,114.88,70.17,25.8,0,59.99
4:29:42,0,0.00,70.17,25.77,64.99,64.45,50.05,18.90,0,24.55,98.73,0,1,115.09,114.84,115.01,115.15,121.98,114.85,115.04,114.91,70.17,25.8,0,59.99
4:30:42,0,0.00,70.17,25.77,64.63,64.27,49.87,20.29,0,24.27,98.40,0,1,115.13,114.77,115.30,115.15,121.90,115.25,115.07,114.90,70.17,25.8,0,59.99
4:31:42,0,0.00,70.17,25.77,64.63,64.27,49.87,20.33,0,24.26,98.43,0,1,115.12,114.91,115.06,115.12,121.87,115.26,115.01,114.90,70.17,25.8,0,59.99
4:32:42,0,0.00,70.17,25.77,64.63,64.54,49.87,20.32,0,24.67,98.46,0,1,115.15,114.77,115.12,115.15,121.88,115.19,115.04,114.85,70.17,25.8,0,59.99
4:33:43,0,0.00,70.17,25.77,65.08,65.44,50.50,18.55,0,26.04,99.79,0,1,115.05,114.87,115.26,115.17,121.96,115.28,115.02,114.91,70.17,25.8,0,59.99
4:34:43,0,0.00,70.17,25.77,65.26,65.98,50.50,17.86,0,26.87,99.82,0,1,115.06,114.93,115.14,115.17,121.89,115.38,115.09,114.91,70.17,25.8,0,60.00
4:35:43,0,0.00,70.17,25.77,65.44,65.80,50.50,17.13,0,26.61,99.86,0,1,115.15,114.87,115.23,115.25,122.13,115.47,115.21,114.97,70.17,25.8,0,60.02
4:36:43,0,0.00,70.17,25.77,65.44,65.35,50.50,17.03,0,26.21,99.91,0,1,115.14,114.88,115.12,115.20,121.97,114.72,115.03,114.91,70.17,25.8,0,59.99
4:37:43,0,0.00,70.17,25.77,65.17,64.63,50.23,18.02,0,24.83,99.93,0,1,115.20,114.94,115.20,115.24,121.91,114.67,115.04,114.88,70.17,25.8,0,60.01
4:38:43,0,0.00,70.17,25.77,64.81,64.27,50.05,19.35,0,24.28,98.73,0,1,115.25,114.87,115.24,115.19,121.86,114.79,115.02,114.89,70.17,25.8,0,60.00
4:39:43,0,0.00,70.17,25.77,64.81,64.45,50.05,19.35,0,24.54,98.77,0,1,115.81,114.85,114.74,114.95,122.00,114.82,115.20,114.95,70.17,25.8,0,60.01
4:40:44,0,0.00,70.17,25.77,64.63,64.72,50.14,20.11,0,24.95,98.62,0,1,114.64,114.85,114.74,114.80,121.99,114.68,114.96,114.87,70.17,25.8,0,60.00
