0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,TC1,TC2,TC3,TC4,TC5,TC6,TC7,TC8,TC9,TC10,TC11,TC12,TC13,TC14,TC15,TC16,TC17,TC18,TC19,TC20,TC21,TC22,TC23,TC24,TC25,TC26,TC27,TC28,TC29,TC30,TC31,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V (Y * 1.0),Amps A,Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Comp. Shell Top,Comp. Shell Bttm,Comp. Shell OLP,Comp. Lead Com.,Overload Lead,Overload case,TSD2 Case,Run Cap. Case,Cond. Fan Case,Cond. Fan Lead,SpplyCordStrainRlf,SpplyCordSeparation,IM Water Valve,Ambient Left,Left Side Wall,Top,Rear Wall,Right Side Wall,Floor,Fresh Food Mid,Frzr Air Mid,Evap. Fan Case,Evap. Fan Lead,Heater lead wire,HeaterMoldedTermnl,LeadClosest Heater,FlammableMaterialClosest to H,TCO,Ambient Right,Liner Adj IM,IM mold near htr,Humidity
0:56:49,8,0.54,122.011,0.4562,2.9950,0.05801,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:57:00,8,0.54,122.026,0.4560,2.9942,0.05809,-0.21,41.25,109.10,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.82,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:57:10,8,0.54,122.025,0.4563,2.9978,0.05818,-0.21,41.25,109.09,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.82,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.36,0.02,-1.49,9.0
0:57:20,8,0.54,122.026,0.4556,2.9936,0.05824,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:57:30,8,0.54,122.019,0.4559,2.9948,0.05833,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.83,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:57:41,8,0.54,122.028,0.4559,2.9915,0.05842,-0.21,41.25,109.10,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.82,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:57:51,8,0.54,122.035,0.4556,2.9912,0.05851,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:58:01,8,0.54,122.031,0.4585,2.9955,0.05860,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:58:11,8,0.54,122.036,0.4575,2.9911,0.05869,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:58:21,8,0.54,122.015,0.4589,2.9989,0.05878,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.83,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:58:31,8,0.54,122.012,0.4582,2.9961,0.05884,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:58:41,8,0.54,122.005,0.4583,2.9978,0.05893,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:58:52,8,0.54,122.007,0.4577,2.9929,0.05901,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:59:02,8,0.54,121.999,0.4585,2.9982,0.05910,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.0
0:59:12,8,0.54,122.001,0.4558,2.9939,0.05919,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.1
0:59:22,8,0.54,122.009,0.4568,3.0101,0.05928,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.1
0:59:33,8,0.53,121.980,0.4585,3.0023,0.05937,-0.21,41.25,109.12,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.40,0.02,-1.49,9.1
0:59:43,8,0.53,121.959,0.4628,3.0217,0.05943,-0.21,41.25,109.12,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.40,0.02,-1.49,9.1
0:59:53,8,0.53,121.954,0.4592,3.0338,0.05952,-0.21,41.25,109.12,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.85,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.1
1:00:03,8,0.54,121.792,0.4746,2.9920,0.05961,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.1
1:00:14,8,0.53,121.940,0.4604,2.9913,0.05970,-0.21,41.25,109.11,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.39,0.02,-1.49,9.1
1:00:24,8,0.54,121.797,0.4580,2.9944,0.05979,-0.21,41.25,109.12,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.40,0.02,-1.49,9.1
1:00:34,8,0.54,121.936,0.4573,2.9965,0.05988,-0.21,41.25,109.12,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.40,0.02,-1.49,9.1
1:00:45,8,0.54,121.856,0.4581,2.9859,0.05996,-0.21,41.25,109.12,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.40,0.02,-1.49,9.1
1:00:55,8,0.53,121.786,0.4598,3.0078,0.06005,-0.21,41.25,109.12,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.84,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.40,0.02,-1.49,9.1
1:01:05,8,0.53,121.782,0.4568,2.9746,0.06011,-0.21,41.25,109.13,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.85,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.40,0.02,-1.49,9.1
1:01:15,8,0.54,121.781,0.4579,2.9859,0.06020,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.40,0.02,-1.49,9.1
1:01:26,8,0.53,121.762,0.4611,2.9894,0.06029,-0.21,41.25,109.14,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.87,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:01:36,8,0.53,121.739,0.4626,2.9991,0.06038,-0.21,41.25,109.14,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.87,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:01:46,8,0.53,121.716,0.4631,3.0007,0.06047,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.88,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:01:56,8,0.53,121.706,0.4631,2.9982,0.06056,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.89,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.40,0.02,-1.49,9.1
1:02:07,8,0.53,121.700,0.4636,2.9943,0.06065,-0.21,41.25,109.14,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.87,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.40,0.02,-1.49,9.1
1:02:17,8,0.53,121.700,0.4632,2.9900,0.06074,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.40,0.02,-1.49,9.1
1:02:27,8,0.53,121.694,0.4625,2.9894,0.06082,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:02:37,8,0.53,121.702,0.4616,2.9961,0.06091,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:02:47,8,0.53,121.713,0.4616,2.9986,0.06097,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:02:57,8,0.53,121.716,0.4614,2.9981,0.06106,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:03:07,8,0.53,121.719,0.4613,2.9956,0.06115,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.40,0.02,-1.49,9.1
1:03:18,8,0.53,121.725,0.4629,2.9910,0.06124,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:03:28,8,0.53,121.740,0.4623,2.9858,0.06133,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:03:38,8,0.53,121.753,0.4627,2.9848,0.06142,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:03:48,8,0.53,121.753,0.4633,2.9841,0.06148,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:03:59,8,0.53,121.758,0.4635,2.9891,0.06157,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:04:09,8,0.53,121.742,0.4636,2.9995,0.06165,-0.21,41.25,109.15,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.90,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:04:19,8,0.53,121.738,0.4637,2.9997,0.06174,-0.21,41.25,109.16,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.91,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:04:29,8,0.53,121.739,0.4642,2.9972,0.06183,-0.21,41.25,109.17,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.91,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.42,0.02,-1.49,9.1
1:04:40,8,0.53,121.752,0.4639,2.9841,0.06192,-0.21,41.25,109.16,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.91,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:04:50,8,0.53,121.762,0.4659,2.9929,0.06201,-0.21,41.25,109.16,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.91,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:05:00,8,0.53,121.774,0.4646,2.9840,0.06210,-0.21,41.25,109.17,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.92,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:05:11,8,0.53,121.774,0.4654,2.9946,0.06219,-0.21,41.25,109.17,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:05:21,8,0.53,121.781,0.4656,2.9951,0.06225,-0.21,41.25,109.18,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.44,0.02,-1.49,9.1
1:05:31,8,0.53,121.791,0.4662,3.0085,0.06234,-0.21,41.25,109.17,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.92,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:05:41,8,0.53,121.804,0.4650,2.9947,0.06243,-0.21,41.25,109.17,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:05:52,8,0.53,121.808,0.4650,3.0015,0.06251,-0.21,41.25,109.18,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.42,0.02,-1.49,9.1
1:06:02,8,0.53,121.805,0.4654,3.0050,0.06260,-0.21,41.25,109.17,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.41,0.02,-1.49,9.1
1:06:12,8,0.53,121.814,0.4641,2.9995,0.06269,-0.21,41.25,109.19,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.46,0.02,-1.49,9.1
1:06:22,8,0.53,121.808,0.4647,2.9986,0.06278,-0.21,41.25,109.19,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.45,0.02,-1.49,9.1
1:06:33,8,0.53,121.798,0.4654,3.0048,0.06287,-0.21,41.25,109.18,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.43,0.02,-1.49,9.1
1:06:43,8,0.53,121.805,0.4644,3.0038,0.06296,-0.21,41.25,109.18,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.44,0.02,-1.49,9.1
1:06:53,8,0.53,121.806,0.4644,3.0053,0.06302,-0.21,41.25,109.20,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.47,0.02,-1.49,9.1
1:07:03,8,0.53,121.815,0.4647,3.0008,0.06311,-0.21,41.25,109.20,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.47,0.02,-1.49,9.1
1:07:13,8,0.53,121.812,0.4649,3.0014,0.06320,-0.21,41.25,109.18,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.44,0.02,-1.49,9.1
1:07:23,8,0.53,121.811,0.4650,3.0000,0.06329,-0.21,41.25,109.18,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.44,0.02,-1.49,9.1
1:07:33,8,0.53,121.810,0.4653,3.0012,0.06338,-0.21,41.25,109.20,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.47,0.02,-1.49,9.1
1:07:44,8,0.53,121.817,0.4656,3.0007,0.06347,-0.21,41.25,109.20,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.47,0.02,-1.49,9.1
1:07:54,8,0.53,121.811,0.4651,3.0021,0.06355,-0.21,41.25,109.19,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.46,0.02,-1.49,9.1
1:08:04,8,0.53,121.809,0.4649,2.9996,0.06361,-0.21,41.25,109.21,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.94,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.47,0.02,-1.49,9.1
1:08:14,8,0.53,121.803,0.4655,2.9912,0.06370,-0.21,41.25,109.20,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.47,0.02,-1.49,9.1
1:08:25,8,0.53,121.789,0.4653,2.9871,0.06379,-0.21,41.25,109.21,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.95,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.47,0.02,-1.49,9.1
1:08:35,8,0.53,121.784,0.4654,2.9904,0.06388,-0.21,41.25,109.21,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.96,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.47,0.02,-1.49,9.0
1:08:45,8,0.53,121.781,0.4628,2.9803,0.06397,-0.21,41.25,109.23,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.97,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.48,0.02,-1.49,9.0
1:08:55,8,0.53,121.782,0.4636,2.9861,0.06406,-0.21,41.25,109.21,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.93,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.50,0.02,-1.49,9.0
1:09:06,8,0.53,121.785,0.4633,2.9812,0.06415,-0.21,41.25,109.24,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.99,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.48,0.02,-1.49,9.0
1:09:16,8,0.53,121.788,0.4651,2.9872,0.06423,-0.21,41.25,109.21,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.96,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.47,0.02,-1.49,9.0
1:09:26,8,0.53,121.784,0.4648,2.9845,0.06429,-0.21,41.25,109.21,197.09,187.32,182.19,144.80,146.22,167.27,162.44,153.48,129.31,124.24,120.52,122.15,122.10,108.95,103.80,104.33,128.82,120.66,127.85,41.25,-0.21,25.44,0.89,-2.97,-3.08,-3.76,3.44,-1.21,109.47,0.02,-1.49,9.0
