TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC11,TC12,TC13,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
7:31:28,2,0.54,114.8,9.400,5.79,0.4383,-999.00,42.47,90.19,-999.00,-999.00,0,41.89,39.95,45.56,90.0600,90.2200,90.2000,89.9600,90.1700,90.2000
7:32:18,2,0.54,114.8,9.400,5.83,0.4391,-999.00,42.46,90.18,-999.00,-999.00,0,41.90,39.93,45.55,90.0600,90.1900,90.1900,89.9500,90.1600,90.2000
7:33:09,2,0.54,114.8,9.400,5.80,0.4399,-999.00,42.46,90.17,-999.00,-999.00,0,41.88,39.95,45.55,90.0800,90.1800,90.1800,89.9300,90.1600,90.1900
7:33:59,2,0.54,114.9,9.400,5.79,0.4408,-999.00,42.45,90.18,-999.00,-999.00,0,41.88,39.93,45.55,90.0700,90.2000,90.1700,89.9500,90.1700,90.2100
7:34:49,2,0.54,114.9,9.400,5.87,0.4416,-999.00,42.46,90.15,-999.00,-999.00,0,41.89,39.95,45.55,90.0300,90.1600,90.1300,89.9200,90.1500,90.1500
7:35:39,2,0.54,114.9,9.400,5.79,0.4424,-999.00,42.50,90.16,-999.00,-999.00,0,41.94,39.98,45.57,90.0500,90.1600,90.1500,89.9200,90.1600,90.1600
7:36:29,2,0.54,114.9,9.400,5.86,0.4432,-999.00,42.48,90.13,-999.00,-999.00,0,41.93,39.95,45.55,90.0400,90.1400,90.1400,89.8900,90.1200,90.1500
7:37:20,2,0.53,114.9,9.400,5.77,0.4440,-999.00,42.46,90.13,-999.00,-999.00,0,41.89,39.94,45.56,90.0200,90.1400,90.1300,89.8600,90.1100,90.1500
7:38:10,2,0.54,114.8,9.400,5.84,0.4448,-999.00,42.48,90.13,-999.00,-999.00,0,41.93,39.96,45.55,90.0200,90.1400,90.1300,89.9100,90.1100,90.1500
7:39:00,2,0.53,114.8,9.400,5.75,0.4456,-999.00,42.47,90.12,-999.00,-999.00,0,41.92,39.94,45.55,90.0300,90.1400,90.1300,89.8800,90.1000,90.1500
7:39:51,2,0.53,114.8,9.400,5.76,0.4464,-999.00,42.47,90.13,-999.00,-999.00,0,41.92,39.95,45.55,90.0300,90.1400,90.1200,89.8600,90.1100,90.1500
7:40:41,2,0.53,114.8,9.400,5.76,0.4472,-999.00,42.46,90.11,-999.00,-999.00,0,41.90,39.94,45.55,90.0200,90.1400,90.1200,89.8600,90.0900,90.1500
7:41:31,2,0.54,114.8,9.400,5.79,0.4480,-999.00,42.48,90.13,-999.00,-999.00,0,41.93,39.95,45.56,90.0200,90.1400,90.1100,89.8600,90.1100,90.1500
7:42:22,2,0.54,114.9,9.400,5.79,0.4489,-999.00,42.48,90.15,-999.00,-999.00,0,41.93,39.95,45.56,90.0300,90.1400,90.1200,89.8600,90.1500,90.1700
7:43:12,2,0.55,114.9,9.400,5.92,0.4497,-999.00,42.48,90.13,-999.00,-999.00,0,41.92,39.95,45.56,90.0200,90.1400,90.1200,89.8600,90.1100,90.1500
7:44:03,2,0.54,114.9,9.400,5.78,0.4505,-999.00,42.49,90.15,-999.00,-999.00,0,41.93,39.95,45.58,90.0200,90.1400,90.1300,89.8600,90.1500,90.1600
7:44:53,2,0.54,114.9,9.400,5.80,0.4513,-999.00,42.49,90.15,-999.00,-999.00,0,41.93,39.95,45.58,90.0200,90.1400,90.1200,89.8600,90.1500,90.1800
7:45:43,2,0.53,114.9,9.400,5.77,0.4521,-999.00,42.48,90.15,-999.00,-999.00,0,41.92,39.95,45.58,90.0200,90.1400,90.1300,89.8500,90.1600,90.1800
7:46:34,2,0.54,114.9,9.400,5.79,0.4529,-999.00,42.48,90.13,-999.00,-999.00,0,41.93,39.95,45.55,90.0300,90.1200,90.1200,89.8500,90.1400,90.1700
7:47:24,2,0.54,114.9,9.400,5.80,0.4538,-999.00,42.47,90.17,-999.00,-999.00,0,41.90,39.94,45.57,90.0400,90.1600,90.1300,89.8500,90.1800,90.2200
7:48:15,2,0.53,114.9,9.400,5.76,0.4546,-999.00,42.47,90.17,-999.00,-999.00,0,41.90,39.94,45.56,90.0400,90.1600,90.1500,89.8500,90.1800,90.2300
7:49:05,2,0.53,114.8,9.400,5.75,0.4554,-999.00,42.49,90.18,-999.00,-999.00,0,41.93,39.97,45.58,90.0400,90.1700,90.1800,89.8500,90.1900,90.2300
7:49:55,2,0.54,114.8,9.400,5.81,0.4562,-999.00,42.49,90.20,-999.00,-999.00,0,41.93,39.95,45.58,90.0700,90.1700,90.1900,89.8500,90.2300,90.2800
7:50:46,2,0.53,114.8,9.400,5.76,0.4570,-999.00,42.47,90.20,-999.00,-999.00,0,41.91,39.95,45.56,90.0800,90.1700,90.1900,89.8600,90.2300,90.2900
7:51:37,2,0.54,114.8,9.400,5.78,0.4578,-999.00,42.47,90.25,-999.00,-999.00,0,41.91,39.95,45.56,90.0800,90.2100,90.2200,89.8600,90.2900,90.3100
7:52:27,2,0.54,114.9,9.400,5.81,0.4586,-999.00,42.48,90.26,-999.00,-999.00,0,41.91,39.95,45.57,90.0800,90.2200,90.2000,89.8800,90.2900,90.3100
7:53:17,2,0.54,114.9,9.300,5.75,0.4594,-999.00,42.49,90.24,-999.00,-999.00,0,41.92,39.98,45.58,90.0900,90.1900,90.2200,89.8700,90.2900,90.3000
7:54:07,2,0.53,114.9,9.400,5.75,0.4602,-999.00,42.46,90.26,-999.00,-999.00,0,41.89,39.95,45.55,90.0900,90.2200,90.2200,89.8800,90.3100,90.3600
7:54:58,2,0.53,114.9,9.400,5.76,0.4610,-999.00,42.49,90.29,-999.00,-999.00,0,41.93,39.96,45.58,90.1100,90.2700,90.2600,89.9100,90.3000,90.3600
7:55:48,2,0.53,114.9,9.400,5.75,0.4619,-999.00,42.49,90.28,-999.00,-999.00,0,41.92,39.98,45.57,90.1000,90.2400,90.2300,89.8800,90.3200,90.3400
7:56:38,2,0.53,114.8,9.400,5.77,0.4627,-999.00,42.50,90.32,-999.00,-999.00,0,41.94,39.98,45.57,90.1100,90.2800,90.2700,89.9100,90.3700,90.3900
7:57:28,2,0.53,114.9,9.400,5.75,0.4635,-999.00,42.47,90.32,-999.00,-999.00,0,41.92,39.95,45.55,90.1300,90.2800,90.2700,89.9000,90.3700,90.3900
7:58:18,2,0.53,114.8,9.400,5.77,0.4643,-999.00,42.48,90.32,-999.00,-999.00,0,41.93,39.96,45.55,90.1200,90.2700,90.2600,89.8600,90.3800,90.3900
7:59:09,2,0.53,114.9,9.400,5.77,0.4651,-999.00,42.46,90.31,-999.00,-999.00,0,41.90,39.94,45.53,90.1300,90.2400,90.2400,89.8800,90.3800,90.3800
7:59:59,2,0.53,114.8,9.400,5.77,0.4659,-999.00,42.48,90.31,-999.00,-999.00,0,41.93,39.95,45.55,90.1000,90.2400,90.2300,89.8600,90.3700,90.3700
8:00:49,2,0.53,114.9,9.400,5.76,0.4667,-999.00,42.51,90.28,-999.00,-999.00,0,41.95,40.00,45.57,90.1000,90.2300,90.2300,89.8500,90.3200,90.3200
8:01:39,2,0.53,114.9,9.400,5.76,0.4675,-999.00,42.49,90.28,-999.00,-999.00,0,41.94,39.98,45.56,90.1000,90.2200,90.2300,89.8500,90.3300,90.3300
8:02:29,2,0.54,114.9,9.500,5.88,0.4683,-999.00,42.47,90.27,-999.00,-999.00,0,41.90,39.95,45.55,90.1000,90.2100,90.2200,89.8400,90.3300,90.3300
8:03:20,2,0.54,114.9,9.400,5.85,0.4691,-999.00,42.48,90.24,-999.00,-999.00,0,41.93,39.95,45.55,90.0600,90.1800,90.2000,89.8400,90.3100,90.3100
8:04:10,2,0.53,114.8,9.400,5.77,0.4699,-999.00,42.48,90.24,-999.00,-999.00,0,41.93,39.95,45.55,90.0900,90.1800,90.2100,89.8400,90.3100,90.2900
8:05:00,2,0.54,114.8,9.400,5.78,0.4707,-999.00,42.48,90.24,-999.00,-999.00,0,41.93,39.95,45.55,90.0900,90.1800,90.2000,89.8400,90.2900,90.2900
8:05:50,2,0.54,114.8,9.400,5.80,0.4716,-999.00,42.48,90.24,-999.00,-999.00,0,41.93,39.95,45.55,90.0600,90.1800,90.2000,89.8400,90.2900,90.2900
8:06:40,2,0.54,114.9,9.400,5.83,0.4723,-999.00,42.48,90.26,-999.00,-999.00,0,41.93,39.95,45.55,90.0800,90.2100,90.2100,89.8400,90.3000,90.2900
8:07:30,2,0.54,114.9,9.400,5.82,0.4732,-999.00,42.48,90.26,-999.00,-999.00,0,41.93,39.95,45.55,90.1000,90.2100,90.2100,89.8500,90.3000,90.2900
8:08:20,2,0.54,114.9,9.400,5.84,0.4740,-999.00,42.49,90.24,-999.00,-999.00,0,41.96,39.95,45.55,90.0600,90.1900,90.2000,89.8400,90.2900,90.2900
8:09:11,2,0.53,114.9,9.500,5.82,0.4748,-999.00,42.48,90.21,-999.00,-999.00,0,41.94,39.95,45.55,90.0400,90.1700,90.1900,89.8400,90.2600,90.2700
8:10:01,2,0.54,114.9,9.400,5.84,0.4756,-999.00,42.48,90.21,-999.00,-999.00,0,41.94,39.95,45.56,90.0300,90.1700,90.1900,89.8200,90.2600,90.2300
8:10:51,2,0.54,114.9,9.400,5.84,0.4765,-999.00,42.49,90.19,-999.00,-999.00,0,41.95,39.95,45.56,90.0300,90.1500,90.1800,89.7800,90.2300,90.2300
8:11:41,2,0.54,114.9,9.400,5.81,0.4773,-999.00,42.49,90.21,-999.00,-999.00,0,41.95,39.96,45.55,90.0400,90.1700,90.1800,89.8300,90.2400,90.2300
8:12:31,2,0.53,114.9,9.500,5.79,0.4780,-999.00,42.49,90.21,-999.00,-999.00,0,41.96,39.95,45.57,90.0700,90.1600,90.1800,89.8100,90.2600,90.2300
8:13:21,2,0.54,114.9,9.400,5.80,0.4789,-999.00,42.49,90.18,-999.00,-999.00,0,41.96,39.95,45.57,90.0600,90.1400,90.1800,89.7800,90.2300,90.2300
8:14:12,2,0.54,114.8,9.400,5.82,0.4797,-999.00,42.50,90.20,-999.00,-999.00,0,41.96,39.98,45.57,90.0300,90.1600,90.1900,89.8100,90.2300,90.2300
8:15:02,2,0.54,114.8,9.400,5.80,0.4805,-999.00,42.50,90.19,-999.00,-999.00,0,41.96,39.98,45.57,90.0600,90.1500,90.1900,89.7900,90.2300,90.2300
8:15:53,2,0.54,114.8,9.400,5.80,0.4813,-999.00,42.51,90.19,-999.00,-999.00,0,41.96,40.00,45.57,90.0400,90.1500,90.1900,89.7900,90.2300,90.2300
8:16:43,2,0.54,114.8,9.400,5.78,0.4821,-999.00,42.50,90.20,-999.00,-999.00,0,41.96,40.00,45.55,90.0300,90.1700,90.1900,89.8100,90.2300,90.2300
8:17:33,2,0.54,114.8,9.400,5.79,0.4830,-999.00,42.51,90.20,-999.00,-999.00,0,41.96,40.00,45.58,90.0800,90.1700,90.1900,89.8000,90.2300,90.2500
8:18:23,2,0.54,114.8,9.400,5.78,0.4838,-999.00,42.50,90.18,-999.00,-999.00,0,41.96,39.98,45.56,90.0500,90.1500,90.1600,89.8300,90.2100,90.2300
8:19:13,2,0.55,114.8,9.400,5.93,0.4846,-999.00,42.51,90.20,-999.00,-999.00,0,41.97,40.00,45.57,90.0700,90.1600,90.1700,89.8300,90.2300,90.2700
8:20:04,2,0.54,114.9,9.400,5.79,0.4854,-999.00,42.50,90.23,-999.00,-999.00,0,41.97,39.98,45.56,90.0900,90.1700,90.1900,89.8400,90.2900,90.2900
8:20:54,2,0.53,114.9,9.400,5.76,0.4862,-999.00,42.51,90.23,-999.00,-999.00,0,41.96,40.01,45.56,90.0900,90.1700,90.2200,89.8400,90.2900,90.2900
8:21:44,2,0.54,114.9,9.400,5.80,0.4870,-999.00,42.52,90.24,-999.00,-999.00,0,42.00,39.99,45.57,90.0800,90.2000,90.2100,89.8400,90.2800,90.3000
8:22:35,2,0.54,114.9,9.400,5.79,0.4878,-999.00,42.52,90.23,-999.00,-999.00,0,41.99,39.99,45.57,90.0900,90.1700,90.1900,89.8400,90.2900,90.3200
8:23:25,2,0.54,114.8,9.400,5.79,0.4886,-999.00,42.49,90.29,-999.00,-999.00,0,41.94,39.98,45.54,90.1100,90.2200,90.2200,89.8500,90.3600,90.3600
8:24:15,2,0.54,114.8,9.400,5.81,0.4894,-999.00,42.52,90.29,-999.00,-999.00,0,41.99,40.00,45.58,90.1100,90.2200,90.2400,89.8400,90.3700,90.3700
8:25:05,2,0.54,114.8,9.400,5.88,0.4903,-999.00,42.49,90.29,-999.00,-999.00,0,41.95,39.97,45.54,90.1200,90.2200,90.2600,89.8500,90.3700,90.3700
8:25:55,2,0.54,114.8,9.400,5.83,0.4911,-999.00,42.49,90.30,-999.00,-999.00,0,41.95,39.97,45.56,90.1200,90.2300,90.2400,89.8500,90.3700,90.3700
8:26:45,2,0.54,114.8,9.400,5.82,0.4919,-999.00,42.50,90.32,-999.00,-999.00,0,41.98,39.97,45.56,90.1200,90.2700,90.2700,89.8500,90.3700,90.3700
8:27:35,2,0.54,114.9,9.400,5.82,0.4927,-999.00,42.47,90.33,-999.00,-999.00,0,41.94,39.95,45.53,90.1600,90.2800,90.2700,89.8500,90.3900,90.3700
8:28:26,2,0.54,114.9,9.400,5.78,0.4935,-999.00,42.51,90.32,-999.00,-999.00,0,41.98,39.98,45.57,90.1300,90.2700,90.2600,89.8600,90.3600,90.3600
8:29:16,2,0.54,114.9,9.500,5.91,0.4943,-999.00,42.53,90.33,-999.00,-999.00,0,41.98,40.02,45.58,90.1200,90.2800,90.2700,89.8900,90.3900,90.4000
8:30:07,2,0.54,114.8,9.500,5.87,0.4951,-999.00,42.48,90.32,-999.00,-999.00,0,41.95,39.95,45.55,90.1400,90.2600,90.2500,89.8600,90.3900,90.3900
8:30:57,2,0.54,114.9,9.400,5.78,0.4959,-999.00,42.49,90.34,-999.00,-999.00,0,41.96,39.97,45.55,90.1300,90.2800,90.2800,89.9100,90.4000,90.3900
8:31:47,2,0.54,114.9,9.400,5.78,0.4967,-999.00,42.52,90.30,-999.00,-999.00,0,41.99,40.00,45.57,90.1000,90.2300,90.2400,89.9100,90.3700,90.3100
8:32:37,2,0.54,114.9,9.400,5.79,0.4976,-999.00,42.48,90.34,-999.00,-999.00,0,41.95,39.95,45.55,90.1500,90.2900,90.3100,89.9100,90.3900,90.3900
8:33:28,2,0.54,114.9,9.400,5.78,0.4984,-999.00,42.49,90.32,-999.00,-999.00,0,41.95,39.98,45.55,90.1100,90.2800,90.2700,89.9200,90.3700,90.3700
8:34:18,2,0.54,114.9,9.400,5.86,0.4992,-999.00,42.49,90.33,-999.00,-999.00,0,41.96,39.96,45.55,90.1400,90.2900,90.2900,89.9200,90.3800,90.3800
8:35:08,2,0.54,114.9,9.400,5.79,0.5000,-999.00,42.50,90.34,-999.00,-999.00,0,41.96,39.99,45.55,90.1500,90.2900,90.3100,89.9300,90.3900,90.3900
8:35:58,2,0.53,114.9,9.400,5.76,0.5008,-999.00,42.51,90.33,-999.00,-999.00,0,41.96,40.01,45.55,90.1200,90.2800,90.2900,89.9300,90.3800,90.3800
8:36:48,2,0.53,114.9,9.400,5.77,0.5016,-999.00,42.51,90.33,-999.00,-999.00,0,41.96,40.01,45.55,90.1200,90.2800,90.2500,89.9300,90.3800,90.3800
8:37:39,2,0.54,114.9,9.400,5.79,0.5024,-999.00,42.51,90.33,-999.00,-999.00,0,41.96,40.01,45.56,90.1400,90.2900,90.3000,89.9300,90.3800,90.3800
8:38:29,2,0.54,114.9,9.400,5.79,0.5032,-999.00,42.51,90.32,-999.00,-999.00,0,41.96,40.01,45.56,90.1200,90.2800,90.2700,89.9300,90.3700,90.3700
8:39:19,2,0.53,114.9,9.400,5.76,0.5040,-999.00,42.51,90.32,-999.00,-999.00,0,41.96,40.01,45.57,90.1200,90.2800,90.2200,89.9400,90.3700,90.3700
8:40:10,2,0.54,114.8,9.400,5.84,0.5049,-999.00,42.52,90.29,-999.00,-999.00,0,41.96,40.01,45.58,90.1200,90.2200,90.2200,89.9400,90.3700,90.3300
8:41:01,2,0.54,114.8,9.400,5.80,0.5057,-999.00,42.53,90.31,-999.00,-999.00,0,41.99,40.01,45.58,90.1300,90.2400,90.2300,89.9400,90.3700,90.3300
8:41:51,2,0.54,114.9,9.400,5.78,0.5065,-999.00,42.53,90.28,-999.00,-999.00,0,41.99,40.01,45.58,90.0900,90.2200,90.2200,89.9300,90.3300,90.3100
8:42:41,2,0.54,114.9,9.400,5.78,0.5073,-999.00,42.52,90.26,-999.00,-999.00,0,41.97,40.01,45.58,90.0900,90.2200,90.2100,89.9300,90.3100,90.3100
8:43:31,2,0.53,114.9,9.400,5.77,0.5081,-999.00,42.52,90.26,-999.00,-999.00,0,41.98,40.01,45.56,90.0900,90.2200,90.2000,89.9200,90.3100,90.3100
8:44:21,2,0.54,114.9,9.400,5.79,0.5089,-999.00,42.53,90.24,-999.00,-999.00,0,42.01,40.01,45.58,90.0900,90.1700,90.1900,89.9200,90.3100,90.3000
8:45:11,2,0.54,114.9,9.400,5.79,0.5097,-999.00,42.52,90.24,-999.00,-999.00,0,41.99,40.00,45.57,90.0900,90.1700,90.1900,89.9200,90.3000,90.2900
8:46:02,2,0.53,114.9,9.400,5.77,0.5105,-999.00,42.53,90.24,-999.00,-999.00,0,42.01,40.01,45.58,90.0900,90.1700,90.1900,89.9200,90.3000,90.2900
8:46:52,2,0.53,114.8,9.400,5.74,0.5113,-999.00,42.53,90.23,-999.00,-999.00,0,42.01,40.01,45.58,90.0900,90.1700,90.1900,89.9200,90.2900,90.2900
8:47:42,2,0.53,114.8,9.400,5.76,0.5121,-999.00,42.54,90.23,-999.00,-999.00,0,42.02,40.02,45.58,90.0800,90.1700,90.1900,89.9100,90.2900,90.2900
8:48:32,2,0.53,114.9,9.400,5.77,0.5129,-999.00,42.53,90.22,-999.00,-999.00,0,41.99,40.02,45.58,90.0800,90.1600,90.1700,89.9100,90.2800,90.2800
8:49:22,2,0.53,114.9,9.400,5.76,0.5138,-999.00,42.54,90.22,-999.00,-999.00,0,42.01,40.02,45.58,90.0800,90.1500,90.1800,89.9100,90.2900,90.2900
8:50:12,2,0.53,114.9,9.400,5.75,0.5146,-999.00,42.53,90.18,-999.00,-999.00,0,42.00,40.02,45.58,90.0500,90.1100,90.1700,89.8800,90.2600,90.2500
8:51:03,2,0.53,114.9,9.400,5.76,0.5153,-999.00,42.50,90.21,-999.00,-999.00,0,41.97,39.98,45.56,90.0500,90.1400,90.1300,89.9100,90.2800,90.2800
8:51:53,2,0.53,114.9,9.400,5.75,0.5161,-999.00,42.52,90.15,-999.00,-999.00,0,41.97,40.02,45.58,90.0300,90.0800,90.1300,89.8600,90.2300,90.2100
8:52:43,2,0.53,114.9,9.400,5.75,0.5170,-999.00,42.51,90.17,-999.00,-999.00,0,41.97,40.01,45.56,90.0200,90.1100,90.1500,89.8500,90.2300,90.1800
8:53:33,2,0.53,114.9,9.400,5.77,0.5178,-999.00,42.50,90.19,-999.00,-999.00,0,41.96,39.99,45.56,90.0600,90.1300,90.1300,89.8900,90.2600,90.2000
8:54:24,2,0.54,114.8,9.400,5.80,0.5186,-999.00,42.54,90.17,-999.00,-999.00,0,42.00,40.03,45.58,90.0300,90.1200,90.1800,89.8500,90.2200,90.1900
8:55:14,2,0.53,114.8,9.400,5.76,0.5194,-999.00,42.54,90.14,-999.00,-999.00,0,42.02,40.01,45.58,90.0300,90.0800,90.1700,89.8600,90.1900,90.1900
8:56:04,2,0.54,114.8,9.400,5.82,0.5202,-999.00,42.54,90.15,-999.00,-999.00,0,42.02,40.02,45.57,90.0300,90.0800,90.1900,89.8600,90.2300,90.2300
8:56:54,2,0.54,114.8,9.400,5.83,0.5210,-999.00,42.54,90.17,-999.00,-999.00,0,42.02,40.01,45.58,90.0300,90.1100,90.1900,89.8600,90.2300,90.2300
8:57:44,2,0.54,114.9,9.500,5.88,0.5219,-999.00,42.53,90.19,-999.00,-999.00,0,42.02,40.00,45.57,90.0200,90.1400,90.1900,89.8500,90.2400,90.2300
8:58:35,2,0.54,114.8,9.400,5.87,0.5227,-999.00,42.53,90.18,-999.00,-999.00,0,42.00,40.01,45.57,90.0200,90.1300,90.1900,89.8500,90.2300,90.2300
8:59:25,2,0.54,114.8,9.400,5.85,0.5235,-999.00,42.53,90.21,-999.00,-999.00,0,42.02,40.01,45.57,90.0300,90.1400,90.1900,89.8500,90.2800,90.2900
9:00:15,2,0.54,114.9,9.500,5.93,0.5243,-999.00,42.54,90.21,-999.00,-999.00,0,42.02,40.01,45.58,90.0800,90.1400,90.2000,89.8600,90.2900,90.2900
9:01:05,2,0.54,114.9,9.400,5.86,0.5251,-999.00,42.55,90.24,-999.00,-999.00,0,42.02,40.04,45.58,90.0800,90.1600,90.2100,89.8500,90.3100,90.3100
9:01:55,2,0.54,114.9,9.500,5.84,0.5260,-999.00,42.54,90.25,-999.00,-999.00,0,42.02,40.03,45.58,90.1000,90.1700,90.2400,89.9000,90.3400,90.3700
9:02:46,2,0.54,114.9,9.400,5.86,0.5268,-999.00,42.55,90.28,-999.00,-999.00,0,42.02,40.06,45.58,90.1000,90.1700,90.2500,89.8900,90.3900,90.3900
9:03:36,2,0.54,114.9,9.400,5.81,0.5276,-999.00,42.54,90.29,-999.00,-999.00,0,42.01,40.03,45.57,90.1000,90.1900,90.2700,89.8600,90.4000,90.4100
9:04:26,2,0.54,114.9,9.400,5.83,0.5284,-999.00,42.52,90.33,-999.00,-999.00,0,41.98,40.01,45.56,90.1100,90.2200,90.2700,89.8600,90.4400,90.4500
9:05:17,2,0.54,114.9,9.400,5.87,0.5292,-999.00,42.54,90.35,-999.00,-999.00,0,42.02,40.01,45.58,90.1100,90.2500,90.2800,89.9100,90.4400,90.4400
9:06:07,2,0.54,114.9,9.400,5.83,0.5300,-999.00,42.54,90.35,-999.00,-999.00,0,42.02,40.03,45.58,90.1600,90.2700,90.3200,89.9100,90.4400,90.4400
9:06:57,2,0.54,114.9,9.500,5.85,0.5308,-999.00,42.54,90.36,-999.00,-999.00,0,42.02,40.03,45.58,90.1600,90.2800,90.3200,89.8800,90.4500,90.4000
9:07:47,2,0.54,114.8,9.400,5.82,0.5316,-999.00,42.55,90.36,-999.00,-999.00,0,42.02,40.05,45.57,90.1800,90.2800,90.3300,89.9200,90.4500,90.4200
9:08:37,2,0.54,114.8,9.400,5.85,0.5325,-999.00,42.51,90.38,-999.00,-999.00,0,41.97,40.01,45.56,90.1900,90.3000,90.3400,89.9200,90.4500,90.4400
9:09:27,2,0.53,114.8,9.500,5.81,0.5333,-999.00,42.51,90.43,-999.00,-999.00,0,41.96,40.01,45.57,90.2200,90.3500,90.3700,89.9300,90.5000,90.5200
9:10:18,2,0.54,114.9,9.400,5.81,0.5341,-999.00,42.54,90.35,-999.00,-999.00,0,42.02,40.01,45.58,90.2000,90.3100,90.3500,89.9400,90.4000,90.4000
9:11:08,2,0.54,114.8,9.400,5.81,0.5350,-999.00,42.54,90.38,-999.00,-999.00,0,42.02,40.03,45.57,90.2300,90.3100,90.3500,89.9700,90.4500,90.5100
9:11:58,2,0.54,114.9,9.400,5.81,0.5357,-999.00,42.53,90.43,-999.00,-999.00,0,42.02,40.01,45.55,90.2300,90.3600,90.3600,89.9900,90.5100,90.5200
9:12:48,2,0.54,114.9,9.400,5.82,0.5365,-999.00,42.54,90.46,-999.00,-999.00,0,42.06,40.01,45.55,90.2300,90.3900,90.4100,89.9900,90.5200,90.5200
9:13:38,2,0.54,114.9,9.400,5.79,0.5373,-999.00,42.54,90.43,-999.00,-999.00,0,42.05,40.01,45.57,90.2300,90.3600,90.3500,89.9400,90.5000,90.5100
9:14:28,2,0.55,114.9,9.400,5.89,0.5382,-999.00,42.56,90.45,-999.00,-999.00,0,42.05,40.05,45.58,90.2200,90.3900,90.4100,89.9900,90.5100,90.5100
9:15:18,2,0.54,114.9,9.400,5.84,0.5390,-999.00,42.54,90.45,-999.00,-999.00,0,42.02,40.03,45.58,90.2200,90.3900,90.4100,89.9900,90.5100,90.5100
9:16:09,2,0.54,114.9,9.400,5.79,0.5398,-999.00,42.55,90.44,-999.00,-999.00,0,42.02,40.06,45.58,90.2300,90.3700,90.3800,89.9800,90.5100,90.5200
9:16:59,2,0.54,114.9,9.400,5.84,0.5407,-999.00,42.54,90.44,-999.00,-999.00,0,42.00,40.05,45.58,90.2200,90.3800,90.3900,90.0000,90.5100,90.5100
9:17:49,2,0.54,114.9,9.400,5.82,0.5415,-999.00,42.56,90.45,-999.00,-999.00,0,42.03,40.04,45.60,90.2200,90.3900,90.4100,90.0000,90.5100,90.5100
9:18:40,2,0.54,114.9,9.400,5.78,0.5423,-999.00,42.55,90.43,-999.00,-999.00,0,42.02,40.04,45.58,90.2000,90.3700,90.3800,90.0000,90.4800,90.4800
9:19:30,2,0.54,114.9,9.400,5.82,0.5431,-999.00,42.55,90.41,-999.00,-999.00,0,42.02,40.06,45.58,90.2000,90.3600,90.3600,90.0400,90.4600,90.4700
9:20:20,2,0.54,114.9,9.400,5.81,0.5439,-999.00,42.56,90.40,-999.00,-999.00,0,42.02,40.06,45.61,90.2100,90.3600,90.3500,90.0400,90.4500,90.4500
9:21:10,2,0.54,114.9,9.400,5.80,0.5447,-999.00,42.56,90.40,-999.00,-999.00,0,42.01,40.05,45.62,90.2200,90.3500,90.3500,90.0400,90.4400,90.4400
9:22:00,2,0.54,114.9,9.400,5.80,0.5455,-999.00,42.53,90.36,-999.00,-999.00,0,41.99,40.01,45.58,90.1500,90.3000,90.3500,90.0200,90.4200,90.4000
9:22:51,2,0.54,114.9,9.400,5.81,0.5463,-999.00,42.53,90.34,-999.00,-999.00,0,42.01,40.01,45.58,90.1600,90.2800,90.3400,90.0000,90.4000,90.3700
9:23:41,2,0.54,114.8,9.500,5.84,0.5471,-999.00,42.54,90.32,-999.00,-999.00,0,42.00,40.02,45.61,90.1400,90.2800,90.3300,89.9700,90.3700,90.3700
9:24:31,2,0.54,114.9,9.400,5.83,0.5480,-999.00,42.55,90.32,-999.00,-999.00,0,41.99,40.04,45.61,90.1100,90.2800,90.3000,89.9700,90.3700,90.3700
9:25:21,2,0.54,114.9,9.400,5.78,0.5488,-999.00,42.52,90.32,-999.00,-999.00,0,41.97,40.01,45.58,90.1000,90.2800,90.2700,89.9300,90.3700,90.3700
9:26:11,2,0.54,114.9,9.400,5.82,0.5496,-999.00,42.52,90.32,-999.00,-999.00,0,41.98,40.01,45.58,90.1100,90.2800,90.2700,89.9300,90.3700,90.3400
9:27:01,2,0.55,114.9,9.500,5.96,0.5504,-999.00,42.54,90.26,-999.00,-999.00,0,42.02,40.02,45.59,90.1000,90.2200,90.2200,89.9200,90.3100,90.2900
9:27:52,2,0.54,114.9,9.400,5.80,0.5512,-999.00,42.54,90.26,-999.00,-999.00,0,41.99,40.03,45.60,90.0900,90.2200,90.2200,89.9100,90.3000,90.2900
9:28:42,2,0.53,115.0,9.400,5.78,0.5520,-999.00,42.52,90.26,-999.00,-999.00,0,41.96,40.01,45.58,90.1100,90.2200,90.2200,89.9100,90.3000,90.3000
9:29:33,2,0.54,114.9,9.400,5.78,0.5528,-999.00,42.53,90.24,-999.00,-999.00,0,42.00,40.01,45.58,90.1100,90.2100,90.2200,89.9100,90.2800,90.2800
9:30:23,2,0.54,114.9,9.400,5.79,0.5536,-999.00,42.53,90.20,-999.00,-999.00,0,42.00,40.01,45.59,90.0900,90.1700,90.1900,89.8600,90.2300,90.2300
9:31:13,2,0.54,115.0,9.400,5.79,0.5545,-999.00,42.50,90.20,-999.00,-999.00,0,41.96,39.97,45.57,90.0900,90.1700,90.1900,89.8600,90.2300,90.2400
