Elapsed Time,Board Address,UpperElement,LowerElement,Compressor,Fan,SetPoint,T2(TankSensor),T3A(EvapIn),T3B(EvapOut),T4(CompressorDischarge),T5(Ambient),Current,Voltage,EEV,Hex,Com Err Count,Vrms,Irms,P(kWatts),Energy(Wh),Pres_HI1 (P1),Pres_HI2 (P2),Pres_LOW (P3),HEATER_TOP,HEATER_BOT,T_Shell,Tc_1,Tc_2,Tc_3,Tc_4,Tc_5,Tc_6,Tc_down,T_Shell_2,T_Shell_3,T_Shell_4,RTD_IN,RTD_OUT,RTD_AMB,WATT_HOURS,GALLONS,FLOW(GPM),T_Shell_Raw,Tc_1_Raw,Tc_2_Raw,Tc_3_Raw,Tc_4_Raw,Tc_5_Raw,Tc_6_Raw,Tc_down_Raw,T_Shell_2_Raw,T_Shell_3_Raw,T_Shell_4_Raw,UE Relay,LE Relay
41.656250,128,0,0,1,0,140,119.600000,64.700000,66.600000,116.300000,72.500000,2.600000,242.000000,80.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x04_0xAC_0x02_0x87_0x02_0x9A_0x04_0x8B_0x02_0xD5_0x1A_0x00_0xF2_0x00_0x50_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0x00_0xFF_0x01_0x05_0x02,0,238.620000,0.002104,0.502000,9.000000,-97.92,-125.42,-40.11,1.00,1.00,214745087.90,121.30,121.30,121.40,121.20,121.10,121.30,118.20,285.40,560.00,-214738534.30,117.60,114.30,66.40,9.00,50.97,0.00,214745087.900000,121.300000,121.300000,121.400000,121.200000,121.100000,121.300000,118.200000,285.400000,560.000000,-214738534.300000,0,0
MSG: ,Run, t =,41.955078
MSG: ,SetMode, t =,41.960937
MSG: ,Stabilize, t =,45.303711
14082.121094,128,0,0,1,0,140,134.200000,48.200000,56.900000,143.300000,68.400000,2.500000,241.000000,113.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE2_0x02_0x39_0x05_0x99_0x02_0xAC_0x19_0x00_0xF1_0x00_0x71_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.950000,0.001967,0.470000,3290.000000,-104.17,-110.30,-41.80,1.00,1.00,214745087.90,136.30,130.70,100.70,98.90,95.50,90.50,70.90,-214738534.30,-214738534.30,-214738534.30,104.90,92.70,66.20,3290.00,38.90,0.00,214745087.900000,136.300000,130.700000,100.700000,98.900000,95.500000,90.500000,70.900000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14092.067383,128,0,0,1,0,140,134.300000,48.400000,57.300000,143.600000,68.300000,2.500000,241.000000,114.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE4_0x02_0x3D_0x05_0x9C_0x02_0xAB_0x19_0x00_0xF1_0x00_0x72_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.010000,0.001971,0.471000,3291.000000,-109.17,-102.92,-47.67,1.00,1.00,214745087.90,136.20,130.70,100.70,98.90,95.60,90.60,70.90,-214738534.30,-214738534.30,-214738534.30,105.10,92.60,66.20,3291.00,38.90,0.00,214745087.900000,136.200000,130.700000,100.700000,98.900000,95.600000,90.600000,70.900000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14102.125977,128,0,0,1,0,140,134.300000,48.200000,57.600000,143.600000,68.000000,2.500000,242.000000,115.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE2_0x02_0x40_0x05_0x9C_0x02_0xA8_0x19_0x00_0xF2_0x00_0x73_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.950000,0.001967,0.470000,3293.000000,-114.17,-97.30,-48.86,1.00,1.00,214745087.90,136.00,130.80,100.80,99.00,95.60,90.60,70.90,-214738534.30,-214738534.30,-214738534.30,106.00,92.60,66.30,3293.00,38.90,0.00,214745087.900000,136.000000,130.800000,100.800000,99.000000,95.600000,90.600000,70.900000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14112.123047,128,0,0,1,0,140,134.400000,48.000000,57.600000,143.800000,68.300000,2.500000,242.000000,115.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x40_0x01_0xE0_0x02_0x40_0x05_0x9E_0x02_0xAB_0x19_0x00_0xF2_0x00_0x73_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.100000,0.001970,0.471000,3294.000000,-115.55,-93.17,-50.11,1.00,1.00,214745087.90,136.00,130.70,100.80,99.10,95.70,90.70,70.90,61.80,-214738534.30,-214738534.30,105.90,92.90,66.20,3294.00,38.90,0.00,214745087.900000,136.000000,130.700000,100.800000,99.100000,95.700000,90.700000,70.900000,61.800000,-214738534.300000,-214738534.300000,0,0
14122.126953,128,0,0,1,0,140,134.300000,48.000000,58.100000,143.600000,68.300000,2.500000,240.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE0_0x02_0x45_0x05_0x9C_0x02_0xAB_0x19_0x00_0xF0_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.740000,0.001969,0.470000,3295.000000,-116.30,-91.42,-50.99,1.00,1.00,214745087.90,136.00,130.70,100.90,99.10,95.70,90.70,70.90,63.00,-214738534.30,-214738534.30,105.20,92.70,66.20,3295.00,38.90,0.00,214745087.900000,136.000000,130.700000,100.900000,99.100000,95.700000,90.700000,70.900000,63.000000,-214738534.300000,-214738534.300000,0,0
14132.142578,128,0,0,1,0,140,134.300000,48.000000,58.100000,143.600000,68.000000,2.500000,240.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE0_0x02_0x45_0x05_0x9C_0x02_0xA8_0x19_0x00_0xF0_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.770000,0.001973,0.471000,3297.000000,-115.42,-95.30,-49.42,1.00,1.00,214745087.90,136.10,130.60,101.00,99.20,95.80,90.80,70.90,62.40,-214738534.30,-214738534.30,105.70,93.20,66.20,3297.00,38.90,0.00,214745087.900000,136.100000,130.600000,101.000000,99.200000,95.800000,90.800000,70.900000,62.400000,-214738534.300000,-214738534.300000,0,0
14142.121094,128,0,0,1,0,140,134.200000,48.000000,58.200000,143.800000,68.300000,2.500000,240.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE0_0x02_0x46_0x05_0x9E_0x02_0xAB_0x19_0x00_0xF0_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.440000,0.001971,0.470000,3298.000000,-105.67,-104.92,-46.86,1.00,1.00,214745087.90,136.00,130.70,101.00,99.20,95.90,90.80,70.90,-214738534.30,-214738534.30,-214738534.30,105.40,93.10,66.20,3298.00,38.90,0.00,214745087.900000,136.000000,130.700000,101.000000,99.200000,95.900000,90.800000,70.900000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14152.125000,128,0,0,1,0,140,134.300000,48.000000,58.400000,143.600000,68.000000,2.600000,240.000000,118.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE0_0x02_0x48_0x05_0x9C_0x02_0xA8_0x1A_0x00_0xF0_0x00_0x76_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.530000,0.001966,0.469000,3299.000000,-103.05,-117.30,-37.92,1.00,1.00,214745087.90,136.20,130.60,101.10,99.30,95.90,90.90,71.00,-214738534.30,-214738534.30,-214738534.30,106.20,93.30,66.20,3299.00,38.90,0.00,214745087.900000,136.200000,130.600000,101.100000,99.300000,95.900000,90.900000,71.000000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14162.125000,128,0,0,1,0,140,134.300000,48.000000,58.600000,143.800000,68.100000,2.600000,241.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE0_0x02_0x4A_0x05_0x9E_0x02_0xA9_0x1A_0x00_0xF1_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.710000,0.001956,0.467000,3300.000000,-93.55,-126.05,-36.86,1.00,1.00,214745087.90,136.20,130.60,101.10,99.30,95.90,91.00,71.00,-214738534.30,-214738534.30,116.60,106.90,93.60,66.20,3300.00,38.90,0.00,214745087.900000,136.200000,130.600000,101.100000,99.300000,95.900000,91.000000,71.000000,-214738534.300000,-214738534.300000,116.600000,0,0
14172.119141,128,0,0,1,0,140,134.300000,48.000000,58.400000,143.800000,68.000000,2.500000,240.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE0_0x02_0x48_0x05_0x9E_0x02_0xA8_0x19_0x00_0xF0_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.530000,0.001983,0.473000,3302.000000,-99.17,-126.42,-40.05,1.00,1.00,214745087.90,136.00,130.70,101.20,99.40,96.00,91.00,71.00,202.00,583.70,-257.80,106.70,93.30,66.20,3302.00,38.90,0.00,214745087.900000,136.000000,130.700000,101.200000,99.400000,96.000000,91.000000,71.000000,202.000000,583.700000,-257.800000,0,0
14182.068359,128,0,0,1,0,140,134.300000,48.000000,58.700000,143.800000,68.100000,2.500000,240.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE0_0x02_0x4B_0x05_0x9E_0x02_0xA9_0x19_0x00_0xF0_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.800000,0.001989,0.475000,3303.000000,-109.67,-109.55,-48.80,1.00,1.00,214745087.90,136.10,130.60,101.30,99.50,96.10,91.10,71.00,-256.80,-214738534.30,-214738534.30,105.70,93.50,66.30,3303.00,38.90,0.00,214745087.900000,136.100000,130.600000,101.300000,99.500000,96.100000,91.100000,71.000000,-256.800000,-214738534.300000,-214738534.300000,0,0
14192.128906,128,0,0,1,0,140,134.200000,48.000000,58.700000,144.000000,68.000000,2.500000,240.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE0_0x02_0x4B_0x05_0xA0_0x02_0xA8_0x19_0x00_0xF0_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.680000,0.001973,0.471000,3304.000000,-123.05,-91.80,-55.61,1.00,1.00,214745087.90,136.30,130.60,101.30,99.50,96.10,91.10,71.00,-214738534.30,-214738534.30,-214738534.30,105.80,93.10,66.20,3304.00,38.90,0.00,214745087.900000,136.300000,130.600000,101.300000,99.500000,96.100000,91.100000,71.000000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14202.119141,128,0,0,1,0,140,134.300000,48.000000,58.700000,144.200000,68.300000,2.500000,241.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE0_0x02_0x4B_0x05_0xA2_0x02_0xAB_0x19_0x00_0xF1_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.950000,0.001984,0.474000,3306.000000,-108.30,-102.30,-48.05,1.00,1.00,214745087.90,136.20,130.50,101.40,99.60,96.20,91.20,71.10,-214738534.30,-214738534.30,-214738534.30,105.50,92.80,66.20,3306.00,38.90,0.00,214745087.900000,136.200000,130.500000,101.400000,99.600000,96.200000,91.200000,71.100000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14212.128906,128,0,0,1,0,140,134.300000,48.000000,58.200000,144.400000,68.300000,2.600000,241.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE0_0x02_0x46_0x05_0xA4_0x02_0xAB_0x1A_0x00_0xF1_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.740000,0.001969,0.470000,3307.000000,-93.17,-126.17,-36.80,1.00,1.00,214745087.90,136.00,130.60,101.40,99.60,96.20,91.30,71.10,-214738534.30,-214738534.30,-214738534.30,106.80,92.50,66.30,3307.00,38.90,0.00,214745087.900000,136.000000,130.600000,101.400000,99.600000,96.200000,91.300000,71.100000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14222.125000,128,0,0,1,0,140,134.200000,48.000000,58.400000,144.400000,68.100000,2.500000,241.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE0_0x02_0x48_0x05_0xA4_0x02_0xA9_0x19_0x00_0xF1_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.740000,0.001998,0.477000,3308.000000,-104.17,-113.05,-45.67,1.00,1.00,214745087.90,135.90,130.60,101.50,99.70,96.30,91.40,71.10,242.90,-72.20,-214738534.30,106.40,92.20,66.20,3308.00,38.90,0.00,214745087.900000,135.900000,130.600000,101.500000,99.700000,96.300000,91.400000,71.100000,242.900000,-72.200000,-214738534.300000,0,0
14232.119141,128,0,0,1,0,140,134.300000,48.000000,58.200000,144.200000,68.400000,2.500000,242.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE0_0x02_0x46_0x05_0xA2_0x02_0xAC_0x19_0x00_0xF2_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.040000,0.001975,0.472000,3310.000000,-125.92,-87.55,-57.17,1.00,1.00,214745087.90,136.20,130.60,101.60,99.80,96.40,91.40,71.10,-214738534.30,-214738534.30,-214738534.30,106.20,92.30,66.20,3310.00,38.90,0.00,214745087.900000,136.200000,130.600000,101.600000,99.800000,96.400000,91.400000,71.100000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14242.128906,128,0,0,1,0,140,134.100000,48.000000,58.100000,144.200000,68.100000,2.600000,242.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE0_0x02_0x45_0x05_0xA2_0x02_0xA9_0x1A_0x00_0xF2_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.890000,0.001984,0.474000,3311.000000,-116.55,-90.17,-51.49,1.00,1.00,214745087.90,136.20,130.50,101.60,99.80,96.40,91.50,71.10,-116.50,-214738534.30,-214738534.30,105.30,92.80,66.20,3311.00,38.90,0.00,214745087.900000,136.200000,130.500000,101.600000,99.800000,96.400000,91.500000,71.100000,-116.500000,-214738534.300000,-214738534.300000,0,0
14252.125000,128,0,0,1,0,140,134.300000,48.400000,58.200000,144.400000,68.400000,2.500000,241.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE4_0x02_0x46_0x05_0xA4_0x02_0xAC_0x19_0x00_0xF1_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.920000,0.001976,0.472000,3312.000000,-103.80,-114.80,-39.24,1.00,1.00,214745087.90,136.10,130.50,101.70,99.80,96.50,91.50,71.10,-214738534.30,-214738534.30,-214738534.30,105.20,92.80,66.20,3312.00,38.90,0.00,214745087.900000,136.100000,130.500000,101.700000,99.800000,96.500000,91.500000,71.100000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14262.122070,128,0,0,1,0,140,134.300000,48.000000,58.100000,144.400000,68.400000,2.600000,242.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE0_0x02_0x45_0x05_0xA4_0x02_0xAC_0x1A_0x00_0xF2_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.070000,0.001974,0.472000,3314.000000,-96.30,-127.67,-35.42,1.00,1.00,214745087.90,136.20,130.50,101.70,99.90,96.60,91.60,71.10,-2.00,298.10,200.20,105.10,92.70,66.20,3314.00,38.90,0.00,214745087.900000,136.200000,130.500000,101.700000,99.900000,96.600000,91.600000,71.100000,-2.000000,298.100000,200.200000,0,0
14272.066406,128,0,0,1,0,140,134.200000,48.000000,58.200000,144.400000,68.100000,2.600000,241.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE0_0x02_0x46_0x05_0xA4_0x02_0xA9_0x1A_0x00_0xF1_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.980000,0.001996,0.477000,3315.000000,-106.17,-111.17,-46.30,1.00,1.00,214745087.90,136.40,130.50,101.80,100.00,96.60,91.60,71.10,48.10,-214738534.30,-214738534.30,105.70,92.90,66.10,3315.00,38.90,0.00,214745087.900000,136.400000,130.500000,101.800000,100.000000,96.600000,91.600000,71.100000,48.100000,-214738534.300000,-214738534.300000,0,0
14282.127930,128,0,0,1,0,140,134.200000,48.000000,57.900000,144.200000,68.100000,2.500000,242.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE0_0x02_0x43_0x05_0xA2_0x02_0xA9_0x19_0x00_0xF2_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.100000,0.001966,0.470000,3316.000000,-121.17,-88.17,-56.55,1.00,1.00,214745087.90,136.30,130.50,101.80,100.10,96.60,91.70,71.10,-214738534.30,-214738534.30,-214738534.30,105.20,92.80,66.10,3316.00,38.90,0.00,214745087.900000,136.300000,130.500000,101.800000,100.100000,96.600000,91.700000,71.100000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14292.119141,128,0,0,1,0,140,134.200000,48.200000,58.100000,144.400000,68.400000,2.500000,240.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE2_0x02_0x45_0x05_0xA4_0x02_0xAC_0x19_0x00_0xF0_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.860000,0.001976,0.472000,3318.000000,-119.42,-87.80,-55.99,1.00,1.00,214745087.90,135.90,130.40,101.90,100.10,96.70,91.70,71.10,-214738534.30,-133.40,-214738534.30,105.30,93.00,66.10,3318.00,38.90,0.00,214745087.900000,135.900000,130.400000,101.900000,100.100000,96.700000,91.700000,71.100000,-214738534.300000,-133.400000,-214738534.300000,0,0
14302.127930,128,0,0,1,0,140,134.300000,48.200000,58.100000,144.200000,68.100000,2.500000,242.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3F_0x01_0xE2_0x02_0x45_0x05_0xA2_0x02_0xA9_0x19_0x00_0xF2_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.190000,0.001986,0.475000,3319.000000,-116.30,-92.55,-50.42,1.00,1.00,214745087.90,136.00,130.40,101.90,100.20,96.80,91.80,71.10,44.40,-214738534.30,-214738534.30,105.50,93.10,66.10,3319.00,38.90,0.00,214745087.900000,136.000000,130.400000,101.900000,100.200000,96.800000,91.800000,71.100000,44.400000,-214738534.300000,-214738534.300000,0,0
14312.139648,128,0,0,1,0,140,134.100000,48.000000,57.900000,144.000000,68.000000,2.600000,241.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE0_0x02_0x43_0x05_0xA0_0x02_0xA8_0x1A_0x00_0xF1_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.040000,0.001991,0.476000,3320.000000,-114.80,-96.30,-49.17,1.00,1.00,214745087.90,136.10,130.40,102.00,100.30,96.80,91.90,71.10,-81.20,-214738534.30,-214738534.30,106.20,93.10,66.10,3320.00,38.90,0.00,214745087.900000,136.100000,130.400000,102.000000,100.300000,96.800000,91.900000,71.100000,-81.200000,-214738534.300000,-214738534.300000,0,0
14322.120117,128,0,0,1,0,140,134.200000,48.000000,58.200000,144.400000,68.100000,2.500000,241.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE0_0x02_0x46_0x05_0xA4_0x02_0xA9_0x19_0x00_0xF1_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.130000,0.001991,0.476000,3321.000000,-113.42,-96.92,-49.17,1.00,1.00,214745087.90,136.10,130.30,102.00,100.30,96.90,91.90,71.10,-251.70,-214738534.30,-214738534.30,106.50,92.90,66.00,3321.00,38.90,0.00,214745087.900000,136.100000,130.300000,102.000000,100.300000,96.900000,91.900000,71.100000,-251.700000,-214738534.300000,-214738534.300000,0,0
14332.124023,128,0,0,1,0,140,134.200000,48.200000,58.100000,144.400000,68.300000,2.500000,242.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE2_0x02_0x45_0x05_0xA4_0x02_0xAB_0x19_0x00_0xF2_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,239.130000,0.001974,0.472000,3323.000000,-116.55,-88.80,-52.36,1.00,1.00,214745087.90,135.80,130.40,102.10,100.30,96.90,92.00,71.10,65.20,-214738534.30,-214738534.30,105.50,92.70,66.10,3323.00,38.90,0.00,214745087.900000,135.800000,130.400000,102.100000,100.300000,96.900000,92.000000,71.100000,65.200000,-214738534.300000,-214738534.300000,0,0
14342.125000,128,0,0,1,0,140,134.200000,48.000000,58.100000,144.400000,68.100000,2.600000,241.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE0_0x02_0x45_0x05_0xA4_0x02_0xA9_0x1A_0x00_0xF1_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.650000,0.001978,0.472000,3324.000000,-123.80,-89.17,-56.30,1.00,1.00,214745087.90,135.70,130.40,102.10,100.40,97.00,92.00,71.10,-214738534.30,-214738534.30,-214738534.30,106.20,92.70,66.10,3324.00,38.90,0.00,214745087.900000,135.700000,130.400000,102.100000,100.400000,97.000000,92.000000,71.100000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14352.120117,128,0,0,1,0,140,134.200000,48.000000,58.100000,144.600000,68.100000,2.600000,240.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE0_0x02_0x45_0x05_0xA6_0x02_0xA9_0x1A_0x00_0xF0_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.620000,0.001999,0.477000,3325.000000,-105.80,-112.92,-46.11,1.00,1.00,214745087.90,135.90,130.40,102.20,100.40,97.00,92.00,71.10,-150.70,-214738534.30,-214738534.30,105.00,92.60,66.20,3325.00,38.90,0.00,214745087.900000,135.900000,130.400000,102.200000,100.400000,97.000000,92.000000,71.100000,-150.700000,-214738534.300000,-214738534.300000,0,0
14362.127930,128,0,0,1,0,140,134.100000,48.000000,58.100000,144.400000,68.000000,2.600000,240.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE0_0x02_0x45_0x05_0xA4_0x02_0xA8_0x1A_0x00_0xF0_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.530000,0.001979,0.472000,3327.000000,-95.92,-125.67,-35.86,1.00,1.00,214745087.90,135.90,130.30,102.30,100.50,97.10,92.10,71.10,111.70,657.80,343.40,104.80,92.60,66.20,3327.00,38.90,0.00,214745087.900000,135.900000,130.300000,102.300000,100.500000,97.100000,92.100000,71.100000,111.700000,657.800000,343.400000,0,0
14372.129883,128,0,0,1,0,140,134.200000,48.000000,58.100000,144.600000,68.000000,2.500000,241.000000,116.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3E_0x01_0xE0_0x02_0x45_0x05_0xA6_0x02_0xA8_0x19_0x00_0xF1_0x00_0x74_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.800000,0.001981,0.473000,3328.000000,-102.42,-115.17,-38.67,1.00,1.00,214745087.90,135.70,130.30,102.30,100.50,97.10,92.10,71.10,-214738534.30,-214738534.30,-214738534.30,106.70,92.80,66.20,3328.00,38.90,0.00,214745087.900000,135.700000,130.300000,102.300000,100.500000,97.100000,92.100000,71.100000,-214738534.300000,-214738534.300000,-214738534.300000,0,0
14382.119141,128,0,0,1,0,140,134.100000,48.000000,58.100000,144.600000,68.400000,2.500000,239.000000,117.000000,0x80_0x2D_0x60_0x56_0x00_0x00_0x01_0x00_0x8C_0x05_0x3D_0x01_0xE0_0x02_0x45_0x05_0xA6_0x02_0xAC_0x19_0x00_0xEF_0x00_0x75_0x06_0x03_0x00_0x0A_0x05_0x78_0x05_0x78_0x00_0x32_0x00_0x00_0x03_0x05_0x01_0x05_0x02,0,238.320000,0.002002,0.477000,3329.000000,-115.80,-94.80,-49.36,1.00,1.00,214745087.90,136.00,130.20,102.40,100.70,97.20,92.30,71.20,-268.60,-214738534.30,-214738534.30,107.20,92.90,66.20,3329.00,38.90,0.00,214745087.900000,136.000000,130.200000,102.400000,100.700000,97.200000,92.300000,71.200000,-268.600000,-214738534.300000,-214738534.300000,0,0
