0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FA1,CA1,Chute side,Chute back,RoomTemp,Humidity
5:21:19,1,0.14,114.8,0.620,0.10,0.2880,-1.74,38.96,-999.00,-999.00,-999.00,0,-1.74,38.96,11.48,11.62,90.40,28.9,45.22
5:21:50,1,0.14,114.8,0.620,0.10,0.2880,-1.79,38.99,-999.00,-999.00,-999.00,0,-1.79,38.99,11.60,11.60,90.40,28.9,45.22
5:22:20,1,0.14,114.8,0.620,0.10,0.2880,-1.84,39.04,-999.00,-999.00,-999.00,0,-1.84,39.04,11.69,11.62,90.40,28.9,45.22
5:22:51,1,0.15,114.8,0.620,0.10,0.2880,-1.89,39.09,-999.00,-999.00,-999.00,0,-1.89,39.09,11.82,11.59,90.40,28.9,45.22
5:23:21,1,0.15,114.8,0.620,0.10,0.2880,-1.90,39.11,-999.00,-999.00,-999.00,0,-1.90,39.11,11.90,11.61,90.40,28.9,45.22
5:23:51,1,0.14,114.8,0.620,0.10,0.2880,-1.97,39.14,-999.00,-999.00,-999.00,0,-1.97,39.14,11.96,11.58,90.40,28.9,45.22
5:24:22,1,0.15,114.8,0.620,0.11,0.2880,-1.97,39.19,-999.00,-999.00,-999.00,0,-1.97,39.19,12.04,11.62,90.40,28.9,45.22
5:24:52,1,0.15,114.8,0.620,0.11,0.2881,-2.00,39.25,-999.00,-999.00,-999.00,0,-2.00,39.25,12.09,11.63,90.40,28.9,45.22
5:25:22,1,0.15,114.8,0.620,0.10,0.2881,-2.00,39.27,-999.00,-999.00,-999.00,0,-2.00,39.27,12.15,11.64,90.40,29.0,45.22
5:25:52,1,0.14,114.8,0.620,0.10,0.2881,-2.03,39.31,-999.00,-999.00,-999.00,0,-2.03,39.31,12.23,11.63,90.19,29.0,45.22
5:26:23,1,0.15,114.8,0.620,0.11,0.2881,-2.04,39.38,-999.00,-999.00,-999.00,0,-2.04,39.38,12.28,11.64,90.19,29.0,45.22
5:26:53,1,0.23,114.8,0.730,0.19,0.2881,-2.02,39.39,-999.00,-999.00,-999.00,0,-2.02,39.39,12.34,11.63,90.19,29.0,45.22
5:27:24,1,0.15,114.8,0.620,0.10,0.2881,-2.02,39.41,-999.00,-999.00,-999.00,0,-2.02,39.41,12.76,11.85,90.19,29.0,45.22
5:27:54,1,0.23,114.7,0.730,0.10,0.2881,-2.00,39.47,-999.00,-999.00,-999.00,0,-2.00,39.47,13.34,12.13,90.00,29.1,45.22
5:28:24,1,0.14,114.8,0.620,0.10,0.2881,-2.01,39.51,-999.00,-999.00,-999.00,0,-2.01,39.51,13.32,12.21,90.00,29.1,45.22
5:28:54,1,0.15,114.8,0.620,0.10,0.2881,-2.00,39.57,-999.00,-999.00,-999.00,0,-2.00,39.57,13.14,12.16,90.00,29.2,45.22
5:29:25,1,0.14,114.8,0.620,0.10,0.2881,-1.95,39.59,-999.00,-999.00,-999.00,0,-1.95,39.59,13.06,12.14,89.80,29.2,45.22
5:29:55,1,0.14,114.8,0.620,0.10,0.2881,-1.91,39.64,-999.00,-999.00,-999.00,0,-1.91,39.64,13.05,12.14,89.80,29.3,45.22
5:30:26,1,0.15,114.8,0.620,0.10,0.2882,-1.93,39.67,-999.00,-999.00,-999.00,0,-1.93,39.67,13.10,12.12,89.80,29.3,45.22
5:30:56,1,0.14,114.8,0.620,0.10,0.2882,-1.92,39.71,-999.00,-999.00,-999.00,0,-1.92,39.71,13.05,12.13,89.80,29.4,45.22
5:31:26,1,0.14,114.7,0.620,0.10,0.2882,-1.85,39.74,-999.00,-999.00,-999.00,0,-1.85,39.74,13.11,12.17,89.80,29.4,45.22
5:31:57,1,0.14,114.7,0.620,0.10,0.2882,-1.79,39.80,-999.00,-999.00,-999.00,0,-1.79,39.80,13.14,12.17,89.80,29.4,45.22
5:32:28,1,0.14,114.7,0.620,0.10,0.2882,-1.78,39.85,-999.00,-999.00,-999.00,0,-1.78,39.85,13.12,12.15,89.80,29.4,45.22
5:32:58,1,0.14,114.8,0.620,0.10,0.2882,-1.74,39.88,-999.00,-999.00,-999.00,0,-1.74,39.88,13.17,12.19,89.80,29.4,45.22
5:33:28,1,0.14,114.8,0.620,0.10,0.2882,-1.70,39.93,-999.00,-999.00,-999.00,0,-1.70,39.93,13.23,12.23,89.80,29.4,45.22
5:33:58,1,0.15,114.8,0.620,0.10,0.2882,-1.68,39.99,-999.00,-999.00,-999.00,0,-1.68,39.99,13.25,12.26,89.80,29.4,45.22
5:34:28,1,0.15,114.8,0.620,0.11,0.2882,-1.63,40.02,-999.00,-999.00,-999.00,0,-1.63,40.02,13.23,12.29,89.80,29.4,45.22
5:34:59,1,0.15,114.8,0.620,0.10,0.2882,-1.60,40.03,-999.00,-999.00,-999.00,0,-1.60,40.03,13.22,12.27,89.80,29.4,45.22
5:35:30,1,0.15,114.8,0.620,0.10,0.2882,-1.54,40.07,-999.00,-999.00,-999.00,0,-1.54,40.07,13.26,12.30,89.80,29.4,45.22
5:36:00,1,0.14,114.8,0.620,0.10,0.2883,-1.48,40.13,-999.00,-999.00,-999.00,0,-1.48,40.13,13.21,12.31,89.80,29.4,45.22
5:36:30,1,0.14,114.8,0.620,0.10,0.2883,-1.41,40.15,-999.00,-999.00,-999.00,0,-1.41,40.15,13.25,12.31,89.80,29.4,45.22
5:37:01,1,0.14,114.8,0.620,0.10,0.2883,-1.37,40.19,-999.00,-999.00,-999.00,0,-1.37,40.19,13.24,12.28,89.80,29.4,45.22
5:37:31,1,0.14,114.8,0.620,0.10,0.2883,-1.32,40.24,-999.00,-999.00,-999.00,0,-1.32,40.24,13.17,12.29,89.80,29.4,45.22
5:38:02,1,0.14,114.8,0.620,0.10,0.2883,-1.22,40.28,-999.00,-999.00,-999.00,0,-1.22,40.28,13.22,12.30,89.80,29.4,45.22
5:38:32,1,0.14,114.8,0.620,0.10,0.2883,-1.16,40.33,-999.00,-999.00,-999.00,0,-1.16,40.33,13.24,12.29,89.80,29.4,45.22
5:39:03,1,0.14,114.8,0.620,0.10,0.2883,-1.11,40.40,-999.00,-999.00,-999.00,0,-1.11,40.40,13.19,12.27,89.80,29.3,45.22
5:39:34,1,0.14,114.8,0.620,0.10,0.2883,-1.04,40.42,-999.00,-999.00,-999.00,0,-1.04,40.42,13.14,12.24,89.80,29.3,45.22
5:40:04,1,0.14,114.8,0.620,0.10,0.2883,-1.02,40.41,-999.00,-999.00,-999.00,0,-1.02,40.41,13.11,12.20,89.80,29.3,45.22
5:40:34,1,0.15,114.8,0.620,0.10,0.2883,-0.91,40.50,-999.00,-999.00,-999.00,0,-0.91,40.50,13.17,12.25,89.80,29.3,45.22
5:41:04,1,0.14,114.8,0.620,0.10,0.2883,-0.81,40.53,-999.00,-999.00,-999.00,0,-0.81,40.53,13.17,12.25,89.80,29.3,45.22
5:41:35,1,0.14,114.8,0.620,0.10,0.2883,-0.76,40.56,-999.00,-999.00,-999.00,0,-0.76,40.56,13.18,12.24,89.80,29.3,45.22
5:42:05,1,0.14,114.8,0.620,0.10,0.2884,-0.70,40.60,-999.00,-999.00,-999.00,0,-0.70,40.60,13.13,12.22,89.80,29.3,45.22
5:42:35,1,0.14,114.8,0.620,0.10,0.2884,-0.61,40.64,-999.00,-999.00,-999.00,0,-0.61,40.64,13.14,12.25,89.80,29.3,45.22
5:43:05,1,0.14,114.8,0.620,0.10,0.2884,-0.52,40.69,-999.00,-999.00,-999.00,0,-0.52,40.69,13.11,12.24,89.80,29.3,45.22
5:43:36,1,0.15,114.8,0.620,0.10,0.2884,-0.49,40.70,-999.00,-999.00,-999.00,0,-0.49,40.70,13.08,12.17,89.80,29.3,45.22
5:44:06,1,0.15,114.8,0.620,0.10,0.2884,-0.37,40.77,-999.00,-999.00,-999.00,0,-0.37,40.77,13.11,12.19,89.80,29.3,45.22
5:44:36,1,0.14,114.8,0.620,0.10,0.2884,-0.31,40.81,-999.00,-999.00,-999.00,0,-0.31,40.81,13.10,12.20,89.80,29.3,45.22
5:45:06,1,0.14,114.8,0.620,0.10,0.2884,-0.24,40.84,-999.00,-999.00,-999.00,0,-0.24,40.84,13.10,12.19,89.80,29.3,45.22
5:45:37,1,0.14,114.8,0.620,0.10,0.2884,-0.13,40.89,-999.00,-999.00,-999.00,0,-0.13,40.89,13.05,12.15,89.80,29.4,45.22
5:46:07,1,0.99,114.8,11.090,0.10,0.2887,-0.09,40.94,-999.00,-999.00,-999.00,0,-0.09,40.94,13.05,12.15,89.80,29.4,45.22
5:46:02,2,0.99,114.8,11.840,13.41,0.2888,-0.09,40.94,-999.00,-999.00,-999.00,0,-0.09,40.94,13.08,12.15,89.80,29.4,45.22
5:46:09,2,0.98,114.8,11.840,13.41,0.2888,-0.09,40.94,-999.00,-999.00,-999.00,0,-0.09,40.94,13.08,12.15,89.80,29.4,45.22
5:46:09,2,0.98,114.8,11.840,13.41,0.2888,-0.09,40.94,-999.00,-999.00,-999.00,0,-0.09,40.94,13.08,12.15,89.80,29.4,45.22
5:46:39,2,0.98,115.0,12.140,13.74,0.2899,0.07,40.95,-999.00,-999.00,-999.00,0,0.07,40.95,16.72,14.55,89.80,29.4,45.22
5:47:10,2,0.98,115.0,10.950,12.61,0.2911,0.19,40.97,-999.00,-999.00,-999.00,0,0.19,40.97,19.63,16.26,89.80,29.4,45.22
5:47:40,2,0.98,115.0,10.350,11.63,0.2920,0.27,40.95,-999.00,-999.00,-999.00,0,0.27,40.95,21.23,17.42,89.80,29.4,45.22
5:48:10,2,0.98,115.1,10.090,11.33,0.2931,0.34,40.96,-999.00,-999.00,-999.00,0,0.34,40.96,22.71,18.43,89.80,29.4,45.22
5:48:41,2,0.98,115.1,10.040,11.27,0.2941,0.40,40.95,-999.00,-999.00,-999.00,0,0.40,40.95,23.67,19.70,89.80,29.4,45.22
5:49:11,2,0.98,115.1,10.040,11.27,0.2950,0.46,40.95,-999.00,-999.00,-999.00,0,0.46,40.95,24.85,20.53,89.80,29.4,45.22
5:49:42,2,0.98,115.1,10.050,11.27,0.2960,0.46,40.90,-999.00,-999.00,-999.00,0,0.46,40.90,25.78,21.25,89.80,29.4,45.22
5:50:12,2,0.97,115.2,10.040,11.27,0.2969,0.53,40.90,-999.00,-999.00,-999.00,0,0.53,40.90,26.69,21.95,89.80,29.4,45.22
5:50:42,2,0.97,115.2,10.050,11.29,0.2979,0.53,40.84,-999.00,-999.00,-999.00,0,0.53,40.84,27.45,22.73,89.80,29.4,45.22
5:51:12,2,0.97,115.2,10.060,11.29,0.2988,0.52,40.82,-999.00,-999.00,-999.00,0,0.52,40.82,28.09,23.43,89.80,29.4,45.22
5:51:43,2,0.98,115.2,10.060,11.30,0.2998,0.53,40.77,-999.00,-999.00,-999.00,0,0.53,40.77,28.78,24.31,89.80,29.4,45.22
5:52:13,2,0.98,115.2,10.050,11.28,0.3007,0.51,40.76,-999.00,-999.00,-999.00,0,0.51,40.76,29.39,24.96,89.80,29.4,45.22
5:52:43,2,0.97,115.2,10.040,11.28,0.3017,0.49,40.70,-999.00,-999.00,-999.00,0,0.49,40.70,30.07,25.54,89.80,29.4,45.22
5:53:14,2,0.98,115.2,10.040,11.28,0.3026,0.43,40.68,-999.00,-999.00,-999.00,0,0.43,40.68,30.49,26.31,89.80,29.4,45.22
5:53:44,2,0.97,115.2,10.030,11.27,0.3036,0.46,40.62,-999.00,-999.00,-999.00,0,0.46,40.62,31.07,26.82,89.80,29.4,45.22
5:54:14,2,0.98,115.2,10.030,11.27,0.3044,0.38,40.57,-999.00,-999.00,-999.00,0,0.38,40.57,31.53,27.45,89.80,29.4,45.22
5:54:44,2,0.97,115.2,10.030,11.26,0.3055,0.34,40.54,-999.00,-999.00,-999.00,0,0.34,40.54,32.06,27.86,89.80,29.3,45.22
5:55:15,2,0.98,115.2,10.020,11.25,0.3063,0.28,40.45,-999.00,-999.00,-999.00,0,0.28,40.45,32.48,28.27,89.80,29.3,45.22
5:55:45,2,0.97,115.2,10.010,11.24,0.3073,0.25,40.42,-999.00,-999.00,-999.00,0,0.25,40.42,32.91,28.75,90.00,29.3,45.22
5:56:15,2,0.97,115.2,10.010,11.24,0.3082,0.21,40.37,-999.00,-999.00,-999.00,0,0.21,40.37,33.28,29.41,90.00,29.2,45.22
5:56:45,2,0.98,115.2,10.000,11.24,0.3092,0.18,40.33,-999.00,-999.00,-999.00,0,0.18,40.33,33.62,29.85,90.00,29.2,45.22
5:57:16,2,0.98,115.2,10.000,11.23,0.3101,0.09,40.25,-999.00,-999.00,-999.00,0,0.09,40.25,34.03,30.35,90.00,29.2,45.22
5:57:46,2,0.98,115.2,10.000,11.23,0.3111,0.03,40.21,-999.00,-999.00,-999.00,0,0.03,40.21,34.35,30.76,90.00,29.2,45.22
5:58:16,2,0.98,115.1,9.990,11.21,0.3120,-0.02,40.14,-999.00,-999.00,-999.00,0,-0.02,40.14,34.68,31.08,90.00,29.1,45.22
5:58:47,2,0.98,115.2,9.970,11.19,0.3130,-0.10,40.07,-999.00,-999.00,-999.00,0,-0.10,40.07,34.98,31.58,90.00,29.1,45.22
5:59:18,2,0.98,115.2,9.960,11.19,0.3140,-0.13,40.02,-999.00,-999.00,-999.00,0,-0.13,40.02,35.31,31.91,90.00,29.1,45.22
5:59:48,2,0.98,115.2,9.970,11.19,0.3149,-0.24,39.94,-999.00,-999.00,-999.00,0,-0.24,39.94,35.56,32.31,90.00,29.1,45.22
6:00:18,2,0.98,115.2,9.960,11.18,0.3159,-0.30,39.88,-999.00,-999.00,-999.00,0,-0.30,39.88,35.81,32.55,90.00,29.1,45.22
6:00:49,2,0.98,115.2,9.950,11.18,0.3168,-0.37,39.83,-999.00,-999.00,-999.00,0,-0.37,39.83,36.00,32.87,90.20,29.0,45.22
6:01:19,2,0.98,115.2,9.950,11.17,0.3178,-0.48,39.74,-999.00,-999.00,-999.00,0,-0.48,39.74,36.20,33.33,90.20,29.0,45.22
6:01:50,2,0.98,115.1,9.950,11.17,0.3187,-0.53,39.66,-999.00,-999.00,-999.00,0,-0.53,39.66,36.40,33.66,90.20,29.0,45.22
6:02:20,2,0.97,115.2,9.940,11.16,0.3197,-0.61,39.60,-999.00,-999.00,-999.00,0,-0.61,39.60,36.63,33.78,90.20,29.0,45.22
6:02:50,2,0.98,115.2,9.930,11.15,0.3206,-0.70,39.52,-999.00,-999.00,-999.00,0,-0.70,39.52,36.79,34.13,90.20,29.0,45.22
6:03:20,2,0.97,115.2,9.930,11.15,0.3215,-0.75,39.42,-999.00,-999.00,-999.00,0,-0.75,39.42,36.94,34.24,90.20,29.0,45.22
6:03:51,2,0.97,115.2,9.920,11.14,0.3225,-0.85,39.39,-999.00,-999.00,-999.00,0,-0.85,39.39,37.06,34.53,90.20,29.0,45.22
6:04:21,2,0.97,115.2,9.920,11.14,0.3234,-0.92,39.28,-999.00,-999.00,-999.00,0,-0.92,39.28,37.27,34.67,90.20,28.9,45.22
6:04:52,2,0.97,115.2,9.910,11.13,0.3243,-1.00,39.20,-999.00,-999.00,-999.00,0,-1.00,39.20,37.42,34.93,90.40,28.9,45.22
6:05:22,2,0.16,115.1,1.550,11.13,0.3252,-1.09,39.12,-999.00,-999.00,-999.00,0,-1.09,39.12,37.53,35.10,90.40,28.9,45.22
6:05:16,1,0.16,115.0,1.550,0.28,0.3252,-1.09,39.12,-999.00,-999.00,-999.00,0,-1.09,39.12,37.53,35.10,90.40,28.9,45.22
6:05:23,1,0.16,115.0,1.550,0.28,0.3252,-1.09,39.12,-999.00,-999.00,-999.00,0,-1.09,39.12,37.53,35.10,90.40,28.9,45.22
6:05:23,1,0.16,115.0,1.550,0.28,0.3252,-1.09,39.12,-999.00,-999.00,-999.00,0,-1.09,39.12,37.53,35.10,90.40,28.9,45.22
6:05:53,1,0.16,114.9,1.540,0.28,0.3252,-1.16,39.06,-999.00,-999.00,-999.00,0,-1.16,39.06,37.64,35.23,90.40,28.9,45.22
6:06:24,1,0.16,114.9,1.540,0.28,0.3252,-1.19,38.97,-999.00,-999.00,-999.00,0,-1.19,38.97,37.77,35.43,90.40,28.9,45.22
6:06:54,1,0.16,114.9,1.540,0.28,0.3252,-1.23,38.92,-999.00,-999.00,-999.00,0,-1.23,38.92,37.88,35.58,90.40,28.9,45.22
6:07:24,1,0.16,114.9,1.540,0.29,0.3252,-1.24,38.84,-999.00,-999.00,-999.00,0,-1.24,38.84,38.03,35.76,90.40,28.9,45.22
6:07:55,1,0.16,114.9,1.540,0.28,0.3253,-1.19,38.78,-999.00,-999.00,-999.00,0,-1.19,38.78,38.08,35.88,90.40,28.9,45.22
6:08:25,1,0.17,114.8,1.540,0.29,0.3253,-1.14,38.72,-999.00,-999.00,-999.00,0,-1.14,38.72,38.22,36.08,90.40,28.9,45.22
6:08:56,1,0.16,114.8,1.540,0.29,0.3253,-1.11,38.64,-999.00,-999.00,-999.00,0,-1.11,38.64,38.30,36.25,90.40,28.9,45.22
6:09:26,1,0.16,114.8,1.540,0.29,0.3253,-1.05,38.57,-999.00,-999.00,-999.00,0,-1.05,38.57,38.43,36.37,90.40,28.9,45.22
6:09:56,1,0.16,114.8,1.540,0.29,0.3254,-0.97,38.51,-999.00,-999.00,-999.00,0,-0.97,38.51,38.52,36.47,90.40,28.9,45.22
6:10:26,1,0.16,114.8,1.540,0.29,0.3254,-0.86,38.44,-999.00,-999.00,-999.00,0,-0.86,38.44,38.63,36.59,90.40,28.8,45.22
6:10:57,1,0.16,114.8,1.540,0.29,0.3254,-0.76,38.40,-999.00,-999.00,-999.00,0,-0.76,38.40,38.66,36.70,90.40,28.8,45.22
6:11:28,1,0.16,114.8,1.540,0.29,0.3254,-0.67,38.32,-999.00,-999.00,-999.00,0,-0.67,38.32,38.77,36.84,90.40,28.8,45.22
6:11:58,1,0.16,114.8,1.540,0.29,0.3255,-0.51,38.24,-999.00,-999.00,-999.00,0,-0.51,38.24,38.85,36.91,90.40,28.8,45.22
6:12:28,1,0.16,114.8,1.540,0.29,0.3255,-0.37,38.19,-999.00,-999.00,-999.00,0,-0.37,38.19,38.93,36.97,90.40,28.8,45.22
6:12:58,1,0.16,114.8,1.540,0.29,0.3255,-0.24,38.13,-999.00,-999.00,-999.00,0,-0.24,38.13,38.98,37.00,90.40,28.8,45.22
6:13:29,1,0.16,114.8,1.540,0.29,0.3255,-0.10,38.08,-999.00,-999.00,-999.00,0,-0.10,38.08,39.04,37.13,90.40,28.8,45.22
6:13:59,1,0.16,114.8,1.540,0.29,0.3256,0.08,37.98,-999.00,-999.00,-999.00,0,0.08,37.98,39.11,37.22,90.40,28.8,45.22
6:14:30,1,0.17,114.8,1.540,0.29,0.3256,0.27,37.96,-999.00,-999.00,-999.00,0,0.27,37.96,39.18,37.33,90.40,28.8,45.22
6:15:00,1,0.16,114.9,1.540,0.29,0.3256,0.45,37.89,-999.00,-999.00,-999.00,0,0.45,37.89,39.21,37.37,90.40,28.8,45.22
6:15:31,1,0.17,114.9,1.540,0.29,0.3256,0.64,37.83,-999.00,-999.00,-999.00,0,0.64,37.83,39.26,37.52,90.40,28.8,45.22
6:16:02,1,0.16,114.9,1.540,0.29,0.3257,0.84,37.81,-999.00,-999.00,-999.00,0,0.84,37.81,39.33,37.53,90.40,28.8,45.22
6:16:32,1,0.17,114.9,1.540,0.29,0.3257,1.03,37.70,-999.00,-999.00,-999.00,0,1.03,37.70,39.37,37.57,90.40,28.8,45.22
6:17:02,1,0.16,114.9,1.540,0.29,0.3257,1.23,37.67,-999.00,-999.00,-999.00,0,1.23,37.67,39.43,37.63,90.40,28.8,45.22
6:17:32,1,0.17,114.9,1.540,0.29,0.3257,1.45,37.62,-999.00,-999.00,-999.00,0,1.45,37.62,39.46,37.71,90.40,28.8,45.22
6:18:02,1,0.16,114.9,1.540,0.29,0.3258,1.65,37.56,-999.00,-999.00,-999.00,0,1.65,37.56,39.48,37.74,90.40,28.8,45.22
6:18:33,1,0.16,114.9,1.540,0.29,0.3258,1.86,37.53,-999.00,-999.00,-999.00,0,1.86,37.53,39.54,37.79,90.40,28.8,45.22
6:19:03,1,0.16,114.9,1.540,0.29,0.3258,2.10,37.48,-999.00,-999.00,-999.00,0,2.10,37.48,39.59,37.88,90.40,28.8,45.22
6:19:33,1,0.99,114.8,13.730,0.29,0.3263,2.34,37.41,-999.00,-999.00,-999.00,0,2.34,37.41,39.65,37.98,90.40,28.8,45.22
6:19:27,4,0.98,114.8,14.260,16.12,0.3263,2.35,37.41,-999.00,-999.00,-999.00,0,2.35,37.41,39.65,37.99,90.40,28.8,45.22
6:19:36,4,0.98,114.8,14.260,16.12,0.3263,2.35,37.41,-999.00,-999.00,-999.00,0,2.35,37.41,39.65,37.99,90.40,28.8,45.22
6:19:36,4,0.98,114.8,14.260,16.12,0.3263,2.35,37.41,-999.00,-999.00,-999.00,0,2.35,37.41,39.65,37.99,90.40,28.8,45.22
6:20:06,4,0.98,114.8,13.040,15.06,0.3277,2.57,37.34,-999.00,-999.00,-999.00,0,2.57,37.34,39.67,37.99,90.40,28.9,45.22
6:20:03,2,0.98,114.8,12.830,14.48,0.3278,2.62,37.34,-999.00,-999.00,-999.00,0,2.62,37.34,39.67,38.00,90.40,28.9,45.22
6:20:10,2,0.98,114.8,12.830,14.48,0.3278,2.62,37.34,-999.00,-999.00,-999.00,0,2.62,37.34,39.67,38.00,90.40,28.9,45.22
6:20:10,2,0.98,114.8,12.830,14.48,0.3278,2.62,37.34,-999.00,-999.00,-999.00,0,2.62,37.34,39.67,38.00,90.40,28.9,45.22
6:20:40,2,0.98,114.9,11.500,12.95,0.3289,2.77,37.29,-999.00,-999.00,-999.00,0,2.77,37.29,39.67,38.04,90.19,28.9,45.22
6:21:10,2,0.98,114.9,11.080,12.46,0.3300,2.93,37.26,-999.00,-999.00,-999.00,0,2.93,37.26,39.67,38.04,90.19,28.9,45.22
6:21:40,2,0.98,114.9,10.990,12.36,0.3310,3.03,37.16,-999.00,-999.00,-999.00,0,3.03,37.16,39.72,38.12,90.19,29.0,45.22
6:22:11,2,0.98,114.9,10.940,12.30,0.3321,3.14,37.09,-999.00,-999.00,-999.00,0,3.14,37.09,39.73,38.12,90.19,29.0,45.22
6:22:42,2,0.98,114.9,10.870,12.22,0.3331,3.22,37.07,-999.00,-999.00,-999.00,0,3.22,37.07,39.73,38.18,90.19,29.0,45.22
6:23:12,2,0.98,114.9,10.840,12.19,0.3342,3.27,36.96,-999.00,-999.00,-999.00,0,3.27,36.96,39.71,38.21,90.19,29.0,45.22
6:23:42,2,0.98,114.9,10.800,12.14,0.3351,3.33,36.93,-999.00,-999.00,-999.00,0,3.33,36.93,39.68,38.26,90.19,29.0,45.22
6:24:13,2,0.98,114.9,10.750,12.08,0.3362,3.35,36.87,-999.00,-999.00,-999.00,0,3.35,36.87,39.67,38.26,90.19,29.0,45.22
6:24:44,2,0.98,114.9,10.710,12.04,0.3373,3.35,36.79,-999.00,-999.00,-999.00,0,3.35,36.79,39.67,38.22,90.19,29.0,45.22
6:25:14,2,0.98,114.9,10.680,12.00,0.3382,3.35,36.71,-999.00,-999.00,-999.00,0,3.35,36.71,39.67,38.26,90.19,29.0,45.22
6:25:44,2,0.98,115.0,10.660,11.98,0.3393,3.38,36.66,-999.00,-999.00,-999.00,0,3.38,36.66,39.44,38.25,90.00,29.0,45.22
6:26:15,2,0.98,115.0,10.500,11.79,0.3404,3.35,36.61,-999.00,-999.00,-999.00,0,3.35,36.61,36.14,36.88,90.00,29.0,45.22
6:26:46,2,0.98,115.0,10.410,11.69,0.3413,3.33,36.61,-999.00,-999.00,-999.00,0,3.33,36.61,33.88,35.60,90.00,29.0,45.22
6:27:16,2,0.98,115.0,10.330,11.60,0.3423,3.28,36.57,-999.00,-999.00,-999.00,0,3.28,36.57,32.37,34.58,90.00,29.0,45.22
6:27:46,2,0.98,114.9,10.270,11.52,0.3432,3.22,36.55,-999.00,-999.00,-999.00,0,3.22,36.55,31.10,33.67,90.00,29.0,45.22
6:28:17,2,0.98,114.9,10.220,11.46,0.3443,3.16,36.53,-999.00,-999.00,-999.00,0,3.16,36.53,29.95,32.81,90.00,29.0,45.22
6:28:47,2,0.98,115.0,10.160,11.40,0.3452,3.08,36.54,-999.00,-999.00,-999.00,0,3.08,36.54,28.92,31.96,90.00,29.0,45.22
6:29:18,2,0.98,114.9,10.100,11.33,0.3462,3.01,36.52,-999.00,-999.00,-999.00,0,3.01,36.52,27.79,31.07,90.00,29.0,45.22
6:29:48,2,0.98,115.0,10.050,11.27,0.3471,2.90,36.49,-999.00,-999.00,-999.00,0,2.90,36.49,26.81,30.19,90.00,29.0,45.22
6:30:18,2,0.98,115.0,10.020,11.24,0.3481,2.79,36.51,-999.00,-999.00,-999.00,0,2.79,36.51,25.87,29.36,90.00,29.0,45.22
6:30:48,2,0.97,115.0,9.990,11.20,0.3490,2.69,36.51,-999.00,-999.00,-999.00,0,2.69,36.51,25.00,28.51,90.00,29.0,45.22
6:31:18,2,0.98,115.0,9.950,11.16,0.3500,2.56,36.46,-999.00,-999.00,-999.00,0,2.56,36.46,24.13,27.67,90.00,29.0,45.22
6:31:49,2,0.97,115.0,9.910,11.11,0.3509,2.45,36.46,-999.00,-999.00,-999.00,0,2.45,36.46,23.32,26.88,90.00,29.0,45.22
6:32:20,2,0.97,115.0,9.870,11.07,0.3518,2.32,36.46,-999.00,-999.00,-999.00,0,2.32,36.46,22.48,26.07,90.00,29.0,45.22
6:32:50,2,0.97,115.0,9.850,11.04,0.3528,2.17,36.46,-999.00,-999.00,-999.00,0,2.17,36.46,21.72,25.32,90.00,29.0,45.22
6:33:20,2,0.97,115.0,9.810,10.99,0.3537,2.06,36.46,-999.00,-999.00,-999.00,0,2.06,36.46,21.01,24.53,90.00,29.1,45.22
6:33:51,2,0.97,115.1,9.780,10.96,0.3547,1.93,36.42,-999.00,-999.00,-999.00,0,1.93,36.42,20.30,23.86,90.00,29.1,45.22
6:34:22,2,0.97,115.1,9.740,10.92,0.3555,1.77,36.45,-999.00,-999.00,-999.00,0,1.77,36.45,19.62,23.06,90.00,29.1,45.22
6:34:52,2,0.97,115.1,9.710,10.87,0.3565,1.64,36.45,-999.00,-999.00,-999.00,0,1.64,36.45,18.97,22.36,90.00,29.1,45.22
6:35:22,2,0.97,115.1,9.690,10.85,0.3574,1.51,36.42,-999.00,-999.00,-999.00,0,1.51,36.42,18.32,21.65,90.00,29.1,45.22
6:35:53,2,0.97,115.0,9.660,10.82,0.3583,1.35,36.41,-999.00,-999.00,-999.00,0,1.35,36.41,17.70,20.99,90.20,29.1,45.22
6:36:23,2,0.97,115.0,9.620,10.77,0.3593,1.18,36.44,-999.00,-999.00,-999.00,0,1.18,36.44,17.09,20.28,90.20,29.0,45.22
6:36:54,2,0.97,115.0,9.600,10.74,0.3602,1.03,36.41,-999.00,-999.00,-999.00,0,1.03,36.41,16.52,19.65,90.20,29.0,45.22
6:37:24,2,0.97,115.0,9.570,10.71,0.3611,0.88,36.43,-999.00,-999.00,-999.00,0,0.88,36.43,15.94,19.01,90.20,29.1,45.22
6:37:54,2,0.97,115.0,9.550,10.69,0.3620,0.73,36.43,-999.00,-999.00,-999.00,0,0.73,36.43,15.42,18.39,90.20,29.2,45.22
6:38:24,2,0.97,115.0,9.520,10.66,0.3628,0.53,36.41,-999.00,-999.00,-999.00,0,0.53,36.41,14.89,17.82,90.20,29.2,45.22
