0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,HAUXINPUT,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FA1,CA1,Chute side,Chute back,Current Leakage (mA),RoomTemp,Humidity
30:30:37,2,0.97,114.8,13.060,14.60,2.2247,1.45,32.42,-999.00,-999.00,-999.00,0,1.45,32.42,63.38,64.28,0.11,90.00,29.3,41.21
30:30:52,2,0.97,114.8,13.060,14.60,2.2247,1.45,32.42,-999.00,-999.00,-999.00,0,1.45,32.42,63.38,64.28,0.11,90.00,29.3,41.21
30:30:52,2,0.97,114.8,13.060,14.60,2.2247,1.45,32.42,-999.00,-999.00,-999.00,0,1.45,32.42,63.38,64.28,0.11,90.00,29.3,41.21
30:30:53,4,0.98,114.7,13.800,15.46,2.2250,1.46,32.42,-999.00,-999.00,-999.00,0,1.46,32.42,63.24,64.30,0.11,90.00,29.3,41.21
30:30:59,4,0.98,114.7,13.800,15.46,2.2250,1.46,32.42,-999.00,-999.00,-999.00,0,1.46,32.42,63.24,64.30,0.11,90.00,29.3,41.21
30:30:59,4,0.98,114.7,13.800,15.46,2.2250,1.46,32.42,-999.00,-999.00,-999.00,0,1.46,32.42,63.24,64.30,0.11,90.00,29.3,41.21
30:30:59,2,0.98,114.7,12.900,14.41,2.2253,1.50,32.42,-999.00,-999.00,-999.00,0,1.50,32.42,63.28,64.33,0.11,90.00,29.3,41.21
30:31:07,2,0.97,114.7,12.900,14.41,2.2253,1.50,32.42,-999.00,-999.00,-999.00,0,1.50,32.42,63.28,64.33,0.11,90.00,29.3,41.21
30:31:07,2,0.97,114.7,12.900,14.41,2.2253,1.50,32.42,-999.00,-999.00,-999.00,0,1.50,32.42,63.28,64.33,0.11,90.00,29.3,41.21
30:31:37,2,0.98,114.7,12.720,13.93,2.2266,1.58,32.44,-999.00,-999.00,-999.00,0,1.58,32.44,63.47,64.31,0.11,89.80,29.3,41.21
30:32:07,2,0.98,114.8,11.630,12.40,2.2278,1.69,32.45,-999.00,-999.00,-999.00,0,1.69,32.45,63.45,64.31,0.12,89.80,29.3,41.21
30:32:38,2,0.98,114.8,11.350,12.77,2.2288,1.77,32.53,-999.00,-999.00,-999.00,0,1.77,32.53,63.43,64.34,0.11,89.80,29.3,41.21
30:33:09,2,0.98,114.8,10.520,11.81,2.2299,1.74,32.51,-999.00,-999.00,-999.00,0,1.74,32.51,63.31,64.41,0.11,89.80,29.3,41.21
30:33:39,2,0.98,114.8,10.390,12.89,2.2309,1.71,32.52,-999.00,-999.00,-999.00,0,1.71,32.52,63.35,64.31,0.11,89.80,29.3,41.21
30:34:10,2,0.98,114.9,11.380,12.80,2.2320,1.66,32.56,-999.00,-999.00,-999.00,0,1.66,32.56,63.45,64.45,0.11,89.80,29.3,41.21
30:34:40,2,0.98,114.9,10.910,11.50,2.2329,1.56,32.55,-999.00,-999.00,-999.00,0,1.56,32.55,63.36,64.51,0.12,89.80,29.3,41.21
30:35:11,2,0.98,114.9,10.910,12.26,2.2340,1.51,32.59,-999.00,-999.00,-999.00,0,1.51,32.59,63.32,64.53,0.11,89.80,29.3,41.21
30:35:41,2,0.98,114.9,10.070,12.55,2.2351,1.40,32.62,-999.00,-999.00,-999.00,0,1.40,32.62,63.27,64.66,0.11,89.80,29.3,41.21
30:36:11,2,0.98,114.8,11.100,12.48,2.2360,1.26,32.63,-999.00,-999.00,-999.00,0,1.26,32.63,63.40,64.44,0.11,89.80,29.3,41.21
30:36:41,2,0.98,114.8,11.110,12.50,2.2369,1.14,32.71,-999.00,-999.00,-999.00,0,1.14,32.71,63.35,64.61,0.12,89.80,29.3,41.21
30:37:12,2,0.98,114.8,10.610,11.11,2.2380,1.00,32.74,-999.00,-999.00,-999.00,0,1.00,32.74,63.18,64.76,0.12,89.80,29.3,41.21
30:37:42,2,0.98,114.8,10.590,11.89,2.2390,0.87,32.76,-999.00,-999.00,-999.00,0,0.87,32.76,63.34,64.63,0.11,89.80,29.3,41.21
30:38:13,2,0.98,114.8,9.820,12.24,2.2400,0.70,32.80,-999.00,-999.00,-999.00,0,0.70,32.80,63.09,64.72,0.11,89.80,29.3,41.21
30:38:43,2,0.98,114.8,9.820,12.20,2.2410,0.57,32.84,-999.00,-999.00,-999.00,0,0.57,32.84,63.07,64.73,0.11,90.00,29.3,41.21
30:39:13,2,0.98,114.8,10.780,11.77,2.2419,0.38,32.85,-999.00,-999.00,-999.00,0,0.38,32.85,62.98,64.77,0.12,90.00,29.3,41.21
30:39:43,2,0.98,114.8,10.450,10.91,2.2429,0.22,32.91,-999.00,-999.00,-999.00,0,0.22,32.91,62.98,64.63,0.12,90.00,29.3,41.21
30:40:14,2,0.98,114.9,10.450,10.84,2.2438,0.05,32.96,-999.00,-999.00,-999.00,0,0.05,32.96,62.95,64.61,0.11,90.00,29.2,41.21
30:40:45,2,0.97,114.9,9.680,10.83,2.2449,-0.14,33.01,-999.00,-999.00,-999.00,0,-0.14,33.01,62.94,64.66,0.11,90.00,29.2,41.21
30:41:15,2,0.97,114.9,10.640,11.57,2.2458,-0.36,33.04,-999.00,-999.00,-999.00,0,-0.36,33.04,62.55,64.74,0.12,90.00,29.2,41.21
30:41:45,2,0.98,114.9,10.600,11.51,2.2468,-0.57,33.08,-999.00,-999.00,-999.00,0,-0.57,33.08,62.74,64.66,0.12,90.20,29.1,41.21
30:42:16,2,0.98,114.8,10.260,10.64,2.2477,-0.77,33.10,-999.00,-999.00,-999.00,0,-0.77,33.10,63.29,64.48,0.12,90.20,29.1,41.21
30:42:46,2,0.98,114.8,10.200,10.65,2.2487,-0.99,33.17,-999.00,-999.00,-999.00,0,-0.99,33.17,63.53,64.33,0.11,90.20,29.1,41.21
30:43:16,2,0.97,114.8,9.470,10.59,2.2496,-1.20,33.18,-999.00,-999.00,-999.00,0,-1.20,33.18,63.62,64.30,0.11,90.20,29.1,41.21
30:43:47,2,0.98,114.8,10.450,11.74,2.2506,-1.45,33.24,-999.00,-999.00,-999.00,0,-1.45,33.24,63.75,64.22,0.11,90.20,29.1,41.21
30:43:47,1,0.74,114.8,1.320,1.12,2.2508,-1.49,33.24,-999.00,-999.00,-999.00,0,-1.49,33.24,63.80,64.19,0.12,90.20,29.1,41.21
30:43:55,1,0.74,114.8,1.320,1.12,2.2508,-1.49,33.24,-999.00,-999.00,-999.00,0,-1.49,33.24,63.80,64.19,0.12,90.20,29.1,41.21
30:43:55,1,0.74,114.8,1.320,1.12,2.2508,-1.49,33.24,-999.00,-999.00,-999.00,0,-1.49,33.24,63.80,64.19,0.12,90.20,29.1,41.21
30:44:25,1,0.29,115.1,0.890,1.52,2.2509,-1.67,33.29,-999.00,-999.00,-999.00,0,-1.67,33.29,63.84,64.11,0.07,90.20,29.1,41.21
30:44:55,1,0.29,115.2,0.890,1.12,2.2510,-1.78,33.32,-999.00,-999.00,-999.00,0,-1.78,33.32,63.89,63.98,0.07,90.20,29.1,41.21
30:45:25,1,0.83,115.2,1.600,1.12,2.2511,-1.84,33.38,-999.00,-999.00,-999.00,0,-1.84,33.38,63.84,64.10,0.07,90.20,29.1,41.21
30:45:55,1,0.74,115.2,1.320,0.29,2.2512,-1.95,33.41,-999.00,-999.00,-999.00,0,-1.95,33.41,63.92,63.95,0.09,90.20,29.1,41.21
30:46:26,1,0.74,115.2,1.330,0.30,2.2512,-2.02,33.46,-999.00,-999.00,-999.00,0,-2.02,33.46,64.01,63.89,0.07,90.20,29.1,41.21
30:46:56,1,0.29,115.2,0.890,0.30,2.2513,-2.09,33.50,-999.00,-999.00,-999.00,0,-2.09,33.50,64.10,63.83,0.07,90.20,29.1,41.21
30:47:26,1,0.83,115.2,1.600,1.13,2.2514,-2.14,33.57,-999.00,-999.00,-999.00,0,-2.14,33.57,64.19,63.75,0.07,90.20,29.0,41.21
30:47:57,1,0.74,115.2,1.310,1.12,2.2515,-2.20,33.60,-999.00,-999.00,-999.00,0,-2.20,33.60,64.22,63.69,0.09,90.40,29.0,41.21
30:48:27,1,0.74,114.7,1.310,0.30,2.2516,-2.20,33.65,-999.00,-999.00,-999.00,0,-2.20,33.65,64.32,63.85,0.09,90.40,29.0,41.21
30:48:57,1,0.74,114.7,1.320,0.30,2.2517,-2.22,33.74,-999.00,-999.00,-999.00,0,-2.22,33.74,64.38,63.84,0.07,90.40,29.0,41.21
30:49:28,1,0.29,114.7,0.890,1.12,2.2517,-2.28,33.76,-999.00,-999.00,-999.00,0,-2.28,33.76,64.43,63.73,0.07,90.40,29.0,41.21
30:49:59,1,0.83,114.7,1.590,1.12,2.2518,-2.28,33.82,-999.00,-999.00,-999.00,0,-2.28,33.82,64.45,63.79,0.07,90.40,29.0,41.21
30:50:29,1,0.76,114.7,1.360,0.29,2.2519,-2.34,33.88,-999.00,-999.00,-999.00,0,-2.34,33.88,64.50,63.81,0.09,90.40,28.9,41.21
30:51:00,1,0.74,114.7,1.310,0.30,2.2520,-2.34,33.90,-999.00,-999.00,-999.00,0,-2.34,33.90,64.52,63.74,0.07,90.40,28.9,41.21
30:51:30,1,0.74,114.7,1.310,0.30,2.2520,-2.35,33.93,-999.00,-999.00,-999.00,0,-2.35,33.93,64.59,63.63,0.07,90.40,28.9,41.21
30:52:01,1,0.29,115.1,0.890,0.30,2.2521,-2.37,33.98,-999.00,-999.00,-999.00,0,-2.37,33.98,64.66,63.70,0.07,90.40,28.9,41.21
30:52:32,1,0.83,115.2,1.600,1.12,2.2522,-2.35,34.05,-999.00,-999.00,-999.00,0,-2.35,34.05,64.72,63.56,0.07,90.40,28.9,41.21
30:53:02,1,0.83,115.1,1.460,1.12,2.2523,-2.35,34.12,-999.00,-999.00,-999.00,0,-2.35,34.12,64.74,63.69,0.09,90.40,28.9,41.21
30:53:32,1,0.74,115.2,1.320,0.30,2.2524,-2.37,34.14,-999.00,-999.00,-999.00,0,-2.37,34.14,64.80,63.65,0.07,90.40,28.9,41.21
30:54:03,1,0.74,115.2,1.100,0.30,2.2524,-2.35,34.20,-999.00,-999.00,-999.00,0,-2.35,34.20,64.81,63.75,0.09,90.40,28.9,41.21
30:54:33,1,0.29,115.2,0.890,0.30,2.2525,-2.29,34.26,-999.00,-999.00,-999.00,0,-2.29,34.26,64.91,63.83,0.07,90.40,28.9,41.21
30:55:03,1,0.83,115.2,1.600,1.13,2.2526,-2.29,34.31,-999.00,-999.00,-999.00,0,-2.29,34.31,64.95,63.88,0.09,90.40,29.0,41.21
30:55:33,1,0.77,115.2,1.360,1.12,2.2527,-2.24,34.37,-999.00,-999.00,-999.00,0,-2.24,34.37,64.90,63.95,0.09,90.40,29.0,41.21
30:56:03,1,0.74,115.1,1.320,1.12,2.2528,-2.24,34.45,-999.00,-999.00,-999.00,0,-2.24,34.45,65.01,63.90,0.09,90.40,29.0,41.21
30:56:33,1,0.29,115.1,0.890,1.52,2.2528,-2.22,34.49,-999.00,-999.00,-999.00,0,-2.22,34.49,65.01,63.83,0.09,90.40,29.0,41.21
30:57:04,1,0.29,115.1,0.890,1.12,2.2529,-2.22,34.50,-999.00,-999.00,-999.00,0,-2.22,34.50,65.07,63.84,0.07,90.40,29.0,41.21
30:57:35,1,0.83,115.1,1.600,1.12,2.2530,-2.17,34.56,-999.00,-999.00,-999.00,0,-2.17,34.56,65.08,63.96,0.07,90.40,29.0,41.21
30:58:05,1,0.74,115.1,1.320,0.30,2.2531,-2.14,34.58,-999.00,-999.00,-999.00,0,-2.14,34.58,65.14,63.90,0.09,90.40,29.0,41.21
30:58:35,1,0.74,115.2,1.320,0.30,2.2531,-2.09,34.67,-999.00,-999.00,-999.00,0,-2.09,34.67,65.21,63.95,0.07,90.40,29.0,41.21
30:59:05,1,0.29,115.1,0.880,0.29,2.2532,-2.04,34.71,-999.00,-999.00,-999.00,0,-2.04,34.71,65.24,63.98,0.09,90.40,29.0,41.21
30:59:35,1,0.29,115.1,0.890,1.53,2.2533,-2.02,34.78,-999.00,-999.00,-999.00,0,-2.02,34.78,65.29,63.97,0.09,90.19,29.0,41.21
31:00:05,1,0.83,115.1,1.590,1.18,2.2534,-1.96,34.83,-999.00,-999.00,-999.00,0,-1.96,34.83,65.32,64.00,0.09,90.19,29.1,41.21
31:00:36,1,0.74,115.1,1.310,0.30,2.2535,-1.91,34.86,-999.00,-999.00,-999.00,0,-1.91,34.86,65.41,64.14,0.09,90.19,29.1,41.21
31:01:06,1,0.74,115.2,1.310,0.29,2.2535,-1.85,34.94,-999.00,-999.00,-999.00,0,-1.85,34.94,65.43,64.17,0.07,90.19,29.1,41.21
31:01:36,1,0.29,115.1,0.880,0.29,2.2536,-1.80,34.95,-999.00,-999.00,-999.00,0,-1.80,34.95,65.43,64.14,0.09,90.19,29.1,41.21
31:02:07,1,0.83,114.7,1.590,1.52,2.2537,-1.74,35.00,-999.00,-999.00,-999.00,0,-1.74,35.00,65.46,64.24,0.09,90.19,29.1,41.21
31:02:37,1,0.83,114.7,1.440,1.12,2.2538,-1.66,35.06,-999.00,-999.00,-999.00,0,-1.66,35.06,65.54,64.19,0.07,90.19,29.1,41.21
31:03:07,1,0.74,114.8,1.310,0.29,2.2538,-1.60,35.13,-999.00,-999.00,-999.00,0,-1.60,35.13,65.55,64.17,0.09,90.19,29.1,41.21
31:03:37,1,0.29,114.8,0.880,1.52,2.2539,-1.52,35.21,-999.00,-999.00,-999.00,0,-1.52,35.21,65.65,64.27,0.07,90.19,29.1,41.21
31:04:08,1,0.29,114.7,0.890,1.52,2.2540,-1.47,35.26,-999.00,-999.00,-999.00,0,-1.47,35.26,65.67,64.22,0.07,90.19,29.2,41.21
31:04:38,1,0.83,114.8,1.590,1.52,2.2541,-1.39,35.33,-999.00,-999.00,-999.00,0,-1.39,35.33,65.69,64.26,0.09,90.00,29.2,41.21
31:05:09,1,0.74,114.8,1.310,0.30,2.2541,-1.33,35.38,-999.00,-999.00,-999.00,0,-1.33,35.38,65.69,64.33,0.09,90.00,29.3,41.21
31:05:39,1,0.74,114.8,1.310,1.11,2.2542,-1.27,35.44,-999.00,-999.00,-999.00,0,-1.27,35.44,65.77,64.38,0.09,90.00,29.3,41.21
31:06:09,1,0.29,114.8,0.890,1.52,2.2543,-1.16,35.49,-999.00,-999.00,-999.00,0,-1.16,35.49,65.84,64.33,0.09,90.00,29.4,41.21
31:06:39,1,0.29,114.8,0.880,1.52,2.2544,-1.09,35.57,-999.00,-999.00,-999.00,0,-1.09,35.57,65.83,64.49,0.09,90.00,29.4,41.21
31:07:09,1,0.83,114.8,1.590,1.12,2.2544,-1.03,35.60,-999.00,-999.00,-999.00,0,-1.03,35.60,65.82,64.52,0.07,90.00,29.4,41.21
31:07:40,1,0.74,114.8,1.310,1.11,2.2545,-0.94,35.66,-999.00,-999.00,-999.00,0,-0.94,35.66,65.87,64.60,0.09,90.00,29.4,41.21
31:08:11,1,0.74,114.8,1.310,0.30,2.2546,-0.86,35.71,-999.00,-999.00,-999.00,0,-0.86,35.71,65.92,64.60,0.07,90.00,29.4,41.21
31:08:41,1,0.29,114.8,0.880,1.52,2.2547,-0.78,35.79,-999.00,-999.00,-999.00,0,-0.78,35.79,65.95,64.64,0.07,90.00,29.4,41.21
31:09:11,1,0.29,114.8,0.880,1.52,2.2548,-0.70,35.82,-999.00,-999.00,-999.00,0,-0.70,35.82,65.97,64.73,0.07,89.80,29.5,41.21
31:09:42,1,0.83,114.8,1.590,1.12,2.2548,-0.60,35.91,-999.00,-999.00,-999.00,0,-0.60,35.91,66.02,64.69,0.07,89.80,29.5,41.21
31:10:13,1,0.74,114.8,1.310,0.30,2.2549,-0.52,35.94,-999.00,-999.00,-999.00,0,-0.52,35.94,66.07,64.65,0.09,89.80,29.5,41.21
31:10:07,2,0.98,114.8,11.550,13.00,2.2553,-0.51,35.96,-999.00,-999.00,-999.00,0,-0.51,35.96,66.08,64.71,0.11,89.80,29.5,41.21
31:10:21,2,0.98,114.8,11.550,13.00,2.2553,-0.51,35.96,-999.00,-999.00,-999.00,0,-0.51,35.96,66.08,64.71,0.11,89.80,29.5,41.21
31:10:21,2,0.98,114.8,11.550,13.00,2.2553,-0.51,35.96,-999.00,-999.00,-999.00,0,-0.51,35.96,66.08,64.71,0.11,89.80,29.5,41.21
31:10:51,2,0.98,114.7,12.710,14.05,2.2565,-0.35,36.01,-999.00,-999.00,-999.00,0,-0.35,36.01,65.93,65.07,0.12,89.80,29.5,41.21
31:11:21,2,0.98,114.7,12.000,13.31,2.2577,-0.25,36.07,-999.00,-999.00,-999.00,0,-0.25,36.07,65.95,65.39,0.12,89.80,29.5,41.21
31:11:52,2,0.98,114.8,11.360,12.77,2.2587,-0.20,36.07,-999.00,-999.00,-999.00,0,-0.20,36.07,65.94,65.58,0.12,89.80,29.5,41.21
31:12:23,2,0.98,114.8,10.560,11.84,2.2598,-0.14,36.11,-999.00,-999.00,-999.00,0,-0.14,36.11,65.77,65.65,0.11,89.80,29.5,41.21
31:12:53,2,0.98,114.7,10.460,12.95,2.2608,-0.14,36.12,-999.00,-999.00,-999.00,0,-0.14,36.12,65.68,65.70,0.12,89.80,29.5,41.21
31:13:23,2,0.98,114.7,11.460,12.49,2.2618,-0.12,36.15,-999.00,-999.00,-999.00,0,-0.12,36.15,65.65,65.73,0.12,89.80,29.5,41.21
31:13:53,2,0.98,114.7,11.080,12.45,2.2629,-0.11,36.14,-999.00,-999.00,-999.00,0,-0.11,36.14,65.57,65.79,0.12,89.80,29.5,41.21
31:14:24,2,0.98,114.7,11.080,11.59,2.2640,-0.14,36.15,-999.00,-999.00,-999.00,0,-0.14,36.15,65.47,65.84,0.12,89.80,29.5,41.21
31:14:54,2,0.98,114.7,10.350,12.86,2.2649,-0.17,36.15,-999.00,-999.00,-999.00,0,-0.17,36.15,65.38,65.87,0.11,89.80,29.5,41.21
31:15:25,2,0.98,114.7,10.350,11.57,2.2660,-0.20,36.15,-999.00,-999.00,-999.00,0,-0.20,36.15,65.38,65.90,0.12,89.80,29.5,41.21
31:15:55,2,0.98,114.7,11.390,12.41,2.2670,-0.27,36.14,-999.00,-999.00,-999.00,0,-0.27,36.14,65.30,65.89,0.12,89.80,29.5,41.21
31:16:26,2,0.98,114.7,10.990,12.34,2.2681,-0.32,36.19,-999.00,-999.00,-999.00,0,-0.32,36.19,65.28,65.94,0.12,89.80,29.5,41.21
31:16:56,2,0.98,114.7,11.020,11.55,2.2692,-0.43,36.15,-999.00,-999.00,-999.00,0,-0.43,36.15,65.22,65.96,0.12,89.80,29.5,41.21
31:17:27,2,0.98,114.7,10.270,11.51,2.2701,-0.49,36.16,-999.00,-999.00,-999.00,0,-0.49,36.16,65.27,66.02,0.11,89.80,29.5,41.21
31:17:57,2,0.98,114.7,10.290,12.73,2.2712,-0.57,36.16,-999.00,-999.00,-999.00,0,-0.57,36.16,65.25,66.01,0.12,89.80,29.5,41.21
31:18:27,2,0.98,114.7,11.300,12.70,2.2722,-0.69,36.14,-999.00,-999.00,-999.00,0,-0.69,36.14,65.23,65.97,0.12,89.80,29.5,41.21
31:18:57,2,0.98,114.8,10.940,11.49,2.2732,-0.77,36.14,-999.00,-999.00,-999.00,0,-0.77,36.14,65.16,66.02,0.12,89.80,29.5,41.21
31:19:28,2,0.98,114.8,10.940,11.45,2.2742,-0.84,36.17,-999.00,-999.00,-999.00,0,-0.84,36.17,65.17,66.04,0.12,89.80,29.5,41.21
31:19:58,2,0.98,114.7,10.230,11.46,2.2753,-0.96,36.12,-999.00,-999.00,-999.00,0,-0.96,36.12,65.08,66.06,0.11,89.80,29.4,41.21
31:20:28,2,0.98,114.7,10.250,12.25,2.2762,-1.05,36.13,-999.00,-999.00,-999.00,0,-1.05,36.13,65.08,66.03,0.12,89.80,29.4,41.21
31:20:59,2,0.98,114.8,11.240,12.23,2.2773,-1.15,36.12,-999.00,-999.00,-999.00,0,-1.15,36.12,65.07,66.01,0.12,89.80,29.4,41.21
31:21:29,2,0.98,114.7,10.860,11.41,2.2783,-1.26,36.12,-999.00,-999.00,-999.00,0,-1.26,36.12,65.02,66.02,0.14,89.80,29.4,41.21
31:21:59,2,0.98,114.8,10.870,11.39,2.2793,-1.35,36.13,-999.00,-999.00,-999.00,0,-1.35,36.13,65.04,65.98,0.11,89.80,29.4,41.21
31:22:29,2,0.98,114.7,10.150,11.36,2.2803,-1.46,36.12,-999.00,-999.00,-999.00,0,-1.46,36.12,64.96,66.01,0.11,89.80,29.4,41.21
31:23:00,2,0.98,114.8,10.170,12.20,2.2813,-1.58,36.12,-999.00,-999.00,-999.00,0,-1.58,36.12,64.90,66.03,0.12,89.80,29.4,41.21
31:23:30,2,0.98,114.7,11.180,12.17,2.2823,-1.68,36.07,-999.00,-999.00,-999.00,0,-1.68,36.07,64.88,66.01,0.12,89.80,29.4,41.21
31:24:01,2,0.98,114.7,10.830,12.15,2.2834,-1.79,36.04,-999.00,-999.00,-999.00,0,-1.79,36.04,64.88,66.06,0.12,89.80,29.4,41.21
31:24:19,1,0.25,114.8,1.700,0.48,2.2841,-1.91,36.01,-999.00,-999.00,-999.00,0,-1.91,36.01,64.79,66.02,0.07,89.80,29.4,41.21
31:24:26,1,0.24,114.8,1.700,0.48,2.2841,-1.91,36.01,-999.00,-999.00,-999.00,0,-1.91,36.01,64.79,66.02,0.07,89.80,29.4,41.21
31:24:26,1,0.24,114.8,1.700,0.48,2.2841,-1.91,36.01,-999.00,-999.00,-999.00,0,-1.91,36.01,64.79,66.02,0.07,89.80,29.4,41.21
31:24:57,1,0.67,115.2,2.230,1.31,2.2842,-2.06,35.96,-999.00,-999.00,-999.00,0,-2.06,35.96,64.79,66.02,0.09,89.80,29.4,41.21
31:25:27,1,0.56,115.2,2.010,1.31,2.2843,-2.14,35.96,-999.00,-999.00,-999.00,0,-2.14,35.96,64.69,65.82,0.09,90.00,29.4,41.21
31:25:57,1,0.56,115.2,2.010,0.48,2.2844,-2.20,35.94,-999.00,-999.00,-999.00,0,-2.20,35.94,64.67,65.88,0.09,90.00,29.4,41.21
31:26:27,1,0.25,115.1,1.700,0.48,2.2845,-2.23,35.93,-999.00,-999.00,-999.00,0,-2.23,35.93,64.71,65.90,0.07,90.00,29.4,41.21
31:26:57,1,0.25,114.8,1.690,1.30,2.2846,-2.23,35.93,-999.00,-999.00,-999.00,0,-2.23,35.93,64.77,65.87,0.09,90.00,29.4,41.21
31:27:27,1,0.67,114.8,2.230,1.30,2.2847,-2.21,35.92,-999.00,-999.00,-999.00,0,-2.21,35.92,64.73,65.81,0.09,90.00,29.4,41.21
31:27:58,1,0.57,114.8,2.010,0.48,2.2848,-2.15,35.88,-999.00,-999.00,-999.00,0,-2.15,35.88,64.72,65.81,0.09,90.00,29.3,41.21
31:28:29,1,0.56,114.8,2.010,0.48,2.2849,-2.10,35.88,-999.00,-999.00,-999.00,0,-2.10,35.88,64.69,65.87,0.09,90.00,29.3,41.21
31:28:59,1,0.25,114.8,1.690,0.48,2.2850,-2.02,35.88,-999.00,-999.00,-999.00,0,-2.02,35.88,64.67,65.87,0.09,90.00,29.3,41.21
31:29:29,1,0.25,114.8,1.690,1.30,2.2851,-1.95,35.83,-999.00,-999.00,-999.00,0,-1.95,35.83,64.66,65.85,0.09,90.00,29.3,41.21
31:29:59,1,0.67,114.8,2.230,0.48,2.2852,-1.80,35.82,-999.00,-999.00,-999.00,0,-1.80,35.82,64.72,65.88,0.07,90.00,29.3,41.21
31:30:30,1,0.56,115.2,2.020,0.48,2.2853,-1.71,35.82,-999.00,-999.00,-999.00,0,-1.71,35.82,64.69,65.87,0.09,90.00,29.3,41.21
31:31:00,1,0.56,115.3,2.010,0.48,2.2854,-1.59,35.80,-999.00,-999.00,-999.00,0,-1.59,35.80,64.61,65.81,0.09,90.00,29.3,41.21
31:31:31,1,0.25,114.8,1.700,0.48,2.2855,-1.47,35.79,-999.00,-999.00,-999.00,0,-1.47,35.79,64.59,65.87,0.07,90.00,29.3,41.21
31:32:02,1,0.25,114.7,2.230,1.30,2.2856,-1.33,35.79,-999.00,-999.00,-999.00,0,-1.33,35.79,64.58,65.84,0.07,90.00,29.3,41.21
31:32:32,1,0.67,114.7,2.250,1.31,2.2857,-1.16,35.74,-999.00,-999.00,-999.00,0,-1.16,35.74,64.57,65.86,0.07,90.00,29.3,41.21
31:33:02,1,0.56,114.7,2.020,0.49,2.2857,-1.03,35.69,-999.00,-999.00,-999.00,0,-1.03,35.69,64.44,65.73,0.09,90.00,29.3,41.21
31:33:32,1,0.56,114.7,2.020,0.49,2.2858,-0.88,35.68,-999.00,-999.00,-999.00,0,-0.88,35.68,64.43,65.76,0.07,90.00,29.3,41.21
31:34:02,1,0.25,114.7,1.700,1.30,2.2859,-0.67,35.68,-999.00,-999.00,-999.00,0,-0.67,35.68,64.49,65.74,0.07,90.00,29.3,41.21
31:34:33,1,0.67,114.7,2.230,1.71,2.2860,-0.48,35.67,-999.00,-999.00,-999.00,0,-0.48,35.67,64.45,65.70,0.09,90.00,29.3,41.21
31:35:03,1,0.67,114.7,2.120,1.31,2.2861,-0.28,35.67,-999.00,-999.00,-999.00,0,-0.28,35.67,64.45,65.74,0.09,90.00,29.3,41.21
31:35:33,1,0.56,114.7,2.020,1.31,2.2862,-0.07,35.67,-999.00,-999.00,-999.00,0,-0.07,35.67,64.45,65.74,0.09,90.00,29.3,41.21
31:36:04,1,0.56,114.7,1.860,0.49,2.2863,0.13,35.66,-999.00,-999.00,-999.00,0,0.13,35.66,64.39,65.73,0.07,90.00,29.3,41.21
31:36:35,1,0.25,114.7,1.700,0.49,2.2864,0.35,35.66,-999.00,-999.00,-999.00,0,0.35,35.66,64.44,65.72,0.07,90.00,29.3,41.21
31:37:05,1,0.67,114.7,2.240,1.31,2.2865,0.56,35.60,-999.00,-999.00,-999.00,0,0.56,35.60,64.47,65.73,0.07,90.00,29.3,41.21
31:37:35,1,0.56,114.8,2.020,0.49,2.2866,0.78,35.63,-999.00,-999.00,-999.00,0,0.78,35.63,64.46,65.74,0.09,90.00,29.3,41.21
31:38:05,1,0.56,114.8,2.010,0.49,2.2867,1.00,35.60,-999.00,-999.00,-999.00,0,1.00,35.60,64.41,65.65,0.09,90.00,29.3,41.21
31:38:35,1,0.25,114.8,1.710,0.49,2.2868,1.18,35.53,-999.00,-999.00,-999.00,0,1.18,35.53,64.39,65.65,0.07,90.00,29.3,41.21
31:39:06,1,0.25,114.7,1.710,1.71,2.2869,1.41,35.53,-999.00,-999.00,-999.00,0,1.41,35.53,64.37,65.66,0.07,90.00,29.3,41.21
31:39:37,1,0.67,115.2,2.240,1.72,2.2870,1.65,35.53,-999.00,-999.00,-999.00,0,1.65,35.53,64.40,65.70,0.09,90.00,29.3,41.21
31:40:07,1,0.56,115.2,2.020,0.49,2.2870,1.89,35.49,-999.00,-999.00,-999.00,0,1.89,35.49,64.40,65.70,0.09,90.00,29.3,41.21
31:40:37,1,0.98,115.1,1.710,0.48,2.2873,2.14,35.51,-999.00,-999.00,-999.00,0,2.14,35.51,64.38,65.72,0.11,90.00,29.2,41.21
31:40:35,4,0.99,114.8,14.490,16.42,2.2876,2.14,35.47,-999.00,-999.00,-999.00,0,2.14,35.47,64.36,65.66,0.12,90.00,29.2,41.21
31:40:44,4,0.99,114.8,14.490,16.42,2.2876,2.14,35.47,-999.00,-999.00,-999.00,0,2.14,35.47,64.36,65.66,0.12,90.00,29.2,41.21
31:40:44,4,0.99,114.8,14.490,16.42,2.2876,2.14,35.47,-999.00,-999.00,-999.00,0,2.14,35.47,64.36,65.66,0.12,90.00,29.2,41.21
