0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,HREF,LREF,ROOMTEMP,HUMIDITY
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC,FF,FC door bin,FF door bin,Setra Pressure 0-500,Setra Pressure -14.7 to 200,RoomTemp,Humidity
10:35:32,1,0.25,114.9,1.690,1.39,0.7624,-1.11,32.62,-999.00,-999.00,-999.00,0,-1.11,32.62,4.97,35.67,-10.0000,-18.9940,89.80,29.7,-10.0000
10:35:42,1,0.59,114.9,2.050,0.48,0.7624,-0.99,32.62,-999.00,-999.00,-999.00,0,-0.99,32.62,5.11,35.62,-9.9000,-18.9940,89.80,29.7,-9.9000
10:35:52,1,0.25,114.9,1.690,1.71,0.7625,-0.92,32.62,-999.00,-999.00,-999.00,0,-0.92,32.62,5.19,35.61,-10.0000,-18.9511,89.80,29.7,-10.0000
10:36:02,1,0.67,114.9,2.220,1.40,0.7625,-0.83,32.58,-999.00,-999.00,-999.00,0,-0.83,32.58,5.27,35.61,-10.0000,-18.9940,89.80,29.7,-10.0000
10:36:13,1,0.59,114.9,2.050,0.48,0.7625,-0.75,32.62,-999.00,-999.00,-999.00,0,-0.75,32.62,5.47,35.68,-10.0000,-18.9940,89.80,29.7,-10.0000
10:36:23,1,0.25,114.9,1.690,0.48,0.7626,-0.64,32.58,-999.00,-999.00,-999.00,0,-0.64,32.58,5.55,35.61,-10.0000,-18.9511,89.80,29.7,-10.0000
10:36:33,1,0.59,114.9,2.050,1.39,0.7626,-0.59,32.54,-999.00,-999.00,-999.00,0,-0.59,32.54,5.61,35.53,-10.0000,-18.9940,89.80,29.7,-10.0000
10:36:43,1,0.25,114.9,1.690,0.48,0.7626,-0.49,32.57,-999.00,-999.00,-999.00,0,-0.49,32.57,5.73,35.57,-10.0000,-18.9940,89.80,29.7,-10.0000
10:36:53,1,0.67,114.9,2.220,1.70,0.7627,-0.38,32.58,-999.00,-999.00,-999.00,0,-0.38,32.58,5.88,35.67,-10.0000,-18.9940,89.80,29.7,-10.0000
10:37:04,1,0.59,114.9,2.050,1.39,0.7627,-0.29,32.54,-999.00,-999.00,-999.00,0,-0.29,32.54,5.94,35.61,-10.0000,-18.9940,89.80,29.7,-10.0000
10:37:14,1,0.25,114.9,1.690,1.39,0.7627,-0.22,32.54,-999.00,-999.00,-999.00,0,-0.22,32.54,6.05,35.60,-10.0000,-18.9940,89.80,29.7,-10.0000
10:37:24,1,0.64,114.9,2.090,1.39,0.7627,-0.07,32.54,-999.00,-999.00,-999.00,0,-0.07,32.54,6.13,35.64,-9.9000,-18.9940,89.80,29.7,-9.9000
10:37:34,1,0.25,114.9,1.680,0.48,0.7628,-0.03,32.54,-999.00,-999.00,-999.00,0,-0.03,32.54,6.24,35.58,-9.9000,-18.9511,89.80,29.7,-9.9000
10:37:44,1,0.67,114.9,2.220,1.39,0.7628,0.07,32.56,-999.00,-999.00,-999.00,0,0.07,32.56,6.40,35.65,-10.0000,-18.9940,89.80,29.7,-10.0000
10:37:54,1,0.59,114.9,2.050,0.48,0.7628,0.19,32.52,-999.00,-999.00,-999.00,0,0.19,32.52,6.45,35.68,-10.0000,-18.9940,89.80,29.7,-10.0000
10:38:04,1,0.25,114.9,1.680,1.70,0.7629,0.25,32.53,-999.00,-999.00,-999.00,0,0.25,32.53,6.51,35.71,-10.0000,-18.9940,89.80,29.7,-10.0000
10:38:15,1,0.67,114.9,2.130,1.39,0.7629,0.39,32.53,-999.00,-999.00,-999.00,0,0.39,32.53,6.63,35.74,-10.0000,-18.9940,89.80,29.7,-10.0000
10:38:25,1,0.25,114.9,1.680,0.47,0.7629,0.47,32.52,-999.00,-999.00,-999.00,0,0.47,32.52,6.69,35.64,-10.0000,-18.9940,89.80,29.7,-10.0000
10:38:35,1,0.67,114.9,2.220,1.39,0.7630,0.57,32.50,-999.00,-999.00,-999.00,0,0.57,32.50,6.75,35.59,-10.0000,-18.9940,89.80,29.7,-10.0000
10:38:45,1,0.59,114.9,2.050,0.48,0.7630,0.66,32.48,-999.00,-999.00,-999.00,0,0.66,32.48,6.87,35.53,-9.9000,-18.9940,89.80,29.7,-9.9000
10:38:55,1,0.25,114.9,1.690,1.39,0.7630,0.76,32.51,-999.00,-999.00,-999.00,0,0.76,32.51,6.97,35.53,-10.0000,-18.9940,89.80,29.7,-10.0000
10:39:06,1,0.66,114.9,2.120,1.39,0.7631,0.85,32.51,-999.00,-999.00,-999.00,0,0.85,32.51,7.07,35.64,-10.0000,-18.9940,89.80,29.7,-10.0000
10:39:16,1,0.25,114.9,1.690,0.48,0.7631,0.92,32.47,-999.00,-999.00,-999.00,0,0.92,32.47,7.16,35.59,-10.0000,-18.9940,89.80,29.7,-10.0000
10:39:26,1,0.67,114.9,2.220,1.70,0.7631,1.02,32.47,-999.00,-999.00,-999.00,0,1.02,32.47,7.28,35.61,-10.0000,-18.9940,89.80,29.7,-10.0000
10:39:36,1,0.59,115.0,2.050,1.39,0.7631,1.14,32.47,-999.00,-999.00,-999.00,0,1.14,32.47,7.38,35.56,-10.0000,-18.9940,89.80,29.7,-10.0000
10:39:46,1,0.24,115.0,1.690,0.47,0.7632,1.24,32.46,-999.00,-999.00,-999.00,0,1.24,32.46,7.48,35.60,-10.0000,-18.9940,89.80,29.7,-10.0000
10:39:56,1,0.67,115.0,2.220,0.47,0.7632,1.35,32.46,-999.00,-999.00,-999.00,0,1.35,32.46,7.54,35.63,-10.0000,-18.9940,89.80,29.7,-10.0000
10:40:06,1,0.25,115.0,1.690,0.48,0.7632,1.44,32.49,-999.00,-999.00,-999.00,0,1.44,32.49,7.68,35.60,-10.0000,-18.9511,89.80,29.7,-10.0000
10:40:16,1,0.67,115.0,2.220,1.39,0.7633,1.51,32.46,-999.00,-999.00,-999.00,0,1.51,32.46,7.76,35.62,-10.0000,-18.9940,89.80,29.7,-10.0000
10:40:27,1,0.59,115.0,2.050,0.48,0.7633,1.64,32.49,-999.00,-999.00,-999.00,0,1.64,32.49,7.89,35.62,-10.0000,-18.9940,89.80,29.7,-10.0000
10:40:37,1,0.25,115.0,1.690,1.71,0.7633,1.73,32.47,-999.00,-999.00,-999.00,0,1.73,32.47,7.97,35.61,-10.0000,-18.9511,89.80,29.7,-10.0000
10:40:47,1,0.67,114.9,2.220,0.48,0.7634,1.79,32.40,-999.00,-999.00,-999.00,0,1.79,32.40,8.05,35.55,-10.0000,-18.9940,89.80,29.7,-10.0000
10:40:57,1,0.59,114.9,2.050,1.70,0.7634,1.91,32.41,-999.00,-999.00,-999.00,0,1.91,32.41,8.17,35.55,-9.9000,-18.9940,89.80,29.7,-9.9000
10:41:08,1,0.63,114.9,2.840,1.39,0.7634,1.99,32.41,-999.00,-999.00,-999.00,0,1.99,32.41,8.25,35.58,-10.0000,-18.9940,89.80,29.7,-10.0000
10:41:18,1,0.59,114.9,2.050,0.48,0.7635,2.07,32.41,-999.00,-999.00,-999.00,0,2.07,32.41,8.35,35.60,-10.0000,-18.9940,89.80,29.7,-10.0000
10:41:28,1,0.25,114.9,1.690,1.71,0.7635,2.16,32.40,-999.00,-999.00,-999.00,0,2.16,32.40,8.42,35.52,-10.0000,-18.9940,89.80,29.7,-10.0000
10:41:38,1,0.67,114.9,2.130,1.40,0.7635,2.03,32.40,-999.00,-999.00,-999.00,0,2.03,32.40,8.50,35.52,-10.0000,-18.9940,89.80,29.7,-10.0000
10:41:49,1,0.59,115.0,1.870,0.48,0.7636,2.19,32.42,-999.00,-999.00,-999.00,0,2.19,32.42,8.59,35.50,-10.0000,-18.9940,89.80,29.7,-10.0000
10:41:59,1,0.25,115.0,1.690,1.40,0.7636,2.25,32.43,-999.00,-999.00,-999.00,0,2.25,32.43,8.72,35.59,-10.0000,-18.9940,89.80,29.7,-10.0000
10:42:10,1,0.59,115.0,2.050,0.48,0.7636,2.41,32.40,-999.00,-999.00,-999.00,0,2.41,32.40,8.78,35.62,-10.0000,-18.9940,89.80,29.7,-10.0000
10:42:20,1,0.25,115.0,1.690,1.71,0.7637,1.55,32.39,-999.00,-999.00,-999.00,0,1.55,32.39,8.85,35.59,-10.0000,-18.9511,89.80,29.7,-10.0000
10:42:30,1,0.67,115.0,2.220,1.40,0.7637,2.38,32.41,-999.00,-999.00,-999.00,0,2.38,32.41,8.94,35.63,-10.0000,-18.9940,89.80,29.7,-10.0000
10:42:40,1,0.59,114.9,2.050,0.48,0.7637,2.38,32.40,-999.00,-999.00,-999.00,0,2.38,32.40,9.05,35.62,-10.0000,-18.9940,89.80,29.7,-10.0000
10:42:50,1,0.25,114.9,1.690,1.39,0.7638,2.38,32.40,-999.00,-999.00,-999.00,0,2.38,32.40,9.13,35.69,-10.0000,-18.9940,89.80,29.7,-10.0000
10:42:45,4,0.99,114.8,14.780,16.75,0.7643,2.38,32.39,-999.00,-999.00,-999.00,0,2.38,32.39,9.22,35.70,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:00,4,0.99,114.8,14.780,16.75,0.7643,2.38,32.39,-999.00,-999.00,-999.00,0,2.38,32.39,9.22,35.70,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:00,4,0.99,114.8,14.780,16.75,0.7643,2.38,32.39,-999.00,-999.00,-999.00,0,2.38,32.39,9.22,35.70,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:10,4,0.99,114.8,13.770,15.59,0.7648,2.38,32.40,-999.00,-999.00,-999.00,0,2.38,32.40,9.29,35.78,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:20,4,0.99,114.9,14.430,15.51,0.7651,2.38,32.40,-999.00,-999.00,-999.00,0,2.38,32.40,9.33,35.73,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:23,2,0.98,114.9,12.950,14.66,0.7656,2.38,32.39,-999.00,-999.00,-999.00,0,2.38,32.39,9.26,35.64,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:29,2,0.98,114.9,12.950,14.66,0.7656,2.38,32.39,-999.00,-999.00,-999.00,0,2.38,32.39,9.26,35.64,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:29,2,0.98,114.9,12.950,14.66,0.7656,2.38,32.39,-999.00,-999.00,-999.00,0,2.38,32.39,9.26,35.64,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:29,4,0.99,114.9,13.720,15.55,0.7659,2.38,32.38,-999.00,-999.00,-999.00,0,2.38,32.38,9.19,35.69,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:37,4,0.99,114.9,13.720,15.55,0.7659,2.38,32.38,-999.00,-999.00,-999.00,0,2.38,32.38,9.19,35.69,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:37,4,0.99,114.9,13.720,15.55,0.7659,2.38,32.38,-999.00,-999.00,-999.00,0,2.38,32.38,9.19,35.69,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:39,2,0.98,114.9,12.270,13.88,0.7663,2.38,32.37,-999.00,-999.00,-999.00,0,2.38,32.37,9.07,35.70,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:46,2,0.98,114.9,12.270,13.88,0.7663,2.38,32.37,-999.00,-999.00,-999.00,0,2.38,32.37,9.07,35.70,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:46,2,0.98,114.9,12.270,13.88,0.7663,2.38,32.37,-999.00,-999.00,-999.00,0,2.38,32.37,9.07,35.70,-10.0000,-18.9940,89.80,29.7,-10.0000
10:43:57,2,0.99,114.9,12.950,14.76,0.7667,2.38,32.39,-999.00,-999.00,-999.00,0,2.38,32.39,8.94,35.74,-10.0000,-18.9940,89.80,29.7,-10.0000
10:44:07,2,0.98,114.9,12.440,13.32,0.7670,2.38,32.40,-999.00,-999.00,-999.00,0,2.38,32.40,8.77,35.73,-10.0000,-18.9940,89.80,29.7,-10.0000
10:44:17,2,0.98,114.9,11.550,13.05,0.7674,2.38,32.37,-999.00,-999.00,-999.00,0,2.38,32.37,8.55,35.69,-10.0000,-18.9940,89.80,29.7,-10.0000
10:44:28,2,0.99,114.9,12.550,14.21,0.7678,2.38,32.35,-999.00,-999.00,-999.00,0,2.38,32.35,8.36,35.62,-10.0000,-18.9940,89.80,29.7,-10.0000
10:44:38,2,0.98,114.9,12.120,12.82,0.7682,2.38,32.37,-999.00,-999.00,-999.00,0,2.38,32.37,8.20,35.60,-10.0000,-18.9940,89.80,29.6,-10.0000
10:44:48,2,0.98,114.9,11.310,14.04,0.7686,2.38,32.38,-999.00,-999.00,-999.00,0,2.38,32.38,8.01,35.56,-10.0000,-18.9940,89.80,29.6,-10.0000
10:44:58,2,0.98,114.9,12.070,12.72,0.7690,2.38,32.34,-999.00,-999.00,-999.00,0,2.38,32.34,7.82,35.54,-10.0000,-18.9940,89.80,29.6,-10.0000
10:45:08,2,0.98,114.9,11.240,13.88,0.7694,2.38,32.35,-999.00,-999.00,-999.00,0,2.38,32.35,7.63,35.56,-9.9000,-18.9940,89.80,29.6,-9.9000
10:45:18,2,0.98,114.9,12.190,13.79,0.7698,2.38,32.33,-999.00,-999.00,-999.00,0,2.38,32.33,7.49,35.61,-10.0000,-18.9940,89.80,29.6,-10.0000
10:45:28,2,0.98,114.9,11.090,13.77,0.7701,2.38,32.32,-999.00,-999.00,-999.00,0,2.38,32.32,7.37,35.56,-10.0000,-18.9940,89.80,29.6,-10.0000
10:45:38,2,0.98,114.9,12.190,13.52,0.7705,2.38,32.32,-999.00,-999.00,-999.00,0,2.38,32.32,7.26,35.49,-10.0000,-18.9940,89.80,29.6,-10.0000
10:45:48,2,0.98,114.9,11.810,12.46,0.7708,2.38,32.33,-999.00,-999.00,-999.00,0,2.38,32.33,7.15,35.47,-10.0000,-18.9940,89.80,29.6,-10.0000
10:45:59,2,0.98,114.9,10.940,13.64,0.7712,2.38,32.32,-999.00,-999.00,-999.00,0,2.38,32.32,7.04,35.52,-10.0000,-18.9940,89.80,29.6,-10.0000
10:46:09,2,0.98,114.9,11.960,13.54,0.7716,2.38,32.32,-999.00,-999.00,-999.00,0,2.38,32.32,6.93,35.50,-10.0000,-18.9940,90.00,29.5,-10.0000
10:46:19,2,0.98,115.0,10.910,12.31,0.7720,2.38,32.28,-999.00,-999.00,-999.00,0,2.38,32.28,6.78,35.51,-10.0000,-18.9940,90.00,29.5,-10.0000
10:46:29,2,0.98,115.0,10.880,13.52,0.7724,2.38,32.29,-999.00,-999.00,-999.00,0,2.38,32.29,6.75,35.49,-9.9000,-18.9940,90.00,29.5,-9.9000
10:46:40,2,0.98,115.0,11.640,12.27,0.7728,2.38,32.27,-999.00,-999.00,-999.00,0,2.38,32.27,6.63,35.41,-10.0000,-18.9940,90.00,29.5,-10.0000
10:46:50,2,0.98,115.0,10.830,13.49,0.7730,2.38,32.26,-999.00,-999.00,-999.00,0,2.38,32.26,6.53,35.47,-10.0000,-18.9940,90.00,29.5,-10.0000
10:47:00,2,0.98,115.0,11.900,13.47,0.7734,2.38,32.26,-999.00,-999.00,-999.00,0,2.38,32.26,6.40,35.46,-10.0000,-18.9940,90.00,29.5,-10.0000
10:47:10,2,0.98,115.0,11.600,13.13,0.7738,2.38,32.26,-999.00,-999.00,-999.00,0,2.38,32.26,6.26,35.47,-10.0000,-18.9940,90.00,29.4,-10.0000
10:47:20,2,0.98,115.0,10.790,13.14,0.7742,2.38,32.27,-999.00,-999.00,-999.00,0,2.38,32.27,6.16,35.44,-10.0000,-18.9940,90.00,29.4,-10.0000
10:47:30,2,0.98,115.0,11.610,12.17,0.7745,2.38,32.29,-999.00,-999.00,-999.00,0,2.38,32.29,6.05,35.41,-9.9000,-18.9511,90.00,29.4,-9.9000
10:47:40,2,0.98,115.0,10.780,13.38,0.7749,2.38,32.25,-999.00,-999.00,-999.00,0,2.38,32.25,6.01,35.31,-9.9000,-18.9940,90.00,29.4,-9.9000
10:47:50,2,0.98,115.0,11.790,13.04,0.7752,2.38,32.26,-999.00,-999.00,-999.00,0,2.38,32.26,5.91,35.33,-10.0000,-18.9940,90.00,29.4,-10.0000
10:48:01,2,0.98,115.0,11.110,12.10,0.7756,2.38,32.25,-999.00,-999.00,-999.00,0,2.38,32.25,5.77,35.34,-10.0000,-18.9940,90.00,29.4,-10.0000
10:48:11,2,0.98,115.0,10.720,13.31,0.7759,2.38,32.26,-999.00,-999.00,-999.00,0,2.38,32.26,5.69,35.20,-10.0000,-18.9940,90.00,29.4,-10.0000
10:48:21,2,0.98,115.0,11.480,12.07,0.7763,2.38,32.24,-999.00,-999.00,-999.00,0,2.38,32.24,5.56,35.24,-10.0000,-18.9940,90.00,29.4,-10.0000
10:48:32,2,0.98,115.0,10.680,12.04,0.7767,2.38,32.24,-999.00,-999.00,-999.00,0,2.38,32.24,5.55,35.27,-10.0000,-18.9940,90.00,29.4,-10.0000
10:48:42,2,0.98,115.0,11.720,13.26,0.7771,2.38,32.24,-999.00,-999.00,-999.00,0,2.38,32.24,5.43,35.26,-10.0000,-18.9940,90.20,29.4,-10.0000
10:48:52,2,0.98,115.0,11.460,12.02,0.7774,2.38,32.23,-999.00,-999.00,-999.00,0,2.38,32.23,5.32,35.24,-10.0000,-18.9511,90.20,29.4,-10.0000
10:49:02,2,0.98,115.0,10.650,13.23,0.7777,2.38,32.24,-999.00,-999.00,-999.00,0,2.38,32.24,5.23,35.27,-10.0000,-18.9940,90.20,29.4,-10.0000
10:49:12,2,0.98,115.0,11.440,11.99,0.7781,2.38,32.18,-999.00,-999.00,-999.00,0,2.38,32.18,5.11,35.24,-9.9000,-18.9940,90.20,29.4,-9.9000
10:49:22,2,0.98,115.0,10.610,13.22,0.7784,2.38,32.23,-999.00,-999.00,-999.00,0,2.38,32.23,4.99,35.23,-10.0000,-18.9940,90.20,29.4,-10.0000
10:49:33,2,0.98,115.0,11.670,12.89,0.7788,2.38,32.20,-999.00,-999.00,-999.00,0,2.38,32.20,4.92,35.21,-10.0000,-18.9940,90.20,29.4,-10.0000
10:49:43,2,0.98,115.0,11.380,11.95,0.7792,2.38,32.20,-999.00,-999.00,-999.00,0,2.38,32.20,4.81,35.23,-10.0000,-18.9940,90.20,29.4,-10.0000
10:49:53,2,0.98,115.0,10.600,13.17,0.7796,2.38,32.18,-999.00,-999.00,-999.00,0,2.38,32.18,4.68,35.20,-10.0000,-18.9940,90.20,29.4,-10.0000
10:50:03,2,0.98,115.0,11.340,12.82,0.7799,2.38,32.18,-999.00,-999.00,-999.00,0,2.38,32.18,4.54,35.19,-10.0000,-18.9940,90.20,29.4,-10.0000
10:50:13,2,0.98,115.0,10.540,11.89,0.7803,2.38,32.18,-999.00,-999.00,-999.00,0,2.38,32.18,4.54,35.14,-10.0000,-18.9940,90.20,29.4,-10.0000
10:50:23,2,0.98,115.0,11.590,13.11,0.7805,2.38,32.18,-999.00,-999.00,-999.00,0,2.38,32.18,4.44,35.16,-10.0000,-18.9940,90.20,29.4,-10.0000
10:50:34,2,0.98,115.0,11.310,12.78,0.7809,2.38,32.16,-999.00,-999.00,-999.00,0,2.38,32.16,4.35,35.17,-10.0000,-18.9940,90.20,29.4,-10.0000
10:50:44,2,0.98,115.0,10.510,12.78,0.7813,2.38,32.17,-999.00,-999.00,-999.00,0,2.38,32.17,4.29,35.13,-10.0000,-18.9940,90.20,29.4,-10.0000
10:50:54,2,0.98,115.0,11.280,11.85,0.7816,2.38,32.16,-999.00,-999.00,-999.00,0,2.38,32.16,4.17,35.17,-10.0000,-18.9940,90.20,29.4,-10.0000
10:51:04,2,0.98,115.0,10.500,13.06,0.7820,2.38,32.17,-999.00,-999.00,-999.00,0,2.38,32.17,4.11,35.13,-9.9000,-18.9511,90.20,29.4,-9.9000
10:51:14,2,0.98,115.0,11.540,12.73,0.7824,2.38,32.13,-999.00,-999.00,-999.00,0,2.38,32.13,4.01,35.10,-9.9000,-18.9511,90.20,29.4,-9.9000
10:51:25,2,0.98,115.0,11.260,11.80,0.7828,2.38,32.13,-999.00,-999.00,-999.00,0,2.38,32.13,3.93,35.08,-10.0000,-18.9940,90.20,29.4,-10.0000
10:51:35,2,0.98,115.0,10.460,13.01,0.7831,2.38,32.13,-999.00,-999.00,-999.00,0,2.38,32.13,3.83,35.05,-9.9000,-18.9940,90.20,29.4,-9.9000
10:51:46,2,0.98,115.0,11.230,12.69,0.7835,2.38,32.12,-999.00,-999.00,-999.00,0,2.38,32.12,3.78,35.04,-10.0000,-18.9940,90.20,29.4,-10.0000
10:51:56,2,0.98,115.0,10.430,11.76,0.7837,2.38,32.12,-999.00,-999.00,-999.00,0,2.38,32.12,3.78,35.05,-10.0000,-18.9940,90.20,29.4,-10.0000
10:52:06,2,0.98,115.0,11.490,12.99,0.7841,2.38,32.13,-999.00,-999.00,-999.00,0,2.38,32.13,3.63,35.01,-10.0000,-18.9940,90.20,29.4,-10.0000
10:52:16,2,0.98,115.0,11.210,11.73,0.7845,2.38,32.10,-999.00,-999.00,-999.00,0,2.38,32.10,3.58,35.06,-10.0000,-18.9940,90.20,29.4,-10.0000
10:52:26,2,0.98,115.0,10.410,12.96,0.7848,2.38,32.10,-999.00,-999.00,-999.00,0,2.38,32.10,3.47,35.00,-10.0000,-18.9511,90.20,29.4,-10.0000
10:52:36,2,0.98,115.0,11.450,11.73,0.7852,2.38,32.10,-999.00,-999.00,-999.00,0,2.38,32.10,3.36,35.04,-9.9000,-18.9511,90.20,29.4,-9.9000
10:52:47,2,0.98,115.0,10.370,12.95,0.7856,2.38,32.10,-999.00,-999.00,-999.00,0,2.38,32.10,3.27,35.01,-10.0000,-18.9940,90.20,29.4,-10.0000
10:52:57,2,0.98,115.0,11.440,12.63,0.7859,2.38,32.10,-999.00,-999.00,-999.00,0,2.38,32.10,3.20,34.96,-10.0000,-18.9511,90.20,29.4,-10.0000
10:53:07,2,0.98,115.0,11.170,11.69,0.7862,2.38,32.09,-999.00,-999.00,-999.00,0,2.38,32.09,3.14,34.90,-10.0000,-18.9940,90.20,29.4,-10.0000
10:53:17,2,0.98,115.0,10.360,12.91,0.7865,2.38,32.10,-999.00,-999.00,-999.00,0,2.38,32.10,3.11,34.88,-10.0000,-18.9940,90.20,29.4,-10.0000
10:53:27,2,0.98,115.0,11.150,12.60,0.7869,2.38,32.10,-999.00,-999.00,-999.00,0,2.38,32.10,3.09,34.84,-10.0000,-18.9940,90.20,29.4,-10.0000
10:53:37,2,0.98,115.1,10.350,11.66,0.7873,2.38,32.07,-999.00,-999.00,-999.00,0,2.38,32.07,2.95,34.91,-9.9000,-18.9511,90.20,29.4,-9.9000
10:53:48,2,0.98,115.0,11.390,12.88,0.7876,2.38,32.07,-999.00,-999.00,-999.00,0,2.38,32.07,2.82,34.91,-9.9000,-18.9940,90.20,29.4,-9.9000
10:53:58,2,0.98,115.1,11.110,12.56,0.7880,2.38,32.06,-999.00,-999.00,-999.00,0,2.38,32.06,2.81,34.91,-9.9000,-18.9940,90.20,29.4,-9.9000
10:54:08,2,0.98,115.0,10.290,11.61,0.7884,2.38,32.05,-999.00,-999.00,-999.00,0,2.38,32.05,2.77,34.98,-10.0000,-18.9940,90.20,29.4,-10.0000
10:54:18,2,0.98,115.0,11.230,11.62,0.7886,2.38,32.02,-999.00,-999.00,-999.00,0,2.38,32.02,2.65,34.95,-9.9000,-18.9511,90.20,29.4,-9.9000
10:54:29,2,0.98,115.0,10.300,11.61,0.7890,2.38,32.04,-999.00,-999.00,-999.00,0,2.38,32.04,2.60,34.93,-10.0000,-18.9940,90.20,29.4,-10.0000
10:54:39,2,0.98,115.0,11.350,12.52,0.7893,2.38,32.03,-999.00,-999.00,-999.00,0,2.38,32.03,2.58,34.88,-10.0000,-18.9940,90.20,29.4,-10.0000
10:54:49,2,0.98,115.0,11.060,11.58,0.7897,2.38,31.99,-999.00,-999.00,-999.00,0,2.38,31.99,2.52,34.83,-10.0000,-18.9511,90.20,29.4,-10.0000
10:54:59,2,0.98,115.0,10.270,12.80,0.7901,2.38,32.00,-999.00,-999.00,-999.00,0,2.38,32.00,2.44,34.86,-10.0000,-18.9940,90.20,29.4,-10.0000
10:55:09,2,0.98,115.0,11.180,12.48,0.7904,2.38,31.99,-999.00,-999.00,-999.00,0,2.38,31.99,2.36,34.93,-10.0000,-18.9940,90.20,29.4,-10.0000
10:55:19,2,0.98,115.0,10.250,11.55,0.7908,2.38,31.95,-999.00,-999.00,-999.00,0,2.38,31.95,2.19,34.80,-10.0000,-18.9940,90.20,29.4,-10.0000
10:55:29,2,0.98,115.0,11.280,12.47,0.7910,2.38,31.99,-999.00,-999.00,-999.00,0,2.38,31.99,2.12,34.80,-10.0000,-18.9940,90.20,29.4,-10.0000
10:55:40,2,0.98,115.0,11.070,11.54,0.7914,2.38,31.95,-999.00,-999.00,-999.00,0,2.38,31.95,2.05,34.83,-10.0000,-18.9940,90.20,29.4,-10.0000
10:55:50,2,0.98,115.1,10.220,11.52,0.7918,2.38,31.97,-999.00,-999.00,-999.00,0,2.38,31.97,2.05,34.82,-10.0000,-18.9940,90.20,29.4,-10.0000
10:56:00,2,0.98,115.1,11.160,11.52,0.7921,2.38,31.96,-999.00,-999.00,-999.00,0,2.38,31.96,2.00,34.81,-10.0000,-18.9940,90.20,29.4,-10.0000
10:56:10,2,0.98,115.1,10.190,12.74,0.7925,2.38,31.96,-999.00,-999.00,-999.00,0,2.38,31.96,2.00,34.77,-10.0000,-18.9940,90.20,29.4,-10.0000
10:56:20,2,0.98,115.1,11.250,12.42,0.7928,2.38,31.94,-999.00,-999.00,-999.00,0,2.38,31.94,1.86,34.69,-10.0000,-18.9940,90.20,29.4,-10.0000
10:56:30,2,0.98,115.1,10.960,11.48,0.7932,2.38,31.93,-999.00,-999.00,-999.00,0,2.38,31.93,1.85,34.71,-10.0000,-18.9940,90.20,29.4,-10.0000
10:56:40,2,0.98,115.1,10.180,12.71,0.7934,2.38,31.94,-999.00,-999.00,-999.00,0,2.38,31.94,1.79,34.72,-10.0000,-18.9940,90.20,29.4,-10.0000
10:56:50,2,0.98,115.1,11.100,12.39,0.7938,2.38,31.94,-999.00,-999.00,-999.00,0,2.38,31.94,1.79,34.72,-10.0000,-18.9940,90.20,29.4,-10.0000
10:57:00,2,0.98,115.1,10.160,11.45,0.7941,2.38,31.94,-999.00,-999.00,-999.00,0,2.38,31.94,1.72,34.66,-10.0000,-18.9940,90.20,29.4,-10.0000
10:57:11,2,0.98,115.1,11.200,12.67,0.7945,2.38,31.93,-999.00,-999.00,-999.00,0,2.38,31.93,1.60,34.68,-10.0000,-18.9940,90.20,29.4,-10.0000
10:57:21,2,0.98,115.1,10.950,11.45,0.7949,2.38,31.94,-999.00,-999.00,-999.00,0,2.38,31.94,1.59,34.69,-9.9000,-18.9511,90.20,29.4,-9.9000
10:57:31,2,0.98,115.1,10.140,12.67,0.7952,2.38,31.92,-999.00,-999.00,-999.00,0,2.38,31.92,1.49,34.73,-9.9000,-18.9511,90.20,29.4,-9.9000
10:57:42,2,0.98,115.1,11.190,12.36,0.7956,2.38,31.92,-999.00,-999.00,-999.00,0,2.38,31.92,1.51,34.75,-10.0000,-18.9940,90.20,29.3,-10.0000
10:57:52,2,0.98,115.1,10.930,11.43,0.7959,2.38,31.91,-999.00,-999.00,-999.00,0,2.38,31.91,1.33,34.71,-10.0000,-18.9940,90.20,29.3,-10.0000
10:58:02,2,0.98,115.1,11.180,12.65,0.7962,2.38,31.89,-999.00,-999.00,-999.00,0,2.38,31.89,1.25,34.72,-10.0000,-18.9940,90.20,29.3,-10.0000
