0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC6,TC11,TC12,TC13,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
24:53:04,2,0.58,115.1,7.930,5.30,1.2999,-5.1933,36.2233,89.71,-999.00,-999.00,0,0.54,0.95,-3.72,-4.69,-4.54,-5.26,-6.83,-6.12,37.85,36.27,34.55,89.72,89.55,89.76,89.94,89.88,90.34
24:53:54,2,0.58,115.1,7.890,5.30,1.3007,-5.3083,36.2433,89.74,-999.00,-999.00,0,0.56,1.04,-3.85,-4.79,-4.68,-5.35,-6.93,-6.25,37.87,36.29,34.57,89.73,89.59,89.79,89.97,89.90,90.35
24:54:44,2,0.58,115.0,7.900,5.29,1.3014,-5.4133,36.3267,89.73,-999.00,-999.00,0,0.64,1.15,-3.98,-4.90,-4.80,-5.45,-7.01,-6.34,37.94,36.41,34.63,89.74,89.58,89.77,89.93,89.87,90.34
24:55:34,2,0.58,115.1,7.860,5.27,1.3022,-5.5050,36.4367,89.75,-999.00,-999.00,0,0.43,0.69,-4.10,-4.97,-4.93,-5.53,-7.08,-6.42,38.05,36.51,34.75,89.75,89.58,89.77,89.93,89.91,90.35
24:56:24,2,0.58,115.2,7.870,5.29,1.3029,-5.6317,36.4633,89.74,-999.00,-999.00,0,0.46,0.82,-4.20,-5.09,-5.06,-5.66,-7.21,-6.57,38.07,36.54,34.78,89.79,89.59,89.76,89.92,89.90,90.34
24:57:15,2,0.58,115.1,7.860,5.27,1.3037,-5.7350,36.5733,89.81,-999.00,-999.00,0,0.57,0.93,-4.34,-5.21,-5.15,-5.78,-7.28,-6.65,38.18,36.66,34.88,89.86,89.65,89.84,89.99,89.96,90.41
24:58:05,2,0.58,115.2,7.860,5.26,1.3044,-5.8517,36.6133,89.81,-999.00,-999.00,0,0.61,1.04,-4.45,-5.30,-5.32,-5.86,-7.40,-6.78,38.22,36.71,34.91,89.86,89.65,89.81,89.99,89.96,90.39
24:58:55,2,0.58,115.2,7.830,5.25,1.3051,-5.9583,36.7100,89.82,-999.00,-999.00,0,0.70,1.15,-4.58,-5.41,-5.45,-5.97,-7.48,-6.86,38.31,36.81,35.01,89.93,89.66,89.85,90.05,89.97,90.42
24:59:45,2,0.58,115.2,7.790,5.22,1.3058,-6.0517,36.8033,89.84,-999.00,-999.00,0,0.80,1.24,-4.67,-5.52,-5.56,-6.05,-7.54,-6.97,38.40,36.91,35.10,89.94,89.70,89.85,90.05,89.98,90.48
25:00:36,2,0.58,115.1,7.830,5.26,1.3066,-6.1933,36.9100,89.82,-999.00,-999.00,0,0.54,0.77,-4.81,-5.64,-5.70,-6.20,-7.70,-7.11,38.52,37.02,35.19,89.99,89.68,89.86,90.06,89.97,90.45
25:01:26,2,0.58,115.1,7.860,5.27,1.3073,-6.3033,36.9933,89.87,-999.00,-999.00,0,0.62,0.88,-4.93,-5.74,-5.83,-6.30,-7.79,-7.23,38.59,37.13,35.26,90.04,89.73,89.87,90.08,90.01,90.48
25:02:16,2,0.58,115.1,7.830,5.24,1.3080,-6.4283,37.0900,89.89,-999.00,-999.00,0,0.72,1.00,-5.06,-5.89,-5.96,-6.41,-7.90,-7.35,38.68,37.21,35.38,90.09,89.74,89.93,90.13,90.04,90.49
25:03:06,2,0.58,115.2,7.780,5.24,1.3088,-6.5233,37.1833,89.91,-999.00,-999.00,0,0.82,1.10,-5.17,-5.96,-6.08,-6.49,-7.98,-7.46,38.79,37.31,35.45,90.08,89.78,89.93,90.13,90.04,90.50
25:03:56,2,0.58,115.2,7.770,5.21,1.3095,-6.6483,37.2800,89.93,-999.00,-999.00,0,0.91,1.22,-5.30,-6.09,-6.22,-6.64,-8.09,-7.55,38.87,37.43,35.54,90.09,89.80,89.93,90.14,90.05,90.50
25:04:46,2,0.58,115.1,7.760,5.20,1.3102,-6.7500,37.3667,89.93,-999.00,-999.00,0,1.00,1.32,-5.42,-6.19,-6.33,-6.71,-8.17,-7.68,38.96,37.53,35.61,90.08,89.78,89.94,90.18,90.07,90.51
25:05:37,2,0.58,115.1,7.750,5.19,1.3110,-6.8767,37.4400,89.96,-999.00,-999.00,0,0.60,0.78,-5.53,-6.34,-6.47,-6.85,-8.28,-7.79,39.03,37.62,35.67,90.10,89.80,89.98,90.21,90.12,90.57
25:06:27,2,0.58,115.2,7.740,5.21,1.3117,-6.9567,37.5333,89.94,-999.00,-999.00,0,0.70,0.86,-5.63,-6.39,-6.55,-6.90,-8.37,-7.90,39.11,37.71,35.78,90.06,89.78,89.96,90.20,90.10,90.56
25:07:18,2,0.58,115.2,7.720,5.18,1.3124,-7.0800,37.6667,89.95,-999.00,-999.00,0,0.78,0.99,-5.72,-6.53,-6.70,-7.05,-8.45,-8.03,39.26,37.87,35.87,90.08,89.79,90.00,90.24,90.11,90.59
25:08:08,2,0.58,115.2,7.700,5.17,1.3131,-7.1833,37.7333,89.96,-999.00,-999.00,0,0.88,1.09,-5.85,-6.62,-6.78,-7.13,-8.57,-8.15,39.32,37.94,35.94,90.04,89.80,90.01,90.24,90.12,90.59
25:08:58,2,0.58,115.2,7.700,5.16,1.3139,-7.3167,37.8333,89.96,-999.00,-999.00,0,0.98,1.21,-5.98,-6.77,-6.95,-7.27,-8.70,-8.23,39.42,38.05,36.03,90.04,89.79,90.01,90.23,90.12,90.59
25:09:48,2,0.58,115.2,7.990,5.36,1.3146,-7.3967,37.8900,89.95,-999.00,-999.00,0,1.05,1.30,-6.07,-6.83,-7.04,-7.34,-8.76,-8.34,39.51,38.10,36.06,90.01,89.77,90.01,90.24,90.13,90.59
25:10:38,2,0.58,115.2,8.210,5.51,1.3154,-7.4317,37.8267,89.96,-999.00,-999.00,0,0.44,0.64,-6.10,-6.86,-7.07,-7.37,-8.79,-8.40,39.48,38.04,35.96,90.01,89.80,90.01,90.27,90.12,90.59
25:11:29,2,0.58,115.1,8.270,5.57,1.3161,-7.4517,37.7733,89.94,-999.00,-999.00,0,0.39,0.67,-6.10,-6.92,-7.07,-7.40,-8.79,-8.43,39.45,37.97,35.90,90.00,89.77,90.01,90.25,90.12,90.59
25:12:19,2,0.59,115.1,8.320,5.61,1.3169,-7.4533,37.6467,89.93,-999.00,-999.00,0,0.26,0.67,-6.10,-6.92,-7.07,-7.43,-8.79,-8.41,39.36,37.83,35.75,89.96,89.74,90.02,90.24,90.12,90.59
25:13:10,2,0.58,115.1,8.370,5.62,1.3177,-7.4533,37.5267,89.90,-999.00,-999.00,0,0.14,0.67,-6.10,-6.93,-7.03,-7.45,-8.81,-8.40,39.26,37.70,35.62,89.90,89.72,90.00,90.22,90.09,90.59
25:14:00,2,0.58,115.1,8.430,5.66,1.3185,-7.3750,37.4033,89.92,-999.00,-999.00,0,0.03,0.59,-6.04,-6.85,-6.91,-7.37,-8.74,-8.34,39.17,37.56,35.48,89.91,89.73,90.00,90.23,90.11,90.58
25:14:50,2,0.58,115.1,8.450,5.67,1.3193,-7.3117,37.2533,89.93,-999.00,-999.00,0,0.15,0.52,-5.94,-6.81,-6.83,-7.32,-8.68,-8.29,39.04,37.39,35.33,89.92,89.74,90.01,90.27,90.12,90.59
25:15:40,2,0.58,115.1,8.490,5.70,1.3201,-7.2400,37.0667,89.90,-999.00,-999.00,0,0.84,0.17,-5.86,-6.72,-6.72,-7.29,-8.62,-8.23,38.88,37.21,35.11,89.84,89.69,89.98,90.23,90.10,90.59
25:16:30,2,0.59,115.1,8.520,5.74,1.3209,-7.1683,36.9100,89.91,-999.00,-999.00,0,1.00,0.24,-5.78,-6.66,-6.59,-7.24,-8.59,-8.15,38.74,37.04,34.95,89.83,89.71,90.00,90.26,90.11,90.59
25:17:20,2,0.59,115.1,8.550,5.76,1.3217,-7.0700,36.7567,89.87,-999.00,-999.00,0,1.15,0.34,-5.67,-6.56,-6.47,-7.17,-8.51,-8.04,38.60,36.88,34.79,89.79,89.66,89.96,90.20,90.07,90.56
25:18:11,2,0.58,115.2,8.550,5.74,1.3225,-6.9767,36.5567,89.90,-999.00,-999.00,0,1.35,0.43,-5.55,-6.48,-6.34,-7.10,-8.43,-7.96,38.41,36.67,34.59,89.79,89.69,89.99,90.22,90.11,90.58
25:19:01,2,0.58,115.1,8.650,5.78,1.3233,-6.8600,36.3267,89.88,-999.00,-999.00,0,1.58,0.55,-5.43,-6.35,-6.19,-6.99,-8.35,-7.85,38.17,36.45,34.36,89.78,89.67,89.97,90.21,90.09,90.59
25:19:52,2,0.58,115.1,8.630,5.77,1.3241,-6.7400,36.1133,89.88,-999.00,-999.00,0,1.79,0.67,-5.31,-6.23,-6.01,-6.88,-8.24,-7.77,37.95,36.22,34.17,89.80,89.67,90.00,90.21,90.09,90.58
25:20:42,2,0.58,115.1,8.680,5.80,1.3249,-6.6183,35.9067,89.90,-999.00,-999.00,0,1.27,0.68,-5.17,-6.12,-5.85,-6.80,-8.16,-7.61,37.76,36.00,33.96,89.86,89.69,90.01,90.26,90.12,90.60
25:21:32,2,0.58,115.2,8.650,5.83,1.3258,-6.4917,35.6800,89.88,-999.00,-999.00,0,1.50,0.80,-5.03,-5.98,-5.68,-6.69,-8.05,-7.52,37.54,35.77,33.73,89.84,89.68,89.98,90.24,90.09,90.58
25:22:22,2,0.58,115.2,8.710,5.85,1.3266,-6.3483,35.4867,89.86,-999.00,-999.00,0,1.73,0.95,-4.87,-5.85,-5.52,-6.56,-7.94,-7.35,37.35,35.57,33.54,89.82,89.65,89.94,90.22,90.07,90.57
25:23:12,2,0.58,115.1,8.520,5.70,1.3274,-6.2233,35.3433,89.90,-999.00,-999.00,0,1.87,1.07,-4.73,-5.73,-5.37,-6.44,-7.85,-7.22,37.19,35.41,33.43,89.87,89.69,89.95,90.25,90.10,90.58
25:24:02,2,0.58,115.1,8.360,5.60,1.3282,-6.1083,35.3233,89.92,-999.00,-999.00,0,1.89,1.19,-4.62,-5.61,-5.21,-6.36,-7.74,-7.11,37.15,35.40,33.42,89.92,89.71,89.96,90.27,90.12,90.62
25:24:52,2,0.58,115.2,8.210,5.50,1.3289,-6.0250,35.2800,89.92,-999.00,-999.00,0,1.93,1.27,-4.54,-5.54,-5.12,-6.25,-7.68,-7.02,37.10,35.37,33.37,89.92,89.71,89.96,90.28,90.12,90.64
25:25:43,2,0.58,115.1,8.170,5.47,1.3297,-5.9733,35.2567,89.92,-999.00,-999.00,0,0.84,0.75,-4.48,-5.49,-5.07,-6.22,-7.61,-6.97,37.08,35.33,33.36,89.92,89.71,89.96,90.27,90.12,90.59
25:26:33,2,0.58,115.2,8.120,5.43,1.3304,-5.9217,35.2533,89.92,-999.00,-999.00,0,0.85,0.80,-4.44,-5.46,-4.99,-6.18,-7.57,-6.89,37.06,35.34,33.36,89.87,89.69,89.96,90.30,90.14,90.60
25:27:24,2,0.58,115.2,8.080,5.43,1.3313,-5.8967,35.2267,89.93,-999.00,-999.00,0,0.87,0.83,-4.43,-5.42,-4.96,-6.16,-7.55,-6.86,37.02,35.31,33.35,89.90,89.71,89.97,90.32,90.16,90.62
25:28:14,2,0.58,115.2,8.060,5.39,1.3320,-5.8883,35.2700,89.94,-999.00,-999.00,0,0.84,0.83,-4.39,-5.41,-4.96,-6.16,-7.55,-6.86,37.04,35.35,33.42,89.87,89.71,89.93,90.31,90.18,90.60
25:29:04,2,0.58,115.2,8.030,5.37,1.3327,-5.8933,35.2833,89.95,-999.00,-999.00,0,0.82,0.83,-4.43,-5.41,-4.96,-6.16,-7.54,-6.86,37.04,35.37,33.44,89.92,89.71,89.94,90.32,90.19,90.61
25:29:54,2,0.58,115.2,8.000,5.36,1.3335,-5.8983,35.2867,89.94,-999.00,-999.00,0,0.81,0.83,-4.43,-5.42,-4.97,-6.16,-7.55,-6.86,37.04,35.37,33.45,89.89,89.71,89.93,90.30,90.18,90.60
25:30:44,2,0.58,115.2,8.000,5.37,1.3342,-5.9250,35.3067,89.97,-999.00,-999.00,0,0.04,0.10,-4.48,-5.46,-5.01,-6.17,-7.55,-6.88,37.07,35.37,33.48,89.93,89.75,89.96,90.35,90.20,90.65
25:31:34,2,0.58,115.2,7.980,5.35,1.3350,-5.9550,35.3200,89.97,-999.00,-999.00,0,0.06,0.07,-4.50,-5.46,-5.05,-6.21,-7.60,-6.91,37.07,35.39,33.50,89.94,89.75,89.94,90.32,90.19,90.64
25:32:25,2,0.58,115.2,7.950,5.35,1.3357,-5.9733,35.3533,89.98,-999.00,-999.00,0,0.09,0.05,-4.54,-5.49,-5.08,-6.22,-7.60,-6.91,37.10,35.40,33.56,89.94,89.76,89.96,90.35,90.20,90.65
25:33:15,2,0.58,115.2,7.950,5.33,1.3365,-6.0133,35.3633,89.99,-999.00,-999.00,0,0.10,0.01,-4.59,-5.52,-5.13,-6.24,-7.64,-6.96,37.10,35.40,33.59,89.99,89.76,89.97,90.32,90.22,90.65
25:34:06,2,0.58,115.2,7.930,5.31,1.3372,-6.0783,35.3967,89.99,-999.00,-999.00,0,0.12,0.05,-4.66,-5.57,-5.21,-6.30,-7.71,-7.02,37.12,35.44,33.63,90.00,89.76,89.94,90.32,90.22,90.65
25:34:56,2,0.58,115.2,7.930,5.31,1.3380,-6.1300,35.4300,90.00,-999.00,-999.00,0,0.15,0.09,-4.72,-5.62,-5.29,-6.35,-7.73,-7.07,37.15,35.46,33.68,90.03,89.80,89.96,90.33,90.20,90.64
25:35:46,2,0.58,115.2,7.910,5.30,1.3387,-6.1833,35.4733,90.00,-999.00,-999.00,0,0.19,0.28,-4.77,-5.67,-5.35,-6.40,-7.77,-7.14,37.17,35.51,33.74,90.07,89.80,89.96,90.31,90.20,90.64
25:36:36,2,0.58,115.2,7.900,5.29,1.3395,-6.2567,35.5200,90.01,-999.00,-999.00,0,0.23,0.36,-4.85,-5.74,-5.45,-6.44,-7.84,-7.22,37.24,35.54,33.78,90.08,89.80,89.96,90.35,90.23,90.64
25:37:26,2,0.58,115.2,7.870,5.29,1.3402,-6.2933,35.5867,90.05,-999.00,-999.00,0,0.30,0.40,-4.88,-5.79,-5.52,-6.49,-7.85,-7.23,37.28,35.62,33.86,90.08,89.83,89.98,90.35,90.27,90.67
25:38:17,2,0.59,115.3,7.820,5.29,1.3409,-6.3583,35.6267,90.08,-999.00,-999.00,0,0.34,0.46,-4.98,-5.84,-5.57,-6.55,-7.91,-7.30,37.32,35.66,33.90,90.09,89.88,90.02,90.41,90.29,90.72
25:39:08,2,0.58,115.2,7.830,5.25,1.3417,-6.4367,35.6700,90.05,-999.00,-999.00,0,0.38,0.54,-5.05,-5.91,-5.67,-6.62,-8.00,-7.37,37.36,35.69,33.96,90.04,89.82,90.01,90.35,90.28,90.70
25:39:58,2,0.59,115.2,7.770,5.24,1.3424,-6.5133,35.7067,89.99,-999.00,-999.00,0,0.42,0.62,-5.11,-5.98,-5.79,-6.69,-8.05,-7.46,37.39,35.73,34.00,89.93,89.74,89.98,90.29,90.23,90.66
25:40:48,2,0.59,115.2,7.770,5.23,1.3432,-6.6100,35.7633,89.96,-999.00,-999.00,0,0.33,0.47,-5.22,-6.08,-5.90,-6.75,-8.15,-7.56,37.45,35.79,34.05,89.89,89.72,89.94,90.27,90.19,90.62
25:41:38,2,0.58,115.2,7.740,5.22,1.3439,-6.6750,35.8633,89.94,-999.00,-999.00,0,0.41,0.53,-5.31,-6.13,-5.99,-6.84,-8.18,-7.60,37.53,35.90,34.16,89.87,89.71,89.93,90.23,90.18,90.60
25:42:28,2,0.59,115.2,7.730,5.22,1.3446,-6.7683,35.8867,89.97,-999.00,-999.00,0,0.45,0.62,-5.42,-6.23,-6.08,-6.89,-8.28,-7.71,37.55,35.93,34.18,89.82,89.74,89.96,90.28,90.20,90.64
25:43:18,2,0.59,115.2,7.760,5.24,1.3453,-6.8667,35.9633,89.97,-999.00,-999.00,0,0.52,0.72,-5.50,-6.34,-6.21,-6.99,-8.37,-7.79,37.64,36.00,34.25,89.82,89.74,89.96,90.28,90.20,90.64
25:44:09,2,0.59,115.2,7.730,5.23,1.3461,-6.9583,36.0200,89.96,-999.00,-999.00,0,0.58,0.81,-5.61,-6.41,-6.31,-7.10,-8.43,-7.89,37.68,36.07,34.31,89.79,89.71,89.94,90.27,90.20,90.60
25:44:59,2,0.59,115.2,7.710,5.21,1.3468,-7.0500,36.0867,89.94,-999.00,-999.00,0,0.65,0.90,-5.68,-6.53,-6.44,-7.13,-8.53,-7.99,37.75,36.14,34.37,89.79,89.70,89.92,90.25,90.19,90.58
25:45:49,2,0.59,115.2,7.690,5.21,1.3476,-7.1417,36.2033,89.94,-999.00,-999.00,0,0.49,0.63,-5.79,-6.61,-6.52,-7.24,-8.59,-8.10,37.86,36.26,34.49,89.74,89.70,89.92,90.27,90.18,90.59
25:46:40,2,0.59,115.2,7.720,5.21,1.3483,-7.2317,36.2667,89.93,-999.00,-999.00,0,0.56,0.72,-5.90,-6.68,-6.63,-7.32,-8.67,-8.19,37.91,36.33,34.56,89.72,89.67,89.92,90.25,90.18,90.56
25:47:30,2,0.59,115.2,7.750,5.24,1.3490,-7.3183,36.3467,89.92,-999.00,-999.00,0,0.64,0.80,-5.99,-6.78,-6.72,-7.41,-8.78,-8.23,37.99,36.42,34.63,89.71,89.65,89.92,90.24,90.18,90.56
25:48:20,2,0.59,115.2,7.690,5.20,1.3497,-7.4233,36.4200,89.85,-999.00,-999.00,0,0.69,0.91,-6.09,-6.86,-6.88,-7.50,-8.86,-8.35,38.05,36.51,34.70,89.71,89.59,89.87,90.21,90.10,90.49
25:49:10,2,0.59,115.2,7.670,5.18,1.3504,-7.5100,36.5133,89.88,-999.00,-999.00,0,0.80,1.00,-6.18,-6.97,-6.96,-7.57,-8.93,-8.45,38.14,36.61,34.79,89.65,89.63,89.87,90.21,90.13,90.51
25:50:00,2,0.59,115.2,7.670,5.18,1.3512,-7.6083,36.5933,89.86,-999.00,-999.00,0,0.51,0.56,-6.29,-7.05,-7.07,-7.68,-9.02,-8.54,38.24,36.69,34.85,89.64,89.59,89.86,90.21,90.14,90.49
25:50:50,2,0.59,115.2,7.650,5.16,1.3519,-7.7183,36.6867,89.86,-999.00,-999.00,0,0.60,0.67,-6.38,-7.17,-7.21,-7.79,-9.11,-8.65,38.33,36.80,34.93,89.62,89.60,89.87,90.21,90.12,90.50
25:51:40,2,0.59,115.2,7.680,5.18,1.3526,-7.8217,36.7667,89.85,-999.00,-999.00,0,0.68,0.77,-6.49,-7.25,-7.32,-7.87,-9.22,-8.78,38.39,36.88,35.03,89.60,89.59,89.85,90.21,90.12,90.48
25:52:31,2,0.59,115.2,7.640,5.15,1.3533,-7.9100,36.8300,89.82,-999.00,-999.00,0,0.74,0.86,-6.57,-7.36,-7.40,-7.97,-9.30,-8.86,38.47,36.95,35.07,89.57,89.57,89.85,90.20,90.08,90.48
25:52:47,1,0.50,115.1,0.660,0.38,1.3536,-7.9550,36.8900,89.83,-999.00,-999.00,0,0.80,0.90,-6.62,-7.41,-7.47,-7.98,-9.34,-8.91,38.53,37.02,35.12,89.57,89.58,89.85,90.19,90.09,90.48
25:52:54,1,0.50,115.1,0.660,0.38,1.3536,-7.9550,36.8900,89.83,-999.00,-999.00,0,0.80,0.90,-6.62,-7.41,-7.47,-7.98,-9.34,-8.91,38.53,37.02,35.12,89.57,89.58,89.85,90.19,90.09,90.48
25:52:54,1,0.50,115.1,0.660,0.38,1.3536,-7.9550,36.8900,89.83,-999.00,-999.00,0,0.80,0.90,-6.62,-7.41,-7.47,-7.98,-9.34,-8.91,38.53,37.02,35.12,89.57,89.58,89.85,90.19,90.09,90.48
25:53:44,1,0.50,114.8,0.650,0.38,1.3536,-8.0333,36.9833,89.82,-999.00,-999.00,0,0.89,0.99,-6.73,-7.49,-7.57,-8.06,-9.41,-8.94,38.61,37.13,35.21,89.51,89.57,89.85,90.19,90.07,90.43
25:54:34,1,0.29,114.8,0.090,0.03,1.3536,-8.0417,37.0633,89.82,-999.00,-999.00,0,0.98,0.99,-6.72,-7.53,-7.59,-8.05,-9.40,-8.96,38.69,37.23,35.27,89.55,89.57,89.85,90.18,90.07,90.42
25:55:24,1,0.36,114.8,0.130,0.06,1.3536,-8.0350,37.1667,89.79,-999.00,-999.00,0,0.57,0.43,-6.69,-7.55,-7.57,-8.01,-9.41,-8.98,38.78,37.33,35.39,89.56,89.52,89.79,90.13,90.06,90.42
25:56:14,1,0.29,114.8,0.090,0.03,1.3537,-8.0417,37.2600,89.79,-999.00,-999.00,0,0.67,0.43,-6.68,-7.55,-7.60,-7.98,-9.41,-9.03,38.88,37.42,35.48,89.60,89.55,89.79,90.13,90.04,90.38
25:57:04,1,0.29,114.8,0.090,0.03,1.3537,-8.0100,37.3467,89.79,-999.00,-999.00,0,0.75,0.40,-6.61,-7.54,-7.60,-7.91,-9.41,-8.99,38.96,37.54,35.54,89.62,89.53,89.79,90.12,90.04,90.37
25:57:54,1,0.28,114.8,0.100,0.03,1.3537,-7.9883,37.4400,89.79,-999.00,-999.00,0,0.85,0.38,-6.57,-7.55,-7.57,-7.82,-9.41,-9.01,39.05,37.62,35.65,89.68,89.55,89.82,90.14,90.04,90.37
25:58:45,1,0.29,114.7,0.090,0.03,1.3537,-7.9283,37.5200,89.75,-999.00,-999.00,0,0.93,0.32,-6.48,-7.52,-7.54,-7.70,-9.38,-8.95,39.12,37.71,35.73,89.72,89.52,89.81,90.11,89.99,90.34
25:59:35,1,0.29,114.7,0.090,0.03,1.3537,-7.8933,37.6533,89.76,-999.00,-999.00,0,1.06,0.28,-6.40,-7.52,-7.53,-7.60,-9.36,-8.95,39.26,37.87,35.83,89.71,89.53,89.76,90.08,89.98,90.34
26:00:26,1,0.36,114.7,0.130,0.06,1.3537,-7.8383,37.7367,89.78,-999.00,-999.00,0,0.62,0.21,-6.30,-7.51,-7.51,-7.48,-9.31,-8.92,39.34,37.95,35.92,89.74,89.58,89.80,90.08,89.98,90.34
26:01:16,1,0.36,114.8,0.130,0.05,1.3537,-7.7967,37.8367,89.75,-999.00,-999.00,0,0.71,0.25,-6.22,-7.53,-7.49,-7.33,-9.29,-8.92,39.46,38.05,36.00,89.73,89.53,89.78,90.07,89.97,90.29
26:02:06,1,0.29,114.8,0.090,0.03,1.3537,-7.7517,37.9467,89.76,-999.00,-999.00,0,0.82,0.29,-6.12,-7.50,-7.47,-7.24,-9.28,-8.90,39.56,38.17,36.11,89.74,89.56,89.77,90.02,89.97,90.29
26:02:57,1,0.29,114.8,0.090,0.03,1.3537,-7.6950,38.0533,89.77,-999.00,-999.00,0,0.93,0.35,-6.00,-7.49,-7.46,-7.10,-9.23,-8.89,39.67,38.29,36.20,89.77,89.58,89.78,90.04,89.96,90.28
26:03:47,1,0.29,114.8,0.090,0.03,1.3537,-7.6417,38.1600,89.77,-999.00,-999.00,0,1.04,0.41,-5.91,-7.49,-7.45,-6.93,-9.23,-8.84,39.75,38.43,36.30,89.79,89.58,89.76,90.00,89.96,90.27
26:04:37,1,0.29,114.8,0.090,0.03,1.3537,-7.5800,38.2467,89.77,-999.00,-999.00,0,1.13,0.47,-5.80,-7.49,-7.40,-6.80,-9.17,-8.82,39.84,38.51,36.39,89.79,89.58,89.76,89.98,89.96,90.27
26:05:00,2,0.58,115.0,8.900,5.92,1.3538,-7.5333,38.2967,89.75,-999.00,-999.00,0,0.61,0.33,-5.70,-7.47,-7.40,-6.70,-9.14,-8.79,39.90,38.57,36.42,89.80,89.58,89.73,89.98,89.92,90.26
26:05:11,2,0.58,115.0,8.900,5.92,1.3538,-7.5333,38.2967,89.75,-999.00,-999.00,0,0.61,0.33,-5.70,-7.47,-7.40,-6.70,-9.14,-8.79,39.90,38.57,36.42,89.80,89.58,89.73,89.98,89.92,90.26
26:05:11,2,0.58,115.0,8.900,5.92,1.3538,-7.5333,38.2967,89.75,-999.00,-999.00,0,0.61,0.33,-5.70,-7.47,-7.40,-6.70,-9.14,-8.79,39.90,38.57,36.42,89.80,89.58,89.73,89.98,89.92,90.26
26:06:01,2,0.59,115.1,8.990,6.07,1.3546,-7.4133,38.4167,89.75,-999.00,-999.00,0,0.73,0.45,-5.56,-7.37,-7.27,-6.58,-9.03,-8.67,40.05,38.68,36.52,89.84,89.58,89.75,90.01,89.92,90.26
26:06:51,2,0.58,115.1,8.130,5.47,1.3554,-7.2667,38.4033,89.74,-999.00,-999.00,0,0.71,0.60,-5.43,-7.25,-7.08,-6.44,-8.92,-8.48,40.06,38.65,36.50,89.86,89.58,89.78,89.99,89.90,90.26
26:07:42,2,0.59,115.2,8.150,5.49,1.3562,-7.1150,38.3500,89.74,-999.00,-999.00,0,0.66,0.75,-5.25,-7.11,-6.88,-6.30,-8.81,-8.34,40.04,38.60,36.41,89.84,89.58,89.77,89.99,89.90,90.26
26:08:32,2,0.59,115.2,8.230,5.57,1.3570,-6.9500,38.2667,89.74,-999.00,-999.00,0,0.58,0.90,-5.07,-6.97,-6.68,-6.18,-8.64,-8.16,39.97,38.50,36.33,89.82,89.58,89.77,89.99,89.90,90.26
26:09:22,2,0.59,115.2,8.310,5.63,1.3578,-6.7967,38.1633,89.74,-999.00,-999.00,0,0.48,1.06,-4.92,-6.79,-6.47,-6.06,-8.55,-7.99,39.90,38.38,36.21,89.79,89.58,89.76,89.97,89.90,90.26
26:10:12,2,0.59,115.2,8.380,5.66,1.3586,-6.6317,38.0567,89.74,-999.00,-999.00,0,0.24,0.92,-4.77,-6.60,-6.26,-5.93,-8.42,-7.81,39.82,38.24,36.11,89.78,89.57,89.78,89.99,89.90,90.27
26:11:02,2,0.59,115.1,8.410,5.68,1.3594,-6.4800,37.9167,89.73,-999.00,-999.00,0,0.38,1.07,-4.61,-6.45,-6.03,-5.83,-8.32,-7.64,39.71,38.10,35.94,89.78,89.55,89.79,90.02,89.90,90.26
26:11:52,2,0.59,115.1,8.490,5.72,1.3602,-6.3283,37.7767,89.71,-999.00,-999.00,0,0.52,1.23,-4.45,-6.31,-5.85,-5.71,-8.16,-7.49,39.57,37.94,35.82,89.76,89.52,89.78,89.99,89.89,90.25
26:12:43,2,0.59,115.2,8.510,5.76,1.3610,-6.1833,37.6233,89.70,-999.00,-999.00,0,0.68,1.37,-4.31,-6.13,-5.65,-5.62,-8.08,-7.31,39.43,37.78,35.66,89.73,89.52,89.79,89.99,89.88,90.26
26:13:34,2,0.59,115.2,8.570,5.80,1.3618,-6.0267,37.4467,89.71,-999.00,-999.00,0,0.85,1.53,-4.15,-5.96,-5.46,-5.53,-7.92,-7.14,39.27,37.59,35.48,89.71,89.52,89.79,89.99,89.90,90.26
26:14:24,2,0.59,115.2,8.550,5.80,1.3626,-5.8683,37.2833,89.74,-999.00,-999.00,0,1.02,1.68,-3.99,-5.79,-5.26,-5.37,-7.80,-7.00,39.12,37.41,35.32,89.72,89.55,89.79,90.02,89.93,90.27
26:15:14,2,0.59,115.2,8.610,5.84,1.3634,-5.6933,37.1000,89.70,-999.00,-999.00,0,0.97,0.97,-3.80,-5.61,-5.02,-5.26,-7.66,-6.81,38.94,37.23,35.13,89.70,89.51,89.79,89.99,89.89,90.27
26:16:04,2,0.59,115.2,8.630,5.87,1.3642,-5.5350,36.9100,89.69,-999.00,-999.00,0,1.17,1.14,-3.67,-5.44,-4.83,-5.13,-7.50,-6.64,38.76,37.03,34.94,89.65,89.51,89.79,89.98,89.88,90.26
26:16:54,2,0.59,115.1,8.690,5.88,1.3651,-5.3717,36.7267,89.69,-999.00,-999.00,0,1.36,1.31,-3.52,-5.24,-4.60,-5.04,-7.36,-6.47,38.57,36.84,34.77,89.64,89.51,89.79,89.97,89.88,90.26
