0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC6,TC11,TC12,TC13,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
0:00:00,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Frez Door,Cab Door,Def/Rec Time,CabVariation,FrzVariation,FC1,FC2,FC3,FC4,FC5,FC6,FF1,FF2,FF3,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
5:40:42,2,0.58,114.9,7.950,5.28,0.3755,-6.3217,35.6433,90.04,-999.00,-999.00,0,0.60,0.71,-5.35,-5.60,-5.98,-6.34,-7.75,-6.91,37.66,33.76,35.51,89.97,90.07,89.95,91.01,90.00,89.91
5:41:32,2,0.58,114.9,7.960,5.29,0.3762,-6.3850,35.7400,90.03,-999.00,-999.00,0,0.69,0.77,-5.43,-5.67,-6.07,-6.36,-7.80,-6.98,37.76,33.83,35.63,89.96,90.07,89.95,91.02,89.99,89.89
5:42:22,2,0.58,114.9,7.960,5.30,0.3770,-6.5117,35.8533,90.04,-999.00,-999.00,0,0.81,0.90,-5.57,-5.79,-6.19,-6.48,-7.94,-7.10,37.88,33.92,35.76,89.99,90.07,89.95,91.05,90.02,89.90
5:43:13,2,0.58,114.9,7.930,5.27,0.3777,-6.6133,35.9500,90.06,-999.00,-999.00,0,0.90,1.00,-5.68,-5.90,-6.31,-6.56,-8.02,-7.21,37.96,34.02,35.87,90.00,90.08,89.95,91.07,90.03,89.93
5:44:03,2,0.58,114.9,7.960,5.30,0.3784,-6.7083,36.0167,90.03,-999.00,-999.00,0,0.97,1.10,-5.79,-5.98,-6.43,-6.67,-8.09,-7.29,38.07,34.04,35.94,89.95,90.06,89.95,91.06,90.00,89.89
5:44:53,2,0.58,115.0,7.930,5.30,0.3792,-6.8000,36.1333,90.06,-999.00,-999.00,0,1.09,1.19,-5.89,-6.09,-6.50,-6.77,-8.18,-7.37,38.16,34.16,36.08,90.00,90.08,89.95,91.11,90.03,89.94
5:45:43,2,0.58,114.9,7.850,5.27,0.3800,-6.8933,36.2267,90.05,-999.00,-999.00,0,0.65,0.68,-5.98,-6.17,-6.62,-6.85,-8.27,-7.47,38.25,34.23,36.20,89.94,90.07,89.96,91.08,90.03,89.89
5:46:34,2,0.58,114.9,7.880,5.24,0.3807,-7.0000,36.3533,90.07,-999.00,-999.00,0,0.76,0.79,-6.09,-6.28,-6.74,-6.95,-8.38,-7.56,38.38,34.34,36.34,89.97,90.11,89.95,91.12,90.04,89.93
5:47:24,2,0.58,114.9,7.910,5.27,0.3814,-7.1083,36.4467,90.06,-999.00,-999.00,0,0.87,0.87,-6.20,-6.40,-6.85,-7.03,-8.48,-7.69,38.49,34.42,36.43,89.94,90.08,89.96,91.14,90.03,89.90
5:48:14,2,0.58,114.9,7.830,5.24,0.3822,-7.1767,36.5500,90.07,-999.00,-999.00,0,0.96,0.95,-6.28,-6.47,-6.93,-7.11,-8.51,-7.76,38.60,34.50,36.55,89.97,90.11,89.95,91.17,90.03,89.92
5:49:04,2,0.58,114.9,7.840,5.24,0.3829,-7.2700,36.6567,90.06,-999.00,-999.00,0,1.08,1.06,-6.36,-6.57,-7.02,-7.20,-8.62,-7.85,38.71,34.58,36.68,89.96,90.09,89.98,91.14,90.03,89.90
5:49:54,2,0.58,114.9,7.840,5.25,0.3836,-7.3700,36.7667,90.06,-999.00,-999.00,0,1.19,1.16,-6.48,-6.68,-7.13,-7.27,-8.72,-7.94,38.82,34.69,36.79,89.94,90.08,89.95,91.15,90.03,89.89
5:50:44,2,0.58,115.0,7.840,5.20,0.3843,-7.4617,36.8700,90.06,-999.00,-999.00,0,0.72,0.65,-6.55,-6.77,-7.24,-7.39,-8.80,-8.02,38.93,34.78,36.90,89.94,90.08,89.97,91.21,90.03,89.89
5:51:34,2,0.58,115.0,7.870,5.22,0.3851,-7.5517,36.9900,90.06,-999.00,-999.00,0,0.84,0.74,-6.65,-6.84,-7.34,-7.46,-8.89,-8.13,39.04,34.86,37.07,89.94,90.08,89.95,91.20,90.03,89.89
5:52:25,2,0.58,114.9,7.900,5.24,0.3858,-7.6567,37.0867,90.04,-999.00,-999.00,0,0.94,0.84,-6.78,-6.97,-7.40,-7.55,-9.01,-8.23,39.12,34.97,37.17,89.96,90.08,89.95,91.20,90.00,89.89
5:53:15,2,0.58,114.9,7.890,5.23,0.3866,-7.7433,37.1900,90.06,-999.00,-999.00,0,1.04,0.93,-6.86,-7.05,-7.51,-7.66,-9.06,-8.32,39.23,35.04,37.30,89.97,90.08,89.94,91.18,90.03,89.89
5:54:06,2,0.58,114.9,7.880,5.25,0.3873,-7.8367,37.3133,90.05,-999.00,-999.00,0,1.15,1.02,-6.97,-7.16,-7.62,-7.74,-9.15,-8.38,39.35,35.16,37.43,90.00,90.08,90.00,91.20,90.02,89.89
5:54:56,2,0.58,114.9,8.160,5.44,0.3880,-7.9033,37.3433,90.04,-999.00,-999.00,0,1.20,1.09,-7.00,-7.24,-7.66,-7.80,-9.25,-8.47,39.41,35.17,37.45,90.00,90.08,90.00,91.19,90.01,89.89
5:55:46,2,0.58,114.9,8.340,5.51,0.3888,-7.9167,37.3033,90.02,-999.00,-999.00,0,0.54,0.52,-7.00,-7.25,-7.66,-7.85,-9.26,-8.48,39.40,35.11,37.40,89.97,90.06,89.97,91.17,89.98,89.89
5:56:36,2,0.58,114.9,8.430,5.58,0.3896,-7.9317,37.2133,90.01,-999.00,-999.00,0,0.45,0.53,-7.01,-7.26,-7.65,-7.90,-9.27,-8.50,39.38,34.99,37.27,89.99,90.06,89.99,91.18,89.97,89.89
5:57:26,2,0.58,114.9,8.420,5.60,0.3903,-7.9200,37.1167,90.02,-999.00,-999.00,0,0.36,0.52,-6.99,-7.27,-7.60,-7.91,-9.27,-8.48,39.31,34.86,37.18,89.95,90.07,89.95,91.10,89.97,89.88
5:58:17,2,0.58,115.0,8.460,5.63,0.3911,-7.9067,36.9867,90.01,-999.00,-999.00,0,0.23,0.51,-6.97,-7.25,-7.56,-7.93,-9.26,-8.47,39.24,34.72,37.00,89.97,90.06,89.97,91.11,89.97,89.88
5:59:07,2,0.58,114.9,8.500,5.65,0.3920,-7.8500,36.8367,90.01,-999.00,-999.00,0,0.08,0.45,-6.91,-7.21,-7.45,-7.91,-9.20,-8.42,39.12,34.57,36.82,89.93,90.06,89.94,91.06,89.97,89.87
5:59:57,2,0.58,115.0,8.500,5.66,0.3927,-7.7833,36.6700,90.02,-999.00,-999.00,0,0.09,0.38,-6.81,-7.12,-7.37,-7.89,-9.15,-8.36,39.00,34.38,36.63,89.95,90.06,89.95,91.07,89.98,89.88
6:00:47,2,0.58,114.9,8.600,5.73,0.3935,-7.7133,36.4867,90.01,-999.00,-999.00,0,0.86,0.19,-6.75,-7.05,-7.24,-7.83,-9.09,-8.32,38.85,34.17,36.44,89.93,90.06,89.92,91.06,89.97,89.87
6:01:37,2,0.57,114.9,8.640,5.70,0.3943,-7.6367,36.3400,90.01,-999.00,-999.00,0,1.00,0.26,-6.64,-6.97,-7.12,-7.80,-9.06,-8.23,38.75,34.03,36.24,89.91,90.06,89.90,91.06,89.97,89.87
6:02:28,2,0.58,114.9,8.690,5.75,0.3951,-7.5317,36.1200,90.01,-999.00,-999.00,0,1.22,0.37,-6.53,-6.87,-6.97,-7.74,-8.94,-8.14,38.57,33.82,35.97,89.94,90.06,89.94,91.02,89.97,89.87
6:03:18,2,0.58,115.0,8.680,5.75,0.3959,-7.4283,35.9200,90.01,-999.00,-999.00,0,1.42,0.47,-6.37,-6.78,-6.80,-7.67,-8.87,-8.08,38.40,33.60,35.76,89.94,90.06,89.92,91.03,89.97,89.87
6:04:08,2,0.58,114.9,8.720,5.77,0.3967,-7.3167,35.7333,89.99,-999.00,-999.00,0,1.61,0.58,-6.28,-6.64,-6.64,-7.60,-8.76,-7.98,38.24,33.40,35.56,89.94,90.03,89.90,90.99,89.96,89.84
6:04:59,2,0.58,114.9,8.740,5.81,0.3975,-7.2117,35.5400,90.01,-999.00,-999.00,0,1.80,0.69,-6.12,-6.55,-6.51,-7.53,-8.68,-7.88,38.07,33.21,35.34,89.94,90.05,89.94,91.00,89.97,89.86
6:05:49,2,0.58,114.9,8.780,5.82,0.3984,-7.0700,35.3133,90.02,-999.00,-999.00,0,1.32,0.71,-5.98,-6.41,-6.31,-7.42,-8.57,-7.73,37.88,32.98,35.08,89.94,90.06,89.94,91.01,89.99,89.87
6:06:39,2,0.58,114.9,8.770,5.81,0.3992,-6.9600,35.0600,89.99,-999.00,-999.00,0,1.57,0.82,-5.84,-6.29,-6.16,-7.36,-8.45,-7.66,37.64,32.75,34.79,89.94,90.04,89.90,90.98,89.95,89.85
6:07:29,2,0.58,114.9,8.800,5.83,0.4000,-6.8350,34.8667,90.01,-999.00,-999.00,0,1.77,0.95,-5.68,-6.15,-6.00,-7.26,-8.38,-7.54,37.48,32.56,34.56,90.00,90.05,89.89,90.98,89.97,89.87
6:08:19,2,0.58,114.9,8.830,5.85,0.4008,-6.6933,34.6333,90.00,-999.00,-999.00,0,2.00,1.09,-5.54,-6.03,-5.81,-7.17,-8.21,-7.40,37.24,32.34,34.32,90.00,90.06,89.90,90.98,89.95,89.87
6:09:10,2,0.58,114.9,8.860,5.87,0.4016,-6.5500,34.3967,89.99,-999.00,-999.00,0,2.23,1.23,-5.36,-5.89,-5.62,-7.05,-8.11,-7.27,37.06,32.10,34.03,89.97,90.03,89.90,90.99,89.95,89.85
6:10:00,2,0.58,114.9,8.850,5.87,0.4024,-6.4067,34.1700,90.00,-999.00,-999.00,0,2.45,1.37,-5.21,-5.69,-5.45,-6.97,-7.97,-7.15,36.82,31.89,33.80,89.98,90.06,89.90,91.00,89.95,89.83
6:10:50,2,0.58,114.8,8.910,5.92,0.4032,-6.2567,33.9633,90.02,-999.00,-999.00,0,1.58,0.93,-5.06,-5.57,-5.25,-6.83,-7.84,-6.99,36.62,31.70,33.57,90.01,90.07,89.94,91.02,89.97,89.87
6:11:40,2,0.58,114.8,8.670,5.73,0.4040,-6.1433,33.7967,90.00,-999.00,-999.00,0,1.74,1.07,-4.94,-5.44,-5.10,-6.75,-7.75,-6.88,36.45,31.56,33.38,90.00,90.06,89.89,90.98,89.94,89.82
6:12:30,2,0.58,114.8,8.520,5.63,0.4049,-6.0283,33.7533,90.01,-999.00,-999.00,0,1.79,1.18,-4.82,-5.33,-5.00,-6.64,-7.64,-6.74,36.38,31.52,33.36,90.01,90.07,89.94,91.03,89.96,89.88
6:13:21,2,0.57,114.9,8.450,5.58,0.4057,-5.9417,33.7133,90.05,-999.00,-999.00,0,1.83,1.27,-4.74,-5.25,-4.93,-6.54,-7.53,-6.66,36.33,31.50,33.31,90.05,90.11,89.97,91.03,89.99,89.88
6:14:11,2,0.57,114.9,8.420,5.56,0.4064,-5.8667,33.6533,90.01,-999.00,-999.00,0,1.89,1.35,-4.66,-5.21,-4.83,-6.45,-7.50,-6.55,36.25,31.43,33.28,90.02,90.07,89.96,91.02,89.96,89.87
6:15:02,2,0.57,114.9,8.370,5.53,0.4072,-5.8017,33.6567,90.03,-999.00,-999.00,0,0.51,0.61,-4.61,-5.12,-4.76,-6.38,-7.44,-6.50,36.21,31.48,33.28,90.06,90.08,89.95,91.08,89.97,89.86
6:15:52,2,0.58,114.9,8.330,5.52,0.4080,-5.7717,33.6467,90.02,-999.00,-999.00,0,0.52,0.63,-4.59,-5.10,-4.75,-6.34,-7.39,-6.46,36.20,31.47,33.27,90.04,90.09,89.94,91.07,89.95,89.84
6:16:42,2,0.58,114.9,8.330,5.51,0.4088,-5.7417,33.6367,90.03,-999.00,-999.00,0,0.53,0.67,-4.59,-5.05,-4.73,-6.29,-7.38,-6.41,36.17,31.47,33.27,90.09,90.11,89.97,91.10,89.95,89.84
6:17:32,2,0.58,114.9,8.320,5.50,0.4095,-5.7233,33.6133,90.04,-999.00,-999.00,0,0.56,0.68,-4.57,-5.05,-4.73,-6.28,-7.34,-6.37,36.12,31.47,33.25,90.08,90.14,89.97,91.07,89.95,89.87
6:18:22,2,0.58,114.9,8.280,5.45,0.4103,-5.7250,33.6300,90.06,-999.00,-999.00,0,0.54,0.68,-4.59,-5.05,-4.75,-6.23,-7.35,-6.38,36.13,31.48,33.28,90.08,90.14,89.99,91.09,89.97,89.87
6:19:12,2,0.58,114.9,8.260,5.46,0.4111,-5.7200,33.6533,90.06,-999.00,-999.00,0,0.52,0.69,-4.59,-5.03,-4.76,-6.23,-7.36,-6.35,36.12,31.54,33.30,90.10,90.14,90.00,91.14,89.97,89.87
6:20:03,2,0.58,114.8,8.260,5.46,0.4118,-5.7317,33.6733,90.04,-999.00,-999.00,0,0.02,0.07,-4.61,-5.04,-4.76,-6.22,-7.39,-6.37,36.12,31.58,33.32,90.09,90.11,89.98,91.11,89.96,89.85
6:20:53,2,0.58,114.8,8.230,5.45,0.4126,-5.7500,33.6900,90.06,-999.00,-999.00,0,0.03,0.05,-4.66,-5.04,-4.82,-6.20,-7.39,-6.39,36.12,31.62,33.33,90.09,90.14,90.00,91.17,89.97,89.87
6:21:43,2,0.58,114.8,8.220,5.44,0.4134,-5.8233,33.7067,90.08,-999.00,-999.00,0,0.05,0.02,-4.75,-5.09,-4.92,-6.27,-7.45,-6.46,36.12,31.62,33.38,90.12,90.16,90.02,91.19,90.00,89.88
6:22:33,2,0.58,114.8,8.190,5.43,0.4141,-5.8483,33.7233,90.09,-999.00,-999.00,0,0.06,0.04,-4.76,-5.12,-4.98,-6.28,-7.49,-6.46,36.12,31.66,33.39,90.14,90.16,90.02,91.18,90.01,89.88
6:23:24,2,0.58,114.9,8.160,5.41,0.4149,-5.8867,33.7567,90.06,-999.00,-999.00,0,0.10,0.08,-4.83,-5.18,-5.01,-6.28,-7.51,-6.51,36.12,31.73,33.42,90.11,90.14,90.00,91.20,89.98,89.88
6:24:14,2,0.58,114.9,8.180,5.42,0.4156,-5.9183,33.7967,90.06,-999.00,-999.00,0,0.14,0.12,-4.86,-5.21,-5.08,-6.31,-7.53,-6.52,36.18,31.75,33.46,90.11,90.14,90.03,91.23,89.97,89.88
6:25:04,2,0.58,114.8,8.140,5.38,0.4164,-5.9650,33.8400,90.10,-999.00,-999.00,0,0.18,0.23,-4.91,-5.24,-5.17,-6.34,-7.58,-6.55,36.19,31.81,33.52,90.13,90.17,90.03,91.24,90.02,89.89
6:25:54,2,0.58,114.9,8.160,5.42,0.4172,-6.0067,33.8667,90.09,-999.00,-999.00,0,0.20,0.27,-4.98,-5.30,-5.20,-6.38,-7.58,-6.60,36.21,31.84,33.55,90.15,90.17,90.03,91.28,90.01,89.89
6:26:45,2,0.58,114.9,8.110,5.38,0.4179,-6.1033,33.9100,90.07,-999.00,-999.00,0,0.25,0.37,-5.08,-5.39,-5.35,-6.44,-7.67,-6.69,36.26,31.89,33.58,90.13,90.15,90.01,91.29,90.00,89.88
6:27:35,2,0.58,114.9,8.140,5.39,0.4187,-6.1717,33.9600,90.07,-999.00,-999.00,0,0.30,0.44,-5.15,-5.46,-5.42,-6.48,-7.75,-6.77,36.32,31.95,33.61,90.11,90.14,90.01,91.28,90.01,89.89
6:28:25,2,0.58,114.9,8.100,5.37,0.4194,-6.2167,34.0000,90.07,-999.00,-999.00,0,0.34,0.48,-5.21,-5.49,-5.50,-6.53,-7.77,-6.80,36.34,32.00,33.66,90.11,90.14,90.03,91.25,89.99,89.89
6:29:15,2,0.58,114.9,8.130,5.38,0.4202,-6.2767,34.0700,90.08,-999.00,-999.00,0,0.41,0.54,-5.27,-5.54,-5.61,-6.56,-7.83,-6.85,36.39,32.08,33.74,90.16,90.17,90.03,91.27,89.99,89.88
6:30:06,2,0.58,114.9,8.060,5.34,0.4209,-6.3333,34.1300,90.10,-999.00,-999.00,0,0.29,0.39,-5.34,-5.62,-5.64,-6.61,-7.88,-6.91,36.41,32.18,33.80,90.16,90.17,90.06,91.23,90.02,89.89
6:30:56,2,0.58,114.9,8.060,5.35,0.4216,-6.3967,34.1867,90.09,-999.00,-999.00,0,0.35,0.45,-5.41,-5.67,-5.75,-6.65,-7.94,-6.96,36.46,32.22,33.88,90.14,90.16,90.06,91.23,90.02,89.91
6:31:46,2,0.58,114.9,7.990,5.34,0.4224,-6.4750,34.2500,90.06,-999.00,-999.00,0,0.40,0.53,-5.50,-5.76,-5.87,-6.73,-7.98,-7.01,36.48,32.31,33.96,90.12,90.14,90.04,91.23,89.98,89.88
6:32:36,2,0.58,114.9,7.980,5.32,0.4232,-6.5833,34.3167,90.06,-999.00,-999.00,0,0.48,0.63,-5.60,-5.87,-5.99,-6.81,-8.08,-7.15,36.57,32.36,34.02,90.11,90.14,90.03,91.23,89.97,89.87
6:33:27,2,0.58,114.9,7.970,5.31,0.4239,-6.6333,34.4033,90.08,-999.00,-999.00,0,0.57,0.68,-5.67,-5.91,-6.05,-6.83,-8.13,-7.21,36.62,32.47,34.12,90.15,90.14,90.03,91.26,90.02,89.89
6:34:17,2,0.58,114.9,7.940,5.29,0.4247,-6.7083,34.4400,90.08,-999.00,-999.00,0,0.61,0.76,-5.75,-5.98,-6.13,-6.92,-8.20,-7.27,36.65,32.49,34.18,90.12,90.14,90.03,91.28,90.03,89.88
6:35:07,2,0.58,114.9,7.990,5.33,0.4254,-6.8100,34.5333,90.08,-999.00,-999.00,0,0.41,0.49,-5.87,-6.10,-6.27,-6.98,-8.29,-7.35,36.74,32.59,34.27,90.13,90.14,90.03,91.28,90.02,89.89
6:35:58,2,0.58,114.9,7.940,5.32,0.4261,-6.8833,34.5900,90.03,-999.00,-999.00,0,0.45,0.56,-5.93,-6.17,-6.37,-7.05,-8.38,-7.40,36.80,32.63,34.34,90.08,90.08,90.03,91.23,89.97,89.87
6:36:48,2,0.58,115.0,7.950,5.32,0.4269,-6.9533,34.6733,90.02,-999.00,-999.00,0,0.55,0.63,-6.04,-6.24,-6.45,-7.11,-8.43,-7.45,36.86,32.72,34.44,90.10,90.07,90.03,91.27,89.97,89.87
6:37:38,2,0.58,114.9,7.900,5.27,0.4276,-7.0267,34.7600,90.03,-999.00,-999.00,0,0.63,0.70,-6.11,-6.34,-6.52,-7.17,-8.48,-7.54,36.95,32.80,34.53,90.10,90.08,90.02,91.26,89.97,89.87
6:38:28,2,0.58,114.9,7.910,5.28,0.4284,-7.1200,34.8467,90.01,-999.00,-999.00,0,0.72,0.80,-6.17,-6.43,-6.64,-7.26,-8.58,-7.64,37.05,32.88,34.61,90.08,90.06,90.01,91.23,89.97,89.86
6:39:19,2,0.58,114.9,7.890,5.27,0.4291,-7.1867,34.9067,90.03,-999.00,-999.00,0,0.78,0.86,-6.25,-6.49,-6.75,-7.31,-8.63,-7.69,37.07,32.95,34.70,90.08,90.06,90.02,91.23,90.00,89.87
6:40:09,2,0.58,114.9,7.890,5.26,0.4298,-7.2700,34.9733,90.02,-999.00,-999.00,0,0.45,0.49,-6.34,-6.56,-6.85,-7.39,-8.68,-7.80,37.14,33.02,34.76,90.05,90.07,89.99,91.21,89.97,89.87
6:40:59,2,0.58,114.9,7.890,5.26,0.4306,-7.3667,35.0800,90.01,-999.00,-999.00,0,0.56,0.58,-6.42,-6.67,-6.95,-7.44,-8.82,-7.90,37.24,33.11,34.89,90.02,90.06,89.95,91.14,89.97,89.87
6:41:49,2,0.58,114.9,7.870,5.27,0.4313,-7.4467,35.1600,90.01,-999.00,-999.00,0,0.64,0.67,-6.51,-6.78,-7.05,-7.55,-8.87,-7.92,37.33,33.16,34.99,90.02,90.06,89.95,91.20,89.97,89.87
6:42:39,2,0.58,115.0,7.840,5.23,0.4320,-7.5150,35.2433,90.01,-999.00,-999.00,0,0.72,0.73,-6.56,-6.81,-7.14,-7.60,-8.95,-8.03,37.41,33.24,35.08,90.01,90.06,89.95,91.21,89.97,89.87
6:43:30,2,0.58,115.0,7.880,5.26,0.4327,-7.5933,35.3267,90.00,-999.00,-999.00,0,0.81,0.81,-6.67,-6.92,-7.21,-7.66,-9.01,-8.09,37.49,33.32,35.17,90.01,90.04,89.94,91.20,89.96,89.85
6:44:20,2,0.58,114.9,7.830,5.22,0.4335,-7.6750,35.4433,89.99,-999.00,-999.00,0,0.91,0.90,-6.77,-7.00,-7.32,-7.72,-9.07,-8.17,37.60,33.42,35.31,90.02,90.02,89.91,91.21,89.95,89.83
6:45:10,2,0.58,114.9,7.820,5.21,0.4343,-7.7867,35.4900,89.99,-999.00,-999.00,0,0.54,0.53,-6.85,-7.11,-7.45,-7.85,-9.15,-8.31,37.63,33.48,35.36,90.02,90.03,89.93,91.25,89.96,89.85
6:46:01,2,0.58,114.9,7.830,5.22,0.4350,-7.8700,35.5867,89.97,-999.00,-999.00,0,0.64,0.61,-6.96,-7.22,-7.53,-7.92,-9.23,-8.36,37.74,33.54,35.48,90.02,90.00,89.89,91.24,89.94,89.81
6:46:51,2,0.58,114.9,7.820,5.23,0.4357,-7.9317,35.6833,89.97,-999.00,-999.00,0,0.74,0.67,-7.00,-7.26,-7.62,-7.96,-9.31,-8.44,37.83,33.62,35.60,90.01,90.00,89.89,91.23,89.94,89.81
6:47:41,2,0.58,114.9,7.810,5.22,0.4364,-8.0133,35.7733,89.97,-999.00,-999.00,0,0.83,0.75,-7.11,-7.36,-7.70,-8.04,-9.34,-8.53,37.94,33.70,35.68,90.01,90.00,89.89,91.23,89.94,89.81
6:48:31,2,0.58,114.9,7.830,5.19,0.4371,-8.1067,35.8767,89.97,-999.00,-999.00,0,0.93,0.85,-7.22,-7.44,-7.81,-8.11,-9.45,-8.61,38.04,33.80,35.79,90.02,90.00,89.89,91.23,89.94,89.81
6:49:22,2,0.58,114.9,7.820,5.17,0.4379,-8.1683,35.9800,89.96,-999.00,-999.00,0,1.01,0.90,-7.25,-7.52,-7.89,-8.18,-9.50,-8.67,38.14,33.88,35.92,90.00,89.98,89.88,91.23,89.94,89.81
6:50:12,2,0.58,114.9,7.820,5.19,0.4386,-8.2567,36.0700,89.93,-999.00,-999.00,0,0.60,0.52,-7.36,-7.60,-7.98,-8.24,-9.59,-8.77,38.22,33.96,36.03,89.97,89.97,89.86,91.21,89.90,89.80
6:51:02,2,0.58,114.9,7.800,5.18,0.4394,-8.3533,36.1467,89.92,-999.00,-999.00,0,0.68,0.62,-7.45,-7.69,-8.07,-8.34,-9.70,-8.87,38.29,34.04,36.11,89.98,89.95,89.85,91.18,89.89,89.78
6:51:52,2,0.58,114.9,7.780,5.19,0.4401,-8.4250,36.2533,89.90,-999.00,-999.00,0,0.78,0.69,-7.56,-7.79,-8.14,-8.37,-9.76,-8.93,38.40,34.12,36.24,89.97,89.95,89.84,91.18,89.86,89.76
6:52:42,2,0.58,114.9,7.770,5.18,0.4408,-8.5167,36.3567,89.88,-999.00,-999.00,0,0.89,0.78,-7.65,-7.85,-8.25,-8.48,-9.83,-9.04,38.51,34.20,36.36,89.94,89.92,89.81,91.14,89.83,89.73
6:53:33,2,0.58,114.9,7.800,5.18,0.4415,-8.5917,36.4667,89.88,-999.00,-999.00,0,1.00,0.86,-7.74,-7.93,-8.30,-8.54,-9.94,-9.10,38.62,34.30,36.48,89.93,89.93,89.82,91.17,89.84,89.77
6:53:40,1,0.50,114.9,0.710,0.41,0.4416,-8.6067,36.4800,89.88,-999.00,-999.00,0,1.01,0.87,-7.73,-7.93,-8.33,-8.57,-9.93,-9.15,38.62,34.31,36.51,89.91,89.92,89.81,91.14,89.83,89.73
6:53:46,1,0.50,114.9,0.710,0.41,0.4416,-8.6067,36.4800,89.88,-999.00,-999.00,0,1.01,0.87,-7.73,-7.93,-8.33,-8.57,-9.93,-9.15,38.62,34.31,36.51,89.91,89.92,89.81,91.14,89.83,89.73
6:53:46,1,0.50,114.9,0.710,0.41,0.4416,-8.6067,36.4800,89.88,-999.00,-999.00,0,1.01,0.87,-7.73,-7.93,-8.33,-8.57,-9.93,-9.15,38.62,34.31,36.51,89.91,89.92,89.81,91.14,89.83,89.73
6:54:36,1,0.50,115.1,0.680,0.39,0.4417,-8.6750,36.6033,89.88,-999.00,-999.00,0,1.13,0.94,-7.80,-8.04,-8.39,-8.62,-10.00,-9.20,38.76,34.42,36.63,89.91,89.92,89.81,91.08,89.83,89.74
6:55:27,1,0.28,115.1,0.090,0.03,0.4417,-8.6733,36.7000,89.88,-999.00,-999.00,0,0.68,0.42,-7.81,-8.04,-8.39,-8.61,-10.00,-9.19,38.84,34.50,36.76,89.91,89.92,89.80,91.04,89.83,89.77
6:56:17,1,0.27,115.1,0.090,0.03,0.4417,-8.6700,36.7967,89.88,-999.00,-999.00,0,0.77,0.42,-7.78,-8.04,-8.39,-8.60,-10.00,-9.21,38.96,34.57,36.86,89.91,89.93,89.81,90.99,89.83,89.74
6:57:07,1,0.27,115.1,0.090,0.03,0.4417,-8.6533,36.9000,89.88,-999.00,-999.00,0,0.88,0.40,-7.74,-8.04,-8.39,-8.55,-9.99,-9.21,39.06,34.66,36.98,89.91,89.95,89.80,90.96,89.82,89.73
6:57:57,1,0.28,115.1,0.090,0.03,0.4417,-8.6233,36.9833,89.86,-999.00,-999.00,0,0.96,0.37,-7.66,-8.04,-8.35,-8.51,-9.97,-9.21,39.13,34.73,37.09,89.89,89.92,89.79,90.87,89.81,89.73
6:58:48,1,0.33,115.1,0.130,0.05,0.4417,-8.6083,37.0967,89.82,-999.00,-999.00,0,1.09,0.37,-7.61,-8.05,-8.36,-8.45,-9.97,-9.21,39.26,34.83,37.20,89.82,89.88,89.75,90.81,89.77,89.70
6:59:38,1,0.27,115.2,0.090,0.03,0.4417,-8.5850,37.2000,89.85,-999.00,-999.00,0,1.18,0.36,-7.52,-8.07,-8.36,-8.40,-9.97,-9.19,39.37,34.91,37.32,89.84,89.90,89.78,90.78,89.79,89.71
7:00:28,1,0.27,115.1,0.090,0.03,0.4417,-8.5700,37.3133,89.85,-999.00,-999.00,0,0.67,0.11,-7.43,-8.08,-8.37,-8.36,-9.98,-9.20,39.50,35.00,37.44,89.81,89.93,89.74,90.71,89.76,89.69
7:01:18,1,0.27,115.1,0.090,0.03,0.4417,-8.5383,37.4167,89.83,-999.00,-999.00,0,0.77,0.14,-7.36,-8.10,-8.33,-8.29,-9.94,-9.21,39.58,35.09,37.58,89.80,89.92,89.73,90.68,89.75,89.71
7:02:08,1,0.28,115.1,0.090,0.03,0.4418,-8.4833,37.5233,89.82,-999.00,-999.00,0,0.88,0.19,-7.22,-8.10,-8.31,-8.18,-9.93,-9.16,39.71,35.19,37.67,89.80,89.90,89.73,90.62,89.75,89.69
7:02:58,1,0.27,115.1,0.090,0.03,0.4418,-8.4333,37.6333,89.83,-999.00,-999.00,0,0.99,0.25,-7.10,-8.08,-8.29,-8.10,-9.88,-9.15,39.80,35.30,37.80,89.80,89.92,89.77,90.60,89.75,89.71
7:03:49,1,0.33,115.1,0.140,0.05,0.4418,-8.3967,37.7600,89.83,-999.00,-999.00,0,1.12,0.28,-6.98,-8.07,-8.30,-8.02,-9.89,-9.12,39.94,35.37,37.97,89.80,89.92,89.75,90.57,89.75,89.70
7:04:39,1,0.27,115.1,0.090,0.03,0.4418,-8.3333,37.8533,89.81,-999.00,-999.00,0,1.21,0.34,-6.86,-8.04,-8.25,-7.92,-9.83,-9.10,40.05,35.46,38.05,89.80,89.88,89.75,90.54,89.74,89.68
