0:00:00,STATE,PFACTOR,RMDRY1,RMHUM1,RMSUPPT1,RMCOOLT1,RMDEHUMT1,RMHEATCTRL1,RMSTEAMCTRL1,RMCOOLCTRL1,RMDEHUMCTRL1,RMSTATUS1,DOORENABLE,VOLTSET1,VOLTSET2,VOLTSET3,VOLTSET4,VOLTSET5,VOLTSET6,VOLTSET7,VOLTSET8,GBLRMDRY1,GBLRMHUM1,GBLESTOP1,FREQ
0:00:00,State,Pwr Fac,RM1 Rm Dry1,RM1 Rm Hum1,RM1 Rm Supp T1,RM1 Rm Cool T1,RM1 Rm Dehum T1,RM1 Rm Heat Ctrl1,RM1 Rm Steam Valve1,RM1 Rm Cool Valve1,RM1 Rm Dehum Valve1,RM1 Rm Status1,RM3 Door Enable,RM1 Volt Set1,RM1 Volt Set2,RM1 Volt Set3,RM1 Volt Set4,RM1 Volt Set5,RM1 Volt Set6,RM1 Volt Set7,RM1 Volt Set8,RM1 Gbl Rm Dry1,RM1 Gbl Rm Hum1,RM1 Gbl Estop1,RM1-1 Frequency
8:09:18,0,0.00,90.20,29.24,87.85,64.99,60.22,62.82,0,38.80,3.84,0,1,115.02,114.99,114.79,115.12,115.30,114.63,115.00,115.00,90.20,29.2,0,59.99
8:10:18,0,0.00,90.20,29.24,87.67,64.81,60.22,63.35,0,38.53,3.88,0,1,114.96,115.26,114.75,115.21,115.30,114.86,115.01,114.98,90.20,29.2,0,60.00
8:11:18,0,0.00,90.20,29.24,87.94,64.99,60.13,62.30,0,38.82,3.74,0,1,115.19,115.35,114.80,115.27,115.13,114.86,115.11,114.99,90.20,29.2,0,60.02
8:12:19,0,0.00,90.20,29.24,87.49,64.81,60.13,63.80,0,38.55,3.76,0,1,115.05,115.29,114.90,115.34,115.27,114.89,115.12,114.93,90.20,29.2,0,60.03
8:13:19,0,0.00,90.20,29.24,87.94,65.08,60.13,62.18,0,38.96,3.79,0,1,114.99,114.77,114.72,115.23,115.14,114.67,114.97,114.97,90.20,29.2,0,60.00
8:14:19,0,0.00,90.20,29.24,87.94,65.08,60.13,62.81,0,38.97,3.81,0,1,115.04,114.72,114.88,115.28,115.22,114.88,114.98,114.74,90.20,29.2,0,60.01
8:15:19,0,0.00,90.20,29.24,87.85,64.99,60.13,62.19,0,38.84,3.84,0,1,115.09,114.88,114.92,115.28,115.22,114.90,114.95,114.78,90.20,29.2,0,60.03
8:16:19,0,0.00,90.20,29.24,87.67,64.36,60.40,62.77,0,37.82,4.42,0,1,115.25,114.94,114.96,115.14,115.30,114.87,115.10,114.84,90.20,29.2,0,60.03
8:17:19,0,0.00,90.20,29.24,87.85,64.54,60.58,61.73,0,38.02,4.90,0,1,115.00,114.93,114.91,115.23,115.23,114.92,115.14,114.79,90.20,29.2,0,60.02
8:18:20,0,0.00,90.20,29.24,87.94,64.90,60.58,61.18,0,38.54,5.00,0,1,115.31,114.80,115.00,115.27,115.28,114.85,115.13,114.92,90.20,29.2,0,60.03
8:19:20,0,0.00,90.20,29.24,87.67,64.90,60.31,62.00,0,38.53,4.52,0,1,114.59,114.85,115.00,115.21,115.30,114.94,115.16,114.92,90.20,29.2,0,60.03
8:20:20,0,0.00,90.20,29.24,87.67,64.90,60.31,61.85,0,38.52,4.58,0,1,114.70,114.97,114.84,115.24,115.20,114.86,115.09,114.69,90.20,29.2,0,60.02
8:21:20,0,0.00,90.20,29.24,87.94,64.90,60.31,60.65,0,38.50,4.63,0,1,115.05,115.14,114.85,115.19,115.11,114.80,114.95,114.72,90.20,29.2,0,59.99
8:22:20,0,0.00,90.20,29.24,87.49,64.90,60.31,62.39,0,38.49,4.69,0,1,115.27,114.83,114.82,115.18,115.18,114.79,114.96,114.70,90.20,29.2,0,59.99
8:23:20,0,0.00,90.20,29.24,87.76,64.90,60.31,61.31,0,38.47,4.75,0,1,115.02,115.08,114.82,115.21,115.09,114.65,114.97,115.27,90.20,29.2,0,59.97
8:24:21,0,0.00,90.20,29.24,87.76,64.90,60.31,61.35,0,38.46,4.81,0,1,114.93,115.06,114.77,115.06,115.10,114.83,114.95,115.31,90.20,29.2,0,59.97
8:25:21,0,0.00,90.20,29.24,87.67,64.90,60.31,61.41,0,38.44,4.86,0,1,114.96,115.05,114.87,115.15,115.07,114.73,114.90,114.70,90.20,29.2,0,59.99
8:26:21,0,0.00,90.20,29.34,87.76,64.90,60.31,61.09,0,38.43,4.92,0,1,114.99,115.02,114.74,115.24,115.12,114.78,115.13,114.69,90.20,29.3,0,59.99
8:27:21,0,0.00,90.20,29.34,87.49,65.08,60.31,62.08,0,38.71,4.98,0,1,115.02,115.08,114.82,115.09,115.09,114.77,115.00,115.28,90.20,29.3,0,59.99
8:28:21,0,0.00,90.20,29.34,87.49,65.08,60.31,62.02,0,38.72,5.03,0,1,114.95,115.05,115.04,115.25,115.18,114.78,115.10,114.98,90.20,29.3,0,60.00
8:29:21,0,0.00,90.20,29.34,87.76,65.08,60.31,60.88,0,38.73,5.09,0,1,109.31,113.93,113.43,113.99,115.12,114.86,115.01,114.98,90.20,29.3,0,60.01
8:30:21,0,0.00,90.20,29.34,87.76,65.08,60.31,60.86,0,38.74,5.15,0,1,115.17,115.06,115.15,115.27,115.17,114.75,114.94,114.93,90.20,29.3,0,59.99
8:31:22,0,0.00,90.20,29.44,87.76,65.08,60.31,60.87,0,38.75,5.20,0,1,115.23,115.06,115.08,115.24,115.13,114.80,115.10,114.97,90.20,29.4,0,60.01
8:32:22,0,0.00,90.00,29.44,87.94,65.08,60.31,61.79,0,38.76,5.26,0,1,115.18,115.06,115.01,115.24,115.13,114.81,114.94,115.00,90.00,29.4,0,60.00
8:33:22,0,0.00,90.00,29.54,88.12,65.08,60.31,61.13,0,38.77,5.32,0,1,115.15,115.06,114.91,115.29,115.28,114.92,114.95,114.94,90.00,29.5,0,60.00
8:34:22,0,0.00,90.00,29.54,87.85,64.99,60.31,62.32,0,38.64,5.38,0,1,114.97,115.18,115.10,114.87,115.25,115.04,115.23,115.38,90.00,29.5,0,60.02
8:35:22,0,0.00,90.00,29.54,87.85,65.26,60.31,62.28,0,39.05,5.43,0,1,114.79,115.25,115.18,114.86,115.19,114.97,115.13,115.21,90.00,29.5,0,60.01
8:36:22,0,0.00,90.00,29.54,87.94,65.26,60.31,62.27,0,39.08,5.49,0,1,114.81,115.28,115.18,114.95,115.23,114.98,115.16,115.20,90.00,29.5,0,60.02
8:37:23,0,0.00,90.00,29.54,87.94,65.26,60.31,62.43,0,39.10,5.55,0,1,114.65,115.28,115.11,114.88,115.30,115.05,115.13,115.26,90.00,29.5,0,60.01
8:38:23,0,0.00,90.00,29.44,87.85,65.26,60.31,62.95,0,39.13,5.60,0,1,114.79,115.11,114.94,114.83,115.22,114.99,114.99,115.17,90.00,29.4,0,59.99
8:39:23,0,0.00,90.00,29.34,87.85,65.26,60.13,63.22,0,39.15,5.27,0,1,114.86,115.12,115.06,114.87,115.13,114.88,114.97,115.18,90.00,29.3,0,59.99
8:40:23,0,0.00,90.20,29.34,87.67,65.26,60.13,62.21,0,39.17,5.29,0,1,114.79,115.06,115.14,114.74,115.20,114.93,115.07,115.17,90.20,29.3,0,59.99
8:41:23,0,0.00,90.20,29.34,87.76,64.99,60.13,61.93,0,38.79,5.32,0,1,114.89,115.10,115.05,114.84,115.17,114.92,115.11,115.20,90.20,29.3,0,60.00
8:42:23,0,0.00,90.20,29.24,87.67,64.99,60.13,62.01,0,38.80,5.37,0,1,114.90,115.16,115.08,114.84,115.22,115.01,115.21,115.18,90.20,29.2,0,60.02
8:43:23,0,0.00,90.20,29.24,87.49,64.90,60.13,62.76,0,38.62,5.40,0,1,114.96,115.27,114.72,114.79,115.21,114.96,115.22,115.22,90.20,29.2,0,60.01
8:44:24,0,0.00,90.20,29.24,87.76,64.63,60.13,61.63,0,38.19,5.42,0,1,114.86,115.12,115.00,114.84,115.20,115.01,115.12,115.18,90.20,29.2,0,59.99
8:45:24,0,0.00,90.20,29.14,87.94,64.63,60.13,60.88,0,38.15,5.44,0,1,114.85,115.15,114.79,114.84,115.12,114.99,115.10,115.11,90.20,29.1,0,60.00
8:46:24,0,0.00,90.20,29.14,87.49,64.99,60.13,62.61,0,38.68,5.47,0,1,114.80,115.04,114.73,114.75,115.13,115.11,115.12,115.14,90.20,29.1,0,59.99
8:47:24,0,0.00,90.20,29.14,87.58,64.99,60.13,62.39,0,38.69,5.49,0,1,114.79,115.26,114.73,114.79,115.20,115.09,115.16,114.72,90.20,29.1,0,59.98
8:48:24,0,0.00,90.20,29.14,87.76,64.81,60.13,61.59,0,38.40,5.52,0,1,114.64,115.12,115.22,114.81,115.15,115.08,115.10,114.79,90.20,29.1,0,59.98
8:49:24,0,0.00,90.20,29.14,87.76,64.81,60.13,61.47,0,38.37,5.54,0,1,114.79,115.22,115.03,114.84,115.26,115.05,115.15,114.79,90.20,29.1,0,60.00
8:50:25,0,0.00,90.20,29.14,87.13,64.81,60.13,63.86,0,38.35,5.56,0,1,114.65,115.27,115.19,114.86,115.22,115.26,115.14,114.77,90.20,29.1,0,60.00
8:51:25,0,0.00,90.20,29.24,87.76,64.90,60.13,61.63,0,38.45,5.59,0,1,114.93,115.24,115.20,114.86,115.21,115.18,115.12,114.76,90.20,29.2,0,60.01
8:52:25,0,0.00,90.20,29.24,87.49,65.26,60.13,62.52,0,39.00,5.61,0,1,115.01,115.10,115.10,114.85,115.21,115.19,115.22,114.82,90.20,29.2,0,60.01
8:53:25,0,0.00,90.20,29.34,87.49,64.99,60.13,62.60,0,38.60,5.64,0,1,114.95,115.09,114.78,115.14,115.29,115.20,115.23,114.97,90.20,29.3,0,60.02
8:54:25,0,0.00,90.00,29.34,87.94,64.99,60.13,62.70,0,38.63,5.66,0,1,115.08,115.14,114.73,114.86,115.27,115.05,115.20,114.78,90.00,29.3,0,60.00
8:55:25,0,0.00,90.00,29.44,87.94,64.99,60.13,62.76,0,38.64,5.68,0,1,114.93,115.14,114.87,114.88,115.10,115.28,114.97,114.74,90.00,29.4,0,59.99
8:56:26,0,0.00,90.00,29.44,87.49,64.99,60.13,64.76,0,38.67,5.71,0,1,114.98,115.07,114.82,114.83,115.19,115.17,115.11,114.79,90.00,29.4,0,60.00
8:57:26,0,0.00,90.00,29.44,88.12,65.26,60.13,62.48,0,39.10,5.73,0,1,115.11,115.18,114.85,114.87,115.27,115.25,115.14,114.74,90.00,29.4,0,60.01
8:58:26,0,0.00,90.00,29.44,87.85,65.26,60.13,63.59,0,39.14,5.76,0,1,115.03,115.12,114.85,114.86,115.21,115.17,115.18,114.79,90.00,29.4,0,60.00
8:59:26,0,0.00,90.00,29.44,88.12,65.44,60.13,62.73,0,39.45,5.78,0,1,114.98,115.15,114.91,114.85,115.19,115.18,115.11,114.72,90.00,29.4,0,60.00
9:00:26,0,0.00,90.00,29.44,87.85,65.26,60.13,63.81,0,39.18,5.81,0,1,114.99,115.03,114.79,114.60,115.12,115.17,115.11,114.61,90.00,29.4,0,59.99
9:01:26,0,0.00,90.00,29.44,88.12,65.26,60.40,62.80,0,39.20,6.39,0,1,115.22,115.05,114.76,114.76,115.13,115.17,115.12,114.78,90.00,29.4,0,59.99
9:02:26,0,0.00,90.00,29.44,88.12,64.81,60.13,62.91,0,38.52,5.88,0,1,114.98,115.09,114.78,114.74,115.10,115.19,115.14,114.70,90.00,29.4,0,59.98
9:03:27,0,0.00,90.00,29.44,87.85,65.26,60.13,63.93,0,39.22,5.93,0,1,115.18,115.10,114.81,114.74,115.17,115.04,115.09,114.78,90.00,29.4,0,60.00
9:04:27,0,0.00,90.00,29.44,87.85,65.26,60.13,64.01,0,39.22,5.96,0,1,114.99,115.06,114.87,114.89,115.18,115.20,115.12,114.72,90.00,29.4,0,60.01
9:05:27,0,0.00,90.00,29.34,88.12,64.99,60.13,63.09,0,38.83,5.98,0,1,115.01,115.09,114.86,114.93,115.12,115.20,115.22,114.81,90.00,29.3,0,60.01
9:06:27,0,0.00,90.00,29.34,87.85,64.99,60.13,64.14,0,38.84,6.01,0,1,115.17,115.04,114.88,114.98,115.23,115.21,115.18,114.81,90.00,29.3,0,60.01
9:07:28,0,0.00,90.00,29.34,88.03,65.26,60.13,63.53,0,39.27,6.03,0,1,115.15,115.11,114.93,114.98,115.20,115.23,115.19,114.74,90.00,29.3,0,60.00
9:08:28,0,0.00,90.20,29.24,87.85,65.26,60.13,62.55,0,39.28,6.05,0,1,115.27,115.07,114.97,115.13,115.27,115.26,115.18,114.80,90.20,29.2,0,60.01
9:09:28,0,0.00,90.20,29.24,87.85,65.26,60.13,62.32,0,39.31,6.08,0,1,115.25,115.07,114.87,115.11,115.27,115.23,115.20,114.70,90.20,29.2,0,60.00
9:10:28,0,0.00,90.20,29.24,87.76,64.81,60.13,62.43,0,38.63,6.10,0,1,115.17,115.25,114.83,115.10,115.19,115.20,115.14,114.82,90.20,29.2,0,60.00
9:11:28,0,0.00,90.20,29.24,88.12,64.99,60.13,60.78,0,38.91,6.13,0,1,115.26,115.15,114.99,115.18,115.15,115.20,115.22,114.90,90.20,29.2,0,60.01
9:12:28,0,0.00,90.20,29.24,87.67,64.99,60.13,62.42,0,38.92,6.15,0,1,115.19,115.06,114.96,115.18,115.28,115.29,115.15,114.74,90.20,29.2,0,60.02
9:13:29,0,0.00,90.20,29.24,87.67,64.99,60.13,62.21,0,38.92,6.18,0,1,115.15,115.11,115.00,115.09,115.29,115.23,115.17,114.73,90.20,29.2,0,60.02
9:14:29,0,0.00,90.20,29.24,87.94,65.26,60.13,61.08,0,38.92,6.20,0,1,115.20,115.16,114.97,115.18,115.34,115.29,115.18,114.77,90.20,29.2,0,60.03
9:15:29,0,0.00,90.20,29.24,87.49,65.26,60.13,62.69,0,39.34,6.22,0,1,115.17,115.08,114.93,115.06,114.80,114.99,114.77,114.80,90.20,29.2,0,60.00
9:16:29,0,0.00,90.20,29.24,87.49,64.99,60.13,62.83,0,38.94,6.25,0,1,115.19,115.10,114.91,115.11,114.73,115.05,114.64,114.94,90.20,29.2,0,60.00
9:17:29,0,0.00,90.20,29.24,87.49,65.26,60.13,62.80,0,39.36,6.27,0,1,115.08,115.05,114.86,114.91,114.71,115.05,114.84,114.79,90.20,29.2,0,59.99
9:18:29,0,0.00,90.20,29.24,87.31,64.81,60.13,63.67,0,38.69,6.29,0,1,115.23,115.09,114.97,115.20,114.73,114.97,114.76,114.99,90.20,29.2,0,60.00
9:19:29,0,0.00,90.20,29.24,87.49,64.99,60.13,62.94,0,38.97,6.32,0,1,115.16,115.13,114.91,115.10,114.75,114.98,114.76,114.88,90.20,29.2,0,60.00
9:20:30,0,0.00,90.20,29.24,87.76,65.26,60.13,61.77,0,39.38,6.34,0,1,115.15,115.02,114.85,115.03,114.77,115.02,114.72,114.79,90.20,29.2,0,59.99
9:21:30,0,0.00,90.20,29.24,87.31,64.81,60.13,63.67,0,38.71,6.37,0,1,115.26,115.11,114.88,115.14,114.71,115.04,114.86,114.82,90.20,29.2,0,60.00
9:22:30,0,0.00,90.20,29.24,87.49,64.99,60.13,62.97,0,39.00,6.39,0,1,115.16,115.15,114.95,115.13,114.90,115.03,114.82,114.95,90.20,29.2,0,60.02
9:23:30,0,0.00,90.20,29.24,87.49,65.26,60.13,62.93,0,39.41,6.42,0,1,115.26,115.13,114.72,115.09,114.79,115.06,114.73,114.89,90.20,29.2,0,60.00
9:24:30,0,0.00,90.20,29.14,87.76,64.99,60.13,61.82,0,39.02,6.44,0,1,115.16,115.10,114.71,115.08,114.71,114.96,114.81,114.87,90.20,29.1,0,60.00
9:25:30,0,0.00,90.20,29.14,87.76,65.26,60.13,61.70,0,39.45,6.46,0,1,115.21,115.08,114.74,115.11,114.71,114.96,114.79,114.93,90.20,29.1,0,60.01
9:26:31,0,0.00,90.20,29.14,87.49,64.81,60.13,62.53,0,38.78,6.49,0,1,115.17,115.30,114.76,115.22,114.74,115.03,114.78,114.74,90.20,29.1,0,60.02
9:27:31,0,0.00,90.20,29.24,87.49,64.99,60.13,62.53,0,39.05,6.51,0,1,115.27,115.21,114.88,115.21,114.81,115.09,114.86,114.96,90.20,29.2,0,60.03
9:28:31,0,0.00,90.20,29.24,87.76,65.26,60.13,61.49,0,39.47,6.53,0,1,114.71,115.26,114.84,115.26,114.74,115.07,114.78,114.94,90.20,29.2,0,60.02
9:29:31,0,0.00,90.00,29.34,87.94,64.99,60.13,62.49,0,39.06,6.56,0,1,114.68,115.12,114.91,115.12,114.71,115.05,114.74,114.80,90.00,29.3,0,60.00
9:30:31,0,0.00,90.00,29.34,87.94,65.26,60.13,62.64,0,39.49,6.58,0,1,115.13,115.08,114.75,115.06,115.30,114.89,114.90,114.81,90.00,29.3,0,59.98
9:31:31,0,0.00,90.00,29.34,87.85,64.99,60.13,63.05,0,39.09,6.61,0,1,115.18,115.06,114.81,115.15,115.26,114.97,115.14,114.85,90.00,29.3,0,59.99
9:32:32,0,0.00,90.00,29.34,88.03,65.08,60.13,62.45,0,39.23,6.63,0,1,115.24,115.07,114.83,115.18,114.77,115.05,115.12,114.94,90.00,29.3,0,60.00
9:33:32,0,0.00,90.00,29.34,87.67,65.26,60.13,63.96,0,39.52,6.66,0,1,115.01,115.13,114.70,115.11,114.79,115.03,115.10,114.74,90.00,29.3,0,59.99
9:34:32,0,0.00,90.00,29.34,87.67,64.99,60.13,63.95,0,39.12,6.68,0,1,115.27,115.12,114.84,115.13,114.69,114.98,115.17,114.69,90.00,29.3,0,59.98
9:35:32,0,0.00,90.00,29.44,88.12,64.27,60.13,62.45,0,37.98,6.71,0,1,114.85,115.08,114.83,115.14,114.84,115.02,115.11,114.78,90.00,29.4,0,59.98
9:36:32,0,0.00,90.00,29.44,87.67,65.08,60.13,64.23,0,39.19,6.73,0,1,114.86,115.13,114.76,115.22,114.71,115.00,115.13,114.78,90.00,29.4,0,59.98
9:37:32,0,0.00,90.00,29.44,88.30,64.63,60.13,61.88,0,38.48,6.75,0,1,114.82,115.11,114.65,115.12,114.80,114.97,115.11,114.73,90.00,29.4,0,59.97
9:38:32,0,0.00,90.00,29.44,88.03,64.90,60.13,62.80,0,38.87,6.77,0,1,114.85,115.27,114.84,115.21,114.83,115.07,115.13,114.80,90.00,29.4,0,59.99
9:39:33,0,0.00,90.00,29.44,88.12,64.63,60.13,62.56,0,38.45,6.80,0,1,114.91,115.26,114.81,115.26,114.91,115.07,115.25,114.91,90.00,29.4,0,60.02
9:40:33,0,0.00,90.00,29.44,87.85,64.63,60.13,63.77,0,38.40,6.82,0,1,114.76,115.11,115.11,115.20,114.85,115.06,115.28,114.76,90.00,29.4,0,60.00
9:41:33,0,0.00,90.00,29.44,87.85,64.45,60.13,63.67,0,38.07,6.85,0,1,114.81,115.30,115.19,115.20,114.79,114.99,115.17,114.92,90.00,29.4,0,59.99
9:42:33,0,0.00,90.00,29.44,87.85,64.72,60.13,63.89,0,38.42,6.87,0,1,115.28,115.25,115.01,115.18,114.80,115.14,115.25,114.78,90.00,29.4,0,59.99
9:43:33,0,0.00,90.00,29.44,88.03,64.90,60.13,63.12,0,38.66,6.90,0,1,114.80,115.08,114.88,115.29,114.87,115.06,115.22,114.81,90.00,29.4,0,60.01
9:44:33,0,0.00,90.00,29.34,87.85,64.63,60.13,63.97,0,38.21,6.92,0,1,114.73,115.27,114.91,115.20,114.84,115.21,115.22,114.75,90.00,29.3,0,60.01
9:45:34,0,0.00,90.00,29.34,88.30,64.63,60.13,62.12,0,38.16,6.95,0,1,114.79,115.24,114.89,115.23,114.81,115.18,115.14,114.80,90.00,29.3,0,60.00
9:46:34,0,0.00,90.00,29.34,88.30,64.90,60.13,62.06,0,38.53,6.97,0,1,114.79,115.25,114.89,115.30,114.93,115.22,115.14,114.97,90.00,29.3,0,60.02
9:47:34,0,0.00,90.00,29.24,88.12,64.90,60.13,62.81,0,38.48,6.99,0,1,114.76,115.12,114.90,114.72,114.88,114.94,115.18,114.93,90.00,29.2,0,60.00
9:48:34,0,0.00,90.00,29.24,88.12,65.26,60.13,62.86,0,39.05,7.01,0,1,114.84,115.21,114.91,115.32,114.91,115.07,115.15,114.89,90.00,29.2,0,60.00
9:49:34,0,0.00,90.00,29.14,88.03,65.44,60.13,63.06,0,39.35,7.04,0,1,114.81,115.12,114.84,115.32,115.09,115.05,115.18,114.91,90.00,29.1,0,60.00
9:50:34,0,0.00,90.20,29.14,87.49,64.99,60.13,63.50,0,38.69,7.06,0,1,114.63,115.10,114.84,115.23,114.99,115.04,114.97,114.83,90.20,29.1,0,59.99
9:51:34,0,0.00,90.20,29.14,87.94,64.81,60.13,62.51,0,38.42,7.09,0,1,114.85,115.09,114.86,115.24,115.11,114.98,115.14,114.90,90.20,29.1,0,60.00
9:52:35,0,0.00,90.20,29.04,87.49,65.08,60.13,63.33,0,38.84,7.11,0,1,114.90,115.21,114.91,115.30,115.00,115.06,115.20,114.83,90.20,29.0,0,60.01
9:53:35,0,0.00,90.20,29.04,87.67,65.26,60.13,62.49,0,39.13,7.14,0,1,114.79,115.29,114.98,115.32,114.95,114.97,115.17,114.97,90.20,29.0,0,60.01
9:54:35,0,0.00,90.20,29.04,87.67,65.26,60.13,62.45,0,39.16,7.16,0,1,114.66,115.12,114.97,115.11,114.96,114.96,115.13,114.96,90.20,29.0,0,60.01
9:55:35,0,0.00,90.20,29.04,87.67,65.17,60.13,62.38,0,39.05,7.19,0,1,114.69,115.15,114.97,114.93,114.95,115.06,115.12,114.98,90.20,29.0,0,60.00
9:56:35,0,0.00,90.20,29.04,87.67,64.99,60.13,62.28,0,38.78,7.21,0,1,114.81,115.08,114.99,115.01,115.09,115.04,115.14,114.94,90.20,29.0,0,60.01
9:57:35,0,0.00,90.20,28.94,87.49,64.99,60.13,62.93,0,38.78,7.23,0,1,114.77,115.12,114.89,114.94,115.05,115.06,115.15,114.93,90.20,28.9,0,59.99
9:58:36,0,0.00,90.40,28.94,87.49,65.08,60.13,61.04,0,38.91,7.26,0,1,114.74,115.14,114.87,114.91,114.94,114.94,115.14,114.79,90.40,28.9,0,59.99
9:59:36,0,0.00,90.40,28.84,87.40,64.99,60.13,61.29,0,38.80,7.28,0,1,115.30,115.25,115.13,115.14,115.10,115.08,115.14,115.04,90.40,28.8,0,60.02
10:00:36,0,0.00,90.40,28.84,87.58,64.81,60.13,60.30,0,38.51,7.30,0,1,114.79,115.25,114.98,115.08,115.15,115.07,115.13,114.91,90.40,28.8,0,60.00
10:01:36,0,0.00,90.40,28.84,87.40,64.99,60.13,60.72,0,38.79,7.33,0,1,115.29,114.88,115.09,115.10,115.04,115.04,115.24,115.03,90.40,28.8,0,60.02
10:02:36,0,0.00,90.40,28.84,87.13,65.26,60.13,61.45,0,39.21,7.35,0,1,114.61,114.90,115.12,115.18,115.08,114.99,115.14,114.96,90.40,28.8,0,60.01
10:03:36,0,0.00,90.40,28.84,87.13,64.99,59.95,61.22,0,38.81,6.99,0,1,114.66,114.86,114.96,115.07,114.92,115.09,115.18,115.01,90.40,28.8,0,60.00
10:04:37,0,0.00,90.40,28.84,87.13,65.26,59.95,61.11,0,39.24,6.98,0,1,114.66,114.84,115.01,115.09,115.13,115.06,115.22,114.93,90.40,28.8,0,60.00
10:05:37,0,0.00,90.40,28.84,86.95,64.99,59.95,61.63,0,38.85,6.97,0,1,114.99,114.68,114.87,115.12,114.90,115.02,115.20,114.95,90.40,28.8,0,59.98
10:06:37,0,0.00,90.40,28.84,87.13,64.99,59.95,60.88,0,38.85,6.96,0,1,115.21,114.75,114.92,115.04,114.86,114.97,115.13,114.92,90.40,28.8,0,59.99
10:07:37,0,0.00,90.40,28.84,86.95,64.99,59.95,61.40,0,38.85,6.95,0,1,115.17,115.08,114.88,115.11,114.96,114.96,115.13,115.16,90.40,28.8,0,59.99
10:08:37,0,0.00,90.40,28.84,87.40,64.99,59.95,59.51,0,38.86,6.94,0,1,115.03,115.12,114.87,115.11,114.89,115.04,115.16,115.20,90.40,28.8,0,59.99
10:09:37,0,0.00,90.40,28.84,86.95,64.63,59.95,61.13,0,38.31,6.93,0,1,115.14,115.09,114.92,115.09,115.09,115.16,115.25,114.82,90.40,28.8,0,60.03
10:10:37,0,0.00,90.19,28.84,87.22,64.90,59.95,61.57,0,38.70,6.93,0,1,114.83,115.22,115.09,115.10,115.06,115.05,115.32,114.80,90.19,28.8,0,60.01
10:11:38,0,0.00,90.19,28.94,87.13,64.63,59.95,61.96,0,38.25,6.92,0,1,114.64,115.02,114.83,115.10,114.90,115.00,115.20,114.75,90.19,28.9,0,59.98
10:12:38,0,0.00,90.19,28.94,87.40,64.90,59.95,61.08,0,38.63,6.91,0,1,115.13,115.10,114.86,115.06,114.93,115.03,115.10,114.79,90.19,28.9,0,59.97
10:13:38,0,0.00,90.19,28.94,86.95,64.90,59.95,62.95,0,38.60,6.90,0,1,115.04,115.00,114.94,114.95,114.96,114.94,114.97,114.73,90.19,28.9,0,59.97
10:14:38,0,0.00,90.19,28.94,87.58,64.99,59.95,60.39,0,38.76,6.89,0,1,115.13,114.94,115.34,115.12,114.92,115.03,115.10,114.68,90.19,28.9,0,59.97
10:15:38,0,0.00,90.19,29.04,87.13,64.99,59.95,62.18,0,38.76,6.88,0,1,115.16,114.96,115.09,114.98,115.06,115.02,115.16,114.79,90.19,29.0,0,59.98
10:16:38,0,0.00,90.00,29.14,87.94,64.99,59.95,60.71,0,38.78,6.87,0,1,115.20,114.98,115.22,115.08,115.08,114.97,115.23,114.80,90.00,29.1,0,60.00
10:17:39,0,0.00,90.00,29.14,87.49,65.26,59.95,62.59,0,39.23,6.86,0,1,115.27,115.01,115.24,115.17,114.99,115.07,115.23,114.97,90.00,29.1,0,60.02
10:18:39,0,0.00,90.00,29.14,87.49,65.17,59.95,62.69,0,39.13,6.86,0,1,114.86,114.98,115.19,115.14,115.09,115.04,115.23,114.84,90.00,29.1,0,60.01
10:19:39,0,0.00,89.80,29.24,87.31,65.26,59.95,65.41,0,39.30,6.85,0,1,114.82,114.92,115.21,115.11,114.91,115.03,115.19,114.95,89.80,29.2,0,59.99
10:20:39,0,0.00,89.80,29.24,87.94,65.26,59.95,63.37,0,39.32,6.84,0,1,115.13,114.90,115.12,115.06,114.95,114.92,115.13,114.78,89.80,29.2,0,59.99
10:21:39,0,0.00,89.80,29.24,88.03,65.26,59.95,63.27,0,39.34,6.83,0,1,115.18,114.89,115.10,115.07,115.08,114.97,115.18,114.80,89.80,29.2,0,59.99
10:22:39,0,0.00,89.80,29.34,88.30,65.26,60.22,62.43,0,39.35,6.82,0,1,114.69,115.11,115.11,115.25,114.97,114.98,115.11,114.71,89.80,29.3,0,59.99
10:23:39,0,0.00,89.80,29.34,88.03,65.26,60.22,63.69,0,39.39,7.41,0,1,114.80,115.05,115.14,115.23,114.90,115.05,115.12,114.77,89.80,29.3,0,59.98
10:24:40,0,0.00,89.80,29.34,88.30,64.99,60.22,62.69,0,38.99,7.45,0,1,114.83,115.07,114.97,115.28,114.96,115.01,115.10,114.72,89.80,29.3,0,59.97
10:25:40,0,0.00,89.80,29.44,88.03,64.99,60.22,63.86,0,39.02,7.50,0,1,114.89,115.11,115.00,115.23,115.04,114.91,115.11,114.79,89.80,29.4,0,59.98
10:26:40,0,0.00,89.80,29.44,88.48,65.26,60.22,62.39,0,39.44,7.54,0,1,114.83,115.11,114.74,115.23,114.93,114.93,115.11,114.72,89.80,29.4,0,59.98
10:27:40,0,0.00,89.80,29.44,88.30,64.99,60.22,63.25,0,39.05,7.58,0,1,114.82,115.04,114.76,115.22,114.94,114.99,115.10,114.79,89.80,29.4,0,59.98
10:28:40,0,0.00,89.80,29.44,88.48,65.26,60.22,62.73,0,39.48,7.62,0,1,114.81,115.13,115.13,115.22,114.93,115.05,115.12,114.78,89.80,29.4,0,59.97
