0:00:00,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,VOLTACT,AMPACT,WATTACT,WHRACT,YVTHD,YATHD,YFREQ,WATTSSTDDEV,VOLTSSTDDEV,WATTSDELTA,AMPSDELTA,VOLTSDELTA,WATTSDELTARBAR,VOLTSDELTARBAR,AMPSDELTARBAR,ARWATTSDELTA,RAWWATTSDELTA
0:00:00,State,Pwr Fac,Voltage V,Amps A,Wattage W,Kwatt Hours,Frequency,Volt Actual,Amp Actual,Watt Actual,Whr Actual,Yok Vthd,Yok Athd,Yok Freq,Watts Std Dev,Volts Std Dev,Watts Delta,Amps Delta,Volts Delta,Watts Delta RBar,Volts Delta RBar,Amps Delta RBar,Watts Delta Avg,Raw Watts Delta
62:05:39,1,0.00,57.396,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:05:49,1,0.00,57.395,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:05:59,1,0.00,57.398,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:06:09,1,0.00,57.399,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:06:20,1,0.00,57.387,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:06:30,1,0.00,57.382,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:06:41,1,0.00,57.390,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:06:51,1,0.00,57.389,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:07:01,1,0.00,57.375,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:07:11,1,0.00,57.387,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:07:21,1,0.00,57.388,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:07:32,1,0.00,57.379,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:07:42,1,0.00,57.375,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:07:52,1,0.00,57.375,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:08:03,1,0.00,57.384,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:08:13,1,0.00,57.393,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:08:23,1,0.00,57.399,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:08:33,1,0.00,57.403,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:08:43,1,0.00,57.397,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:08:54,1,0.00,57.382,0,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:09:04,1,0.00,57.374,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:09:14,1,0.00,57.379,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:09:24,1,0.00,57.362,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:09:34,1,0.00,57.376,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:09:44,1,0.00,57.373,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:09:55,1,0.00,57.376,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:10:05,1,0.00,57.375,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:10:15,1,0.00,57.382,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:10:25,1,0.00,57.380,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:10:35,1,0.00,57.364,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:10:46,1,0.00,57.361,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:10:56,1,0.00,57.353,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:11:06,1,0.00,57.351,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:11:16,1,0.00,57.338,0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:11:26,1,0.00,57.338,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:11:36,1,0.00,57.333,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:11:46,1,0.00,57.583,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:11:57,1,0.00,57.632,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:12:07,1,0.00,57.632,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:12:17,1,0.00,57.619,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:12:27,1,0.00,57.631,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:12:38,1,0.00,57.639,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:12:48,1,0.00,57.638,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:12:59,1,0.00,57.643,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:13:09,1,0.00,57.657,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:13:19,1,0.00,57.654,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:13:29,1,0.00,57.659,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:13:39,1,0.00,57.653,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:13:50,1,0.00,57.654,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:14:00,1,0.00,57.660,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:14:10,1,0.00,57.664,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:14:21,1,0.00,57.353,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:14:31,1,0.00,57.350,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:14:41,1,0.00,57.354,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:14:51,1,0.00,57.353,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:15:01,1,0.00,57.446,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:15:12,1,0.00,57.643,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:15:22,1,0.00,57.644,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:15:32,1,0.00,57.655,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:15:42,1,0.00,57.659,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:15:52,1,0.00,57.664,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:16:02,1,0.00,57.664,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:16:13,1,0.00,57.368,0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:16:23,1,0.00,57.362,0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:16:33,1,0.00,57.354,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:16:43,1,0.00,57.356,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:16:53,1,0.00,57.352,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:17:04,1,0.00,57.356,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:17:14,1,0.00,57.354,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:17:25,1,0.00,57.362,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:17:35,1,0.00,57.357,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:17:45,1,0.00,57.359,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:17:55,1,0.00,57.356,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:18:05,1,0.00,57.356,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:18:16,1,0.00,57.356,0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:18:26,1,0.00,57.353,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:18:36,1,0.00,57.359,0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:18:46,1,0.00,57.360,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:18:56,1,0.00,57.363,0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:19:06,1,0.00,57.360,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:19:17,1,0.00,57.359,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:19:27,1,0.00,57.363,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:19:37,1,0.00,57.363,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:19:47,1,0.00,57.367,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:19:57,1,0.00,57.368,0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:20:08,1,0.00,57.498,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:20:18,1,0.00,57.568,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:20:28,1,0.00,57.573,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:20:39,1,0.00,57.579,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:20:49,1,0.00,57.583,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:20:59,1,0.00,57.579,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:21:09,1,0.00,57.583,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:21:19,1,0.00,57.575,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:21:30,1,0.00,57.563,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:21:40,1,0.00,57.567,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:21:51,1,0.00,57.558,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:22:01,1,0.00,57.611,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:22:11,1,0.00,57.633,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:22:21,1,0.00,57.639,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:22:31,1,0.00,57.638,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:22:42,1,0.00,57.640,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:22:52,1,0.00,57.648,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:23:02,1,0.00,57.639,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:23:12,1,0.00,57.645,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:23:22,1,0.00,57.646,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:23:33,1,0.00,57.649,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:23:43,1,0.00,57.644,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:23:53,1,0.00,57.636,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:24:03,1,0.00,57.612,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:24:13,1,0.00,57.603,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:24:23,1,0.00,57.609,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:24:34,1,0.00,57.602,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:24:44,1,0.00,57.609,-0.0000,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:24:54,1,0.00,57.617,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:25:05,1,0.00,57.611,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:25:15,1,0.00,57.609,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:25:25,1,0.00,57.608,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:25:35,1,0.00,57.613,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:25:46,1,0.00,57.614,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:25:56,1,0.00,57.612,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:26:06,1,0.00,57.610,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:26:17,1,0.00,57.611,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:26:27,1,0.00,57.614,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:26:37,1,0.00,57.620,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:26:47,1,0.00,57.637,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:26:57,1,0.00,57.636,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:27:08,1,0.00,57.653,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:27:18,1,0.00,57.654,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:27:28,1,0.00,57.654,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:27:38,1,0.00,57.654,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:27:48,1,0.00,57.654,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:27:58,1,0.00,57.654,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:28:09,1,0.00,57.658,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:28:19,1,0.00,57.657,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:28:29,1,0.00,57.655,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:28:39,1,0.00,57.653,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:28:49,1,0.00,57.652,-0.0000,0,0,60.02,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:29:00,1,0.00,57.644,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:29:10,1,0.00,57.644,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:29:20,1,0.00,57.646,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:29:31,1,0.00,57.633,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:29:41,1,0.00,57.639,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:29:51,1,0.00,57.640,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:30:01,1,0.00,57.633,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:30:12,1,0.00,57.639,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:30:22,1,0.00,57.632,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:30:32,1,0.00,57.646,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:30:42,1,0.00,57.646,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:30:52,1,0.00,57.644,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:31:02,1,0.00,57.640,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:31:13,1,0.00,57.642,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:31:23,1,0.00,57.644,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:31:33,1,0.00,57.645,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:31:43,1,0.00,57.645,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:31:53,1,0.00,57.646,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:32:04,1,0.00,57.646,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:32:14,1,0.00,57.646,-0.0000,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:32:24,1,0.00,57.647,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:32:35,1,0.00,57.647,-0.0000,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:32:45,1,0.00,57.649,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:32:55,1,0.00,57.664,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:33:05,1,0.00,57.651,-0.0000,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:33:15,1,0.00,57.445,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:33:26,1,0.00,57.432,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:33:36,1,0.00,57.433,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:33:46,1,0.00,57.432,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:33:57,1,0.00,57.436,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:34:07,1,0.00,57.437,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:34:17,1,0.00,57.451,0,0,0,60.01,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:34:27,1,0.00,57.438,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:34:38,1,0.00,57.423,0,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:34:48,1,0.00,57.415,0,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:34:58,1,0.00,57.416,0,0,0,59.98,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:35:08,1,0.00,57.415,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:35:18,1,0.00,57.430,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:35:29,1,0.00,57.426,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:35:39,1,0.00,57.424,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:35:49,1,0.00,57.443,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:35:59,1,0.00,57.431,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:36:09,1,0.00,57.431,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:36:19,1,0.00,57.424,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:36:29,1,0.00,57.423,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:36:40,1,0.00,57.425,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:36:50,1,0.00,57.423,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:37:01,1,0.00,57.423,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:37:11,1,0.00,57.428,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:37:21,1,0.00,57.423,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:37:31,1,0.00,57.423,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:37:41,1,0.00,57.423,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:37:52,1,0.00,57.439,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:38:02,1,0.00,57.432,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:38:12,1,0.00,57.431,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:38:22,1,0.00,57.426,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:38:32,1,0.00,57.426,0,0,0,59.99,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:38:42,1,0.00,57.427,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:38:53,1,0.00,57.427,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:39:03,1,0.00,57.444,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:39:13,1,0.00,57.445,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:39:23,1,0.00,57.442,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:39:33,1,0.00,57.443,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:39:44,1,0.00,57.443,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:39:54,1,0.00,57.440,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:40:04,1,0.00,57.438,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
62:40:15,1,0.00,57.439,0,0,0,60.00,114.923,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0
