TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,TC1,TC2,TC3,TC4,TC5,TC6,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Fresh Food,Ambient,Frez Door,Cab Door,Def/Rec Time,FC1,FC2,FC3,FC4,FC5,FC6,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
4:07:16,1,0.00,115.1,0,0,0.1037,1.24,-999.00,89.78,-999.00,-999.00,0,3.66,-1.00,0.01,3.93,-0.91,1.76,89.7000,89.8600,89.7700,89.8100,89.6900,89.5900
4:08:06,1,0.00,115.1,0,0,0.1037,1.24,-999.00,89.78,-999.00,-999.00,0,3.67,-1.03,-0.01,3.93,-0.91,1.78,89.7000,89.8600,89.7700,89.8300,89.6900,89.5900
4:08:56,1,0.00,115.1,0,0,0.1037,1.25,-999.00,89.78,-999.00,-999.00,0,3.69,-1.06,0.01,3.95,-0.91,1.81,89.7000,89.8600,89.7700,89.7900,89.6900,89.5900
4:09:47,1,0.00,115.1,0,0,0.1037,1.25,-999.00,89.77,-999.00,-999.00,0,3.71,-1.05,-0.01,3.95,-0.92,1.79,89.6900,89.8600,89.7700,89.8000,89.6800,89.5900
4:10:37,1,0.00,115.2,0,0,0.1037,1.27,-999.00,89.74,-999.00,-999.00,0,3.74,-1.05,0.03,3.98,-0.91,1.83,89.6600,89.8100,89.7600,89.7900,89.6600,89.5900
4:11:27,1,0.00,115.1,0,0,0.1037,1.30,-999.00,89.74,-999.00,-999.00,0,3.80,-1.00,0.04,3.98,-0.91,1.88,89.6400,89.8100,89.7600,89.7900,89.6800,89.5900
4:12:18,1,0.00,115.1,0,0,0.1037,1.31,-999.00,89.72,-999.00,-999.00,0,3.85,-1.04,0.04,4.01,-0.91,1.89,89.6400,89.8100,89.7200,89.7900,89.6300,89.5900
4:13:08,1,0.00,115.1,0,0,0.1037,1.32,-999.00,89.72,-999.00,-999.00,0,3.85,-1.04,0.07,4.04,-0.91,1.90,89.6400,89.8100,89.7100,89.7900,89.6300,89.5900
4:13:59,1,0.00,115.1,0,0,0.1037,1.34,-999.00,89.71,-999.00,-999.00,0,3.88,-1.05,0.10,4.04,-0.91,1.95,89.6200,89.7800,89.7100,89.7800,89.6300,89.5800
4:14:16,2,0.00,114.9,9.100,9.38,0.1039,1.34,-999.00,89.71,-999.00,-999.00,0,3.88,-1.05,0.10,4.06,-0.90,1.95,89.6300,89.7900,89.7100,89.7800,89.6300,89.5700
4:14:22,2,0.90,114.9,9.100,9.38,0.1039,1.34,-999.00,89.71,-999.00,-999.00,0,3.88,-1.05,0.10,4.06,-0.90,1.95,89.6300,89.7900,89.7100,89.7800,89.6300,89.5700
4:15:12,2,0.89,114.8,8.800,8.95,0.1052,1.35,-999.00,89.69,-999.00,-999.00,0,3.91,-1.05,0.13,4.05,-0.91,1.98,89.6200,89.7800,89.7100,89.7700,89.6000,89.5900
4:16:03,2,0.87,114.8,8.200,8.23,0.1064,1.36,-999.00,89.71,-999.00,-999.00,0,3.88,-1.02,0.15,4.06,-0.91,2.01,89.6200,89.7800,89.7100,89.7700,89.6300,89.5900
4:16:53,2,0.87,114.8,8.000,7.95,0.1076,1.37,-999.00,89.72,-999.00,-999.00,0,3.85,-1.03,0.18,4.06,-0.91,2.07,89.6200,89.8100,89.7100,89.7700,89.6300,89.5800
4:17:43,2,0.86,114.8,7.800,7.72,0.1087,1.36,-999.00,89.69,-999.00,-999.00,0,3.80,-1.03,0.20,4.06,-0.94,2.07,89.6200,89.8100,89.7100,89.7700,89.5800,89.5600
4:18:34,2,0.85,114.8,7.700,7.53,0.1098,1.35,-999.00,89.71,-999.00,-999.00,0,3.70,-1.02,0.21,4.06,-0.94,2.08,89.6200,89.8100,89.7700,89.7700,89.6100,89.5600
4:19:24,2,0.86,114.8,7.600,7.49,0.1108,1.35,-999.00,89.74,-999.00,-999.00,0,3.68,-1.02,0.22,4.06,-0.94,2.08,89.6200,89.8500,89.7700,89.7700,89.6200,89.5600
4:20:14,2,0.85,114.8,7.500,7.36,0.1118,1.33,-999.00,89.74,-999.00,-999.00,0,3.62,-1.03,0.22,4.04,-0.94,2.07,89.6300,89.8600,89.7700,89.7700,89.6300,89.5800
4:21:04,2,0.85,114.9,7.500,7.32,0.1129,1.33,-999.00,89.75,-999.00,-999.00,0,3.55,-1.00,0.24,4.04,-0.94,2.07,89.6200,89.8700,89.7700,89.7700,89.6300,89.5600
4:21:55,2,0.85,114.9,7.400,7.23,0.1139,1.30,-999.00,89.77,-999.00,-999.00,0,3.50,-1.00,0.21,4.02,-0.95,2.05,89.6400,89.9200,89.7900,89.7700,89.6300,89.5800
4:22:45,2,0.85,114.9,7.400,7.20,0.1149,1.29,-999.00,89.77,-999.00,-999.00,0,3.49,-1.00,0.21,3.99,-0.94,2.01,89.6300,89.9200,89.7900,89.7700,89.6300,89.5800
4:22:56,1,0.85,115.0,0,0,0.1151,1.27,-999.00,89.80,-999.00,-999.00,0,3.48,-1.03,0.18,3.99,-0.95,1.96,89.6400,89.9400,89.8000,89.7700,89.6600,89.5900
4:23:52,1,0.00,115.2,0,0,0.1151,1.26,-999.00,89.81,-999.00,-999.00,0,3.47,-1.00,0.15,3.98,-0.94,1.90,89.6400,89.9400,89.8400,89.7700,89.6800,89.5900
4:24:43,1,0.00,115.1,0,0,0.1151,1.25,-999.00,89.81,-999.00,-999.00,0,3.45,-1.00,0.15,3.95,-0.94,1.89,89.6400,89.9600,89.8400,89.7800,89.6500,89.5700
4:25:33,1,0.00,115.1,0,0,0.1151,1.23,-999.00,89.85,-999.00,-999.00,0,3.41,-1.00,0.10,3.93,-0.94,1.87,89.6600,90.0000,89.8500,89.7800,89.6900,89.5900
4:26:23,1,0.00,115.2,0,0,0.1151,1.22,-999.00,89.85,-999.00,-999.00,0,3.41,-1.00,0.09,3.93,-0.94,1.82,89.6800,90.0000,89.8500,89.7800,89.6900,89.5900
4:27:13,1,0.00,115.1,0,0,0.1151,1.21,-999.00,89.85,-999.00,-999.00,0,3.45,-1.00,0.04,3.91,-0.92,1.77,89.6900,90.0000,89.8500,89.7900,89.6900,89.5900
4:28:04,1,0.00,115.1,0,0,0.1151,1.20,-999.00,89.85,-999.00,-999.00,0,3.46,-1.00,0.01,3.90,-0.92,1.73,89.6900,90.0000,89.8500,89.7900,89.6900,89.6000
4:28:54,1,0.00,115.1,0,0,0.1151,1.20,-999.00,89.85,-999.00,-999.00,0,3.48,-1.00,0.01,3.91,-0.91,1.70,89.7000,90.0000,89.8500,89.7900,89.6900,89.6000
4:29:44,1,0.00,115.1,0,0,0.1151,1.20,-999.00,89.85,-999.00,-999.00,0,3.49,-1.01,0,3.91,-0.92,1.70,89.7000,90.0000,89.8600,89.7900,89.6900,89.6300
4:30:35,1,0.00,115.2,0,0,0.1151,1.20,-999.00,89.84,-999.00,-999.00,0,3.54,-1.00,-0.03,3.89,-0.91,1.70,89.7000,89.9800,89.8500,89.7900,89.6900,89.6200
4:31:25,1,0.00,115.3,0,0,0.1151,1.20,-999.00,89.85,-999.00,-999.00,0,3.55,-1.00,-0.04,3.92,-0.91,1.70,89.7000,90.0000,89.8500,89.7900,89.7100,89.6400
4:32:15,1,0.00,115.2,0,0,0.1151,1.21,-999.00,89.82,-999.00,-999.00,0,3.57,-1.00,-0.04,3.92,-0.91,1.70,89.7000,89.9500,89.8700,89.7900,89.6900,89.6400
4:33:05,1,0.00,115.2,0,0,0.1151,1.21,-999.00,89.82,-999.00,-999.00,0,3.61,-1.00,-0.04,3.91,-0.91,1.69,89.7000,89.9400,89.8500,89.8100,89.6900,89.6400
4:33:56,1,0.00,115.2,0,0,0.1151,1.22,-999.00,89.82,-999.00,-999.00,0,3.65,-1.03,-0.04,3.92,-0.91,1.70,89.7000,89.9400,89.8600,89.8200,89.7000,89.6400
4:34:46,1,0.00,115.2,0,0,0.1151,1.22,-999.00,89.83,-999.00,-999.00,0,3.66,-1.00,-0.04,3.93,-0.91,1.70,89.7000,89.9500,89.8700,89.8200,89.7100,89.6400
4:35:36,1,0.00,114.9,0,0,0.1151,1.23,-999.00,89.82,-999.00,-999.00,0,3.68,-1.04,-0.04,3.94,-0.91,1.76,89.7000,89.9400,89.8600,89.8300,89.7100,89.6700
4:36:27,1,0.00,114.8,0,0,0.1151,1.23,-999.00,89.82,-999.00,-999.00,0,3.69,-1.06,-0.03,3.93,-0.91,1.75,89.7000,89.9400,89.8600,89.8500,89.7100,89.6700
4:37:17,1,0.00,114.8,0,0,0.1151,1.26,-999.00,89.82,-999.00,-999.00,0,3.73,-1.01,0,3.97,-0.91,1.79,89.7000,89.9400,89.8500,89.8500,89.7100,89.6600
4:38:07,1,0.00,114.8,0,0,0.1151,1.26,-999.00,89.82,-999.00,-999.00,0,3.74,-1.06,0.01,3.98,-0.91,1.81,89.7000,89.9200,89.8500,89.8500,89.7100,89.7000
4:38:57,1,0.00,114.8,0,0,0.1151,1.28,-999.00,89.82,-999.00,-999.00,0,3.80,-1.05,0.01,3.98,-0.91,1.87,89.6700,89.9300,89.8500,89.8500,89.7100,89.7000
4:39:47,1,0.00,114.8,0,0,0.1151,1.29,-999.00,89.82,-999.00,-999.00,0,3.85,-1.06,0.03,3.98,-0.91,1.87,89.6800,89.9200,89.8600,89.8500,89.7100,89.7000
4:40:37,1,0.00,114.8,0,0,0.1151,1.31,-999.00,89.82,-999.00,-999.00,0,3.85,-1.06,0.04,4.04,-0.91,1.89,89.6600,89.9200,89.8500,89.8500,89.7200,89.7000
4:41:28,1,0.00,114.8,9.200,0,0.1153,1.32,-999.00,89.82,-999.00,-999.00,0,3.88,-1.06,0.07,4.04,-0.91,1.91,89.6600,89.9200,89.8500,89.8500,89.7100,89.7000
4:41:29,2,0.00,114.8,9.000,9.27,0.1154,1.32,-999.00,89.82,-999.00,-999.00,0,3.88,-1.06,0.06,4.04,-0.91,1.90,89.6500,89.9200,89.8500,89.8500,89.7100,89.7000
4:42:19,2,0.89,114.7,8.800,8.97,0.1167,1.34,-999.00,89.82,-999.00,-999.00,0,3.88,-1.05,0.11,4.05,-0.91,1.96,89.6400,89.9200,89.8500,89.8500,89.7100,89.7000
4:43:09,2,0.87,114.7,8.300,8.30,0.1179,1.37,-999.00,89.82,-999.00,-999.00,0,3.88,-1.01,0.13,4.09,-0.91,2.03,89.6400,89.9200,89.8500,89.8500,89.7100,89.7000
4:44:00,2,0.86,114.8,8.000,7.93,0.1190,1.35,-999.00,89.82,-999.00,-999.00,0,3.83,-1.03,0.15,4.06,-0.92,2.01,89.6400,89.9200,89.8500,89.8500,89.7100,89.7000
4:44:50,2,0.87,114.8,7.800,7.75,0.1201,1.33,-999.00,89.82,-999.00,-999.00,0,3.75,-1.05,0.16,4.05,-0.94,2.02,89.7000,89.9200,89.8600,89.8700,89.7100,89.7000
4:45:40,2,0.86,114.8,7.700,7.60,0.1212,1.32,-999.00,89.87,-999.00,-999.00,0,3.69,-1.06,0.15,4.04,-0.94,2.07,89.7000,89.9700,89.8900,89.8700,89.7600,89.7100
4:46:30,2,0.85,114.8,7.700,7.52,0.1222,1.32,-999.00,89.85,-999.00,-999.00,0,3.66,-1.05,0.18,4.04,-0.94,2.06,89.7000,89.9400,89.8700,89.8600,89.7700,89.7000
4:47:21,2,0.85,114.8,7.600,7.44,0.1233,1.31,-999.00,89.90,-999.00,-999.00,0,3.61,-1.06,0.19,4.04,-0.97,2.04,89.7100,90.0000,89.8800,89.8800,89.7900,89.7300
4:48:11,2,0.85,114.9,7.500,7.34,0.1243,1.29,-999.00,89.90,-999.00,-999.00,0,3.55,-1.06,0.18,4.03,-0.99,2.01,89.7300,90.0000,89.8800,89.8800,89.8000,89.7200
4:49:01,2,0.84,115.0,7.500,7.27,0.1254,1.29,-999.00,89.90,-999.00,-999.00,0,3.50,-1.00,0.18,4.00,-0.95,2.00,89.7300,90.0000,89.8900,89.8800,89.8000,89.7200
4:49:51,2,0.85,115.0,7.400,7.21,0.1264,1.26,-999.00,89.92,-999.00,-999.00,0,3.47,-1.04,0.16,3.98,-0.97,1.96,89.7300,90.0200,89.9300,89.8800,89.8200,89.7200
4:50:41,2,0.84,115.0,7.400,7.17,0.1274,1.27,-999.00,89.92,-999.00,-999.00,0,3.47,-1.00,0.15,3.98,-0.94,1.95,89.7800,90.0200,89.9300,89.8900,89.8200,89.7300
4:51:00,1,0.84,115.2,0,0,0.1277,1.25,-999.00,89.93,-999.00,-999.00,0,3.47,-1.01,0.14,3.96,-0.96,1.90,89.7500,90.0200,89.9300,89.8800,89.8300,89.7200
4:51:06,1,0.00,115.2,0,0,0.1277,1.25,-999.00,89.93,-999.00,-999.00,0,3.47,-1.01,0.14,3.96,-0.96,1.90,89.7500,90.0200,89.9300,89.8800,89.8300,89.7200
4:51:56,1,0.00,115.0,0,0,0.1277,1.22,-999.00,89.99,-999.00,-999.00,0,3.41,-1.00,0.11,3.93,-0.96,1.85,89.7800,90.1000,89.9600,89.9200,89.8800,89.7500
4:52:46,1,0.00,115.0,0,0,0.1277,1.22,-999.00,90.01,-999.00,-999.00,0,3.37,-0.98,0.08,3.96,-0.95,1.82,89.7800,90.1200,89.9700,89.9200,89.9000,89.7700
4:53:36,1,0.00,115.0,0,0,0.1277,1.18,-999.00,89.96,-999.00,-999.00,0,3.36,-0.99,0.05,3.89,-0.94,1.74,89.7800,90.0800,89.9600,89.9000,89.8500,89.7300
4:54:27,1,0.00,115.0,0,0,0.1277,1.19,-999.00,90.01,-999.00,-999.00,0,3.36,-0.97,0.04,3.92,-0.94,1.71,89.7800,90.1200,90.0000,89.9300,89.8900,89.7700
4:55:17,1,0.00,115.0,0,0,0.1277,1.19,-999.00,89.96,-999.00,-999.00,0,3.39,-0.97,0.01,3.93,-0.94,1.70,89.7800,90.1000,89.9900,89.9000,89.8200,89.7400
4:56:07,1,0.00,115.1,0,0,0.1277,1.17,-999.00,89.96,-999.00,-999.00,0,3.41,-0.99,-0.04,3.90,-0.94,1.67,89.7800,90.1000,90.0000,89.9300,89.8200,89.7500
4:56:57,1,0.00,115.1,0,0,0.1277,1.13,-999.00,89.96,-999.00,-999.00,0,3.41,-1.03,-0.08,3.85,-0.94,1.58,89.7800,90.0800,90.0000,89.9100,89.8300,89.7500
4:57:48,1,0.00,115.1,0,0,0.1277,1.16,-999.00,89.97,-999.00,-999.00,0,3.47,-0.99,-0.09,3.88,-0.93,1.62,89.7800,90.1100,90.0000,89.9200,89.8400,89.7700
4:58:38,1,0.00,115.1,0,0,0.1277,1.16,-999.00,89.94,-999.00,-999.00,0,3.48,-0.99,-0.10,3.90,-0.93,1.61,89.7800,90.0700,90.0000,89.9200,89.8100,89.7200
4:59:29,1,0.00,115.1,0,0,0.1277,1.16,-999.00,89.93,-999.00,-999.00,0,3.50,-1.01,-0.12,3.89,-0.91,1.60,89.7800,90.0600,90.0000,89.9400,89.8000,89.7600
5:00:19,1,0.00,115.1,0,0,0.1277,1.17,-999.00,89.90,-999.00,-999.00,0,3.50,-1.00,-0.11,3.91,-0.91,1.64,89.7800,90.0300,89.9900,89.8900,89.7800,89.7100
5:01:09,1,0.00,115.1,0,0,0.1277,1.18,-999.00,89.94,-999.00,-999.00,0,3.55,-0.99,-0.10,3.92,-0.91,1.62,89.7700,90.0800,90.0100,89.9300,89.8000,89.7200
5:01:59,1,0.00,115.1,0,0,0.1277,1.16,-999.00,89.94,-999.00,-999.00,0,3.55,-1.01,-0.13,3.88,-0.92,1.61,89.7800,90.0800,90.0100,89.9300,89.8000,89.7200
5:02:49,1,0.00,115.1,0,0,0.1277,1.18,-999.00,89.93,-999.00,-999.00,0,3.57,-1.00,-0.14,3.92,-0.91,1.62,89.7600,90.0700,90.0000,89.9200,89.7900,89.7200
5:03:40,1,0.00,115.1,0,0,0.1277,1.18,-999.00,89.93,-999.00,-999.00,0,3.61,-1.03,-0.12,3.90,-0.91,1.65,89.7600,90.0700,90.0100,89.9300,89.8000,89.7200
5:04:30,1,0.00,115.1,0,0,0.1277,1.21,-999.00,89.92,-999.00,-999.00,0,3.66,-1.00,-0.10,3.93,-0.91,1.68,89.7600,90.0400,90.0100,89.9300,89.7900,89.7200
5:05:20,1,0.00,115.2,0,0,0.1277,1.21,-999.00,89.91,-999.00,-999.00,0,3.66,-1.03,-0.09,3.93,-0.91,1.70,89.7400,90.0300,90.0100,89.9300,89.7900,89.7200
5:06:10,1,0.00,115.1,0,0,0.1277,1.21,-999.00,89.89,-999.00,-999.00,0,3.69,-1.05,-0.09,3.94,-0.91,1.70,89.7300,90.0200,89.9900,89.9200,89.7600,89.7100
5:07:00,1,0.00,115.1,0,0,0.1277,1.24,-999.00,89.89,-999.00,-999.00,0,3.69,-1.03,-0.05,3.97,-0.92,1.75,89.7300,90.0200,89.9900,89.9000,89.7700,89.7200
5:07:50,1,0.00,115.2,0,0,0.1277,1.25,-999.00,89.88,-999.00,-999.00,0,3.74,-1.05,-0.03,3.97,-0.91,1.77,89.7300,90.0000,89.9800,89.8900,89.7600,89.7200
5:08:41,1,0.00,115.2,0,0,0.1277,1.28,-999.00,89.88,-999.00,-999.00,0,3.80,-1.03,0.01,4.04,-0.92,1.81,89.7300,90.0000,89.9400,89.9100,89.7500,89.7100
5:09:31,1,0.00,115.2,0,0,0.1277,1.29,-999.00,89.86,-999.00,-999.00,0,3.80,-1.06,0.01,4.04,-0.91,1.87,89.7300,89.9800,89.9300,89.8800,89.7400,89.7100
5:10:12,2,0.00,115.0,9.100,9.34,0.1279,1.30,-999.00,89.85,-999.00,-999.00,0,3.85,-1.06,0.04,4.04,-0.92,1.87,89.7000,89.9600,89.9400,89.8800,89.7500,89.7100
5:10:19,2,0.89,115.0,9.100,9.34,0.1279,1.30,-999.00,89.85,-999.00,-999.00,0,3.85,-1.06,0.04,4.04,-0.92,1.87,89.7000,89.9600,89.9400,89.8800,89.7500,89.7100
5:11:09,2,0.89,114.8,8.800,8.98,0.1293,1.32,-999.00,89.82,-999.00,-999.00,0,3.87,-1.02,0.04,4.05,-0.92,1.89,89.7000,89.9400,89.9300,89.8800,89.7100,89.7000
5:11:59,2,0.87,114.8,8.300,8.29,0.1304,1.34,-999.00,89.82,-999.00,-999.00,0,3.86,-1.00,0.10,4.06,-0.94,1.95,89.7000,89.9400,89.9300,89.8800,89.7100,89.7000
5:12:49,2,0.86,114.8,8.000,7.92,0.1316,1.33,-999.00,89.82,-999.00,-999.00,0,3.79,-1.00,0.10,4.06,-0.94,1.98,89.7000,89.9400,89.9300,89.8800,89.7100,89.7000
5:13:40,2,0.86,114.8,7.800,7.69,0.1327,1.32,-999.00,89.82,-999.00,-999.00,0,3.72,-1.00,0.10,4.06,-0.94,2.00,89.7000,89.9400,89.9000,89.8600,89.7100,89.7000
5:14:30,2,0.86,114.8,7.700,7.58,0.1338,1.33,-999.00,89.83,-999.00,-999.00,0,3.69,-1.00,0.15,4.06,-0.94,2.01,89.7200,89.9500,89.8900,89.8600,89.7100,89.7000
5:15:20,2,0.86,114.8,7.600,7.46,0.1348,1.31,-999.00,89.82,-999.00,-999.00,0,3.62,-1.00,0.15,4.04,-0.97,2.01,89.7300,89.9500,89.9200,89.8600,89.7000,89.6900
5:16:10,2,0.85,114.8,7.500,7.34,0.1359,1.30,-999.00,89.85,-999.00,-999.00,0,3.57,-1.00,0.15,4.05,-1.00,2.00,89.7300,90.0000,89.9300,89.8800,89.7100,89.7000
5:17:00,2,0.85,114.8,7.500,7.29,0.1369,1.28,-999.00,89.84,-999.00,-999.00,0,3.50,-1.00,0.15,4.04,-1.00,1.97,89.7300,89.9800,89.9100,89.8700,89.7000,89.6800
5:17:51,2,0.85,114.8,7.400,7.19,0.1379,1.27,-999.00,89.86,-999.00,-999.00,0,3.47,-1.00,0.15,4.04,-1.00,1.95,89.7300,90.0100,89.9300,89.8800,89.7100,89.6500
5:18:34,1,0.85,115.0,0,0,0.1388,1.25,-999.00,89.86,-999.00,-999.00,0,3.46,-1.00,0.15,3.98,-1.00,1.90,89.7600,90.0200,89.9400,89.8800,89.7100,89.6400
5:18:41,1,0.00,115.0,0,0,0.1388,1.25,-999.00,89.86,-999.00,-999.00,0,3.46,-1.00,0.15,3.98,-1.00,1.90,89.7600,90.0200,89.9400,89.8800,89.7100,89.6400
5:19:31,1,0.00,115.1,0,0,0.1388,1.24,-999.00,89.85,-999.00,-999.00,0,3.41,-1.00,0.13,3.98,-1.00,1.89,89.7500,90.0100,89.9100,89.8300,89.7000,89.6200
5:20:21,1,0.00,115.1,0,0,0.1388,1.22,-999.00,89.85,-999.00,-999.00,0,3.41,-1.00,0.08,3.96,-0.98,1.85,89.7500,90.0100,89.9100,89.8600,89.6900,89.6200
5:21:11,1,0.00,115.1,0,0,0.1388,1.21,-999.00,89.85,-999.00,-999.00,0,3.38,-0.99,0.05,3.93,-0.95,1.81,89.7800,90.0100,89.9000,89.8600,89.7000,89.6100
5:22:01,1,0.00,115.1,0,0,0.1388,1.21,-999.00,89.85,-999.00,-999.00,0,3.41,-0.97,0.04,3.93,-0.94,1.77,89.7700,90.0100,89.9100,89.8700,89.7000,89.6300
5:22:51,1,0.00,115.1,0,0,0.1388,1.19,-999.00,89.86,-999.00,-999.00,0,3.41,-0.98,0.01,3.93,-0.94,1.71,89.7800,90.0100,89.9200,89.8800,89.7100,89.6400
5:23:42,1,0.00,115.1,0,0,0.1388,1.20,-999.00,89.86,-999.00,-999.00,0,3.47,-0.98,0.01,3.93,-0.94,1.70,89.7800,90.0200,89.9300,89.8600,89.7100,89.6400
5:24:32,1,0.00,115.1,0,0,0.1388,1.19,-999.00,89.83,-999.00,-999.00,0,3.47,-0.98,-0.01,3.93,-0.94,1.68,89.7400,89.9900,89.9200,89.8400,89.6800,89.6300
5:25:22,1,0.00,115.1,0,0,0.1388,1.17,-999.00,89.85,-999.00,-999.00,0,3.48,-1.02,-0.08,3.90,-0.92,1.65,89.7600,90.0000,89.9600,89.8500,89.6900,89.6300
5:26:12,1,0.00,115.1,0,0,0.1388,1.19,-999.00,89.83,-999.00,-999.00,0,3.50,-1.00,-0.05,3.93,-0.91,1.67,89.7300,89.9900,89.9200,89.8400,89.6800,89.6000
5:27:03,1,0.00,115.1,0,0,0.1388,1.17,-999.00,89.83,-999.00,-999.00,0,3.50,-0.99,-0.10,3.91,-0.93,1.65,89.7300,89.9900,89.9200,89.8500,89.6800,89.6000
5:27:53,1,0.00,115.1,0,0,0.1388,1.18,-999.00,89.79,-999.00,-999.00,0,3.55,-1.01,-0.11,3.91,-0.91,1.66,89.7300,89.9400,89.9100,89.8300,89.6400,89.5800
5:28:43,1,0.00,115.1,0,0,0.1388,1.19,-999.00,89.78,-999.00,-999.00,0,3.55,-1.00,-0.07,3.91,-0.91,1.67,89.7300,89.9400,89.9100,89.8000,89.6200,89.5900
5:29:33,1,0.00,115.1,0,0,0.1388,1.20,-999.00,89.75,-999.00,-999.00,0,3.61,-1.01,-0.07,3.91,-0.91,1.66,89.7300,89.9200,89.8900,89.7800,89.5900,89.5700
5:30:23,1,0.00,115.1,0,0,0.1388,1.22,-999.00,89.77,-999.00,-999.00,0,3.65,-1.01,-0.08,3.94,-0.91,1.70,89.7200,89.9200,89.8700,89.7900,89.6200,89.5900
5:31:13,1,0.00,115.1,0,0,0.1388,1.22,-999.00,89.76,-999.00,-999.00,0,3.66,-1.00,-0.07,3.93,-0.91,1.70,89.7200,89.9200,89.8800,89.7800,89.6000,89.5700
5:32:04,1,0.00,115.0,0,0,0.1388,1.24,-999.00,89.75,-999.00,-999.00,0,3.68,-1.00,-0.04,3.96,-0.92,1.73,89.7000,89.9200,89.8800,89.7700,89.5800,89.5600
5:32:54,1,0.00,115.1,0,0,0.1388,1.25,-999.00,89.73,-999.00,-999.00,0,3.69,-1.00,-0.04,3.98,-0.91,1.76,89.7000,89.8800,89.8900,89.7700,89.5800,89.5600
5:33:44,1,0.00,115.2,0,0,0.1388,1.26,-999.00,89.72,-999.00,-999.00,0,3.74,-1.00,-0.02,3.97,-0.91,1.77,89.6500,89.8600,89.8800,89.7700,89.5800,89.5600
5:34:34,1,0.00,115.2,0,0,0.1388,1.27,-999.00,89.68,-999.00,-999.00,0,3.74,-1.01,0,4.02,-0.92,1.81,89.6400,89.8200,89.8200,89.7400,89.5500,89.5100
5:35:24,1,0.00,115.1,0,0,0.1388,1.29,-999.00,89.68,-999.00,-999.00,0,3.80,-1.03,0.01,4.03,-0.91,1.86,89.6400,89.8100,89.8500,89.7400,89.5500,89.5600
5:36:14,1,0.00,115.1,0,0,0.1388,1.31,-999.00,89.68,-999.00,-999.00,0,3.84,-1.03,0.04,4.04,-0.91,1.88,89.6400,89.8200,89.8500,89.7100,89.5500,89.5600
5:36:44,2,0.00,115.0,9.100,9.33,0.1390,1.32,-999.00,89.65,-999.00,-999.00,0,3.85,-1.01,0.06,4.04,-0.91,1.89,89.6300,89.7900,89.8200,89.6900,89.5200,89.5000
5:36:51,2,0.89,115.0,9.100,9.33,0.1390,1.32,-999.00,89.65,-999.00,-999.00,0,3.85,-1.01,0.06,4.04,-0.91,1.89,89.6300,89.7900,89.8200,89.6900,89.5200,89.5000
5:37:41,2,0.89,114.8,8.800,8.98,0.1403,1.32,-999.00,89.68,-999.00,-999.00,0,3.85,-1.00,0.05,4.06,-0.92,1.90,89.6200,89.8100,89.8500,89.7100,89.5500,89.5300
5:38:31,2,0.87,114.9,8.200,8.24,0.1415,1.34,-999.00,89.68,-999.00,-999.00,0,3.85,-1.00,0.10,4.06,-0.94,1.95,89.6200,89.8100,89.8500,89.7100,89.5500,89.5000
5:39:22,2,0.87,114.9,7.900,7.87,0.1427,1.33,-999.00,89.69,-999.00,-999.00,0,3.80,-1.00,0.10,4.06,-0.94,1.98,89.6200,89.8300,89.8500,89.7100,89.5500,89.5000
5:40:12,2,0.86,114.9,7.800,7.67,0.1437,1.34,-999.00,89.68,-999.00,-999.00,0,3.74,-1.00,0.15,4.06,-0.94,2.02,89.6300,89.8100,89.8500,89.7100,89.5500,89.5000
5:41:02,2,0.86,114.8,7.700,7.57,0.1448,1.34,-999.00,89.68,-999.00,-999.00,0,3.68,-1.00,0.15,4.06,-0.94,2.06,89.6300,89.8200,89.8500,89.7100,89.5500,89.5000
5:41:52,2,0.85,114.8,7.600,7.39,0.1459,1.32,-999.00,89.71,-999.00,-999.00,0,3.65,-1.00,0.15,4.06,-0.95,2.03,89.6400,89.8600,89.8500,89.7100,89.5600,89.5000
5:42:42,2,0.86,114.8,7.500,7.37,0.1470,1.30,-999.00,89.71,-999.00,-999.00,0,3.57,-1.00,0.16,4.04,-0.98,2.01,89.6400,89.8600,89.8500,89.7100,89.5500,89.5000
5:43:32,2,0.85,114.8,7.500,7.30,0.1480,1.30,-999.00,89.75,-999.00,-999.00,0,3.53,-0.98,0.19,4.04,-0.96,2.01,89.6400,89.9100,89.8700,89.7400,89.5800,89.5000
5:44:23,2,0.84,114.9,7.500,7.24,0.1490,1.27,-999.00,89.74,-999.00,-999.00,0,3.47,-1.00,0.16,4.04,-0.99,1.96,89.6400,89.9200,89.8800,89.7100,89.5600,89.5000
5:45:13,2,0.85,114.8,7.400,7.18,0.1500,1.26,-999.00,89.75,-999.00,-999.00,0,3.44,-1.00,0.15,4.01,-0.99,1.92,89.6600,89.9200,89.8800,89.7300,89.5800,89.5200
