TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,CABVARIATION,FRZVARIATION,TC1,TC2,TC3,TC4,TC5,TC6,AMBLEFTBOT,AMBLEFT,AMBLEFTTOP,AMBRIGHTBOT,AMBRIGHT,AMBRIGHTTOP
Test Time,State,Pwr Fac,Voltage V,Amps A (Y * 10.0),Wattage W (Y * 0.1),Kwatt Hours,Freezer,Cab,Ambient,Frez Door,Cab Door,Def/Rec Time,CabVariation,FrzVariation,FF 1 Upper,FF 2 Upper,FF 3 Upper,FF 1  Lower,FF 2 Lower,FF3 Lower,AmbLeftBot,AmbLeft,AmbLeftTop,AmbRightBot,AmbRight,AmbRightTop
9:08:22,2,0.98,114.8,7.200,8.09,0.2657,-999.0000,37.5917,89.76,-999.00,-999.00,0,0.00,999.00,42.29,39.30,35.72,39.19,33.11,35.94,89.5200,89.7700,89.8200,90.2800,89.7600,89.8000
9:09:12,2,0.98,114.8,7.100,7.97,0.2668,-999.0000,37.5333,89.76,-999.00,-999.00,0,0.05,999.00,42.24,39.27,35.68,39.17,32.95,35.89,89.5200,89.7700,89.8200,90.2600,89.7600,89.8000
9:10:02,2,0.98,114.9,7.000,7.88,0.2679,-999.0000,37.4967,89.76,-999.00,-999.00,0,0.10,999.00,42.28,39.25,35.62,39.16,32.82,35.85,89.5200,89.7700,89.8100,90.2100,89.7600,89.8000
9:10:52,2,0.97,114.9,7.000,7.84,0.2690,-999.0000,37.3800,89.76,-999.00,-999.00,0,0.14,999.00,42.20,39.17,35.49,39.08,32.60,35.74,89.5200,89.7700,89.8100,90.1800,89.7600,89.8000
9:11:43,2,0.98,114.9,6.900,7.76,0.2701,-999.0000,37.3117,89.78,-999.00,-999.00,0,0.26,999.00,42.19,39.15,35.38,39.06,32.43,35.66,89.5200,89.7900,89.8200,90.1600,89.7600,89.8000
9:12:34,2,0.97,114.8,6.900,7.72,0.2712,-999.0000,37.1950,89.78,-999.00,-999.00,0,0.32,999.00,42.13,39.08,35.24,38.99,32.20,35.53,89.5400,89.7900,89.8200,90.1500,89.7600,89.8000
9:12:42,1,0.97,114.9,0.600,0.29,0.2714,-999.0000,37.1667,89.78,-999.00,-999.00,0,0.45,999.00,42.10,39.07,35.21,38.98,32.12,35.52,89.5400,89.7900,89.8200,90.1500,89.7600,89.8000
9:12:48,1,0.42,114.9,0.600,0.29,0.2714,-999.0000,37.1667,89.78,-999.00,-999.00,0,0.47,999.00,42.10,39.07,35.21,38.98,32.12,35.52,89.5400,89.7900,89.8200,90.1500,89.7600,89.8000
9:13:38,1,0.43,115.1,0.600,0.30,0.2715,-999.0000,37.0500,89.78,-999.00,-999.00,0,0.47,999.00,42.05,38.99,35.08,38.91,31.88,35.39,89.5300,89.7900,89.8200,90.1500,89.7600,89.8000
9:14:28,1,0.43,115.1,0.600,0.30,0.2715,-999.0000,36.9550,89.79,-999.00,-999.00,0,0.59,999.00,42.00,38.94,34.97,38.84,31.71,35.27,89.5400,89.7900,89.8300,90.1500,89.7900,89.8300
9:15:19,1,0.43,115.1,0.600,0.30,0.2715,-999.0000,36.8750,89.79,-999.00,-999.00,0,0.69,999.00,41.94,38.88,34.88,38.77,31.57,35.21,89.5400,89.7900,89.8300,90.1700,89.7900,89.8800
9:16:09,1,0.43,115.1,0.600,0.30,0.2716,-999.0000,36.8117,89.78,-999.00,-999.00,0,0.77,999.00,41.89,38.85,34.82,38.71,31.46,35.14,89.5400,89.7900,89.8200,90.1400,89.7700,89.8600
9:17:00,1,0.84,115.0,0.300,0.29,0.2716,-999.0000,36.7467,89.79,-999.00,-999.00,0,0.83,999.00,41.82,38.78,34.73,38.69,31.35,35.11,89.5400,89.7900,89.8200,90.1400,89.7800,89.8500
9:17:50,1,0.26,115.1,0.300,0.09,0.2716,-999.0000,36.6983,89.82,-999.00,-999.00,0,0.89,999.00,41.77,38.73,34.71,38.64,31.29,35.05,89.5400,89.7900,89.8400,90.1500,89.8400,89.9100
9:18:40,1,0.26,115.1,0.300,0.09,0.2716,-999.0000,36.6567,89.80,-999.00,-999.00,0,0.50,999.00,41.76,38.68,34.65,38.59,31.25,35.01,89.5400,89.7900,89.8200,90.1300,89.8100,89.8800
9:19:30,1,0.26,115.1,0.300,0.09,0.2717,-999.0000,36.6283,89.81,-999.00,-999.00,0,0.54,999.00,41.70,38.63,34.62,38.58,31.24,35.00,89.5400,89.7900,89.8200,90.1400,89.8200,89.8600
9:20:21,1,0.26,115.1,0.300,0.09,0.2717,-999.0000,36.6083,89.82,-999.00,-999.00,0,0.57,999.00,41.68,38.61,34.61,38.52,31.24,34.99,89.5400,89.7900,89.8300,90.1400,89.8400,89.8800
9:21:11,1,0.26,115.1,0.300,0.09,0.2717,-999.0000,36.5950,89.79,-999.00,-999.00,0,0.59,999.00,41.64,38.60,34.61,38.51,31.24,34.97,89.5400,89.7900,89.8200,90.0700,89.8000,89.8500
9:22:01,1,0.26,115.1,0.300,0.09,0.2717,-999.0000,36.6017,89.81,-999.00,-999.00,0,0.60,999.00,41.64,38.58,34.61,38.52,31.27,34.99,89.5400,89.8200,89.8200,90.0700,89.8000,89.8500
9:22:51,1,0.26,115.1,0.300,0.09,0.2717,-999.0000,36.6150,89.81,-999.00,-999.00,0,0.59,999.00,41.64,38.58,34.63,38.53,31.34,34.97,89.5400,89.7900,89.8200,90.0700,89.8200,89.8500
9:23:42,1,0.26,115.1,0.300,0.09,0.2717,-999.0000,36.6267,89.81,-999.00,-999.00,0,0.08,999.00,41.63,38.58,34.65,38.52,31.38,35.00,89.5400,89.7900,89.8300,90.0700,89.8200,89.8500
9:24:32,1,0.26,115.1,0.300,0.09,0.2717,-999.0000,36.6383,89.81,-999.00,-999.00,0,0.07,999.00,41.64,38.58,34.65,38.52,31.44,35.00,89.5400,89.7900,89.8200,90.0500,89.8200,89.8500
9:25:22,1,0.26,115.1,0.300,0.09,0.2718,-999.0000,36.6833,89.81,-999.00,-999.00,0,0.06,999.00,41.67,38.59,34.72,38.54,31.54,35.04,89.5400,89.7900,89.8400,90.0600,89.8200,89.8600
9:26:12,1,0.26,115.1,0.300,0.09,0.2718,-999.0000,36.7267,89.80,-999.00,-999.00,0,0.01,999.00,41.67,38.64,34.78,38.55,31.62,35.10,89.5400,89.7900,89.8200,90.0500,89.8100,89.8500
9:27:02,1,0.26,115.2,0.300,0.09,0.2718,-999.0000,36.7417,89.80,-999.00,-999.00,0,0.03,999.00,41.68,38.60,34.80,38.57,31.69,35.11,89.5400,89.7900,89.8300,90.0500,89.8100,89.8500
9:27:53,1,0.26,115.1,0.300,0.09,0.2718,-999.0000,36.7733,89.80,-999.00,-999.00,0,0.04,999.00,41.67,38.65,34.83,38.57,31.79,35.13,89.5400,89.7900,89.8400,90.0500,89.8100,89.8500
9:28:43,1,0.26,115.1,0.300,0.09,0.2718,-999.0000,36.8133,89.80,-999.00,-999.00,0,0.16,999.00,41.69,38.67,34.88,38.58,31.87,35.19,89.5400,89.7900,89.8400,90.0100,89.8100,89.8500
9:29:34,1,0.26,115.1,0.300,0.09,0.2718,-999.0000,36.8700,89.80,-999.00,-999.00,0,0.20,999.00,41.71,38.71,34.94,38.62,32.00,35.24,89.5400,89.7900,89.8400,89.9900,89.8100,89.8500
9:30:24,1,0.26,115.1,0.300,0.09,0.2718,-999.0000,36.9283,89.81,-999.00,-999.00,0,0.25,999.00,41.76,38.73,35.01,38.65,32.15,35.27,89.5400,89.7900,89.8300,89.9900,89.8200,89.8500
9:31:14,1,0.26,115.2,0.300,0.09,0.2718,-999.0000,36.9900,89.80,-999.00,-999.00,0,0.31,999.00,41.77,38.77,35.08,38.70,32.25,35.37,89.5400,89.7900,89.8400,89.9700,89.8100,89.8500
9:32:04,1,0.26,115.2,0.300,0.09,0.2718,-999.0000,37.0400,89.77,-999.00,-999.00,0,0.38,999.00,41.83,38.80,35.10,38.71,32.39,35.41,89.5300,89.7700,89.7900,89.9600,89.7800,89.8300
9:32:54,1,0.26,115.2,0.300,0.09,0.2719,-999.0000,37.1083,89.77,-999.00,-999.00,0,0.43,999.00,41.85,38.85,35.20,38.77,32.53,35.45,89.5300,89.7700,89.8200,89.9200,89.7800,89.8200
9:33:45,1,0.26,115.2,0.300,0.09,0.2719,-999.0000,37.1833,89.79,-999.00,-999.00,0,0.34,999.00,41.91,38.89,35.29,38.82,32.64,35.55,89.5300,89.7700,89.8100,89.9200,89.8000,89.8100
9:34:35,1,0.26,115.2,0.300,0.09,0.2719,-999.0000,37.2617,89.78,-999.00,-999.00,0,0.41,999.00,41.97,38.97,35.35,38.84,32.80,35.64,89.5300,89.7700,89.7900,89.9300,89.7900,89.8300
9:35:25,1,0.26,115.2,0.300,0.09,0.2719,-999.0000,37.3317,89.78,-999.00,-999.00,0,0.49,999.00,42.00,39.02,35.43,38.90,32.93,35.71,89.5300,89.7700,89.7900,89.9100,89.7900,89.8300
9:36:15,1,0.26,115.2,0.300,0.09,0.2719,-999.0000,37.3917,89.76,-999.00,-999.00,0,0.56,999.00,42.04,39.07,35.51,38.93,33.06,35.74,89.5200,89.7300,89.7800,89.8700,89.7800,89.8200
9:37:05,1,0.26,115.2,0.300,0.09,0.2719,-999.0000,37.4817,89.74,-999.00,-999.00,0,0.62,999.00,42.10,39.14,35.61,38.98,33.21,35.85,89.5200,89.7200,89.7700,89.8600,89.7700,89.8100
9:37:55,1,0.26,115.2,0.300,0.09,0.2719,-999.0000,37.5367,89.74,-999.00,-999.00,0,0.71,999.00,42.11,39.16,35.65,39.04,33.37,35.89,89.5100,89.7100,89.7600,89.8500,89.7700,89.7900
9:38:01,2,0.26,115.0,11.500,13.14,0.2724,-999.0000,37.5767,89.73,-999.00,-999.00,0,0.43,999.00,42.16,39.21,35.71,39.06,33.39,35.93,89.4800,89.7100,89.7600,89.8400,89.7500,89.8000
9:38:07,2,0.99,115.0,11.500,13.14,0.2725,-999.0000,37.5767,89.73,-999.00,-999.00,0,0.47,999.00,42.16,39.21,35.71,39.06,33.39,35.93,89.4800,89.7100,89.7600,89.8400,89.7500,89.8000
9:38:57,2,0.99,115.2,8.900,10.14,0.2740,-999.0000,37.6233,89.75,-999.00,-999.00,0,0.47,999.00,42.17,39.23,35.76,39.08,33.53,35.97,89.4800,89.7200,89.7700,89.9200,89.7800,89.7800
9:39:47,2,0.98,115.2,8.700,9.83,0.2754,-999.0000,37.6633,89.74,-999.00,-999.00,0,0.51,999.00,42.20,39.27,35.82,39.13,33.55,36.01,89.4700,89.7100,89.7600,89.9400,89.7700,89.7800
9:40:38,2,0.97,115.3,8.300,9.33,0.2768,-999.0000,37.7133,89.73,-999.00,-999.00,0,0.56,999.00,42.27,39.33,35.85,39.17,33.61,36.05,89.4700,89.7000,89.7600,89.9400,89.7600,89.7700
9:41:28,2,0.98,115.3,7.900,8.94,0.2780,-999.0000,37.7217,89.75,-999.00,-999.00,0,0.61,999.00,42.27,39.33,35.88,39.19,33.56,36.10,89.4800,89.7200,89.7700,89.9300,89.7800,89.7800
9:42:18,2,0.98,115.3,7.600,8.58,0.2792,-999.0000,37.6900,89.74,-999.00,-999.00,0,0.61,999.00,42.25,39.30,35.83,39.18,33.53,36.05,89.4800,89.7200,89.7700,89.9200,89.7600,89.7800
9:43:08,2,0.98,114.7,7.500,8.41,0.2804,-999.0000,37.6933,89.74,-999.00,-999.00,0,0.58,999.00,42.29,39.34,35.85,39.20,33.42,36.06,89.5200,89.7100,89.7600,89.9100,89.7600,89.7700
9:43:59,2,0.98,114.8,7.300,8.22,0.2816,-999.0000,37.6383,89.72,-999.00,-999.00,0,0.16,999.00,42.27,39.30,35.79,39.19,33.28,36.00,89.4700,89.7100,89.7600,89.9100,89.7400,89.7700
9:44:49,2,0.98,114.7,7.200,8.07,0.2828,-999.0000,37.5900,89.76,-999.00,-999.00,0,0.10,999.00,42.26,39.28,35.73,39.16,33.16,35.95,89.5200,89.7500,89.7600,89.9100,89.7600,89.7700
9:45:40,2,0.98,114.7,7.100,7.96,0.2839,-999.0000,37.5167,89.76,-999.00,-999.00,0,0.05,999.00,42.24,39.22,35.63,39.13,33.00,35.88,89.5200,89.7500,89.7600,89.8900,89.7600,89.7700
9:46:30,2,0.97,114.8,7.100,7.90,0.2850,-999.0000,37.4417,89.75,-999.00,-999.00,0,0.02,999.00,42.20,39.19,35.56,39.08,32.81,35.81,89.5200,89.7700,89.7900,89.8500,89.7400,89.7700
9:47:20,2,0.97,114.8,7.000,7.82,0.2861,-999.0000,37.3650,89.76,-999.00,-999.00,0,0.09,999.00,42.17,39.15,35.45,39.05,32.62,35.75,89.5200,89.7700,89.7800,89.8500,89.7500,89.7700
9:48:10,2,0.97,114.8,7.000,7.78,0.2871,-999.0000,37.3000,89.76,-999.00,-999.00,0,0.17,999.00,42.16,39.13,35.36,39.04,32.40,35.71,89.5300,89.7700,89.8100,89.8500,89.7600,89.7700
9:49:00,2,0.98,114.8,6.900,7.74,0.2882,-999.0000,37.1783,89.77,-999.00,-999.00,0,0.39,999.00,42.09,39.07,35.23,38.95,32.18,35.55,89.5300,89.7800,89.8200,89.8600,89.7700,89.7800
9:49:07,1,0.98,115.0,0.600,0.30,0.2884,-999.0000,37.1567,89.76,-999.00,-999.00,0,0.51,999.00,42.09,39.05,35.20,38.93,32.13,35.54,89.5300,89.7700,89.8200,89.8400,89.7600,89.7700
9:49:13,1,0.43,115.0,0.600,0.30,0.2884,-999.0000,37.1567,89.76,-999.00,-999.00,0,0.54,999.00,42.09,39.05,35.20,38.93,32.13,35.54,89.5300,89.7700,89.8200,89.8400,89.7600,89.7700
9:50:03,1,0.42,115.2,0.600,0.29,0.2884,-999.0000,37.0383,89.76,-999.00,-999.00,0,0.54,999.00,42.02,38.97,35.06,38.87,31.92,35.39,89.5300,89.7700,89.8100,89.8400,89.7500,89.7800
9:50:53,1,0.42,115.2,0.600,0.29,0.2885,-999.0000,36.9550,89.76,-999.00,-999.00,0,0.65,999.00,41.97,38.93,34.97,38.80,31.73,35.33,89.5300,89.7800,89.8200,89.8300,89.7400,89.7900
9:51:43,1,0.43,115.2,0.600,0.30,0.2885,-999.0000,36.8750,89.78,-999.00,-999.00,0,0.74,999.00,41.91,38.86,34.88,38.76,31.58,35.26,89.5300,89.7900,89.8200,89.8300,89.7600,89.8000
9:52:34,1,0.43,115.1,0.600,0.30,0.2886,-999.0000,36.8083,89.76,-999.00,-999.00,0,0.82,999.00,41.88,38.80,34.81,38.71,31.46,35.19,89.5400,89.7800,89.8200,89.8300,89.7500,89.7700
9:53:24,1,0.43,115.2,0.600,0.30,0.2886,-999.0000,36.7483,89.76,-999.00,-999.00,0,0.88,999.00,41.83,38.75,34.75,38.65,31.38,35.13,89.5300,89.7900,89.8200,89.7900,89.7400,89.7700
9:54:14,1,0.26,115.2,0.300,0.09,0.2886,-999.0000,36.7100,89.78,-999.00,-999.00,0,0.55,999.00,41.77,38.72,34.70,38.63,31.33,35.11,89.5500,89.7900,89.8200,89.8300,89.7600,89.7800
9:55:04,1,0.26,115.2,0.300,0.09,0.2887,-999.0000,36.6950,89.78,-999.00,-999.00,0,0.59,999.00,41.77,38.72,34.70,38.62,31.31,35.05,89.5500,89.8000,89.8100,89.8400,89.7600,89.7800
9:55:55,1,0.26,115.2,0.300,0.09,0.2887,-999.0000,36.6650,89.77,-999.00,-999.00,0,0.61,999.00,41.73,38.69,34.67,38.60,31.30,35.00,89.5900,89.7800,89.8300,89.8400,89.7600,89.8000
9:56:45,1,0.26,114.8,0.300,0.09,0.2887,-999.0000,36.6667,89.76,-999.00,-999.00,0,0.63,999.00,41.75,38.67,34.68,38.58,31.32,35.00,89.5500,89.7800,89.7900,89.8000,89.7500,89.7900
9:57:36,1,0.26,115.3,0.300,0.09,0.2887,-999.0000,36.6367,89.78,-999.00,-999.00,0,0.63,999.00,41.69,38.63,34.64,38.57,31.32,34.97,89.5500,89.7900,89.8200,89.8300,89.7600,89.8000
9:58:26,1,0.26,115.3,0.300,0.09,0.2887,-999.0000,36.6167,89.77,-999.00,-999.00,0,0.66,999.00,41.65,38.60,34.65,38.51,31.32,34.97,89.5400,89.7800,89.8200,89.8300,89.7600,89.8000
9:59:16,1,0.26,115.3,0.300,0.09,0.2887,-999.0000,36.6233,89.77,-999.00,-999.00,0,0.13,999.00,41.64,38.60,34.65,38.51,31.37,34.97,89.5400,89.7700,89.8000,89.8200,89.7800,89.7900
10:00:06,1,0.23,115.2,0.300,0.08,0.2887,-999.0000,36.6683,89.76,-999.00,-999.00,0,0.13,999.00,41.68,38.60,34.73,38.56,31.45,34.99,89.5400,89.7700,89.8200,89.8300,89.7600,89.8000
10:00:56,1,0.26,115.3,0.300,0.09,0.2887,-999.0000,36.6600,89.76,-999.00,-999.00,0,0.08,999.00,41.63,38.59,34.72,38.54,31.49,34.99,89.5300,89.7700,89.8200,89.8300,89.7600,89.8000
10:01:47,1,0.26,115.2,0.300,0.09,0.2887,-999.0000,36.7067,89.74,-999.00,-999.00,0,0.09,999.00,41.64,38.64,34.76,38.57,31.58,35.05,89.5300,89.7100,89.8200,89.7700,89.7600,89.7900
10:02:37,1,0.26,115.2,0.300,0.09,0.2888,-999.0000,36.7150,89.75,-999.00,-999.00,0,0.04,999.00,41.64,38.60,34.80,38.57,31.63,35.05,89.5100,89.7200,89.7700,89.7900,89.7800,89.7800
10:03:27,1,0.26,115.2,0.300,0.09,0.2888,-999.0000,36.7800,89.79,-999.00,-999.00,0,0.03,999.00,41.69,38.66,34.85,38.62,31.73,35.13,89.5300,89.7700,89.7600,89.8000,89.8000,89.8000
10:04:17,1,0.26,115.2,0.300,0.09,0.2888,-999.0000,36.8100,89.74,-999.00,-999.00,0,0.16,999.00,41.71,38.68,34.88,38.62,31.84,35.13,89.5300,89.7200,89.7600,89.7700,89.7600,89.8000
10:05:07,1,0.26,115.2,0.300,0.09,0.2888,-999.0000,36.8533,89.74,-999.00,-999.00,0,0.19,999.00,41.71,38.69,34.95,38.63,31.94,35.20,89.4800,89.7100,89.7700,89.7800,89.7600,89.7900
10:05:57,1,0.26,115.2,0.300,0.09,0.2888,-999.0000,36.9100,89.76,-999.00,-999.00,0,0.24,999.00,41.75,38.74,35.01,38.65,32.06,35.25,89.5300,89.7600,89.7900,89.7700,89.7600,89.7700
10:06:48,1,0.26,115.2,0.300,0.09,0.2888,-999.0000,36.9433,89.76,-999.00,-999.00,0,0.29,999.00,41.77,38.75,35.03,38.67,32.17,35.27,89.5400,89.7700,89.8100,89.7700,89.7600,89.8000
10:07:38,1,0.26,115.2,0.300,0.09,0.2888,-999.0000,37.0000,89.76,-999.00,-999.00,0,0.33,999.00,41.80,38.76,35.08,38.72,32.29,35.35,89.5400,89.7700,89.8200,89.7200,89.7600,89.8000
10:08:28,1,0.26,115.2,0.300,0.09,0.2889,-999.0000,37.0717,89.76,-999.00,-999.00,0,0.38,999.00,41.87,38.80,35.14,38.77,32.44,35.41,89.5300,89.7600,89.7900,89.7300,89.7600,89.7700
10:09:18,1,0.26,115.2,0.300,0.09,0.2889,-999.0000,37.1417,89.76,-999.00,-999.00,0,0.29,999.00,41.87,38.86,35.23,38.79,32.59,35.51,89.5400,89.7700,89.8200,89.7200,89.7600,89.8000
10:10:08,1,0.26,115.2,0.300,0.09,0.2889,-999.0000,37.1900,89.76,-999.00,-999.00,0,0.36,999.00,41.88,38.91,35.30,38.79,32.71,35.55,89.5300,89.7700,89.8200,89.7200,89.7600,89.8000
10:10:58,1,0.26,115.1,0.300,0.09,0.2889,-999.0000,37.2850,89.77,-999.00,-999.00,0,0.41,999.00,41.95,39.00,35.38,38.90,32.82,35.66,89.5400,89.7800,89.8200,89.7200,89.7700,89.8000
10:11:49,1,0.26,115.1,0.300,0.09,0.2889,-999.0000,37.3250,89.77,-999.00,-999.00,0,0.50,999.00,41.97,39.00,35.43,38.90,32.94,35.71,89.5300,89.7700,89.8200,89.7300,89.7700,89.8100
10:12:39,1,0.23,115.1,0.300,0.08,0.2889,-999.0000,37.3850,89.78,-999.00,-999.00,0,0.55,999.00,42.00,39.04,35.50,38.96,33.07,35.74,89.5400,89.7900,89.8400,89.7200,89.7700,89.8000
10:13:29,1,0.26,115.1,0.300,0.09,0.2889,-999.0000,37.4733,89.79,-999.00,-999.00,0,0.61,999.00,42.06,39.13,35.63,39.01,33.22,35.79,89.5300,89.7700,89.8400,89.7700,89.8100,89.8500
10:14:07,2,0.26,114.9,11.700,13.36,0.2894,-999.0000,37.5467,89.79,-999.00,-999.00,0,0.40,999.00,42.13,39.18,35.69,39.05,33.36,35.87,89.4700,89.7700,89.8400,89.7200,89.8000,89.8300
10:14:13,2,0.99,114.9,11.700,13.36,0.2895,-999.0000,37.5467,89.79,-999.00,-999.00,0,0.47,999.00,42.13,39.18,35.69,39.05,33.36,35.87,89.4700,89.7700,89.8400,89.7200,89.8000,89.8300
10:15:03,2,0.98,115.3,9.000,10.19,0.2911,-999.0000,37.6183,89.76,-999.00,-999.00,0,0.47,999.00,42.16,39.23,35.76,39.12,33.51,35.93,89.4800,89.7500,89.8400,89.7900,89.7800,89.8100
10:15:53,2,0.98,115.2,8.700,9.87,0.2925,-999.0000,37.6850,89.78,-999.00,-999.00,0,0.55,999.00,42.24,39.30,35.85,39.17,33.55,36.00,89.5200,89.7700,89.8200,89.9100,89.7900,89.8200
10:16:44,2,0.99,115.3,8.200,9.33,0.2938,-999.0000,37.6900,89.77,-999.00,-999.00,0,0.61,999.00,42.25,39.30,35.85,39.18,33.55,36.01,89.5400,89.7800,89.8300,89.9900,89.7700,89.8000
10:17:34,2,0.98,115.3,7.900,8.92,0.2950,-999.0000,37.7217,89.79,-999.00,-999.00,0,0.62,999.00,42.29,39.34,35.90,39.20,33.55,36.05,89.5400,89.7800,89.8300,90.0700,89.7900,89.8300
10:18:24,2,0.98,115.3,7.600,8.61,0.2962,-999.0000,37.7450,89.78,-999.00,-999.00,0,0.65,999.00,42.32,39.38,35.91,39.26,33.53,36.07,89.5400,89.7900,89.8400,90.0500,89.7700,89.8000
10:19:14,2,0.97,114.8,7.500,8.39,0.2974,-999.0000,37.7000,89.82,-999.00,-999.00,0,0.67,999.00,42.31,39.32,35.85,39.26,33.44,36.02,89.6000,89.8400,89.8800,90.0600,89.8100,89.8500
10:20:04,2,0.98,114.8,7.300,8.21,0.2987,-999.0000,37.6583,89.78,-999.00,-999.00,0,0.23,999.00,42.31,39.30,35.82,39.25,33.27,36.00,89.5500,89.7900,89.8400,90.0500,89.7700,89.8500
10:20:55,2,0.98,114.8,7.200,8.07,0.2998,-999.0000,37.5867,89.82,-999.00,-999.00,0,0.19,999.00,42.27,39.27,35.71,39.20,33.14,35.93,89.6000,89.8500,89.8900,90.0500,89.7900,89.8500
10:21:45,2,0.98,114.8,7.100,7.97,0.3009,-999.0000,37.5383,89.84,-999.00,-999.00,0,0.11,999.00,42.24,39.27,35.68,39.15,33.00,35.89,89.5900,89.8700,89.8800,90.0400,89.8000,89.9000
10:22:36,2,0.97,114.9,7.100,7.90,0.3020,-999.0000,37.4300,89.85,-999.00,-999.00,0,0.06,999.00,42.17,39.18,35.54,39.08,32.81,35.80,89.6000,89.8600,89.9100,90.0100,89.8300,89.9000
10:23:26,2,0.97,114.9,7.000,7.83,0.3031,-999.0000,37.3683,89.83,-999.00,-999.00,0,0.04,999.00,42.17,39.16,35.49,39.06,32.59,35.74,89.6000,89.8500,89.9200,90.0500,89.8200,89.9100
10:24:16,2,0.98,115.2,6.900,7.80,0.3042,-999.0000,37.2833,89.84,-999.00,-999.00,0,0.10,999.00,42.16,39.13,35.36,39.04,32.39,35.62,89.6000,89.8600,89.9000,90.0300,89.8200,89.9300
10:25:06,2,0.97,115.2,6.900,7.75,0.3052,-999.0000,37.1850,89.85,-999.00,-999.00,0,0.42,999.00,42.11,39.08,35.25,38.97,32.18,35.52,89.6100,89.8800,89.8900,89.9900,89.8200,89.9100
10:25:11,1,0.97,115.2,0.600,0.29,0.3054,-999.0000,37.1200,89.85,-999.00,-999.00,0,0.51,999.00,42.06,39.02,35.17,38.94,32.07,35.46,89.6300,89.8900,89.9100,90.0500,89.8200,89.9100
10:25:19,1,0.42,115.2,0.600,0.29,0.3054,-999.0000,37.1200,89.85,-999.00,-999.00,0,0.58,999.00,42.06,39.02,35.17,38.94,32.07,35.46,89.6300,89.8900,89.9100,90.0500,89.8200,89.9100
10:26:09,1,0.43,115.1,0.600,0.30,0.3055,-999.0000,37.0383,89.85,-999.00,-999.00,0,0.58,999.00,42.02,39.00,35.08,38.90,31.88,35.35,89.6300,89.8800,89.9000,90.0000,89.8100,89.9100
10:26:59,1,0.42,115.1,0.600,0.29,0.3055,-999.0000,36.9550,89.86,-999.00,-999.00,0,0.66,999.00,41.97,38.94,34.98,38.84,31.72,35.28,89.6300,89.9200,89.9300,89.9900,89.8100,89.9100
10:27:50,1,0.43,115.1,0.600,0.30,0.3056,-999.0000,36.8683,89.92,-999.00,-999.00,0,0.75,999.00,41.92,38.86,34.89,38.77,31.58,35.19,89.6800,89.9700,89.9400,89.9800,89.8600,89.9300
10:28:40,1,0.42,115.1,0.600,0.29,0.3056,-999.0000,36.8100,89.90,-999.00,-999.00,0,0.83,999.00,41.88,38.84,34.83,38.72,31.46,35.13,89.7000,89.9600,89.9500,90.0100,89.8400,89.9600
10:29:30,1,0.42,115.1,0.600,0.29,0.3056,-999.0000,36.7567,89.90,-999.00,-999.00,0,0.89,999.00,41.83,38.75,34.75,38.71,31.40,35.10,89.6900,89.9300,89.9700,89.9900,89.8700,89.9400
10:30:20,1,0.26,115.2,0.300,0.09,0.3057,-999.0000,36.6950,89.89,-999.00,-999.00,0,0.53,999.00,41.77,38.71,34.66,38.64,31.34,35.05,89.6700,89.9400,89.9400,89.9500,89.8300,89.9400
10:31:10,1,0.26,115.1,0.300,0.09,0.3057,-999.0000,36.6683,89.91,-999.00,-999.00,0,0.59,999.00,41.75,38.66,34.65,38.58,31.32,35.05,89.7000,89.9400,89.9400,89.9900,89.8800,89.9500
10:32:01,1,0.26,115.1,0.300,0.09,0.3057,-999.0000,36.6083,89.90,-999.00,-999.00,0,0.62,999.00,41.66,38.61,34.62,38.52,31.26,34.98,89.6800,89.9200,89.9800,89.9900,89.8700,89.9900
10:32:51,1,0.26,115.1,0.300,0.09,0.3057,-999.0000,36.6133,89.90,-999.00,-999.00,0,0.68,999.00,41.67,38.60,34.64,38.53,31.25,34.99,89.6600,89.9000,89.9300,89.9800,89.8900,89.9600
10:33:42,1,0.26,115.1,0.300,0.09,0.3057,-999.0000,36.6200,89.90,-999.00,-999.00,0,0.67,999.00,41.68,38.60,34.65,38.56,31.26,34.97,89.6800,89.9100,89.9200,89.9900,89.8800,89.9900
10:34:32,1,0.26,115.1,0.300,0.09,0.3057,-999.0000,36.5900,89.90,-999.00,-999.00,0,0.66,999.00,41.64,38.59,34.62,38.51,31.26,34.92,89.6800,89.9200,89.9300,90.0000,89.8800,89.9300
10:35:22,1,0.26,115.2,0.300,0.09,0.3058,-999.0000,36.6217,89.85,-999.00,-999.00,0,0.17,999.00,41.64,38.60,34.67,38.51,31.35,34.96,89.6600,89.8800,89.9200,89.9500,89.8300,89.9300
10:36:13,1,0.26,115.2,0.300,0.09,0.3058,-999.0000,36.6233,89.90,-999.00,-999.00,0,0.14,999.00,41.62,38.58,34.68,38.51,31.38,34.97,89.6900,89.9100,89.9300,89.9400,89.8800,89.9300
10:37:03,1,0.26,115.2,0.300,0.09,0.3058,-999.0000,36.6667,89.90,-999.00,-999.00,0,0.13,999.00,41.64,38.60,34.74,38.55,31.48,34.99,89.6800,89.9200,89.9300,89.9500,89.8900,89.9300
